sequence,frame,global_pre_idx,target_gt_id,candidate_track_id,suppressor_track_id,oracle_choice,appearance_margin,geometry_margin,appearance_correct,geometry_correct
MOT20-05,1087,1966937,1162,409,413,candidate,-0.061957716941833496,-0.033887386322021484,False,False
MOT20-05,1093,1978151,1162,409,413,candidate,-0.03824275732040405,0.014569461345672607,False,True
MOT20-05,1095,1981343,1162,409,413,candidate,-0.022685348987579346,-0.03791987895965576,False,False
MOT20-05,1096,1984217,1036,120,101,candidate,0.06452524662017822,-0.039023399353027344,True,False
MOT20-05,1097,1986066,1036,120,101,candidate,0.04137450456619263,-0.10758310556411743,True,False
MOT20-05,1098,1987911,1036,120,101,candidate,0.038033366203308105,-0.006993353366851807,True,False
MOT20-05,1099,1989759,1036,120,101,candidate,0.035466015338897705,-0.011577904224395752,True,False
MOT20-05,1102,1994813,1162,409,413,candidate,-0.014116466045379639,-0.016479134559631348,False,False
MOT20-05,1103,1996607,1211,734,906,candidate,-0.23179519176483154,-0.004465579986572266,False,False
MOT20-05,1107,2004479,1036,120,101,candidate,-0.01612699031829834,0.0034403204917907715,False,True
MOT20-05,1109,2008274,1036,120,101,candidate,-0.0024559497833251953,-0.013518154621124268,False,False
MOT20-05,1110,2010174,1036,120,101,candidate,0.002234339714050293,-0.03070986270904541,True,False
MOT20-05,1111,2012049,1036,120,101,candidate,-0.007906734943389893,-0.02131831645965576,False,False
MOT20-05,1112,2013907,1036,120,101,candidate,0.0010059475898742676,-0.04343384504318237,True,False
MOT20-05,1114,2017280,766,282,694,suppressor,-0.0832681655883789,-0.15384352207183838,True,True
MOT20-05,1114,2017555,1036,120,101,suppressor,0.023803114891052246,-0.04537421464920044,False,True
MOT20-05,1115,2018889,1044,762,784,candidate,0.09412890672683716,-0.011187314987182617,True,False
MOT20-05,1117,2022373,1176,843,615,suppressor,0.10624593496322632,-0.06997936964035034,False,True
MOT20-05,1118,2023668,1176,843,615,suppressor,0.09144866466522217,-0.019700467586517334,False,True
MOT20-05,1121,2030261,884,490,933,candidate,0.07189098000526428,-0.169408917427063,True,False
MOT20-05,1124,2035729,884,490,933,candidate,0.10570013523101807,-0.06314849853515625,True,False
MOT20-05,1125,2036344,1165,843,615,candidate,0.11377191543579102,-0.017743468284606934,True,False
MOT20-05,1125,2036646,884,490,933,candidate,0.0743391215801239,-0.04949694871902466,True,False
MOT20-05,1126,2038194,1176,843,615,suppressor,0.09692299365997314,-0.04247403144836426,False,True
MOT20-05,1130,2046639,979,743,799,candidate,-0.27594223618507385,-0.007741689682006836,False,False
MOT20-05,1131,2048453,979,743,799,candidate,-0.28086596727371216,-0.028229475021362305,False,False
MOT20-05,1132,2050341,979,743,799,candidate,-0.34097951650619507,-0.03697621822357178,False,False
MOT20-05,1133,2052121,979,743,799,candidate,-0.3168880343437195,-0.03259390592575073,False,False
MOT20-05,1135,2055708,979,743,799,candidate,-0.3269469141960144,-0.03367304801940918,False,False
MOT20-05,1136,2057515,979,743,799,candidate,-0.33954259753227234,-0.015106499195098877,False,False
MOT20-05,1140,2064824,979,743,799,candidate,-0.4147176444530487,-0.04621225595474243,False,False
MOT20-05,1143,2070364,979,743,799,candidate,-0.30534136295318604,-0.023318827152252197,False,False
MOT20-05,1144,2071464,1145,921,911,candidate,-0.0067288875579833984,-0.07779473066329956,False,False
MOT20-05,1144,2072137,979,743,799,candidate,-0.36013805866241455,-0.028305768966674805,False,False
MOT20-05,1149,2081275,979,743,799,candidate,-0.17732208967208862,-0.02965766191482544,False,False
MOT20-05,1150,2083119,979,743,799,candidate,-0.21810030937194824,-0.025060176849365234,False,False
MOT20-05,1151,2084920,979,743,799,candidate,-0.26522213220596313,-0.03118264675140381,False,False
MOT20-05,1152,2086726,979,743,799,candidate,-0.11122137308120728,-0.11137950420379639,False,False
MOT20-05,1153,2088613,979,743,799,candidate,-0.18159890174865723,-0.06583309173583984,False,False
MOT20-05,1154,2090408,979,743,799,candidate,-0.26988112926483154,-0.013097703456878662,False,False
MOT20-05,1155,2092262,979,743,799,candidate,-0.3547974228858948,-0.013076424598693848,False,False
MOT20-05,1156,2094104,979,743,799,candidate,-0.21670395135879517,-0.052124083042144775,False,False
MOT20-05,1207,2187036,1159,607,1010,candidate,-0.13040536642074585,-0.11890989542007446,False,False
MOT20-05,1209,2191087,1159,607,1010,suppressor,-0.15388822555541992,-0.12418437004089355,True,True
MOT20-05,1219,2208831,933,904,461,candidate,-0.022633016109466553,-0.02995997667312622,False,False
MOT20-05,1219,2209725,1041,935,682,candidate,-0.05950838327407837,-0.0894349217414856,False,False
MOT20-05,1220,2211538,675,63,20,candidate,0.2196776568889618,-0.07866621017456055,True,False
MOT20-05,1235,2238704,1150,967,990,candidate,-0.007907509803771973,-0.0049100518226623535,False,False
MOT20-05,1243,2253555,997,782,1002,candidate,0.012143492698669434,-0.14442163705825806,True,False
MOT20-05,1257,2280052,642,602,846,candidate,0.058925747871398926,-0.002071201801300049,True,False
MOT20-05,1259,2283756,512,34,116,candidate,0.08036431670188904,-0.0791359543800354,True,False
MOT20-05,1260,2286090,535,101,33,candidate,0.06950706243515015,-0.014554440975189209,True,False
MOT20-05,1261,2287949,535,101,33,candidate,0.061623454093933105,-0.037362754344940186,True,False
MOT20-05,1263,2291645,535,101,33,candidate,0.08791810274124146,-0.016301095485687256,True,False
MOT20-05,1264,2293503,535,101,33,candidate,0.0776168704032898,-0.008429229259490967,True,False
MOT20-05,1269,2302012,1045,1044,762,candidate,0.17294085025787354,-0.048322319984436035,True,False
MOT20-05,1272,2307930,1009,1060,1056,candidate,0.10170352458953857,-0.13456648588180542,True,False
MOT20-05,1276,2314879,983,1051,743,candidate,-0.10270774364471436,-0.041862547397613525,False,False
MOT20-05,1280,2321940,512,34,116,candidate,0.027514934539794922,-0.0004845857620239258,True,False
MOT20-05,1283,2326777,1045,1044,762,candidate,0.12894928455352783,-0.026608288288116455,True,False
MOT20-05,1283,2327687,912,681,1004,suppressor,0.2828909754753113,-0.025584042072296143,False,True
MOT20-05,1284,2328967,1045,1044,762,candidate,0.143324613571167,-0.0023758411407470703,True,False
MOT20-05,1285,2330828,1045,1044,762,candidate,0.15123730897903442,-0.037338972091674805,True,False
MOT20-05,1285,2330874,513,116,34,candidate,-0.06389445066452026,-0.003909170627593994,False,False
MOT20-05,1286,2332599,1045,1044,762,candidate,0.1423705816268921,-0.03615009784698486,True,False
MOT20-05,1286,2332666,513,116,34,candidate,-0.04594540596008301,-0.04105502367019653,False,False
MOT20-05,1287,2334376,1045,1044,762,candidate,0.10617232322692871,-0.0010675787925720215,True,False
MOT20-05,1294,2346410,1181,1071,1057,suppressor,-0.2537841796875,-0.21933501958847046,True,True
MOT20-05,1346,2439237,884,490,507,candidate,-0.14962953329086304,-0.1344812512397766,False,False
MOT20-05,1348,2442727,884,490,507,candidate,-0.08995386958122253,-0.10353326797485352,False,False
MOT20-05,1359,2461498,1051,1094,1096,candidate,0.10276302695274353,-0.03323686122894287,True,False
MOT20-05,1367,2475681,979,743,1051,candidate,0.10782647132873535,-0.13229745626449585,True,False
MOT20-05,1378,2494690,1077,409,762,candidate,-0.18704020977020264,-0.039189159870147705,False,False
MOT20-05,1388,2513233,793,722,694,candidate,0.02547287940979004,-0.11111074686050415,True,False
MOT20-05,1408,2548000,1009,1060,1056,candidate,-0.004689276218414307,-0.01960909366607666,False,False
MOT20-05,1412,2555202,1009,1060,1056,candidate,-0.025000929832458496,-0.05343347787857056,False,False
MOT20-05,1414,2558105,1135,962,996,candidate,-0.03551405668258667,0.016946136951446533,False,True
MOT20-05,1421,2570675,1002,744,848,candidate,0.02168858051300049,-0.03633701801300049,True,False
MOT20-05,1432,2590385,962,1139,744,candidate,0.12204563617706299,0.003913402557373047,True,True
MOT20-05,1434,2593981,962,1139,744,candidate,0.20481237769126892,-0.017179906368255615,True,False
MOT20-05,1441,2606613,962,1139,744,candidate,0.18530380725860596,-0.0007778406143188477,True,False
MOT20-05,1444,2611592,962,1139,744,candidate,0.15991538763046265,-0.010620474815368652,True,False
MOT20-05,1448,2619021,962,1139,744,candidate,0.14464539289474487,-0.04510033130645752,True,False
MOT20-05,1459,2638766,936,946,1134,suppressor,0.010280847549438477,-0.14896035194396973,False,True
MOT20-05,1497,2704991,1085,881,918,candidate,0.044231534004211426,0.003382086753845215,True,True
MOT20-05,1516,2738896,424,138,123,candidate,0.10913559794425964,-0.010951817035675049,True,False
MOT20-05,1528,2761254,642,602,1060,candidate,0.03539848327636719,-0.014253318309783936,True,False
MOT20-05,1534,2771747,1096,1203,1148,candidate,0.011290311813354492,0.009878754615783691,True,True
MOT20-05,1547,2795126,1101,1096,1094,candidate,0.16410338878631592,0.0625373125076294,True,True
MOT20-05,1558,2814854,1102,1083,1085,candidate,-0.010390162467956543,-0.02866339683532715,False,False
MOT20-05,1561,2820820,1102,1083,1085,candidate,-0.04009592533111572,-0.01806163787841797,False,False
MOT20-05,1569,2836482,424,138,123,candidate,0.12353971600532532,-0.11206251382827759,True,False
MOT20-05,1570,2837459,424,138,123,candidate,0.13124781847000122,-0.04355287551879883,True,False
MOT20-05,1571,2839325,424,138,123,candidate,0.11246263980865479,-0.07807397842407227,True,False
MOT20-05,1579,2854127,424,138,123,candidate,-0.22859764099121094,-0.025221645832061768,False,False
MOT20-05,1581,2857050,1101,1094,1096,suppressor,-0.11786282062530518,-0.0874631404876709,True,True
MOT20-05,1604,2901467,508,1184,1199,candidate,0.10507798194885254,-0.10258406400680542,True,False
MOT20-05,1605,2903372,508,1184,1199,candidate,0.06400996446609497,-0.08373624086380005,True,False
MOT20-05,1606,2905269,508,1184,1199,candidate,0.09340077638626099,-0.09804123640060425,True,False
MOT20-05,1609,2910995,508,1184,1199,candidate,0.08043414354324341,-0.0989375114440918,True,False
MOT20-05,1618,2928119,415,1211,1223,candidate,0.010490000247955322,-0.011437833309173584,True,False
MOT20-05,1621,2932865,1051,1094,1096,candidate,-0.11212426424026489,-0.035597383975982666,False,False
MOT20-05,1621,2933846,508,1184,1199,candidate,0.055813491344451904,-0.12420165538787842,True,False
MOT20-05,1622,2935806,415,1211,1223,candidate,0.055450260639190674,-0.1153864860534668,True,False
MOT20-05,1634,2958026,1051,1094,1096,candidate,-0.04944729804992676,-0.13880693912506104,False,False
MOT20-05,1652,2993351,999,1180,1148,candidate,0.182137131690979,-0.01589179039001465,True,False
MOT20-05,1653,2995351,999,1180,1148,candidate,0.18868416547775269,-0.013280093669891357,True,False
MOT20-05,1654,2998105,574,1045,1262,candidate,-0.06524178385734558,-0.03671687841415405,False,False
MOT20-05,1655,3000090,574,1045,1262,candidate,-0.036373913288116455,0.0031685829162597656,False,True
MOT20-05,1667,3023187,999,1290,1148,candidate,-0.05137062072753906,-0.13852381706237793,False,False
MOT20-05,1669,3027322,956,981,1001,candidate,0.024934709072113037,-0.1082044243812561,True,False
MOT20-05,1684,3058067,792,905,1267,candidate,-0.23874369263648987,-0.020163238048553467,False,False
MOT20-05,1704,3096951,990,1182,1167,candidate,0.09490638971328735,0.1334356665611267,True,True
MOT20-05,1719,3126505,574,1045,1262,candidate,-0.13492217659950256,-0.03527909517288208,False,False
MOT20-05,1724,3136164,814,842,1164,candidate,-0.11008897423744202,0.007354140281677246,False,True
MOT20-05,1748,3181747,958,986,1001,candidate,0.14614790678024292,-0.08275938034057617,True,False
MOT20-05,1755,3195981,1013,1119,1063,candidate,0.0704999566078186,-0.10555851459503174,True,False
MOT20-05,1758,3200747,962,972,1139,suppressor,0.03578382730484009,-0.15056973695755005,False,True
MOT20-05,1766,3216342,983,1051,1344,candidate,-0.10132530331611633,-0.08013969659805298,False,False
MOT20-05,1811,3303299,403,1193,1,candidate,-0.04225420951843262,-0.024586617946624756,False,False
MOT20-05,1815,3311190,403,1193,1,candidate,-0.018447279930114746,-0.006413578987121582,False,False
MOT20-05,1817,3315152,403,1193,1,candidate,-0.009632885456085205,-0.014137446880340576,False,False
MOT20-05,1818,3317143,403,1193,1,candidate,0.005120038986206055,-0.01391535997390747,True,False
MOT20-05,1822,3325205,403,1193,1,candidate,0.05181533098220825,-0.014542579650878906,True,False
MOT20-05,1824,3329133,403,1193,1,candidate,-0.018271267414093018,-0.013969361782073975,False,False
MOT20-05,1848,3376327,552,1341,1391,candidate,-0.09496736526489258,-0.17289841175079346,False,False
MOT20-05,1854,3388183,478,1109,1115,candidate,-0.06585097312927246,0.009194493293762207,False,True
MOT20-05,1866,3412276,544,1352,63,candidate,-0.09473061561584473,-0.017895519733428955,False,False
MOT20-05,1898,3474686,1010,1342,1304,candidate,0.026708900928497314,-0.010084092617034912,True,False
MOT20-05,1906,3489717,466,1312,1115,candidate,-0.06962621212005615,-0.037597060203552246,False,False
MOT20-05,1932,3537779,1011,1093,1078,candidate,-0.025746285915374756,-0.04961603879928589,False,False
MOT20-05,1936,3546657,539,1410,1413,candidate,0.214727520942688,-0.05903792381286621,True,False
MOT20-05,1940,3552643,1011,1078,1093,suppressor,-0.1635952591896057,-0.17686861753463745,True,True
MOT20-05,1944,3561699,539,1410,1413,candidate,0.1490001082420349,-0.12175160646438599,True,False
MOT20-05,1947,3566538,947,1277,1255,candidate,-0.16424554586410522,-0.13343048095703125,False,False
MOT20-05,1949,3571069,541,1421,1413,candidate,0.026519775390625,-0.16577017307281494,True,False
MOT20-05,1981,3630221,1012,1359,57,candidate,0.08100008964538574,-0.03522711992263794,True,False
MOT20-05,1982,3632784,535,101,19,candidate,0.022037506103515625,0.0030471086502075195,True,True
MOT20-05,1983,3634673,535,101,19,candidate,0.0037866830825805664,-0.005162477493286133,True,False
MOT20-05,1988,3642643,944,1229,1192,candidate,-0.13827407360076904,-0.11586648225784302,False,False
MOT20-05,1995,3655419,947,1192,1267,suppressor,-0.18888044357299805,-0.23236501216888428,True,True
MOT20-05,1996,3657140,1012,1359,57,candidate,0.14937469363212585,0.018720149993896484,True,True
MOT20-05,1997,3659066,947,1277,1267,candidate,0.021094560623168945,-0.010181128978729248,True,False
MOT20-05,1998,3661369,478,1312,1113,candidate,-0.06830674409866333,-0.0078095197677612305,False,False
MOT20-05,1998,3661371,947,1277,1267,candidate,0.015285313129425049,-0.01848369836807251,True,False
MOT20-05,1999,3663173,478,1312,1113,candidate,-0.056672751903533936,-0.02293109893798828,False,False
MOT20-05,2006,3675750,791,913,883,candidate,0.12723255157470703,-0.05051898956298828,True,False
MOT20-05,2008,3678883,1012,57,1496,candidate,-0.2906621992588043,-0.04293090105056763,False,False
MOT20-05,2012,3686083,1012,57,1496,candidate,-0.41108179092407227,-0.1469724178314209,False,False
MOT20-05,2014,3690325,1020,1321,1343,candidate,-0.04169869422912598,0.15581119060516357,False,True
MOT20-05,2019,3699249,791,913,883,candidate,0.08822649717330933,-0.030553996562957764,True,False
MOT20-05,2029,3716952,791,913,883,candidate,0.060361504554748535,-0.02873241901397705,True,False
MOT20-05,2062,3774777,791,913,883,candidate,0.10126614570617676,-0.02640843391418457,True,False
MOT20-05,2125,3885854,555,127,134,candidate,-0.033347487449645996,-0.13274377584457397,False,False
MOT20-05,2133,3899872,574,1045,1262,candidate,0.14077773690223694,-0.04113304615020752,True,False
MOT20-05,2134,3901660,574,1045,1262,candidate,0.11591389775276184,-0.048312604427337646,True,False
MOT20-05,2154,3937346,535,105,101,suppressor,0.0046460628509521484,-0.2460816502571106,False,True
MOT20-05,2155,3938555,555,127,134,candidate,0.018515825271606445,-0.08940452337265015,True,False
MOT20-05,2157,3941299,886,1498,1517,candidate,-0.16824448108673096,0.1629025936126709,False,True
MOT20-05,2157,3942111,555,127,134,candidate,0.016363918781280518,-0.07886242866516113,True,False
MOT20-05,2159,3946024,392,1527,1547,candidate,0.0403936505317688,-0.005637049674987793,True,False
MOT20-05,2167,3960190,554,134,127,candidate,-0.024451017379760742,-0.05532628297805786,False,False
MOT20-05,2168,3961920,540,1413,1490,candidate,-0.18320652842521667,-0.23421120643615723,False,False
MOT20-05,2208,4030159,433,5,120,candidate,-0.02002161741256714,0.009730219841003418,False,True
MOT20-05,2221,4052825,444,1467,1468,candidate,0.06922364234924316,-0.08724462985992432,True,False
MOT20-05,2225,4059725,444,1467,1468,candidate,0.09611529111862183,-0.11508065462112427,True,False
MOT20-05,2231,4070066,444,1467,1468,candidate,0.0778777003288269,-0.0670049786567688,True,False
MOT20-05,2241,4086292,551,1199,1624,suppressor,-0.028951644897460938,-0.06140977144241333,True,True
MOT20-05,2284,4157884,876,1540,1528,candidate,0.08650895953178406,-0.01802593469619751,True,False
MOT20-05,2286,4161950,448,1463,1460,candidate,-0.16032549738883972,-0.21405565738677979,False,False
MOT20-05,2286,4162365,557,104,134,candidate,0.03171694278717041,-0.03192412853240967,True,False
MOT20-05,2287,4164038,557,104,134,candidate,0.025137245655059814,-0.05683678388595581,True,False
MOT20-05,2290,4168321,501,1300,1322,candidate,0.24796324968338013,0.11107796430587769,True,True
MOT20-05,2307,4196246,524,1378,1402,candidate,-0.06828874349594116,-0.06231051683425903,False,False
MOT20-05,2326,4228154,834,1684,70,candidate,0.36799508333206177,-0.13874000310897827,True,False
MOT20-05,2403,4347581,408,1378,1654,suppressor,0.010212868452072144,-0.20835334062576294,False,True
MOT20-05,2448,4417582,674,1352,63,candidate,0.15995442867279053,-0.0010456442832946777,True,False
MOT20-05,2468,4448592,675,63,1352,candidate,0.10722202062606812,-0.05823248624801636,True,False
MOT20-05,2550,4579406,675,63,1352,candidate,0.07810670137405396,-0.017367064952850342,True,False
MOT20-05,2551,4581061,675,63,1352,candidate,0.10719621181488037,-0.02447289228439331,True,False
MOT20-05,2552,4582695,675,63,1352,candidate,0.1031031608581543,-0.016543865203857422,True,False
MOT20-05,2555,4587750,422,1396,1627,candidate,0.06595766544342041,-0.010584652423858643,True,False
MOT20-05,2557,4591219,573,1262,211,suppressor,0.05747336149215698,-0.08921313285827637,False,True
MOT20-05,2558,4592484,675,63,1352,candidate,0.13228321075439453,-0.012633025646209717,True,False
MOT20-05,2559,4594084,675,63,1352,candidate,0.13456612825393677,-0.005836784839630127,True,False
MOT20-05,2560,4595534,876,1540,1690,candidate,0.1263790726661682,-0.013101518154144287,True,False
MOT20-05,2637,4721672,574,1045,195,candidate,0.10968181490898132,-0.012589216232299805,True,False
MOT20-05,2674,4784049,436,1108,1125,candidate,-0.12715774774551392,0.013229966163635254,False,True
MOT20-05,2698,4825944,571,1850,1796,suppressor,0.24734854698181152,-0.059380412101745605,False,True
MOT20-05,2706,4839657,621,1823,1662,candidate,0.0028496980667114258,-0.19196373224258423,True,False
MOT20-05,2729,4878877,573,211,195,candidate,0.015459179878234863,-0.04375898838043213,True,False
MOT20-05,2734,4888074,573,211,195,candidate,-0.13966530561447144,-0.17796695232391357,False,False
MOT20-05,2742,4902543,904,108,1714,candidate,0.049351632595062256,-0.046920180320739746,True,False
MOT20-05,2761,4936319,692,1842,53,candidate,0.19318145513534546,-0.025354206562042236,True,False
MOT20-05,2775,4960024,619,1823,1691,suppressor,-0.026608049869537354,-0.240753173828125,True,True
MOT20-05,2806,5016513,724,1652,1715,candidate,-0.04270195960998535,-0.23181980848312378,False,False
MOT20-05,2810,5023589,619,1868,1691,candidate,-0.015422284603118896,-0.04050356149673462,False,False
MOT20-05,2819,5040216,724,1652,1715,candidate,0.01835012435913086,-0.03510087728500366,True,False
MOT20-05,2820,5041775,619,1812,1691,candidate,-0.08354240655899048,-0.2288159728050232,False,False
MOT20-05,2821,5043231,662,1899,1924,candidate,-0.006386756896972656,-0.03896516561508179,False,False
MOT20-05,2821,5043851,724,1652,1715,candidate,0.0055381059646606445,-0.04091447591781616,True,False
MOT20-05,2822,5045516,662,1899,1924,candidate,-0.01752769947052002,-0.03500247001647949,False,False
MOT20-05,2827,5054558,627,1812,1691,suppressor,-0.09138253331184387,-0.1358872652053833,True,True
MOT20-05,2828,5056378,627,1812,1691,suppressor,-0.042381346225738525,-0.09943228960037231,True,True
MOT20-05,2829,5058192,627,1812,1691,suppressor,-0.07620063424110413,-0.13467305898666382,True,True
MOT20-05,2829,5059143,846,1853,1852,candidate,-0.04907020926475525,-0.12713390588760376,False,False
MOT20-05,2830,5059590,627,1812,1691,suppressor,-0.08103504776954651,-0.1706220507621765,True,True
MOT20-05,2830,5060412,864,1803,1774,candidate,-0.11503404378890991,0.04413801431655884,False,True
MOT20-05,2831,5062906,830,1778,1900,candidate,0.023023784160614014,-0.005920529365539551,True,False
MOT20-05,2836,5070795,573,1796,211,candidate,0.2079487442970276,-0.04471445083618164,True,False
MOT20-05,2837,5072650,573,211,1796,candidate,-0.2648445963859558,0.0006081461906433105,False,True
MOT20-05,2837,5072744,627,1812,1691,candidate,-0.10222655534744263,-0.0010755658149719238,False,False
MOT20-05,2839,5076365,627,1812,1691,candidate,-0.08899909257888794,-0.025418758392333984,False,False
MOT20-05,2851,5098491,906,1724,100,suppressor,0.15942835807800293,-0.11963832378387451,False,True
MOT20-05,2864,5122030,830,1778,1920,candidate,-0.0684918761253357,-0.19860070943832397,False,False
MOT20-05,2866,5125053,786,1724,100,candidate,0.19321423768997192,-0.021007776260375977,True,False
MOT20-05,2867,5126813,786,1724,100,candidate,0.2066323161125183,-0.0199735164642334,True,False
MOT20-05,2868,5128591,786,1724,100,candidate,0.1827012300491333,-0.005141854286193848,True,False
MOT20-05,2871,5134400,692,1842,1862,candidate,0.1960543394088745,-0.016112565994262695,True,False
MOT20-05,2873,5138059,692,1842,1862,candidate,0.12480819225311279,-0.015716850757598877,True,False
MOT20-05,2876,5142510,675,63,1352,candidate,0.18423616886138916,-0.015007376670837402,True,False
MOT20-05,2879,5148634,692,1842,1862,candidate,0.12641072273254395,-0.0037247538566589355,True,False
MOT20-05,2880,5150424,692,1842,1862,candidate,0.12800264358520508,-0.027086377143859863,True,False
MOT20-05,2924,5228948,676,1808,1806,suppressor,-0.04812216758728027,-0.17721199989318848,True,True
MOT20-05,2940,5255906,726,1710,1845,candidate,0.20002025365829468,-0.0024872422218322754,True,False
MOT20-05,2943,5261228,726,1710,1845,candidate,0.184312105178833,-0.001660168170928955,True,False
MOT20-05,2944,5262999,726,1710,1845,candidate,0.1944785714149475,-0.013853132724761963,True,False
MOT20-05,2950,5273620,621,1868,1756,candidate,0.2670346796512604,-0.1953250765800476,True,False
MOT20-05,2959,5290231,654,1748,1751,candidate,-0.14634162187576294,-0.14196401834487915,False,False
MOT20-05,2968,5305806,788,1936,1664,suppressor,0.005428493022918701,-0.15288197994232178,False,True
MOT20-05,2975,5318017,647,1845,1710,candidate,0.14878296852111816,0.02198117971420288,True,True
MOT20-05,2982,5329906,647,1710,1845,suppressor,0.024062514305114746,-0.11080443859100342,False,True
MOT20-05,2988,5340568,726,1710,1845,candidate,0.07978272438049316,-0.007464587688446045,True,False
MOT20-05,2992,5347521,603,1757,1719,suppressor,0.3116878271102905,-0.09185612201690674,False,True
MOT20-05,2997,5356539,638,1653,1750,candidate,0.10727345943450928,-0.06645196676254272,True,False
MOT20-05,2997,5357996,715,1975,1982,candidate,-0.25167930126190186,-0.0009619593620300293,False,False
MOT20-05,3001,5363997,647,1845,1710,candidate,0.09907621145248413,-0.12568682432174683,True,False
MOT20-05,3008,5376004,642,1971,1803,candidate,0.12381786108016968,-0.013803601264953613,True,False
MOT20-05,3013,5386287,715,1975,1982,candidate,-0.1803871989250183,-0.0677916407585144,False,False
MOT20-05,3017,5392669,654,1748,1780,candidate,-0.054331958293914795,-0.029478132724761963,False,False
MOT20-05,3044,5440487,631,1713,1682,candidate,0.14246398210525513,-0.04073750972747803,True,False
MOT20-05,3084,5512004,631,1713,2044,suppressor,-0.19161397218704224,-0.21445614099502563,True,True
MOT20-05,3089,5521972,659,1838,1772,candidate,0.33330294489860535,-0.015381336212158203,True,False
MOT20-05,3094,5531191,905,2038,108,candidate,0.21263861656188965,-0.08947581052780151,True,False
MOT20-05,3096,5534085,640,1808,1903,candidate,-0.1610405147075653,-0.00825035572052002,False,False
MOT20-05,3096,5534822,905,2038,108,candidate,0.17210882902145386,-0.04183518886566162,True,False
MOT20-05,3117,5573431,720,913,883,candidate,-0.11152184009552002,-0.05113118886947632,False,False
MOT20-05,3118,5575234,791,913,883,candidate,-0.0771297812461853,-0.142916738986969,False,False
MOT20-05,3136,5607111,853,1980,1808,candidate,-0.1701650619506836,-0.011276423931121826,False,False
MOT20-05,3141,5616449,791,913,883,candidate,-0.038007766008377075,-0.0672309398651123,False,False
MOT20-05,3196,5714268,655,2057,1795,candidate,-0.22934645414352417,-0.025812149047851562,False,False
MOT20-05,3201,5723226,654,2067,1748,suppressor,0.10471451282501221,-0.17806768417358398,False,True
MOT20-05,3211,5741042,906,100,1724,candidate,-0.12923407554626465,0.00023692846298217773,False,True
MOT20-05,3214,5746931,905,2127,108,candidate,0.27670717239379883,-0.1575794816017151,True,False
MOT20-05,3217,5752190,906,100,1724,candidate,-0.13219326734542847,-0.021731853485107422,False,False
MOT20-05,3281,5863034,853,1838,1980,candidate,-0.2202463448047638,-0.04716974496841431,False,False
MOT20-05,3286,5872009,786,1724,100,candidate,0.2964562177658081,-0.003428220748901367,True,False
MOT20-05,3304,5902790,921,129,1163,candidate,-0.2919127643108368,-0.06955969333648682,False,False
MOT20-05,3305,5904513,921,129,1163,candidate,-0.3060223162174225,-0.022411048412322998,False,False
MOT20-05,3309,5911411,921,129,1163,candidate,-0.21824026107788086,-0.019191503524780273,False,False
