seq,canonical_rank,u,v,boundary_frame,transaction_type,temporal_block,full_idtp_delta_norm,geometry_positive,geometry_utility,motion_multitask,geometry_positive_rank,geometry_utility_rank,motion_multitask_rank,union_rank
MOT17-04-FRCNN,731,33,53,521,u_to_v,1,-0.007614213198,0.064060454162,-0.009496550793,0.34075359923,270,5,346,5
MOT17-04-FRCNN,736,33,59,521,u_to_v,1,-0.450212765957,0.253936657401,-0.273193510144,0.288310132149,12,180,439,12
MOT17-04-FRCNN,737,33,60,521,u_to_v,1,-0.219362745098,0.261238573444,-0.174641922191,0.34137729285,10,111,344,10
MOT17-04-FRCNN,767,9,31,526,u_to_v,1,-0.031510658017,0.00904282072,-0.027023385111,0.548436700528,443,15,99,15
MOT17-04-FRCNN,772,9,42,526,u_to_v,1,-0.333970681963,0.236199061916,-0.299109249331,0.373297252054,18,199,292,18
MOT17-04-FRCNN,777,9,52,526,u_to_v,1,-0.031515151515,0.035596033704,-0.027213279164,0.381706548174,384,16,279,16
MOT17-04-FRCNN,778,9,53,526,u_to_v,1,-0.001272264631,0.075224466187,-0.005743683722,0.369978155668,232,2,293,2
MOT17-04-FRCNN,784,9,60,526,u_to_v,1,-0.213759213759,0.245192410041,-0.172470512552,0.406838163844,15,109,238,15
MOT17-04-FRCNN,786,9,62,526,u_to_v,1,-0.489719626168,0.253446827194,-0.229193710812,0.623204256402,13,142,38,13
MOT17-04-FRCNN,787,9,63,526,u_to_v,1,-0.489719626168,0.257480864347,-0.230613933209,0.556352334371,11,143,94,11
MOT17-04-FRCNN,788,9,64,526,u_to_v,1,-0.499043977055,0.311623789515,-0.213757362699,0.657534230029,5,132,24,5
MOT17-04-FRCNN,789,9,65,526,u_to_v,1,-0.468623481781,0.315721408946,-0.221817033814,0.614665157558,4,138,44,4
MOT17-04-FRCNN,814,31,53,531,v_to_u,1,-0.035066505441,0.022573797161,-0.029516020635,0.558682903624,430,18,90,18
MOT17-04-FRCNN,815,36,53,531,v_to_u,1,-0.394077448747,0.03329143051,-0.363309915368,0.699850649005,391,394,10,10
MOT17-04-FRCNN,816,37,53,531,v_to_u,1,-0.394077448747,0.032502935421,-0.362499719519,0.709401843251,398,390,7,7
MOT17-04-FRCNN,817,38,53,531,v_to_u,1,-0.30487804878,0.054039218447,-0.325293824996,0.716235274884,302,227,6,6
MOT17-04-FRCNN,824,52,53,531,v_to_u,1,-0.03664921466,0.008733430928,-0.025585614662,0.43415822869,444,14,206,14
MOT17-04-FRCNN,834,53,64,531,u_to_v,1,-0.346347607053,0.236060173795,-0.240668251662,0.696027988939,19,150,13,13
MOT17-04-FRCNN,835,53,65,531,u_to_v,1,-0.377717391304,0.273266818711,-0.243054938564,0.654303084701,8,153,25,8
MOT17-04-FRCNN,842,6,52,552,v_to_u,1,-0.367256637168,0.033026402144,-0.360143174272,0.69846479919,394,380,11,11
MOT17-04-FRCNN,857,24,52,552,v_to_u,1,-0.032694475761,0.048264634193,-0.024267901479,0.361973994502,325,12,304,12
MOT17-04-FRCNN,861,31,52,552,v_to_u,1,-0.009237875289,0.047151724165,-0.011232190611,0.407273214144,332,8,237,8
MOT17-04-FRCNN,862,36,52,552,v_to_u,1,-0.367256637168,0.056965483201,-0.350261781198,0.686555405379,291,325,18,18
MOT17-04-FRCNN,863,37,52,552,v_to_u,1,-0.367256637168,0.046885554571,-0.360422609569,0.688376926109,334,381,16,16
MOT17-04-FRCNN,864,38,52,552,v_to_u,1,-0.277169334457,0.063977874852,-0.3060160946,0.762400276018,271,205,3,3
MOT17-04-FRCNN,903,24,31,565,v_to_u,2,-0.014022787029,0.022510061218,-0.013418255613,0.394710490867,431,8,232,8
MOT17-04-FRCNN,940,16,24,581,v_to_u,2,-0.287553648069,0.348499858424,-0.242050984309,0.50584857412,3,174,124,3
MOT17-04-FRCNN,945,21,24,581,v_to_u,2,-0.239730226855,0.55688066104,-0.219216912664,0.732746259876,1,88,4,1
MOT17-04-FRCNN,964,24,59,581,u_to_v,2,-0.37975708502,0.301992376387,-0.305443731751,0.371575948858,7,376,267,7
MOT17-04-FRCNN,971,24,66,581,u_to_v,2,-0.42481884058,0.266123325371,-0.226499311109,0.316550080096,13,105,373,13
MOT17-04-FRCNN,977,6,45,620,v_to_u,2,-0.27180783818,0.104370041346,-0.308002767431,0.937307356152,322,383,1,1
MOT17-04-FRCNN,988,20,45,620,v_to_u,2,-0.011158798283,0.035823395331,-0.015377629927,0.429785993015,414,13,197,13
MOT17-04-FRCNN,1021,5,20,637,v_to_u,2,-0.010132501949,0.049425317648,-0.014383397098,0.544174090014,403,10,99,10
MOT17-04-FRCNN,1022,6,20,637,v_to_u,2,-0.245395127748,0.103925335391,-0.287413859022,0.670321317382,323,340,16,16
MOT17-04-FRCNN,1034,20,22,637,u_to_v,2,-0.010132501949,0.029247854887,-0.015120989117,0.430626073385,420,12,194,12
MOT17-04-FRCNN,1042,20,41,637,u_to_v,2,-0.245395127748,0.116097503593,-0.286132179065,0.695845456894,290,339,11,11
MOT17-04-FRCNN,1059,20,67,637,u_to_v,2,-0.38670411985,0.264899655242,-0.245165138813,0.398147806062,14,196,227,14
MOT17-04-FRCNN,1060,20,68,637,u_to_v,2,-0.387066541706,0.28702614685,-0.242974963537,0.440843545166,10,179,184,10
MOT17-04-FRCNN,1062,20,70,637,u_to_v,2,-0.245948522402,0.2631213006,-0.240448109946,0.626678621757,15,168,35,15
MOT17-04-FRCNN,1066,4,5,656,v_to_u,2,-0.018045112782,0.030147605171,-0.016079942508,0.406137920676,418,15,213,15
MOT17-04-FRCNN,1067,5,6,656,u_to_v,2,-0.231764705882,0.131216761404,-0.272366820132,0.666914208449,251,300,18,18
MOT17-04-FRCNN,1079,5,22,656,u_to_v,2,0.0,0.021712305419,-0.001793169914,0.552612465891,433,2,90,2
MOT17-04-FRCNN,1082,5,26,656,u_to_v,2,-0.018045112782,0.038006150536,-0.023010021781,0.525928918045,412,18,113,18
MOT17-04-FRCNN,1087,5,41,656,u_to_v,2,-0.231764705882,0.111118137589,-0.272632653842,0.685008457404,303,304,14,14
MOT17-04-FRCNN,1105,5,68,656,u_to_v,2,-0.363468634686,0.256872546053,-0.242379183464,0.664227079765,17,176,19,17
MOT17-04-FRCNN,1112,4,22,658,v_to_u,2,-0.016541353383,0.014733678456,-0.014875333126,0.441908751573,438,11,183,11
MOT17-04-FRCNN,1113,6,22,658,v_to_u,2,-0.230588235294,0.081536236486,-0.271927474157,0.71836320094,369,295,7,7
MOT17-04-FRCNN,1132,22,41,658,u_to_v,2,-0.230588235294,0.080279640576,-0.270505852229,0.71209783711,371,278,8,8
MOT17-04-FRCNN,1133,22,42,658,u_to_v,2,-0.230588235294,0.316665474528,-0.230352757924,0.439500093704,5,113,185,5
MOT17-04-FRCNN,1150,22,68,658,u_to_v,2,-0.361623616236,0.139118161112,-0.259281211272,0.702424872218,228,250,10,10
MOT17-04-FRCNN,1152,22,70,658,u_to_v,2,-0.222326454034,0.297408796709,-0.241255783037,0.596143009937,9,173,50,9
MOT17-04-FRCNN,1159,4,11,680,u_to_v,2,-0.005847953216,0.029710843391,-0.01397784506,0.387796248178,419,9,243,9
MOT17-04-FRCNN,1169,4,23,680,u_to_v,2,-0.007299270073,0.028904293844,-0.009272959118,0.648925324891,421,6,25,6
MOT17-04-FRCNN,1171,4,26,680,u_to_v,2,0.0,0.030727362053,-0.007012271267,0.603782617109,417,4,44,4
MOT17-04-FRCNN,1193,4,67,680,u_to_v,2,-0.331838565022,0.160242611114,-0.253534564621,0.682869049286,152,237,15,15
MOT17-04-FRCNN,1194,4,68,680,u_to_v,2,-0.332136445242,0.171519924304,-0.251877385044,0.690675555818,113,233,13,13
MOT17-04-FRCNN,1195,4,69,680,u_to_v,2,-0.316033364226,0.261901741245,-0.24273430372,0.372903102379,16,178,264,16
MOT17-04-FRCNN,1196,4,70,680,u_to_v,2,-0.196167883212,0.298244622611,-0.237744943855,0.662744101187,8,139,21,8
MOT17-04-FRCNN,1198,4,72,680,u_to_v,2,-0.35204567079,0.355357883379,-0.225735818399,0.642739419116,2,103,27,2
MOT17-04-FRCNN,1204,11,26,689,v_to_u,2,0.0,0.005735185531,-0.011421180623,0.372574425257,444,7,265,7
MOT17-04-FRCNN,1214,23,26,689,v_to_u,2,-0.000729927007,0.061532872322,-0.001755173016,0.60271875547,395,1,45,1
MOT17-04-FRCNN,1230,26,60,689,u_to_v,2,-0.011282051282,0.017649234924,-0.01800258433,0.435477548322,435,16,191,16
MOT17-04-FRCNN,1237,26,67,689,u_to_v,2,-0.323766816143,0.273094279102,-0.243647249726,0.66718033324,11,186,17,11
MOT17-04-FRCNN,1238,26,68,689,u_to_v,2,-0.324057450628,0.270151605402,-0.242292478201,0.730228712947,12,175,5,5
MOT17-04-FRCNN,1240,26,70,689,u_to_v,2,-0.18795620438,0.199575970807,-0.249126586672,0.794559296734,53,211,3,3
MOT17-04-FRCNN,1248,11,23,691,v_to_u,2,0.0,0.012877604214,-0.008158767047,0.365194664173,439,5,280,5
MOT17-04-FRCNN,1273,23,60,691,u_to_v,2,-0.009137055838,0.028349136482,-0.015802024079,0.412814498561,423,14,207,14
MOT17-04-FRCNN,1280,23,67,691,u_to_v,2,-0.319111111111,0.231880356566,-0.243597148228,0.690715041178,30,185,12,12
MOT17-04-FRCNN,1281,23,68,691,u_to_v,2,-0.319395017794,0.255364577523,-0.243356997634,0.723738819748,18,182,6,6
MOT17-04-FRCNN,1283,23,70,691,u_to_v,2,-0.184448462929,0.231154003576,-0.243387647666,0.855417147498,31,183,2,2
MOT17-04-FRCNN,1313,11,58,701,u_to_v,2,-0.015947467167,0.056449200796,-0.018349487206,0.340041204261,398,17,323,17
MOT17-04-FRCNN,1315,11,60,701,u_to_v,2,0.0,0.060433389588,-0.004940064303,0.618229702478,397,3,37,3
MOT17-04-FRCNN,1325,11,70,701,u_to_v,2,-0.175724637681,0.306794897812,-0.239445292551,0.71057257415,6,152,9,6
MOT17-04-FRCNN,1327,11,72,701,u_to_v,2,-0.32955618508,0.324341341923,-0.235798947392,0.487788180331,4,122,144,4
MOT17-04-FRCNN,1334,13,60,706,v_to_u,3,-0.255762081784,0.072582262899,-0.277785671579,0.64714954928,373,405,10,10
MOT17-04-FRCNN,1355,58,60,706,v_to_u,3,-0.017830609212,0.054686712911,-0.01601794595,0.384472095782,403,4,225,4
MOT17-04-FRCNN,1366,60,70,706,u_to_v,3,-0.26582278481,0.187290910665,-0.269694280698,0.672496120973,180,399,8,8
MOT17-04-FRCNN,1369,60,73,706,u_to_v,3,-0.465838509317,0.466902454423,-0.247285164321,0.615959730589,81,336,16,16
MOT17-04-FRCNN,1391,43,58,719,v_to_u,3,-0.028028933092,0.023814535048,-0.035478277262,0.567906570575,439,7,28,7
MOT17-04-FRCNN,1405,58,68,719,u_to_v,3,-0.40763546798,0.028956223674,-0.296293574613,0.6555882212,434,430,9,9
MOT17-04-FRCNN,1407,58,70,719,u_to_v,3,-0.221662468514,0.14068941237,-0.273479745496,0.738522942401,252,400,3,3
MOT17-04-FRCNN,1414,6,71,750,v_to_u,3,-0.25974025974,0.09325170011,-0.257601178391,0.737599632879,330,362,4,4
MOT17-04-FRCNN,1432,43,71,750,v_to_u,3,0.0,0.084254882906,-0.01121600186,0.684215261461,344,3,7,3
MOT17-04-FRCNN,1448,70,71,750,v_to_u,3,-0.190019193858,0.385437666738,-0.267697569616,0.734322436195,90,395,5,5
MOT17-04-FRCNN,1449,71,72,750,u_to_v,3,-0.36974789916,0.253997005935,-0.266470869132,0.624533793708,117,393,12,12
MOT17-04-FRCNN,1455,6,43,765,v_to_u,3,-0.160292463442,0.07862342449,-0.172243949131,0.73858151689,356,258,2,2
MOT17-04-FRCNN,1488,43,70,765,u_to_v,3,-0.113636363636,0.320613695929,-0.230733091458,0.620390809076,96,319,15,15
MOT17-04-FRCNN,1490,43,73,765,u_to_v,3,-0.264623955432,0.303861189202,-0.211826941088,0.625542486136,99,287,11,11
MOT17-04-FRCNN,1496,6,75,786,v_to_u,3,-0.243093922652,0.134615841498,-0.227469303708,0.607729971342,264,307,17,17
MOT17-04-FRCNN,1525,66,75,786,v_to_u,3,-0.472271914132,0.785357584039,-0.176777907418,0.342502846417,14,265,310,14
MOT17-04-FRCNN,1529,70,75,786,v_to_u,3,0.013274336283,0.70683770345,-0.237672530124,0.623302035657,47,323,13,13
MOT17-04-FRCNN,1553,38,85,863,v_to_u,3,-0.030646992054,0.258730665314,0.000993869372,0.452528761749,112,1,103,1
MOT17-04-FRCNN,1563,62,85,863,v_to_u,3,-0.339382940109,0.832968341757,-0.130170746555,0.445476986822,6,177,108,6
MOT17-04-FRCNN,1564,63,85,863,v_to_u,3,-0.339382940109,0.833953513197,-0.133361192051,0.324736546528,5,182,351,5
MOT17-04-FRCNN,1565,64,85,863,v_to_u,3,-0.354838709677,0.84298186561,-0.123032865207,0.461334131615,4,167,89,4
MOT17-04-FRCNN,1566,65,85,863,v_to_u,3,-0.268656716418,0.827647706365,-0.105004312251,0.298153865354,9,154,420,9
MOT17-04-FRCNN,1567,66,85,863,v_to_u,3,-0.357552581262,0.862870318587,-0.113372392092,0.387092302602,2,161,218,2
MOT17-04-FRCNN,1571,70,85,863,v_to_u,3,0.286057692308,0.815860342139,-0.176566396578,0.488145191769,10,264,70,10
MOT17-04-FRCNN,1572,72,85,863,v_to_u,3,-0.495956873315,0.805278609493,-0.143374247374,0.455824677802,12,194,98,12
MOT17-04-FRCNN,1573,73,85,863,v_to_u,3,-0.464183381089,0.815070942852,-0.147771216804,0.416217487641,11,196,153,11
MOT17-04-FRCNN,1574,74,85,863,v_to_u,3,-0.384868421053,0.784150270217,-0.146767503464,0.3571146299,15,195,272,15
MOT17-04-FRCNN,1575,76,85,863,v_to_u,3,-0.347517730496,0.780914989074,-0.154610934946,0.408680875161,18,206,168,18
MOT17-04-FRCNN,1576,77,85,863,v_to_u,3,-0.334519572954,0.783332195112,-0.149537815562,0.412455044504,16,198,159,16
MOT17-04-FRCNN,1579,80,85,863,v_to_u,3,-0.113744075829,0.629456566726,-0.09502339382,0.733917940964,65,116,6,6
MOT17-04-FRCNN,1619,38,70,898,u_to_v,3,0.0,0.190208447433,-0.133202092652,0.600501174779,175,181,18,18
MOT17-04-FRCNN,1682,3,88,977,v_to_u,3,-0.069523809524,0.208792251091,-0.044479089854,0.330700620337,146,15,334,15
MOT17-04-FRCNN,1685,12,88,977,v_to_u,3,-0.069523809524,0.252869882026,-0.035775410282,0.873721209347,119,8,1,1
MOT17-04-FRCNN,1687,14,88,977,v_to_u,3,-0.069523809524,0.254240726859,-0.033228912776,0.47691745133,116,6,74,6
MOT17-04-FRCNN,1701,51,88,977,v_to_u,3,-0.08924205379,0.268137023234,-0.042662459641,0.352835074749,109,13,286,13
MOT17-04-FRCNN,1706,61,88,977,v_to_u,3,-0.114599686028,0.434588534994,-0.044940603165,0.43888500029,84,18,118,18
MOT17-04-FRCNN,1707,62,88,977,v_to_u,3,-0.132486388385,0.831399959543,-0.057017062927,0.356176715782,7,68,277,7
MOT17-04-FRCNN,1708,63,88,977,v_to_u,3,-0.132486388385,0.828907926966,-0.058206093073,0.40250298726,8,72,186,8
MOT17-04-FRCNN,1709,64,88,977,v_to_u,3,-0.138519924099,0.854363806289,-0.056461611104,0.389120557349,3,66,213,3
MOT17-04-FRCNN,1710,65,88,977,v_to_u,3,-0.025586353945,0.781927619519,-0.008612441421,0.439313086804,17,2,117,2
MOT17-04-FRCNN,1711,66,88,977,v_to_u,3,-0.139579349904,0.895216783299,-0.057224738967,0.307479820982,1,69,401,1
MOT17-04-FRCNN,1714,69,88,977,v_to_u,3,-0.110275689223,0.778653044104,-0.04493980834,0.351334785561,20,17,289,17
MOT17-04-FRCNN,1717,73,88,977,v_to_u,3,-0.209169054441,0.789762680725,-0.086645542788,0.417293484379,13,96,151,13
MOT17-04-FRCNN,1735,13,65,991,v_to_u,3,-0.038841342989,0.119700015348,-0.044429406631,0.432435330954,295,14,129,14
MOT17-04-FRCNN,1750,51,65,991,v_to_u,3,-0.045843045843,0.081302737199,-0.044847303867,0.413354407717,352,16,157,16
MOT17-04-FRCNN,1756,62,65,991,v_to_u,3,-0.057843137255,0.033467650647,-0.042403193017,0.437117777313,427,12,122,12
MOT17-04-FRCNN,1757,63,65,991,v_to_u,3,-0.057843137255,0.020760301241,-0.042132811323,0.388780270698,442,11,215,11
MOT17-04-FRCNN,1758,64,65,991,v_to_u,3,-0.059236947791,0.03647429151,-0.041902526056,0.46296463285,425,10,86,10
MOT17-04-FRCNN,1759,65,66,991,u_to_v,3,-0.059475806452,0.058282616147,-0.039261161873,0.321196731656,393,9,363,9
MOT17-04-FRCNN,1762,65,69,991,u_to_v,3,-0.034562211982,0.169574739536,-0.02652784095,0.550039470073,200,5,38,5
MOT17-04-FRCNN,1775,65,84,991,u_to_v,3,-0.089393939394,0.024272322746,-0.094525037728,0.621649715085,438,113,14,14
MOT17-05-FRCNN,7,7,8,6,v_to_u,0,-0.105263157895,0.456979086135,-0.167390853165,1.061423763096,131,156,16,16
MOT17-05-FRCNN,11,2,10,7,v_to_u,0,-0.020942408377,0.706656714371,-0.043174133673,0.777378126003,10,35,36,10
MOT17-05-FRCNN,25,4,11,8,v_to_u,0,-0.12,0.678332400502,-0.135588516998,0.693637975591,19,126,62,19
MOT17-05-FRCNN,32,2,13,9,v_to_u,0,-0.026178010471,0.717853870268,-0.04321008153,0.763693692384,7,36,39,7
MOT17-05-FRCNN,71,3,4,15,u_to_v,0,-0.421875,0.210730003488,-0.235270472268,1.517088533393,262,244,9,9
MOT17-05-FRCNN,77,4,19,15,v_to_u,0,-0.274509803922,0.703275163787,-0.184698822412,0.509319111771,13,174,193,13
MOT17-05-FRCNN,81,15,19,15,v_to_u,0,-0.090909090909,0.6953282885,-0.09700873129,1.728738846149,17,96,2,2
MOT17-05-FRCNN,85,4,20,17,v_to_u,0,-0.3,0.701401944122,-0.20568804851,0.484177563866,14,201,221,14
MOT17-05-FRCNN,89,15,20,17,v_to_u,0,-0.1875,0.710359905732,-0.103350174449,1.546207633947,9,100,7,7
MOT17-05-FRCNN,93,4,22,19,v_to_u,0,-0.352941176471,0.697666506894,-0.228005679185,0.501453749587,15,231,199,15
MOT17-05-FRCNN,97,15,22,19,v_to_u,0,-0.181818181818,0.713225745531,-0.105316236569,1.524022706261,8,101,8,8
MOT17-05-FRCNN,119,6,24,41,v_to_u,0,0.118181818182,0.612765043815,-0.153363000426,1.72553813249,53,139,3,3
MOT17-05-FRCNN,125,4,5,43,v_to_u,0,-0.102272727273,0.243258669576,-0.145074415536,1.488159056011,246,132,10,10
MOT17-05-FRCNN,134,4,6,61,u_to_v,0,0.324427480916,0.396848394487,-0.247916128002,1.076392268197,165,266,15,15
MOT17-05-FRCNN,146,23,26,70,v_to_u,0,-0.275,0.516862719149,-0.123843221109,1.672312722748,96,116,4,4
MOT17-05-FRCNN,155,23,27,84,u_to_v,0,-0.019607843137,0.122062291287,-0.011951431799,0.56170640063,314,8,143,8
MOT17-05-FRCNN,202,25,28,165,u_to_v,0,-0.071729957806,0.146409705378,-0.113593574622,1.09237081648,296,104,13,13
MOT17-05-FRCNN,213,28,36,205,u_to_v,0,0.0,0.355008263384,-0.009563640747,1.798527445119,188,5,1,1
MOT17-05-FRCNN,226,34,35,215,u_to_v,0,-0.132978723404,0.117576421877,-0.113766589302,1.264852337046,316,106,12,12
MOT17-05-FRCNN,229,6,37,229,v_to_u,0,-0.027649769585,0.73529785115,-0.013699547049,0.473921151901,5,10,226,5
MOT17-05-FRCNN,230,18,37,229,v_to_u,0,-0.085245901639,0.555456689817,-0.20536915893,0.981131522574,74,199,17,17
MOT17-05-FRCNN,231,30,37,229,v_to_u,0,-0.062111801242,0.72004490386,-0.082293012364,0.609056400296,6,89,98,6
MOT17-05-FRCNN,240,6,35,236,u_to_v,0,-0.012383900929,0.027753879013,-0.018211611884,0.594699686735,349,15,112,15
MOT17-05-FRCNN,243,18,39,236,v_to_u,0,-0.049833887043,0.780740845943,-0.179319524986,0.523291317461,1,166,181,1
MOT17-05-FRCNN,250,18,42,241,v_to_u,0,-0.042763157895,0.705144963574,-0.178849761188,0.552359511702,12,165,153,12
MOT17-05-FRCNN,251,30,42,241,v_to_u,0,0.0,0.735658004899,-0.041875166613,0.471040424164,4,33,228,4
MOT17-05-FRCNN,252,35,42,241,v_to_u,0,0.0,0.546671918184,-0.010430090272,0.558111215769,79,7,147,7
MOT17-05-FRCNN,265,18,40,243,v_to_u,0,-0.03606557377,0.690813705394,-0.177244344612,0.519850895787,18,163,187,18
MOT17-05-FRCNN,266,18,41,243,v_to_u,0,-0.036184210526,0.557702923708,-0.177311023891,1.567087300468,72,164,6,6
MOT17-05-FRCNN,270,35,38,243,u_to_v,0,-0.023255813953,0.014776144751,-0.024906475972,0.612274020837,353,19,95,19
MOT17-05-FRCNN,300,30,45,248,v_to_u,0,0.0,0.658015460956,-0.02336222549,0.509482712686,35,18,191,18
MOT17-05-FRCNN,305,1,51,251,v_to_u,0,-0.038167938931,0.542893053864,-0.019792672361,0.584050334661,82,16,120,16
MOT17-05-FRCNN,307,18,51,251,v_to_u,0,0.0,0.705903694361,-0.147034388718,0.60734795589,11,133,100,11
MOT17-05-FRCNN,308,30,51,251,v_to_u,0,0.006369426752,0.671366786035,-0.017036333458,0.54479932685,28,14,163,14
MOT17-05-FRCNN,314,49,51,251,v_to_u,0,0.2,0.522221925701,-0.151020559449,1.08121665664,93,136,14,14
MOT17-05-FRCNN,316,1,44,255,v_to_u,0,-0.022641509434,0.498486286575,-0.014729181742,0.630244681716,107,12,90,12
MOT17-05-FRCNN,317,1,48,255,v_to_u,0,-0.022471910112,0.411745179865,-0.015509678643,0.642898018711,158,13,84,13
MOT17-05-FRCNN,318,1,53,255,v_to_u,0,-0.022988505747,0.557804090335,-0.01451608605,0.635812286332,71,11,86,11
MOT17-05-FRCNN,324,18,53,255,v_to_u,0,0.016666666667,0.773277690166,-0.130267441432,0.609507129955,2,121,96,2
MOT17-05-FRCNN,325,30,44,255,v_to_u,0,0.0,0.655904129413,-0.006805271907,0.470766771367,36,2,229,2
MOT17-05-FRCNN,326,30,48,255,v_to_u,0,0.0,0.316434930313,-0.007085527222,0.48422586556,208,3,220,3
MOT17-05-FRCNN,327,30,53,255,v_to_u,0,0.012820512821,0.745555261413,-0.008967428146,0.874247970846,3,4,24,3
MOT17-05-FRCNN,328,43,44,255,v_to_u,0,0.0,0.112407744717,-0.021136136455,0.458459829148,321,17,240,17
MOT17-05-FRCNN,337,46,53,255,v_to_u,0,-0.317073170732,0.697129974172,-0.240983330761,0.493564309361,16,256,210,16
MOT17-05-FRCNN,340,48,49,255,u_to_v,0,-0.066666666667,0.102070707773,-0.189437609557,1.595448442959,327,178,5,5
MOT17-05-FRCNN,345,52,53,255,v_to_u,0,-0.1,0.627107361039,-0.113986931039,1.335417725915,48,107,11,11
MOT17-05-FRCNN,346,1,43,256,v_to_u,0,-0.018181818182,0.316887951512,-0.012914969035,0.569666911895,207,9,135,9
MOT17-05-FRCNN,348,18,43,256,v_to_u,0,-0.025477707006,0.585176252425,-0.153625389992,0.934504452366,63,142,18,18
MOT17-05-FRCNN,349,30,43,256,v_to_u,0,0.0,0.576497195037,-0.004731334976,0.493204648156,68,1,211,1
MOT17-05-FRCNN,350,43,46,256,u_to_v,0,-0.490909090909,0.288920018572,-0.25371733479,0.922160177541,225,278,19,19
MOT17-05-FRCNN,357,1,30,257,v_to_u,0,-0.009592326139,0.020340131108,-0.009611625688,0.632622274766,351,6,87,6
MOT17-05-FRCNN,358,1,56,257,v_to_u,1,-0.015267175573,0.667807121237,-0.010306568084,0.544005093944,31,5,132,5
MOT17-05-FRCNN,362,18,56,257,v_to_u,1,0.019933554817,0.775498870756,-0.120653150493,0.621372741631,4,120,78,4
MOT17-05-FRCNN,365,30,49,257,u_to_v,1,0.0,0.020353522903,-0.021972994404,0.470986807574,352,17,207,17
MOT17-05-FRCNN,367,30,52,257,u_to_v,1,-0.086021505376,0.521096884399,-0.122561570798,1.393878614041,80,124,12,12
MOT17-05-FRCNN,376,55,56,257,v_to_u,1,-0.428571428571,0.45321969227,-0.152749362833,1.728458691502,108,157,5,5
MOT17-05-FRCNN,377,1,49,259,v_to_u,1,-0.007407407407,0.358387549262,-0.008533452028,0.490673526241,140,2,185,2
MOT17-05-FRCNN,386,1,54,260,v_to_u,1,-0.003787878788,0.517840914841,-0.005174758878,0.427198566073,82,1,263,1
MOT17-05-FRCNN,388,18,54,260,v_to_u,1,0.023102310231,0.728900957115,-0.125280524689,0.47584488385,11,128,200,11
MOT17-05-FRCNN,401,18,55,262,v_to_u,1,0.019607843137,0.697103457609,-0.126104276816,0.383144995607,18,129,310,18
MOT17-05-FRCNN,407,18,57,269,v_to_u,1,0.063122923588,0.773604264937,-0.092658360285,0.819498426099,5,91,35,5
MOT17-05-FRCNN,418,18,58,271,v_to_u,1,0.066445182724,0.750703966171,-0.093329502033,0.743280260446,7,92,43,7
MOT17-05-FRCNN,425,18,63,282,v_to_u,1,0.084967320261,0.722678731749,-0.073245001681,0.468088723745,13,66,212,13
MOT17-05-FRCNN,426,18,65,282,v_to_u,1,0.102990033223,0.7800337865,-0.061075467656,0.441375365872,2,55,247,2
MOT17-05-FRCNN,427,18,66,282,v_to_u,1,0.106312292359,0.779001861702,-0.061073123518,0.750436527262,3,54,42,3
MOT17-05-FRCNN,428,46,63,282,v_to_u,1,-0.021276595745,0.507322624242,-0.016389947531,1.807853811662,86,8,4,4
MOT17-05-FRCNN,429,46,65,282,v_to_u,1,-0.02380952381,0.523137461564,-0.020125644129,1.523236167327,78,13,11,11
MOT17-05-FRCNN,430,46,66,282,v_to_u,1,-0.02380952381,0.535275265519,-0.019400495305,1.548657277524,75,11,10,10
MOT17-05-FRCNN,434,52,63,282,v_to_u,1,-0.027777777778,0.37695208917,-0.024057180299,0.595962807472,131,18,94,18
MOT17-05-FRCNN,439,59,66,282,v_to_u,1,0.216216216216,0.72654064423,-0.132678113561,1.99725405176,12,136,1,1
MOT17-05-FRCNN,440,60,63,282,v_to_u,1,-0.347826086957,0.430078777616,-0.185877282588,1.56034807304,116,189,9,9
MOT17-05-FRCNN,444,61,65,282,v_to_u,1,-0.142857142857,0.479334265898,-0.033491085306,1.838495865072,97,25,2,2
MOT17-05-FRCNN,458,18,61,283,v_to_u,1,0.084967320261,0.706118842418,-0.069676764939,0.441737242895,15,61,246,15
MOT17-05-FRCNN,459,18,67,283,v_to_u,1,0.106312292359,0.791730126236,-0.041347003661,1.598091576702,1,29,7,1
MOT17-05-FRCNN,470,52,62,283,u_to_v,1,0.254237288136,0.37113276882,-0.18385894374,1.589726743241,135,187,8,8
MOT17-05-FRCNN,473,59,67,283,v_to_u,1,0.243243243243,0.704659736075,-0.218606485582,1.061965280944,16,223,21,16
MOT17-05-FRCNN,480,2,64,285,v_to_u,1,-0.247422680412,0.7147297688,-0.165524081268,0.522520251274,14,168,155,14
MOT17-05-FRCNN,482,47,64,285,v_to_u,1,-0.056603773585,0.396716130978,-0.043468902651,1.286733133513,125,31,16,16
MOT17-05-FRCNN,498,2,71,292,v_to_u,1,-0.233595800525,0.750246424085,-0.142956661517,0.434088176713,8,144,258,8
MOT17-05-FRCNN,523,18,72,299,v_to_u,1,0.035947712418,0.730871925514,-0.038767374675,0.435785500108,10,27,254,10
MOT17-05-FRCNN,539,2,76,306,v_to_u,1,-0.1953125,0.754019289713,-0.118191386982,0.451722003122,6,117,234,6
MOT17-05-FRCNN,540,18,62,306,v_to_u,1,0.0,0.282535179929,-0.019777455085,0.487319351436,185,12,193,12
