sequence,frame,target_gt_id,inherited_track_id,source_track_id,source_line_index,source_line_sha256,mechanism,action_type,box_choice,candidate_row_index,global_pre_idx,candidate_track_id,candidate_score,candidate_target_iou,source_target_iou,source_best_other_iou,source_best_other_gt_id,candidate_host_iou,gap_frames,minimum_segment_purity,matched_segment_support
MOT20-05,561,555,127,134,108212,7fed2814838088cb0d9b324b9662370b460507d35fc684d0198c25438a09eed2,other_target,dual_retention_add,candidate,232684,1008833,134,0.8235929608345032,0.8878496493721079,0.7161329890343613,0.8192429710195273,554,0.7372470472052263,7,1.0,142
MOT20-05,562,555,127,134,108395,c0406323051bb78b82ad8a656bb8559cfbdfca51d460852c4628a6723902353b,other_target,dual_retention_add,candidate,232765,1010547,134,0.845866858959198,0.892096579419123,0.710755790497314,0.8142078151894772,554,0.7310642434686421,7,1.0,142
MOT20-05,563,555,127,134,108578,2a40f296f7ceecde7f8e444734811348b0f58644a7aed5a89411d7c7a73a844b,other_target,dual_retention_add,candidate,232849,1012269,134,0.8396641612052917,0.8935534805680845,0.7160333308135471,0.800181192001449,554,0.766111105148224,7,1.0,142
MOT20-05,564,555,127,134,108761,ac972679eca09ea1fd01cf9be74695aec3bf623162614763787bd81f55ff6d12,other_target,dual_retention_add,candidate,232929,1014001,134,0.8358485698699951,0.8908498707735966,0.7297959361952732,0.8015234316783038,554,0.760362283044038,7,1.0,142
MOT20-05,571,555,127,134,110048,b0c2fbccc77ce2f7352af07926c82a18de515bb81038ce0b24fe138a0c962ca2,other_target,dual_retention_add,candidate,233506,1026092,134,0.8350229859352112,0.9042797034235537,0.7320199164399123,0.8420748750045153,554,0.753714936625866,1,1.0,7
MOT20-05,573,555,127,134,110413,3da98e825cf7bf257c3428a5aa3eee8095d4b23cf7bbd9c6e64b0d91a86969ee,other_target,dual_retention_add,candidate,233675,1029985,134,0.7644670605659485,0.8676460079095828,0.7205569256740029,0.8600294256405893,554,0.704330846233175,2,1.0,1542
MOT20-05,574,555,127,134,110596,fe30596524aef2dd498f965e177a763244b4cc2d435471ef79becd494d5f4170,other_target,dual_retention_add,candidate,233753,1031249,134,0.8619349598884583,0.8649363252741445,0.7193509371310725,0.841579819899251,554,0.7381435045124988,2,1.0,1542
MOT20-05,582,1041,282,286,112059,64a03b7f5878f8cc30720c733b6d70730987e6a0a79188d1e4af9d9f71a0096e,other_target,dual_retention_add,candidate,234408,1045033,286,0.7898415327072144,0.8923762526949369,0.7521958423389791,0.8885532267932749,1039,0.700431663970484,4,1.0,274
MOT20-05,583,1041,282,286,112247,90a0f230e6a510a7cc2ccdf89a132d63d8ca53dcc81581321bd806892fce394a,other_target,dual_retention_add,candidate,234488,1046808,286,0.7590315341949463,0.8823620126701175,0.7935114047901001,0.872413900784014,1039,0.7576632525934958,4,1.0,274
MOT20-05,584,1041,282,286,112435,d2f2139ffe822880facf3f7f5209dff6b165f278c09f55605182ebd8bbb6de2a,other_target,dual_retention_add,candidate,234570,1048543,286,0.7733744978904724,0.8683836665910238,0.8008380526454526,0.8731204487388959,1039,0.7676895718981055,4,1.0,274
MOT20-05,585,1041,282,286,112621,b796bc45973193e2b7b7a1b41183d7023effb27a5683e9ed6dd716db9b1114bc,other_target,dual_retention_add,candidate,234651,1050289,286,0.7840772271156311,0.8458576321892731,0.8083600589944097,0.8860173924354999,1039,0.7962852176881201,4,1.0,274
MOT20-05,597,1041,282,286,114846,8850057e5653140f09e78e6bc5e8f5aa4e0baee8788480b81e3f407ffbcbae58,other_target,dual_retention_add,candidate,235644,1070977,286,0.7741350531578064,0.8802481663649995,0.7853072805111291,0.8838658626085527,1039,0.7376423626196476,5,1.0,524
MOT20-05,598,1041,282,286,115028,58f3966a6cbea14f8505644feee4f377622c7d34d8e84c874c3da66d60db64b1,other_target,dual_retention_add,candidate,235727,1072705,286,0.7633883357048035,0.9052567493626689,0.784743674087396,0.885819019055409,1039,0.7363427393730956,5,1.0,524
MOT20-05,599,1041,282,286,115212,9a681b26b146b2f085a6ccfa39f6b8c378f9f1eb9c87e734329d70e7385ecea3,other_target,dual_retention_add,candidate,235806,1074478,286,0.6469597220420837,0.9240870217705143,0.7994868372565256,0.8684858826514675,1039,0.8645778387711756,5,1.0,524
MOT20-05,600,1041,282,286,115394,99b07175202a8ffb54a129471df53a875bbc55ad9618ad9cae9cba7c107472d2,other_target,dual_retention_add,candidate,235895,1076179,286,0.8316904306411743,0.9084093562014771,0.7447078600036455,0.8990201408147845,1039,0.7676288128208343,5,1.0,524
MOT20-05,601,1041,282,286,115578,6857c52c4808445fe67a19fcf7d1654633dcc134e339e9079a42474647521428,other_target,dual_retention_add,candidate,235970,1077917,286,0.8322089314460754,0.9341162592472938,0.7021744292499051,0.8989181488580583,1039,0.7502662274659111,5,1.0,524
MOT20-05,608,168,278,453,116914,0707e473b10d3eeb74e80864ecdadeab0a1f78545cf5a9cbe359d65e2890ef0e,other_target,dual_retention_add,candidate,236484,1089071,453,0.8298436999320984,0.5050905109980869,0.5050905056930203,0.803296246614685,116,0.9999999874614672,26,1.0,235
MOT20-05,609,168,278,453,117101,8fd7f48ff2bba564f4e7f03f5b36bdfa6241f65138a727c03400fd160329ee41,other_target,dual_retention_add,candidate,236565,1090812,453,0.8275496363639832,0.5590991648277207,0.5590991671182188,0.7620705279273835,116,0.9999999860071113,26,1.0,235
MOT20-05,617,171,148,130,118646,11ad7153599079471b7e9d1d7a1827f86a1beadf1ec29b717a38694c662de386,other_target,dual_retention_add,candidate,237281,1105533,130,0.6944547295570374,0.7550441105215792,0.6339907739047493,0.8603883497239931,164,0.8406162709554027,1,1.0,149
MOT20-05,619,1123,141,83,118904,1663e6e489d7c3f8beae19cb6daad59f1b04d4b930671ba7500481246cc79015,other_target,dual_retention_add,candidate,237461,1109582,83,0.09366899728775024,0.9174597507839735,0.6806110846558276,0.960601412201444,1124,0.7309135401973631,1,1.0,634
MOT20-05,619,171,148,130,119025,83f3f675e3eacf8c17b316151f73e470a0171879be22246dfb800d557147d0dd,other_target,dual_retention_add,candidate,237442,1109045,130,0.6976730823516846,0.8352270448261012,0.6646396985308041,0.8556626810514382,164,0.7716582861450787,2,1.0,4
MOT20-05,620,171,148,130,119213,70bfde79509eefb2be97b62595a82155cc3d01eee1c4de648b34c5da9731bafa,other_target,dual_retention_add,candidate,237518,1110805,130,0.7061460614204407,0.8339300835991638,0.6567227313174204,0.8346224066196924,164,0.7424143214136756,2,1.0,4
MOT20-05,624,171,148,130,119973,5bc43f0b612658e688011a60c27188ba29de36ef8699630150c20a0e5d5b8ba9,other_target,dual_retention_add,candidate,237850,1117828,130,0.7856893539428711,0.5031520210971369,0.532049166370911,0.8676479714684142,164,0.9257900526398833,1,1.0,59
MOT20-05,626,91,384,437,120312,33d020b7f25910af07a653486c8520b83a4d81b017b98435c0208737c10965bb,other_target,dual_retention_add,candidate,238009,1121190,437,0.7253608703613281,0.694499583216543,0.6944995893077308,0.783646966168055,65,0.9999999914855254,2,1.0,371
MOT20-05,627,91,384,437,120502,12e00c38a63a5b91f5211fb42974cbb5770d9c6151862cec4a98541a6e310454,other_target,dual_retention_add,candidate,238118,1123529,437,0.34350812435150146,0.704523921690987,0.7045239108691552,0.7869617763897313,65,0.9999999853063303,2,1.0,371
MOT20-05,637,65,595,384,122468,18c020fae477c1859d983ab61a58e8e4f3928ffd7420f278b4ece2d03cd183e9,other_target,dual_retention_add,candidate,238935,1141104,384,0.12702050805091858,0.6594651864526883,0.6568807369122095,0.6950801049091196,91,0.6158816894307332,2,1.0,158
MOT20-05,651,172,191,148,125105,48a5966e41b6d1f984e19281e9c270700d3442da4463edd005182b1dc602cd53,other_target,dual_retention_add,candidate,240035,1164818,148,0.24190127849578857,0.5834615623699754,0.43729293533563907,0.8764286758843192,171,0.7292194160843145,5,0.9772727272727273,694
MOT20-05,652,172,191,148,125294,d86943b119424d7d638f7a0a2117ddba342a14dc012187480d58e3bb08a0640d,other_target,dual_retention_add,candidate,240118,1166559,148,0.11160467565059662,0.7986484861222223,0.460327915524447,0.9131010910471165,171,0.5525165232211128,5,0.9772727272727273,694
MOT20-05,653,172,191,148,125482,ea118af192569e58948421d19531e6a21231b6613d9099622fcab5dd6090796c,other_target,dual_retention_add,candidate,240200,1168318,148,0.41107824444770813,0.5812909439418111,0.46310806336330607,0.9231072049527411,171,0.7879878369786244,5,0.9772727272727273,694
MOT20-05,656,170,462,29,125887,988f1c4e51f5a80d1828973ec4e339d72846f86b46a7afab2428c9ccde9dc741,other_target,dual_retention_add,candidate,240454,1173660,29,0.5760625600814819,0.6988996155356627,0.6905462256050897,0.9174873139085185,157,0.9648911892079185,27,1.0,34
MOT20-05,656,69,521,609,126055,752daa91172410097c0a404386fd6f0df1b5875d977e6b60962ac0a60f6d6312,same_target,migrate_replace,source,240475,1173893,609,0.45760270953178406,0.8212366572363418,0.8735833770238386,0.5531493236082294,42,0.7442804987939041,9,1.0,159
MOT20-05,657,69,521,609,126244,20b33a55f984487a66b64c63a1bdedefe38b516178b207f4ada275696a727120,same_target,migrate_replace,candidate,240592,1176235,609,0.5678349733352661,0.9054091417126079,0.9054091407698367,0.6411017146301582,42,0.9999999847467201,9,1.0,159
MOT20-05,658,69,521,537,126400,325323181cd380d0c70c283b4000f622b0c10483d01793538be326a875f25a09,other_target,dual_retention_add,candidate,240638,1177440,537,0.8033143281936646,0.6607357013993268,0.6607357085335213,0.9034669421903534,42,0.9999999887288975,9,1.0,159
MOT20-05,658,174,310,612,126434,48524a535295530e433209fa297918f3c7f8e1259cbebd82f60d1bf9bfa4b176,same_target,migrate_replace,source,240624,1177287,612,0.595604419708252,0.8645940773353179,0.8645940802752566,0.4496732240950518,144,0.9999999938245516,1,1.0,550
MOT20-05,659,69,521,537,126586,f1226539740412d6953d58ad1ebf3534f22571e021672c2e8128ce6d919433fc,same_target,migrate_replace,candidate,240725,1179206,537,0.6172808408737183,0.8629816054163105,0.8629815966459735,0.7048295420530365,42,0.9999999859256781,9,1.0,159
MOT20-05,660,69,521,609,126806,e3c031f57984576d79cfd4fbe0c4874f24892dbf48beb6a973dc86ee7935d6be,same_target,migrate_replace,source,240843,1181489,609,0.6725565791130066,0.8796297590105645,0.888936825039261,0.6014894752441041,42,0.8849262416868353,9,1.0,159
MOT20-05,661,69,521,537,126962,85be1b976e4f84660c5a9cb14c338ee4f8a1a8f6af4e801261caf235808dd65d,same_target,migrate_replace,candidate,240925,1183176,537,0.7123978137969971,0.892404007717447,0.8924040033208495,0.7002986910376492,42,0.999999980443544,9,1.0,159
MOT20-05,662,69,521,537,127149,da80d6b429a4e9dd1d315ac81151bb89dfc8af5a6cf37749d734c989ad9cd79b,other_target,dual_retention_add,candidate,240974,1184375,537,0.7077348828315735,0.7101044524305453,0.7101044477977445,0.8666877071045603,42,0.9999999928705025,9,1.0,159
MOT20-05,663,125,262,330,127254,8e86faa9c344c14ea86a17942ec717fbd610f7b0d403e632d78aa2acf4500825,other_target,dual_retention_add,candidate,241026,1185747,330,0.7023550868034363,0.7183172331268225,0.7375548886024378,0.9085035127667874,119,0.9681598991739623,9,0.52,650
MOT20-05,663,69,521,537,127334,bbc7f6aac6efe0189ed02ebf3937b88da701944e34d101cbd82abff5e111e7e9,other_target,dual_retention_add,candidate,241056,1186098,537,0.7678605914115906,0.6850664636904653,0.685066468365812,0.8829209947205727,42,0.9999999798812009,9,1.0,159
MOT20-05,664,125,262,330,127438,cbc9ea5ac932a07e58e29c734ebc4fd4431ad708d9c72518a77f8862b1be6d0b,other_target,dual_retention_add,candidate,241153,1187970,330,0.8714090585708618,0.7293954297587387,0.7293954283980373,0.9033892698722695,119,0.9999999871761214,9,0.52,650
MOT20-05,664,69,521,537,127518,4784d59a4ca024d8f1ef2da8a6effaed5c85052ddb865b0c654235f996d9eb37,other_target,dual_retention_add,candidate,241174,1188332,537,0.734622597694397,0.7149383515808412,0.7149383587170072,0.7648815987955233,42,0.9999999863301017,9,1.0,159
MOT20-05,665,170,462,29,127572,19bed57213a51b67641d664ae0daacaee0ecce2d4430de082bb85fa126226e3a,other_target,dual_retention_add,candidate,241197,1189296,29,0.8336084485054016,0.6617634038282773,0.6638063533357978,0.9217484663634191,157,0.9584158480670876,27,1.0,34
MOT20-05,665,125,262,330,127621,6a4058e9f5b161d8a8a61f365039bf905679cd7b55091a2ec8d8d0d14188cf4e,other_target,dual_retention_add,candidate,241233,1189662,330,0.8641852140426636,0.660028821251257,0.660028811348253,0.9229990799762717,119,0.999999976891816,9,0.52,650
MOT20-05,666,170,462,29,127756,55572e0e282972d627ea37ef5ec46fc77d0c7fba36686554e2e1fbb2cde17d6b,other_target,dual_retention_add,candidate,241282,1191033,29,0.7573423981666565,0.6864977433124367,0.677111729007097,0.9036095710515624,157,0.9644404639610387,27,1.0,34
MOT20-05,666,125,262,330,127805,69a791bf2a84442a389e233847903840541f626cd3fac91bdb285929d6824eb2,other_target,dual_retention_add,candidate,241325,1191415,330,0.8545632362365723,0.6200765640213821,0.6200765678933401,0.9223922131241058,119,0.999999990769721,9,0.52,650
MOT20-05,667,170,462,29,127940,0f5b83c1388773d5d13a0af0d82db30c58aa9f0e766384dec4b5c117f89dcb98,other_target,dual_retention_add,candidate,241361,1192803,29,0.8064576387405396,0.6443275023092928,0.6430670588713718,0.9296665185900116,157,0.9592589857826668,27,1.0,34
MOT20-05,667,125,262,330,127989,493cf6f67b7a5518120df5fbce82b242e418a25458c8b81fe33fae026e3ddc20,other_target,dual_retention_add,candidate,241349,1192653,330,0.8643787503242493,0.5589228396732547,0.5716235845592842,0.9183391891782539,119,0.9731138521600511,9,0.52,650
MOT20-05,668,170,462,29,128124,e3faf381b38c845fefc5e3902545011bae628341a74d2fc2cb078aca86f806fd,other_target,dual_retention_add,candidate,241448,1194544,29,0.8382182717323303,0.6067987432617445,0.6118062471564679,0.9281058468722647,157,0.9506867050923209,27,1.0,34
MOT20-05,668,125,262,330,128173,d3c8f748855459ca9e0540fa23a0b032b80ec5b27730dda7aab393825c251500,other_target,dual_retention_add,candidate,241434,1194399,330,0.8533779382705688,0.5191458024859351,0.5333813192841892,0.9099422138948501,119,0.9691521788689069,9,0.52,650
MOT20-05,669,174,310,404,128377,4ae8d76eb6b2c1a4db29d3dee4e1671d7d772e7166fdefdb807b5a8e57706f11,other_target,dual_retention_add,candidate,241578,1196862,404,0.5334397554397583,0.5341945267968591,0.501035322825017,0.9322456033976939,144,0.5091098084910041,7,1.0,188
MOT20-05,670,174,310,404,128561,4328c16b5c322817fe493a88c7e6d8b0b6872d05c5d07e206cf68c0d4fac30de,other_target,dual_retention_add,candidate,241657,1198561,404,0.20927098393440247,0.7871512543238031,0.49491711686590484,0.9336804706609374,144,0.5597999587017093,7,1.0,188
MOT20-05,671,125,262,330,128726,81924a599dccd4247fc24da99092f02077bf0b860ef751a464999fcd6993ed44,other_target,dual_retention_add,candidate,241683,1199621,330,0.7122192978858948,0.5938808179795145,0.431828668557719,0.913943242249159,119,0.7110628519070891,9,0.52,650
MOT20-05,671,174,310,395,128754,b135ec6b22ba33e326620af60900afe35a5b4db54a681bde0214a5142535e322,other_target,dual_retention_add,candidate,241741,1200271,395,0.6509726047515869,0.5312334009749135,0.40759743572880214,0.8656412430245578,145,0.7375622191276789,7,1.0,188
MOT20-05,672,174,310,395,128937,00befc37715a67ba9964d6dfb4490e01b0b4ff7312fdab0beff5ad65ca754518,other_target,dual_retention_add,candidate,241823,1202054,395,0.10169204324483871,0.7368495785748578,0.3906147146972265,0.87852041926124,145,0.5038214545710307,7,1.0,188
MOT20-05,673,174,310,404,129112,53dba5c7d575de2de8f7c9953009b1057894573900f033cb09ac99f391ff4323,other_target,dual_retention_add,candidate,241906,1203822,404,0.8444656729698181,0.5045307101983484,0.5045307101317953,0.9209217644242178,144,0.9999999872840268,7,1.0,188
MOT20-05,674,170,462,29,129229,485ba1509012c029ece276764a6f4caf4dba09cfbf48ed0b4017011d3cb38968,other_target,dual_retention_add,candidate,241942,1204997,29,0.6817325949668884,0.5559520615434048,0.5458172517936696,0.8602557581417548,157,0.963745149412496,27,1.0,34
MOT20-05,674,174,310,404,129297,08e27dc36a43950c6037782f0e3d0c04f049f77c5ca92f82f113327d303b1d25,other_target,dual_retention_add,candidate,241989,1205553,404,0.8384724259376526,0.5091586347868375,0.509158641714654,0.9127246241731332,144,0.9999999799599192,7,1.0,188
MOT20-05,678,50,342,288,130019,703399222e82699c73269beab11bfbc1e867b5a6030aedfae76b6490abc68333,other_target,dual_retention_add,candidate,242289,1212086,288,0.8201698660850525,0.5015402019239094,0.5050624071584684,0.8994842645879587,48,0.9573611696930878,5,1.0,872
MOT20-05,680,50,342,288,130392,dadbc789c68ce7a72121f71c7d0e9370065c6dd909f7701eb11c903df88cfb74,other_target,dual_retention_add,candidate,242486,1216020,288,0.7280667424201965,0.5463875257718774,0.5463875164684207,0.8741528369741507,48,0.9999999826606014,5,1.0,872
MOT20-05,682,171,148,191,130882,412ba82a0dbe77ffb39f85c1faf0392ca31c58d375cb2c12a77215dbf1492338,other_target,dual_retention_add,candidate,242588,1218698,191,0.6135460734367371,0.5531210116120869,0.5531210088445172,0.7164961632757705,172,0.9999999805887115,11,1.0,110
MOT20-05,683,171,148,191,131067,920afa96875916da54cb0526c02d9b60bb573bf44bbd198d0931a5fb30d9b0af,other_target,dual_retention_add,candidate,242673,1220422,191,0.48806601762771606,0.5479571662458732,0.570747944819709,0.6936990861371888,172,0.9462807244867516,11,1.0,110
MOT20-05,684,171,148,191,131254,54e18388ad9e5f3ea2334a0dd2f7a11ccb68245b93e273464d953f7fda67ad05,other_target,dual_retention_add,candidate,242752,1222111,191,0.6258278489112854,0.5008612218022689,0.5008612231667819,0.7978641426553837,172,0.9999999849952564,11,1.0,110
MOT20-05,685,171,148,191,131441,cd52e462ee33a5611f3b0c0cd6dd608dd247e337c6bc76c4cb9aa9cc3e2885a1,other_target,dual_retention_add,candidate,242838,1223869,191,0.6769424080848694,0.5535030096368547,0.5471321502068145,0.6817757885777775,172,0.9445723460174468,11,1.0,110
MOT20-05,686,171,148,191,131628,d9dda1a3b6ab2b8dd8184255d906c888fdee4224fc6c8fcb6083bc86649c3e5f,other_target,dual_retention_add,candidate,242919,1225589,191,0.683504581451416,0.5652495812382166,0.5574822880824657,0.6106339429849466,172,0.9776509080619523,11,1.0,110
MOT20-05,687,171,148,191,131815,f9790066e890ee196c2d0ad2e5cc1b774cc3862be88b9fbfa59980955668a761,other_target,dual_retention_add,candidate,243048,1227800,191,0.4298560917377472,0.5513052509378504,0.5628459203836916,0.5725827502852606,172,0.9262590127006811,11,1.0,110
MOT20-05,688,171,148,124,131866,c14396e404f09bb8db99e7982fe42f36273a77878a2e8628a919bfc50ee6b2b0,other_target,dual_retention_add,candidate,243090,1229148,124,0.7155981659889221,0.6075383156704479,0.582467289838375,0.8555839880952395,158,0.941467635341588,11,1.0,110
MOT20-05,689,171,148,191,132187,4c96fc44b9d715af2459637bd19da127c8768a42b327cddaec85538a053a5046,other_target,dual_retention_add,candidate,243215,1231301,191,0.5350058674812317,0.5184778044120568,0.5496155335837161,0.5705906504284838,172,0.8746163881334191,11,1.0,110
MOT20-05,690,171,148,191,132373,dc74b5728709e4298169c87ba6644616f5a5d41bdc1ad629c25b10cbcd4c670a,other_target,dual_retention_add,candidate,243250,1232541,191,0.5826324820518494,0.5904884445619303,0.5904884480102613,0.7215213689845913,172,0.9999999790481666,11,1.0,110
MOT20-05,691,171,148,124,132423,ec3ad8ed688792b9f6ae9285bdba3c7045b72e705ace105ccf8614d141842914,other_target,dual_retention_add,candidate,243334,1234281,124,0.5738345384597778,0.6371076104643005,0.5622836928970942,0.845401761904761,158,0.8238303988409412,11,1.0,110
MOT20-05,692,171,148,124,132607,397345d3d121f19b41fa310a8a6ae80d73070c68630e5e1e2c244a8acad75beb,other_target,dual_retention_add,candidate,243420,1236014,124,0.4577915370464325,0.6176886597961835,0.6176886661493116,0.8048978865812804,158,0.9999999832574199,11,1.0,110
MOT20-05,692,126,258,330,132631,ad4e452186271b5c49b528f97ee6b7d6894dd76595b782c3735d9b00bd6a6aa0,other_target,dual_retention_add,candidate,243413,1235875,330,0.8009501099586487,0.7744387516527204,0.77443875202314,0.9251368352639835,119,0.9999999856461051,8,1.0,660
MOT20-05,693,126,258,330,132814,e9758e46637aae5f446d0edad5338f858306ba1c9f3130d80bad98aead34b1a8,other_target,dual_retention_add,candidate,243546,1238113,330,0.8308297991752625,0.7927739487586947,0.788355142085164,0.9182148263836237,119,0.9599832068463658,8,1.0,660
MOT20-05,694,126,258,330,132999,bac02dae87beb425d3f6902c87a1c81c0ac286f8b00a4b7220e89dd7d35403f9,other_target,dual_retention_add,candidate,243621,1239804,330,0.8322487473487854,0.7149017891772165,0.7036066116262334,0.9335203479717414,119,0.9552257296256117,8,1.0,660
MOT20-05,695,126,258,330,133185,a731eeff98c2674039d10a064793a5aebc354a623068a181c14717064467bcdc,other_target,dual_retention_add,candidate,243709,1241495,330,0.5623759627342224,0.6525507158300661,0.6379081230748134,0.9048899544727494,119,0.942708262488875,8,1.0,660
MOT20-05,699,173,384,321,133925,e8047f2e5599eea353a88bb46aabfa8b9ae87862645b84b3db0e06a925b4b5e9,other_target,dual_retention_add,candidate,244045,1248620,321,0.7862941026687622,0.5531936707485144,0.5250945645536688,0.8039567995977372,146,0.9166134331753845,4,1.0,11
MOT20-05,700,173,384,321,134105,9db390cd2c813f7ece6f57abf3a3020df99f54ed074cb96934cab3fdd6e6fefb,other_target,dual_retention_add,candidate,244133,1250409,321,0.6651638150215149,0.5769648444110601,0.576964847444651,0.8210028401142113,146,0.9999999826510563,4,1.0,11
MOT20-05,701,173,384,321,134288,61f57256edc33e100a6956be2f5087c9a7efec50e5eec0608b4b4c4bf86556fa,other_target,dual_retention_add,candidate,244176,1251650,321,0.7684597969055176,0.5232420887169187,0.5508465848138564,0.7673411355897879,146,0.9531444366334844,4,1.0,11
MOT20-05,702,173,384,321,134470,abae691b3f8554dd06ddd98b79a22641fbfdae270f7a1b2ef2e08ebc01687d5f,other_target,dual_retention_add,candidate,244293,1253866,321,0.8110336065292358,0.5386428121249851,0.5524960588666807,0.7627749974978123,146,0.9603996474823588,4,1.0,11
MOT20-05,702,75,382,439,134499,511a713299d24a0aee5caaef7d72722cea0440ca0bd4abf9e4de3eb120cc978d,other_target,dual_retention_add,candidate,244268,1253502,439,0.12689775228500366,0.7270286042415159,0.6119061324068488,0.8636053555925315,76,0.5618283901246094,5,1.0,510
MOT20-05,702,78,545,635,134589,bd0205989250eb212820b5139875f27b0084d434dd79c5ab8dbf26fc121dc9dd,same_target,migrate_replace,candidate,244309,1254256,635,0.6194168329238892,0.778590487963454,0.7785904876114562,0.35499535357352907,63,0.9999999956233464,1,1.0,157
MOT20-05,703,75,382,439,134681,b06b7105ce17e9fdcf2b113abc5a1765cec97b533aeb97abee91f023f820a1b3,other_target,dual_retention_add,candidate,244345,1255257,439,0.2911025881767273,0.7192075549048341,0.6025933136555204,0.8343839768831526,76,0.5141799517244576,5,1.0,510
MOT20-05,704,75,382,439,134867,22e9d739e6ad8edfaa4f6cc5dd2ab4c6ba4ea33ce84d7a07e61945d5fac263bf,other_target,dual_retention_add,candidate,244469,1257588,439,0.27740955352783203,0.7058051692214786,0.6023686888264603,0.8300767096521803,76,0.5362610349677626,5,1.0,510
MOT20-05,705,75,382,439,135057,f9af84758175092d8e405818a1b9c5b47a9ae7f6008883277e5bd407570d87d9,other_target,dual_retention_add,candidate,244554,1259367,439,0.27637165784835815,0.7140107060589189,0.6274292345510519,0.8037870674816653,76,0.532934783166443,5,1.0,510
MOT20-05,709,78,635,545,135922,937305f8487b41eb3189428a74de9cc90138f96a4f780df0e348af3182a9a526,same_target,migrate_replace,candidate,244855,1266144,545,0.16289660334587097,0.7625049124464035,0.7625049059581918,0.3037203043525399,63,0.999999983077703,1,1.0,61
MOT20-05,718,147,265,454,137599,02438efe106a3cb1377d739f8ba491c6fe77ee3555144d352f69bf92f600cb88,same_target,migrate_replace,source,245582,1281531,454,0.5807747840881348,0.6162502538978092,0.6352084061734392,0.394921150407769,176,0.9289017631275824,2,1.0,779
MOT20-05,723,124,149,82,138349,fad7270292225b11ce22d7d9c7545d5c818daddc2e4555692adb88f588277cba,other_target,dual_retention_add,candidate,246030,1290387,82,0.7444725632667542,0.6996105059663099,0.6551531048034654,0.8697482939737556,129,0.9330627427576472,8,1.0,580
MOT20-05,724,124,149,82,138528,8d462944cb99b7ad91c2f0fdb729df85485017db821e30ee1d7b6fb9d3900a29,other_target,dual_retention_add,candidate,246107,1292068,82,0.7640035152435303,0.7049754384743881,0.675382491434272,0.8446679057800731,129,0.939811822508989,8,1.0,580
MOT20-05,725,124,149,82,138707,86ba0400c625222053b39dd1aea9ad05abc4463cceebc63a17a6a002a70d7048,other_target,dual_retention_add,candidate,246190,1293708,82,0.664354145526886,0.6925291699875623,0.6395448005894324,0.8580599096045823,129,0.924420253010569,8,1.0,580
MOT20-05,727,124,149,82,139064,be09982733e737d6483608a88b98de1be1acbe3b5e74705482bfdb0d09c54c7c,other_target,dual_retention_add,candidate,246356,1297099,82,0.2993350028991699,0.7964791834931932,0.536054993459267,0.8648740187006319,129,0.565958086438498,8,1.0,580
MOT20-05,729,140,135,347,139575,08e3d064269be9e14dd333e65a3264dea67b8a8e04cba4340d886c61b1fcc33a,same_target,migrate_replace,source,246522,1300513,347,0.6751279830932617,0.8689563106424191,0.8689563110042958,0.10063301979954271,139,0.9999999922887571,4,1.0,710
MOT20-05,730,140,135,347,139754,cf4cf14cbca8ccedaba40f46a3ac5986031acde815dbcb3ca51a4e52d7534323,same_target,migrate_replace,source,246560,1301636,347,0.6405116319656372,0.6621285214647697,0.8153507355042933,0.08924908889820363,139,0.7684128338697556,4,1.0,710
MOT20-05,731,1039,653,286,139925,ad9123b5144c941013217232464d35717b8f2bde1a249cb1ecc8f9f1cfb865e6,other_target,dual_retention_add,candidate,246674,1303785,286,0.7346779108047485,0.8516576521573731,0.7662806475288068,0.7837872512343319,1167,0.7203487003361213,3,1.0,11
MOT20-05,731,140,135,347,139932,7b2451da71359eb5a804ddce4d39243d96dd8ed3c0c7b607058c48e2b8ce896a,same_target,migrate_replace,source,246641,1303354,347,0.6023887991905212,0.6785705192602938,0.8247206019249096,0.09179596352946162,139,0.7962826247375876,4,1.0,710
MOT20-05,732,1039,653,286,140105,48d73725ab5999b1587e995c5df49b36cd327dfe36592125821c6ffaa7f23b67,other_target,dual_retention_add,candidate,246753,1305503,286,0.6364832520484924,0.8650805786148198,0.7700056931263679,0.7802998090921239,1167,0.7113870011062315,3,1.0,11
MOT20-05,733,1039,653,286,140285,867733c703e1a11a328f50165ef6640137434a81e2841aeddabdf16db84ac58e,other_target,dual_retention_add,candidate,246840,1307223,286,0.6366294622421265,0.8950331803816594,0.7821797598935857,0.7852998292345729,1167,0.7327485215602414,3,1.0,11
MOT20-05,735,1039,653,286,140650,5685bbb38a4174576f91b3a21d44873543447c1cfd2de919183b4f1545716a63,other_target,dual_retention_add,candidate,247006,1310641,286,0.731391429901123,0.9051809555323376,0.7526188037242658,0.7932745447721633,1167,0.7182199366637882,1,1.0,9
MOT20-05,744,1039,653,286,142319,5a352bfb424a3b02c3a5cd8bbc5fc7ed136a93c115e6970322150a6e688da726,other_target,dual_retention_add,candidate,247756,1326032,286,0.7414870262145996,0.8821436007904342,0.715392728028016,0.8625904999315386,1167,0.7141960930355498,2,1.0,522
MOT20-05,745,1039,653,286,142505,7a60a4da70cb548252ed46b14b6d04dbd180a56f66e0537ada332dd91a650e0b,other_target,dual_retention_add,candidate,247837,1327746,286,0.7371368408203125,0.9187347452522532,0.7019418695075674,0.8693136929082245,1167,0.7227144140713689,2,1.0,522
