seq,canonical_rank,u,v,boundary_frame,transaction_type,temporal_block,full_idtp_delta_norm,receiver_split_label,same_identity_merge_label,receiver_split_score,same_identity_merge_score,receiver_split_rank,same_identity_merge_rank,base_member,rescue_reason,outer_sequence
MOT17-09-FRCNN,197,16,20,337,u_to_v,2,-0.368209255533,0,0,0.0,0.0,43,52,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,198,16,22,337,u_to_v,2,-0.039603960396,0,0,0.0,0.0,44,53,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,199,16,23,337,u_to_v,2,-0.26267281106,0,0,0.0,0.0,45,54,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,200,16,30,337,u_to_v,2,-0.384393063584,0,0,0.0,0.0,46,55,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,203,12,14,340,v_to_u,2,-0.095022624434,0,0,0.0,0.015275666695,49,24,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,204,14,17,340,u_to_v,2,-0.102689486553,0,0,0.0,0.011512186243,50,26,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,205,14,18,340,u_to_v,2,0.0,0,0,0.0,0.018886005453,51,22,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,206,14,20,340,u_to_v,2,-0.343511450382,0,0,0.0,0.007567734479,52,30,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,209,14,30,340,u_to_v,2,-0.348525469169,0,0,0.0,0.0,55,56,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,210,2,22,349,v_to_u,2,-0.08174904943,0,0,0.0,0.0,56,57,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,211,4,22,349,v_to_u,2,0.0,0,0,8.4813323e-05,0.007723192477,30,28,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,212,12,22,349,v_to_u,2,-0.086842105263,0,0,8.4813323e-05,0.0,31,58,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,213,17,22,349,v_to_u,2,-0.095100864553,0,0,0.0,0.0,57,59,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,214,18,22,349,v_to_u,2,0.0,0,0,8.4813323e-05,0.003698389694,32,45,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,217,22,30,349,u_to_v,2,-0.389067524116,0,0,8.4813323e-05,0.251806284511,34,7,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,218,22,31,349,u_to_v,2,-0.260726072607,0,0,0.0,0.007691919706,59,29,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,219,2,33,363,v_to_u,2,-0.073791348601,0,0,0.451199706415,0.0,8,60,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,220,4,33,363,v_to_u,2,0.158095238095,0,0,0.620702810632,0.0,7,61,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,221,12,33,363,v_to_u,2,-0.076923076923,0,0,0.716113090487,0.0,2,62,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,222,17,33,363,v_to_u,2,-0.088785046729,0,0,0.101292389125,0.0,21,63,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,223,18,33,363,v_to_u,2,0.155963302752,0,0,0.662772302754,0.0,5,64,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,226,30,33,363,v_to_u,2,-0.393258426966,0,0,0.181289377496,0.0,17,67,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,227,31,33,363,v_to_u,2,0.070588235294,0,0,0.68953397912,0.0,4,68,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,228,32,33,363,v_to_u,2,-0.078431372549,0,0,0.637782268858,0.0,6,69,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,230,4,35,366,v_to_u,2,0.15969581749,0,0,0.230818129705,0.030746237006,12,19,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,232,17,35,366,v_to_u,2,-0.074418604651,0,0,0.113959947437,0.003784504471,20,43,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,236,30,35,366,v_to_u,2,-0.413407821229,0,0,0.213427657433,0.0,16,70,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,237,31,35,366,v_to_u,2,0.081871345029,0,0,0.223079022185,0.193973809794,13,9,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,238,32,35,366,v_to_u,2,-0.116504854369,0,0,0.282757476108,0.116906781527,11,11,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,239,34,35,366,v_to_u,2,-0.024539877301,0,0,0.152548552426,0.0,19,71,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,241,4,17,382,v_to_u,2,0.0,0,0,0.0,0.0,61,72,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,243,17,18,382,u_to_v,2,0.0,0,0,0.0,0.0,63,74,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,244,17,20,382,u_to_v,2,-0.264325323475,0,0,0.0,0.0,64,75,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,245,17,23,382,u_to_v,2,-0.144351464435,0,0,0.0,0.0,65,76,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,246,17,30,382,u_to_v,2,-0.225641025641,0,0,0.0,0.0,66,77,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,247,17,31,382,u_to_v,2,-0.120418848168,0,0,0.0,0.253729620765,67,6,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,248,17,32,382,u_to_v,2,-0.238853503185,0,0,0.0,0.003835073841,68,37,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,249,17,34,382,u_to_v,2,-0.379679144385,0,0,0.005435354833,0.0,22,78,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,250,17,36,382,u_to_v,2,-0.399441340782,0,0,0.0,0.0,69,79,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,251,2,4,392,u_to_v,2,0.0,0,0,0.0,0.003872250408,70,35,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,253,2,20,392,u_to_v,2,-0.184722222222,0,0,0.0,0.0,72,81,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,254,2,23,392,u_to_v,2,-0.089802130898,0,0,0.0,0.003805390145,73,40,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,255,2,30,392,u_to_v,2,-0.137082601054,0,0,0.0,0.0,74,82,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,256,2,31,392,u_to_v,2,-0.064171122995,0,0,0.0,0.299503815902,75,5,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,257,2,32,392,u_to_v,2,-0.131845841785,0,0,0.0,0.034662355851,76,16,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,258,2,34,392,u_to_v,2,-0.23869801085,0,0,0.001548369181,0.0,25,83,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,259,2,36,392,u_to_v,2,-0.247672253259,0,0,0.0,0.0,77,84,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,260,4,12,392,v_to_u,2,0.0,0,0,0.0,0.0,78,85,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,262,12,20,392,u_to_v,2,-0.231707317073,0,0,0.0,0.0,80,86,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,263,12,23,392,u_to_v,2,-0.115459882583,0,0,0.0,0.003698389694,81,46,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,264,12,30,392,u_to_v,2,-0.184397163121,0,0,0.0,0.0,82,87,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,265,12,31,392,u_to_v,2,-0.086746987952,0,0,0.0,0.330231823154,83,2,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,266,12,32,392,u_to_v,2,-0.187319884726,0,0,0.0,0.011571582448,84,25,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,267,12,34,392,u_to_v,2,-0.324324324324,0,0,0.0,0.0,85,88,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,268,12,36,392,u_to_v,2,-0.340153452685,0,0,0.0,0.0,86,89,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,270,18,20,401,u_to_v,2,-0.22752293578,0,0,0.0,0.0,88,90,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,272,18,30,401,u_to_v,2,-0.175126903553,0,0,0.0,0.0,90,91,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,274,18,32,401,u_to_v,3,-0.176100628931,0,0,0.0,0.080458770946,58,9,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,275,18,34,401,u_to_v,3,-0.325396825397,0,0,0.0,0.0,59,29,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,276,18,36,401,u_to_v,3,-0.342541436464,0,0,0.001548369181,0.0,42,30,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,277,4,32,461,v_to_u,3,0.0,0,0,0.0,0.0,60,31,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,280,30,32,461,v_to_u,3,-0.035971223022,0,0,8.4813323e-05,0.0,44,32,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,281,31,32,461,v_to_u,3,0.0,0,0,0.0,0.0,61,33,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,282,32,34,461,u_to_v,3,-0.24427480916,0,0,8.4813323e-05,0.0,45,34,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,283,32,36,461,u_to_v,3,-0.260162601626,0,0,8.4813323e-05,0.0,46,35,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,284,32,37,461,u_to_v,3,0.252631578947,0,0,8.4813323e-05,0.377498172935,47,2,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,285,32,38,461,u_to_v,3,-0.224719101124,0,0,0.001633182505,0.0,41,36,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,286,32,39,461,u_to_v,3,-0.344086021505,0,0,0.0,0.0,62,37,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,287,32,40,461,u_to_v,3,-0.067796610169,0,0,8.4813323e-05,0.738176749997,48,1,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,288,4,30,471,v_to_u,3,0.0,0,0,0.0,0.0,63,38,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,289,20,30,471,v_to_u,3,-0.106930693069,0,0,0.0,0.0,64,39,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,290,23,30,471,v_to_u,3,0.0,0,0,0.0,0.0,65,40,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,291,30,31,471,u_to_v,3,0.0,0,0,0.0,0.0,66,41,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,292,30,34,471,u_to_v,3,-0.159763313609,0,0,0.0,0.0,67,42,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,293,30,36,471,u_to_v,3,-0.167701863354,0,0,0.0,0.0,68,43,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,294,30,37,471,u_to_v,3,-0.056390977444,0,0,0.0,0.0,69,44,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,295,30,38,471,u_to_v,3,-0.11811023622,0,0,0.0,0.0,70,45,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,296,30,39,471,u_to_v,3,-0.206106870229,0,0,0.0,0.373002601557,71,3,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,298,30,41,471,u_to_v,3,-0.225531914894,0,0,0.0,0.0,72,47,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,299,4,40,473,v_to_u,3,0.064695009242,0,0,0.005426993227,0.015141847139,36,15,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,300,20,40,473,v_to_u,3,-0.150724637681,0,0,0.015895484164,0.045246885584,30,13,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,301,23,40,473,v_to_u,3,0.049645390071,0,0,0.037680265218,0.086625301114,25,7,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,302,31,40,473,v_to_u,3,0.182795698925,0,0,0.018464811446,0.06882710254,28,11,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,303,34,40,473,v_to_u,3,-0.292134831461,0,0,0.006347785327,0.0,35,48,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,304,36,40,473,v_to_u,3,-0.320987654321,0,0,0.02502126142,0.0,26,49,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,305,37,40,473,v_to_u,3,0.037735849057,0,0,0.016712452864,0.180575093733,29,4,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,306,38,40,473,v_to_u,3,-0.297872340426,0,0,0.014875525478,0.0,31,50,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,307,39,40,473,v_to_u,3,-0.490196078431,0,0,0.004185866567,0.0,37,51,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,308,40,41,473,u_to_v,3,-0.306666666667,0,0,0.01258679783,0.0,32,52,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,309,4,23,487,v_to_u,3,0.0,0,0,0.003181989025,0.00389822272,40,24,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,310,20,23,487,v_to_u,3,-0.064080944351,0,0,0.0,0.011439697943,73,18,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,311,23,31,487,u_to_v,3,0.0,0,0,0.0,0.003817031777,74,27,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,312,23,34,487,u_to_v,3,-0.089201877934,0,0,0.0,0.0,75,53,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,313,23,36,487,u_to_v,3,-0.092682926829,0,0,0.0,0.0,76,54,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,314,23,37,487,u_to_v,3,-0.042372881356,0,0,0.0,0.053618380699,77,12,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,315,23,38,487,u_to_v,3,-0.040935672515,0,0,0.0,0.0,78,55,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,316,23,39,487,u_to_v,3,-0.108571428571,0,0,0.0,0.0,79,56,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,317,23,41,487,u_to_v,3,-0.114551083591,0,0,0.0,0.0,80,57,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,318,23,42,487,u_to_v,3,-0.123376623377,0,0,0.0,0.0,81,58,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,319,4,38,501,v_to_u,3,0.0,0,0,0.0,0.011326799117,82,22,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,320,20,38,501,v_to_u,3,-0.059259259259,0,0,8.4813323e-05,0.0,49,59,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,321,31,38,501,v_to_u,3,0.0,0,0,0.0,0.011340480989,83,21,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,323,36,38,501,v_to_u,3,-0.108108108108,0,0,0.0,0.014835099075,85,16,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,324,37,38,501,v_to_u,3,-0.048192771084,0,0,8.4813323e-05,0.0,50,60,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,326,38,41,501,u_to_v,3,-0.17037037037,0,0,0.0,0.08761126259,86,6,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,327,38,42,501,u_to_v,3,-0.2,0,0,0.0,0.0,87,62,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,331,34,43,504,v_to_u,3,-0.12962962963,0,0,0.7062226826,0.0,4,66,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,332,36,43,504,v_to_u,3,-0.143835616438,0,0,0.763094251412,0.0,2,67,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,334,39,43,504,v_to_u,3,-0.244186046512,0,0,0.264356927868,0.0,9,69,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,335,41,43,504,v_to_u,3,-0.338983050847,0,0,0.567141697522,0.0,5,70,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,336,42,43,504,v_to_u,3,-0.477272727273,0,0,0.009348807392,0.0,33,71,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,337,4,37,510,v_to_u,3,0.0,0,0,0.0,0.0,88,72,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,338,20,37,510,v_to_u,3,-0.035971223022,0,0,0.0,0.007611402485,89,23,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,339,31,37,510,v_to_u,3,0.0,0,0,8.4813323e-05,0.003817031777,52,28,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,340,34,37,510,v_to_u,3,-0.06,0,0,8.4813323e-05,0.0,53,73,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,341,36,37,510,v_to_u,3,-0.064102564103,0,0,8.4813323e-05,0.0,54,74,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,342,37,39,510,u_to_v,3,-0.086206896552,0,0,0.0,0.0,90,75,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,343,37,41,510,u_to_v,3,-0.095238095238,0,0,8.4813323e-05,0.0,55,76,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,344,37,42,510,u_to_v,3,-0.113636363636,0,0,8.4813323e-05,0.0,56,77,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,345,37,44,510,u_to_v,3,-0.021052631579,0,0,8.4813323e-05,0.0,57,78,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,348,31,44,512,v_to_u,3,0.034285714286,0,0,0.092858565625,0.082419346365,20,8,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,349,34,44,512,v_to_u,3,-0.077844311377,0,0,0.157513282915,0.105756798646,16,5,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,350,36,44,512,v_to_u,3,-0.086092715232,0,0,0.145235680813,0.074715524259,17,10,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,352,41,44,512,v_to_u,3,-0.1875,0,0,0.056736604843,0.011395351614,24,19,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,353,42,44,512,v_to_u,3,-0.265306122449,0,0,0.021543753821,0.0,27,81,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,354,44,45,512,u_to_v,3,-0.35,0,0,0.008312310835,0.003834503519,34,26,0,receiver_split+same_identity_merge,MOT17-09-FRCNN
MOT17-09-FRCNN,361,41,46,524,v_to_u,3,-0.01724137931,0,0,0.141880079276,0.0,18,88,0,receiver_split,MOT17-09-FRCNN
MOT17-09-FRCNN,363,45,46,524,v_to_u,3,-0.071428571429,0,0,0.112411128444,0.0,19,90,0,receiver_split,MOT17-09-FRCNN
MOT17-10-FRCNN,1,1,20,17,v_to_u,0,-0.333333333333,0,0,0.031087869285,0.0,79,46,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,2,2,20,17,v_to_u,0,-0.026984126984,0,0,0.18036891407,0.003847781123,38,43,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,3,3,20,17,v_to_u,0,-0.223684210526,0,0,0.034897429312,0.0,76,47,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,4,4,20,17,v_to_u,0,-0.173469387755,0,0,0.217513563874,0.0,29,48,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,5,5,20,17,v_to_u,0,-0.320754716981,0,0,0.039478378626,0.0,74,49,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,6,6,20,17,v_to_u,0,-0.283333333333,0,0,0.023515242744,0.0,87,50,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,7,7,20,17,v_to_u,0,-0.113333333333,0,0,0.376444807989,0.0,16,51,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,9,9,20,17,v_to_u,0,0.103703703704,1,0,0.198959689748,0.0,34,53,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,10,10,20,17,v_to_u,0,-0.242857142857,0,0,0.034908372803,0.0,75,54,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,11,11,20,17,v_to_u,0,-0.107438016529,0,0,0.451083236676,0.0,7,55,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,17,17,20,17,v_to_u,0,0.0,0,0,0.204920375488,0.0,32,61,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,18,18,20,17,v_to_u,0,-0.291666666667,0,0,0.215210678001,0.0,31,62,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,36,17,18,24,v_to_u,0,-0.02380952381,0,0,0.018684587271,0.0,96,79,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,50,13,17,27,v_to_u,0,-0.353846153846,0,0,0.018750486792,0.00769452644,95,31,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,54,17,19,27,u_to_v,0,-0.452380952381,0,0,0.015017365855,0.0,100,93,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,56,1,22,29,v_to_u,0,-0.423076923077,0,0,0.029028798352,0.0,82,95,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,57,2,22,29,v_to_u,0,-0.047543581616,0,0,0.128749171721,0.0,47,96,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,58,3,22,29,v_to_u,0,-0.324675324675,0,0,0.049313476047,0.0,70,97,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,59,4,22,29,v_to_u,0,-0.30303030303,0,0,0.121124094979,0.0,52,98,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,60,5,22,29,v_to_u,0,-0.444444444444,0,0,0.020137521185,0.0,91,99,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,61,6,22,29,v_to_u,0,-0.491803278689,0,0,0.013787746724,0.0,102,100,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,62,7,22,29,v_to_u,0,-0.185430463576,0,0,0.301756962151,0.0,23,101,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,64,9,22,29,v_to_u,0,0.176470588235,0,0,0.17145487107,0.0,39,103,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,65,10,22,29,v_to_u,0,-0.422535211268,0,0,0.023247658829,0.0,88,104,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,66,11,22,29,v_to_u,0,-0.213114754098,0,0,0.322045620192,0.0,22,105,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,69,14,22,29,v_to_u,0,-0.43137254902,0,0,0.121632920169,0.0,51,107,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,73,21,22,29,v_to_u,0,-0.454545454545,0,0,0.088816407268,0.0,59,110,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,74,22,23,29,u_to_v,0,-0.032786885246,0,0,0.491158121291,0.0,3,111,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,76,2,21,35,v_to_u,0,-0.0703125,0,0,0.089380446427,0.0,58,113,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,77,3,21,35,v_to_u,0,-0.46511627907,0,0,0.077099733848,0.0,63,114,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,79,5,21,35,v_to_u,0,-0.285714285714,0,0,0.028984157099,0.0,83,116,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,81,7,21,35,v_to_u,0,-0.26875,0,0,0.12620920383,0.0,48,118,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,82,8,21,35,v_to_u,0,-0.068078668684,0,0,0.087695375379,0.0,60,119,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,83,9,21,35,v_to_u,0,0.144827586207,0,0,0.12538884398,0.0,49,120,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,84,10,21,35,v_to_u,0,-0.4375,0,0,0.046060850917,0.0,71,121,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,85,11,21,35,v_to_u,0,-0.312977099237,0,0,0.144257375171,0.0,42,122,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,86,12,21,35,v_to_u,0,-0.369230769231,0,0,0.074735147511,0.0,64,123,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,87,13,21,35,v_to_u,0,-0.263157894737,0,0,0.102504178023,0.0,56,124,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,88,14,21,35,v_to_u,0,-0.3,0,0,0.085922666015,0.0,61,125,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,91,19,21,35,v_to_u,0,-0.460526315789,0,0,0.104609788796,0.0,54,128,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,92,21,23,35,u_to_v,0,-0.242857142857,0,0,0.025654706571,0.0,85,129,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,112,1,25,52,u_to_v,0,-0.228260869565,0,0,0.021086461398,0.0,90,147,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,116,3,5,54,v_to_u,0,-0.217054263566,0,0,0.0,0.011656098108,215,21,0,same_identity_merge,MOT17-10-FRCNN
MOT17-10-FRCNN,122,5,10,54,u_to_v,0,-0.130081300813,0,0,0.0,0.028481346076,220,14,0,same_identity_merge,MOT17-10-FRCNN
MOT17-10-FRCNN,132,5,25,54,u_to_v,0,-0.241007194245,0,0,0.017022981783,0.0,98,163,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,151,14,25,56,u_to_v,0,-0.24,0,0,0.014004515312,0.0,101,182,0,receiver_split,MOT17-10-FRCNN
MOT17-10-FRCNN,187,12,16,60,u_to_v,0,-0.014450867052,0,0,0.0,0.02177300515,267,17,0,same_identity_merge,MOT17-10-FRCNN
MOT17-10-FRCNN,197,13,23,60,u_to_v,0,-0.271028037383,0,0,0.0,0.011475236706,276,24,0,same_identity_merge,MOT17-10-FRCNN
