sequence,frame,variant,gt_id,source,source_uid,score,iou,operation,score_bin
MOT20-05,207,expanded_replace_add_oracle,57,phase0_postnms,10043977,0.790208756924,0.87896205311,add_missing,high_ge_0p60
MOT20-05,207,expanded_replace_add_oracle,169,phase0_postnms,10043985,0.658351778984,0.893112644829,replace_baseline,high_ge_0p60
MOT20-05,207,expanded_replace_add_oracle,260,phase0_postnms,10044000,0.107390224934,0.519924098035,add_missing,low_0p10_0p60
MOT20-05,208,expanded_additive_oracle,57,phase0_postnms,10044173,0.788593173027,0.893295741678,add_missing,high_ge_0p60
MOT20-05,208,expanded_replace_add_oracle,57,phase0_postnms,10044173,0.788593173027,0.893295741678,add_missing,high_ge_0p60
MOT20-05,209,expanded_replace_add_oracle,205,phase0_postnms,10044384,0.151682183146,0.831635528248,replace_baseline,low_0p10_0p60
MOT20-05,210,expanded_additive_oracle,145,phase0_postnms,10044583,0.16415001452,0.69741491427,add_missing,low_0p10_0p60
MOT20-05,210,expanded_additive_oracle,260,phase0_postnms,10044578,0.239049583673,0.501065382706,add_missing,low_0p10_0p60
MOT20-05,210,expanded_replace_add_oracle,145,phase0_postnms,10044583,0.16415001452,0.69741491427,add_missing,low_0p10_0p60
MOT20-05,210,expanded_replace_add_oracle,222,phase0_postnms,10044579,0.223117753863,0.648762251937,replace_baseline,low_0p10_0p60
MOT20-05,210,expanded_replace_add_oracle,260,phase0_postnms,10044578,0.239049583673,0.501065382706,add_missing,low_0p10_0p60
MOT20-05,211,expanded_additive_oracle,145,phase0_postnms,10044781,0.125772029161,0.635710452584,add_missing,low_0p10_0p60
MOT20-05,211,expanded_replace_add_oracle,145,phase0_postnms,10044781,0.125772029161,0.635710452584,add_missing,low_0p10_0p60
MOT20-05,211,expanded_replace_add_oracle,1042,phase0_postnms,10044773,0.2875662148,0.547340928204,replace_baseline,low_0p10_0p60
MOT20-05,212,expanded_additive_oracle,145,phase0_postnms,10044978,0.116373099387,0.739397152513,add_missing,low_0p10_0p60
MOT20-05,212,expanded_additive_oracle,260,phase0_postnms,10044972,0.351994037628,0.506228858287,add_missing,low_0p10_0p60
MOT20-05,212,expanded_replace_add_oracle,145,phase0_postnms,10044978,0.116373099387,0.739397152513,add_missing,low_0p10_0p60
MOT20-05,212,expanded_replace_add_oracle,205,phase0_postnms,10044971,0.43692946434,0.848190345944,replace_baseline,low_0p10_0p60
MOT20-05,212,expanded_replace_add_oracle,260,phase0_postnms,10044972,0.351994037628,0.506228858287,add_missing,low_0p10_0p60
MOT20-05,212,expanded_replace_add_oracle,1042,phase0_postnms,10044976,0.131102576852,0.511697707309,replace_baseline,low_0p10_0p60
MOT20-05,213,expanded_additive_oracle,145,phase0_postnms,10045171,0.169240877032,0.656593182389,add_missing,low_0p10_0p60
MOT20-05,213,expanded_additive_oracle,260,phase0_postnms,10045163,0.527680039406,0.519883044153,add_missing,low_0p10_0p60
MOT20-05,213,expanded_replace_add_oracle,145,phase0_postnms,10045171,0.169240877032,0.656593182389,add_missing,low_0p10_0p60
MOT20-05,213,expanded_replace_add_oracle,205,phase0_postnms,10045164,0.52415573597,0.817237671845,replace_baseline,low_0p10_0p60
MOT20-05,213,expanded_replace_add_oracle,260,phase0_postnms,10045163,0.527680039406,0.519883044153,add_missing,low_0p10_0p60
MOT20-05,214,expanded_additive_oracle,145,phase0_postnms,10045359,0.546405553818,0.813807779438,add_missing,low_0p10_0p60
MOT20-05,214,expanded_replace_add_oracle,81,phase0_postnms,10045358,0.592637836933,0.856282239204,replace_baseline,low_0p10_0p60
MOT20-05,214,expanded_replace_add_oracle,145,phase0_postnms,10045359,0.546405553818,0.813807779438,add_missing,low_0p10_0p60
MOT20-05,214,expanded_replace_add_oracle,205,phase0_postnms,10045355,0.685207247734,0.871968593189,replace_baseline,high_ge_0p60
MOT20-05,215,expanded_additive_oracle,145,phase0_postnms,10045556,0.199996933341,0.776326890024,add_missing,low_0p10_0p60
MOT20-05,215,expanded_replace_add_oracle,81,phase0_postnms,10045553,0.394414633512,0.834771059543,replace_baseline,low_0p10_0p60
MOT20-05,215,expanded_replace_add_oracle,145,phase0_postnms,10045556,0.199996933341,0.776326890024,add_missing,low_0p10_0p60
MOT20-05,215,expanded_replace_add_oracle,261,phase0_postnms,10045562,0.114331543446,0.812044740865,replace_baseline,low_0p10_0p60
MOT20-05,216,expanded_additive_oracle,145,phase0_postnms,10045754,0.142655283213,0.787906181547,add_missing,low_0p10_0p60
MOT20-05,216,expanded_replace_add_oracle,81,phase0_postnms,10045740,0.711756527424,0.791731327419,replace_baseline,high_ge_0p60
MOT20-05,216,expanded_replace_add_oracle,145,phase0_postnms,10045754,0.142655283213,0.787906181547,add_missing,low_0p10_0p60
MOT20-05,216,expanded_replace_add_oracle,261,phase0_postnms,10045756,0.1030883044,0.811981654934,replace_baseline,low_0p10_0p60
MOT20-05,216,expanded_replace_add_oracle,1042,phase0_postnms,10045749,0.300674915314,0.502617030883,replace_baseline,low_0p10_0p60
MOT20-05,217,expanded_additive_oracle,145,phase0_postnms,10045943,0.294605225325,0.819716340997,add_missing,low_0p10_0p60
MOT20-05,217,expanded_replace_add_oracle,145,phase0_postnms,10045943,0.294605225325,0.819716340997,add_missing,low_0p10_0p60
MOT20-05,219,expanded_additive_oracle,81,phase0_postnms,10046325,0.681122779846,0.803241361652,add_missing,high_ge_0p60
MOT20-05,219,expanded_additive_oracle,145,phase0_postnms,10046337,0.101549401879,0.655105528362,add_missing,low_0p10_0p60
MOT20-05,219,expanded_replace_add_oracle,81,phase0_postnms,10046325,0.681122779846,0.803241361652,add_missing,high_ge_0p60
MOT20-05,219,expanded_replace_add_oracle,145,phase0_postnms,10046337,0.101549401879,0.655105528362,add_missing,low_0p10_0p60
MOT20-05,220,expanded_additive_oracle,81,phase0_postnms,10046524,0.421956837177,0.8206077419,add_missing,low_0p10_0p60
MOT20-05,220,expanded_replace_add_oracle,81,phase0_postnms,10046524,0.421956837177,0.8206077419,add_missing,low_0p10_0p60
MOT20-05,221,expanded_additive_oracle,81,phase0_postnms,10046716,0.427017778158,0.69961098656,add_missing,low_0p10_0p60
MOT20-05,221,expanded_replace_add_oracle,81,phase0_postnms,10046716,0.427017778158,0.69961098656,add_missing,low_0p10_0p60
MOT20-05,222,expanded_additive_oracle,145,phase0_postnms,10046911,0.465106070042,0.661840306431,add_missing,low_0p10_0p60
MOT20-05,222,expanded_additive_oracle,162,phase0_postnms,10046909,0.524453699589,0.792819453821,add_missing,low_0p10_0p60
MOT20-05,222,expanded_additive_oracle,215,phase0_postnms,10046910,0.514973402023,0.525515915932,add_missing,low_0p10_0p60
MOT20-05,222,expanded_replace_add_oracle,145,phase0_postnms,10046911,0.465106070042,0.661840306431,add_missing,low_0p10_0p60
MOT20-05,222,expanded_replace_add_oracle,162,phase0_postnms,10046909,0.524453699589,0.792819453821,add_missing,low_0p10_0p60
MOT20-05,222,expanded_replace_add_oracle,215,phase0_postnms,10046910,0.514973402023,0.525515915932,add_missing,low_0p10_0p60
MOT20-05,223,expanded_additive_oracle,145,phase0_postnms,10047103,0.45215433836,0.763912507604,add_missing,low_0p10_0p60
MOT20-05,223,expanded_additive_oracle,162,phase0_postnms,10047102,0.54468101263,0.752261059942,add_missing,low_0p10_0p60
MOT20-05,223,expanded_additive_oracle,224,phase0_postnms,10047107,0.163623258471,0.521869899302,add_missing,low_0p10_0p60
MOT20-05,223,expanded_replace_add_oracle,145,phase0_postnms,10047103,0.45215433836,0.763912507604,add_missing,low_0p10_0p60
MOT20-05,223,expanded_replace_add_oracle,162,phase0_postnms,10047102,0.54468101263,0.752261059942,add_missing,low_0p10_0p60
MOT20-05,223,expanded_replace_add_oracle,224,phase0_postnms,10047107,0.163623258471,0.521869899302,add_missing,low_0p10_0p60
MOT20-05,224,expanded_additive_oracle,145,phase0_postnms,10047300,0.397394806147,0.670574024801,add_missing,low_0p10_0p60
MOT20-05,224,expanded_additive_oracle,162,phase0_postnms,10047292,0.593210041523,0.80447448159,add_missing,low_0p10_0p60
MOT20-05,224,expanded_additive_oracle,169,phase0_postnms,10047304,0.11219984293,0.799250783329,add_missing,low_0p10_0p60
MOT20-05,224,expanded_replace_add_oracle,145,phase0_postnms,10047300,0.397394806147,0.670574024801,add_missing,low_0p10_0p60
MOT20-05,224,expanded_replace_add_oracle,162,phase0_postnms,10047292,0.593210041523,0.80447448159,add_missing,low_0p10_0p60
MOT20-05,224,expanded_replace_add_oracle,169,phase0_postnms,10047304,0.11219984293,0.799250783329,add_missing,low_0p10_0p60
MOT20-05,225,expanded_additive_oracle,145,phase0_postnms,10047489,0.60716342926,0.818873114722,add_missing,high_ge_0p60
MOT20-05,225,expanded_additive_oracle,162,phase0_postnms,10047485,0.689320862293,0.819331129734,add_missing,high_ge_0p60
MOT20-05,225,expanded_additive_oracle,169,phase0_postnms,10047490,0.596168994904,0.784664883346,add_missing,low_0p10_0p60
MOT20-05,225,expanded_replace_add_oracle,145,phase0_postnms,10047489,0.60716342926,0.818873114722,add_missing,high_ge_0p60
MOT20-05,225,expanded_replace_add_oracle,162,phase0_postnms,10047485,0.689320862293,0.819331129734,add_missing,high_ge_0p60
MOT20-05,225,expanded_replace_add_oracle,169,phase0_postnms,10047490,0.596168994904,0.784664883346,add_missing,low_0p10_0p60
MOT20-05,226,expanded_additive_oracle,161,phase0_postnms,10047678,0.719558060169,0.754750928994,add_missing,high_ge_0p60
MOT20-05,226,expanded_additive_oracle,169,phase0_postnms,10047691,0.436593532562,0.834082954111,add_missing,low_0p10_0p60
MOT20-05,226,expanded_additive_oracle,215,phase0_postnms,10047686,0.629632949829,0.521084131405,add_missing,high_ge_0p60
MOT20-05,226,expanded_replace_add_oracle,161,phase0_postnms,10047678,0.719558060169,0.754750928994,add_missing,high_ge_0p60
MOT20-05,226,expanded_replace_add_oracle,169,phase0_postnms,10047691,0.436593532562,0.834082954111,add_missing,low_0p10_0p60
MOT20-05,226,expanded_replace_add_oracle,220,phase0_postnms,10047686,0.629632949829,0.845453230872,replace_baseline,high_ge_0p60
MOT20-05,230,expanded_additive_oracle,215,phase0_postnms,10048458,0.754281818867,0.670400259659,add_missing,high_ge_0p60
MOT20-05,230,expanded_replace_add_oracle,220,phase0_postnms,10048458,0.754281818867,0.83615873283,replace_baseline,high_ge_0p60
MOT20-05,232,expanded_additive_oracle,186,phase0_postnms,10048866,0.150130182505,0.867230656186,add_missing,low_0p10_0p60
MOT20-05,232,expanded_replace_add_oracle,186,phase0_postnms,10048866,0.150130182505,0.867230656186,add_missing,low_0p10_0p60
MOT20-05,233,expanded_additive_oracle,186,phase0_postnms,10049061,0.381500005722,0.828565913459,add_missing,low_0p10_0p60
MOT20-05,233,expanded_replace_add_oracle,186,phase0_postnms,10049061,0.381500005722,0.828565913459,add_missing,low_0p10_0p60
MOT20-05,234,expanded_additive_oracle,186,phase0_postnms,10049263,0.286544233561,0.811850888213,add_missing,low_0p10_0p60
MOT20-05,234,expanded_replace_add_oracle,186,phase0_postnms,10049263,0.286544233561,0.811850888213,add_missing,low_0p10_0p60
MOT20-05,235,expanded_additive_oracle,186,phase0_postnms,10049461,0.3868522048,0.781831099005,add_missing,low_0p10_0p60
MOT20-05,235,expanded_additive_oracle,382,phase0_postnms,10049466,0.091726586223,0.677889907909,add_missing,fringe_0p09_0p10
MOT20-05,235,expanded_replace_add_oracle,186,phase0_postnms,10049461,0.3868522048,0.781831099005,add_missing,low_0p10_0p60
MOT20-05,235,expanded_replace_add_oracle,380,phase0_postnms,10049456,0.533632397652,0.738282808791,replace_baseline,low_0p10_0p60
MOT20-05,235,expanded_replace_add_oracle,382,phase0_postnms,10049466,0.091726586223,0.677889907909,add_missing,fringe_0p09_0p10
MOT20-05,236,expanded_additive_oracle,186,phase0_postnms,10049651,0.623034000397,0.752298979844,add_missing,high_ge_0p60
MOT20-05,236,expanded_additive_oracle,382,phase0_postnms,10049660,0.178448021412,0.771422372421,add_missing,low_0p10_0p60
MOT20-05,236,expanded_replace_add_oracle,186,phase0_postnms,10049651,0.623034000397,0.752298979844,add_missing,high_ge_0p60
MOT20-05,236,expanded_replace_add_oracle,382,phase0_postnms,10049660,0.178448021412,0.771422372421,add_missing,low_0p10_0p60
MOT20-05,237,expanded_replace_add_oracle,380,phase0_postnms,10049856,0.191591590643,0.845261789627,replace_baseline,low_0p10_0p60
MOT20-05,238,expanded_replace_add_oracle,380,phase0_postnms,10050049,0.466501533985,0.701546375327,replace_baseline,low_0p10_0p60
MOT20-05,242,expanded_replace_add_oracle,380,phase0_postnms,10050831,0.622548818588,0.558706384868,replace_baseline,high_ge_0p60
MOT20-05,245,expanded_additive_oracle,380,phase0_postnms,10051432,0.139848530293,0.677569343066,add_missing,low_0p10_0p60
MOT20-05,245,expanded_replace_add_oracle,380,phase0_postnms,10051432,0.139848530293,0.677569343066,add_missing,low_0p10_0p60
MOT20-05,246,expanded_replace_add_oracle,173,phase0_postnms,10051588,0.835855007172,0.816600903262,replace_baseline,high_ge_0p60
MOT20-05,246,expanded_replace_add_oracle,380,phase0_postnms,10051617,0.681238114834,0.63454925936,replace_baseline,high_ge_0p60
MOT20-05,247,expanded_additive_oracle,555,phase0_postnms,10051836,0.093055181205,0.800815204161,add_missing,fringe_0p09_0p10
MOT20-05,247,expanded_replace_add_oracle,555,phase0_postnms,10051836,0.093055181205,0.800815204161,add_missing,fringe_0p09_0p10
MOT20-05,249,expanded_additive_oracle,212,phase0_postnms,10052214,0.615205824375,0.684039746716,add_missing,high_ge_0p60
MOT20-05,249,expanded_replace_add_oracle,212,phase0_postnms,10052214,0.615205824375,0.684039746716,add_missing,high_ge_0p60
MOT20-05,251,expanded_additive_oracle,1167,phase0_postnms,10052612,0.236403658986,0.746365564112,add_missing,low_0p10_0p60
MOT20-05,251,expanded_replace_add_oracle,1167,phase0_postnms,10052612,0.236403658986,0.746365564112,add_missing,low_0p10_0p60
MOT20-05,253,expanded_additive_oracle,210,phase0_postnms,10052998,0.251718223095,0.623992794242,add_missing,low_0p10_0p60
MOT20-05,253,expanded_replace_add_oracle,210,phase0_postnms,10052998,0.251718223095,0.623992794242,add_missing,low_0p10_0p60
MOT20-05,254,expanded_additive_oracle,210,phase0_postnms,10053196,0.10724876821,0.918886467634,add_missing,low_0p10_0p60
MOT20-05,254,expanded_replace_add_oracle,210,phase0_postnms,10053196,0.10724876821,0.918886467634,add_missing,low_0p10_0p60
MOT20-05,255,expanded_additive_oracle,210,phase0_postnms,10053386,0.172419220209,0.793164849127,add_missing,low_0p10_0p60
MOT20-05,255,expanded_replace_add_oracle,210,phase0_postnms,10053386,0.172419220209,0.793164849127,add_missing,low_0p10_0p60
MOT20-05,256,expanded_additive_oracle,210,phase0_postnms,10053578,0.550139605999,0.804121144844,add_missing,low_0p10_0p60
MOT20-05,256,expanded_replace_add_oracle,210,phase0_postnms,10053578,0.550139605999,0.804121144844,add_missing,low_0p10_0p60
MOT20-05,256,expanded_replace_add_oracle,1042,phase0_postnms,10053589,0.099238663912,0.567989946255,replace_baseline,fringe_0p09_0p10
MOT20-05,257,expanded_additive_oracle,210,phase0_postnms,10053784,0.131655469537,0.75929423502,add_missing,low_0p10_0p60
MOT20-05,257,expanded_replace_add_oracle,210,phase0_postnms,10053784,0.131655469537,0.75929423502,add_missing,low_0p10_0p60
MOT20-05,259,expanded_replace_add_oracle,170,phase0_postnms,10054180,0.090954691172,0.774758094741,replace_baseline,fringe_0p09_0p10
MOT20-05,262,expanded_additive_oracle,75,phase0_postnms,10054753,0.596748292446,0.69529205583,add_missing,low_0p10_0p60
MOT20-05,262,expanded_replace_add_oracle,75,phase0_postnms,10054753,0.596748292446,0.69529205583,add_missing,low_0p10_0p60
MOT20-05,263,expanded_additive_oracle,75,phase0_postnms,10054941,0.75637358427,0.694191644023,add_missing,high_ge_0p60
MOT20-05,263,expanded_replace_add_oracle,75,phase0_postnms,10054941,0.75637358427,0.694191644023,add_missing,high_ge_0p60
MOT20-05,265,expanded_additive_oracle,213,phase0_postnms,10055340,0.138692304492,0.596083249656,add_missing,low_0p10_0p60
MOT20-05,265,expanded_additive_oracle,1167,phase0_postnms,10055333,0.578168213367,0.84635329179,add_missing,low_0p10_0p60
MOT20-05,265,expanded_replace_add_oracle,213,phase0_postnms,10055340,0.138692304492,0.596083249656,add_missing,low_0p10_0p60
MOT20-05,265,expanded_replace_add_oracle,1167,phase0_postnms,10055333,0.578168213367,0.84635329179,add_missing,low_0p10_0p60
MOT20-05,266,expanded_additive_oracle,91,phase0_postnms,10055532,0.390712618828,0.832697633746,add_missing,low_0p10_0p60
MOT20-05,266,expanded_additive_oracle,213,phase0_postnms,10055535,0.320159971714,0.731421141242,add_missing,low_0p10_0p60
MOT20-05,266,expanded_additive_oracle,380,phase0_postnms,10055538,0.181533068419,0.730751387841,add_missing,low_0p10_0p60
MOT20-05,266,expanded_replace_add_oracle,91,phase0_postnms,10055532,0.390712618828,0.832697633746,add_missing,low_0p10_0p60
MOT20-05,266,expanded_replace_add_oracle,213,phase0_postnms,10055535,0.320159971714,0.731421141242,add_missing,low_0p10_0p60
MOT20-05,266,expanded_replace_add_oracle,380,phase0_postnms,10055538,0.181533068419,0.730751387841,add_missing,low_0p10_0p60
MOT20-05,267,expanded_additive_oracle,54,phase0_postnms,10055722,0.639227986336,0.750490469949,add_missing,high_ge_0p60
MOT20-05,267,expanded_additive_oracle,91,phase0_postnms,10055727,0.421686053276,0.856082615755,add_missing,low_0p10_0p60
MOT20-05,267,expanded_additive_oracle,213,phase0_postnms,10055724,0.566106259823,0.595827735234,add_missing,low_0p10_0p60
MOT20-05,267,expanded_additive_oracle,380,phase0_postnms,10055732,0.234127432108,0.670943577307,add_missing,low_0p10_0p60
MOT20-05,267,expanded_additive_oracle,1167,phase0_postnms,10055733,0.184956252575,0.891057110855,add_missing,low_0p10_0p60
MOT20-05,267,expanded_replace_add_oracle,54,phase0_postnms,10055722,0.639227986336,0.750490469949,add_missing,high_ge_0p60
MOT20-05,267,expanded_replace_add_oracle,91,phase0_postnms,10055727,0.421686053276,0.856082615755,add_missing,low_0p10_0p60
MOT20-05,267,expanded_replace_add_oracle,213,phase0_postnms,10055724,0.566106259823,0.595827735234,add_missing,low_0p10_0p60
MOT20-05,267,expanded_replace_add_oracle,380,phase0_postnms,10055732,0.234127432108,0.670943577307,add_missing,low_0p10_0p60
MOT20-05,267,expanded_replace_add_oracle,1167,phase0_postnms,10055733,0.184956252575,0.891057110855,add_missing,low_0p10_0p60
MOT20-05,268,expanded_additive_oracle,54,phase0_postnms,10055915,0.685812056065,0.789414719623,add_missing,high_ge_0p60
MOT20-05,268,expanded_additive_oracle,91,phase0_postnms,10055917,0.614999711514,0.853456855411,add_missing,high_ge_0p60
MOT20-05,268,expanded_additive_oracle,213,phase0_postnms,10055919,0.559708654881,0.723276856315,add_missing,low_0p10_0p60
MOT20-05,268,expanded_additive_oracle,380,phase0_postnms,10055931,0.136898875237,0.515906363296,add_missing,low_0p10_0p60
MOT20-05,268,expanded_additive_oracle,1167,phase0_postnms,10055918,0.599004626274,0.855304122811,add_missing,low_0p10_0p60
MOT20-05,268,expanded_replace_add_oracle,54,phase0_postnms,10055915,0.685812056065,0.789414719623,add_missing,high_ge_0p60
MOT20-05,268,expanded_replace_add_oracle,91,phase0_postnms,10055917,0.614999711514,0.853456855411,add_missing,high_ge_0p60
MOT20-05,268,expanded_replace_add_oracle,213,phase0_postnms,10055919,0.559708654881,0.723276856315,add_missing,low_0p10_0p60
MOT20-05,268,expanded_replace_add_oracle,380,phase0_postnms,10055931,0.136898875237,0.515906363296,add_missing,low_0p10_0p60
MOT20-05,268,expanded_replace_add_oracle,1167,phase0_postnms,10055918,0.599004626274,0.855304122811,add_missing,low_0p10_0p60
MOT20-05,269,expanded_additive_oracle,159,phase0_postnms,10056126,0.355454087257,0.77096933053,add_missing,low_0p10_0p60
MOT20-05,269,expanded_additive_oracle,213,phase0_postnms,10056119,0.67486935854,0.740519857127,add_missing,high_ge_0p60
MOT20-05,269,expanded_replace_add_oracle,159,phase0_postnms,10056126,0.355454087257,0.77096933053,add_missing,low_0p10_0p60
MOT20-05,269,expanded_replace_add_oracle,213,phase0_postnms,10056119,0.67486935854,0.740519857127,add_missing,high_ge_0p60
MOT20-05,270,expanded_additive_oracle,159,phase0_postnms,10056311,0.718746125698,0.863442052602,add_missing,high_ge_0p60
MOT20-05,270,expanded_replace_add_oracle,159,phase0_postnms,10056311,0.718746125698,0.863442052602,add_missing,high_ge_0p60
MOT20-05,271,expanded_replace_add_oracle,55,phase0_postnms,10056510,0.661089777946,0.944647813205,replace_baseline,high_ge_0p60
MOT20-05,272,expanded_replace_add_oracle,169,phase0_postnms,10056717,0.149727925658,0.864875178331,replace_baseline,low_0p10_0p60
MOT20-05,273,expanded_replace_add_oracle,169,phase0_postnms,10056912,0.265249013901,0.791606344648,replace_baseline,low_0p10_0p60
MOT20-05,274,expanded_additive_oracle,179,phase0_postnms,10057104,0.433051794767,0.748824300885,add_missing,low_0p10_0p60
MOT20-05,274,expanded_additive_oracle,224,phase0_postnms,10057110,0.244579032063,0.661823195539,add_missing,low_0p10_0p60
MOT20-05,274,expanded_replace_add_oracle,169,phase0_postnms,10057112,0.186934217811,0.890580493977,replace_baseline,low_0p10_0p60
MOT20-05,274,expanded_replace_add_oracle,179,phase0_postnms,10057104,0.433051794767,0.748824300885,add_missing,low_0p10_0p60
MOT20-05,274,expanded_replace_add_oracle,224,phase0_postnms,10057110,0.244579032063,0.661823195539,add_missing,low_0p10_0p60
MOT20-05,275,expanded_additive_oracle,179,phase0_postnms,10057307,0.395968794823,0.783340481935,add_missing,low_0p10_0p60
MOT20-05,275,expanded_additive_oracle,224,phase0_postnms,10057306,0.457252025604,0.607075054763,add_missing,low_0p10_0p60
MOT20-05,275,expanded_replace_add_oracle,179,phase0_postnms,10057307,0.395968794823,0.783340481935,add_missing,low_0p10_0p60
MOT20-05,275,expanded_replace_add_oracle,224,phase0_postnms,10057306,0.457252025604,0.607075054763,add_missing,low_0p10_0p60
MOT20-05,276,expanded_additive_oracle,179,phase0_postnms,10057500,0.624636888504,0.718068526437,add_missing,high_ge_0p60
MOT20-05,276,expanded_additive_oracle,180,phase0_postnms,10057507,0.396932631731,0.69665607017,add_missing,low_0p10_0p60
MOT20-05,276,expanded_replace_add_oracle,179,phase0_postnms,10057500,0.624636888504,0.718068526437,add_missing,high_ge_0p60
MOT20-05,276,expanded_replace_add_oracle,180,phase0_postnms,10057507,0.396932631731,0.69665607017,add_missing,low_0p10_0p60
MOT20-05,277,expanded_additive_oracle,180,phase0_postnms,10057704,0.483658343554,0.790116534698,add_missing,low_0p10_0p60
MOT20-05,277,expanded_replace_add_oracle,180,phase0_postnms,10057704,0.483658343554,0.790116534698,add_missing,low_0p10_0p60
MOT20-05,278,expanded_additive_oracle,180,phase0_postnms,10057905,0.539516806602,0.697174023465,add_missing,low_0p10_0p60
MOT20-05,278,expanded_replace_add_oracle,180,phase0_postnms,10057905,0.539516806602,0.697174023465,add_missing,low_0p10_0p60
MOT20-05,279,expanded_additive_oracle,180,phase0_postnms,10058103,0.614059627056,0.658123727179,add_missing,high_ge_0p60
MOT20-05,279,expanded_replace_add_oracle,180,phase0_postnms,10058103,0.614059627056,0.658123727179,add_missing,high_ge_0p60
MOT20-05,286,expanded_additive_oracle,187,phase0_postnms,10059508,0.616707921028,0.750063755251,add_missing,high_ge_0p60
MOT20-05,286,expanded_additive_oracle,211,phase0_postnms,10059524,0.12374766171,0.712091100371,add_missing,low_0p10_0p60
MOT20-05,286,expanded_replace_add_oracle,187,phase0_postnms,10059508,0.616707921028,0.750063755251,add_missing,high_ge_0p60
MOT20-05,286,expanded_replace_add_oracle,211,phase0_postnms,10059524,0.12374766171,0.712091100371,add_missing,low_0p10_0p60
MOT20-05,287,expanded_additive_oracle,187,phase0_postnms,10059710,0.568414032459,0.673034562699,add_missing,low_0p10_0p60
MOT20-05,287,expanded_additive_oracle,211,phase0_postnms,10059725,0.115336030722,0.851796146555,add_missing,low_0p10_0p60
MOT20-05,287,expanded_replace_add_oracle,145,phase0_postnms,10059723,0.190583303571,0.756721892914,replace_baseline,low_0p10_0p60
MOT20-05,287,expanded_replace_add_oracle,187,phase0_postnms,10059710,0.568414032459,0.673034562699,add_missing,low_0p10_0p60
MOT20-05,287,expanded_replace_add_oracle,211,phase0_postnms,10059725,0.115336030722,0.851796146555,add_missing,low_0p10_0p60
MOT20-05,288,expanded_additive_oracle,145,phase0_postnms,10059911,0.544589698315,0.867508405854,add_missing,low_0p10_0p60
MOT20-05,288,expanded_additive_oracle,187,phase0_postnms,10059913,0.534174382687,0.712995564582,add_missing,low_0p10_0p60
MOT20-05,288,expanded_additive_oracle,211,phase0_postnms,10059910,0.576325416565,0.891720912464,add_missing,low_0p10_0p60
MOT20-05,288,expanded_replace_add_oracle,54,phase0_postnms,10059809,0.881510019302,0.926060090716,replace_baseline,high_ge_0p60
MOT20-05,288,expanded_replace_add_oracle,145,phase0_postnms,10059911,0.544589698315,0.867508405854,add_missing,low_0p10_0p60
MOT20-05,288,expanded_replace_add_oracle,187,phase0_postnms,10059913,0.534174382687,0.712995564582,add_missing,low_0p10_0p60
MOT20-05,288,expanded_replace_add_oracle,211,phase0_postnms,10059910,0.576325416565,0.891720912464,add_missing,low_0p10_0p60
MOT20-05,288,expanded_replace_add_oracle,901,phase0_postnms,10059899,0.809500932693,0.755935419334,replace_baseline,high_ge_0p60
MOT20-05,289,expanded_additive_oracle,145,phase0_postnms,10060111,0.649554431438,0.813962335162,add_missing,high_ge_0p60
MOT20-05,289,expanded_additive_oracle,187,phase0_postnms,10060114,0.537722766399,0.745399889899,add_missing,low_0p10_0p60
MOT20-05,289,expanded_additive_oracle,209,phase0_postnms,10060126,0.108944416046,0.60186288526,add_missing,low_0p10_0p60
MOT20-05,289,expanded_additive_oracle,211,phase0_postnms,10060109,0.67713958025,0.839794560243,add_missing,high_ge_0p60
MOT20-05,289,expanded_replace_add_oracle,145,phase0_postnms,10060111,0.649554431438,0.813962335162,add_missing,high_ge_0p60
MOT20-05,289,expanded_replace_add_oracle,187,phase0_postnms,10060114,0.537722766399,0.745399889899,add_missing,low_0p10_0p60
MOT20-05,289,expanded_replace_add_oracle,209,phase0_postnms,10060126,0.108944416046,0.60186288526,add_missing,low_0p10_0p60
MOT20-05,289,expanded_replace_add_oracle,211,phase0_postnms,10060109,0.67713958025,0.839794560243,add_missing,high_ge_0p60
MOT20-05,290,expanded_additive_oracle,187,phase0_postnms,10060311,0.64492058754,0.7670679636,add_missing,high_ge_0p60
MOT20-05,290,expanded_additive_oracle,209,phase0_postnms,10060327,0.135634943843,0.604020384675,add_missing,low_0p10_0p60
MOT20-05,290,expanded_replace_add_oracle,170,phase0_postnms,10060314,0.484198182821,0.688256881271,replace_baseline,low_0p10_0p60
MOT20-05,290,expanded_replace_add_oracle,187,phase0_postnms,10060311,0.64492058754,0.7670679636,add_missing,high_ge_0p60
MOT20-05,290,expanded_replace_add_oracle,209,phase0_postnms,10060327,0.135634943843,0.604020384675,add_missing,low_0p10_0p60
MOT20-05,291,expanded_additive_oracle,81,phase0_postnms,10060525,0.099689051509,0.578034148608,add_missing,fringe_0p09_0p10
MOT20-05,291,expanded_additive_oracle,170,phase0_postnms,10060521,0.268494457006,0.604874110174,add_missing,low_0p10_0p60
MOT20-05,291,expanded_additive_oracle,209,phase0_postnms,10060524,0.120500668883,0.730665833225,add_missing,low_0p10_0p60
MOT20-05,291,expanded_replace_add_oracle,81,phase0_postnms,10060525,0.099689051509,0.578034148608,add_missing,fringe_0p09_0p10
MOT20-05,291,expanded_replace_add_oracle,170,phase0_postnms,10060521,0.268494457006,0.604874110174,add_missing,low_0p10_0p60
