seq,canonical_rank,u,v,boundary_frame,transaction_type,accepted,changed_rows,effective_start_frame,donor_raw_tid,receiver_raw_tid,donor_anchor,receiver_anchor,reject_reason
MOT17-13-FRCNN,84,77,89,351,u_to_v,1,90,352,77,89,77,89,
MOT17-13-FRCNN,85,77,100,351,u_to_v,1,121,352,77,100,77,100,
MOT17-13-FRCNN,86,82,87,354,u_to_v,1,109,355,82,87,82,87,
MOT17-13-FRCNN,87,82,91,354,u_to_v,1,107,355,82,91,82,91,
MOT17-13-FRCNN,88,12,18,368,v_to_u,1,9,369,18,12,18,12,
MOT17-13-FRCNN,89,18,93,368,u_to_v,1,73,369,18,93,18,93,
MOT17-13-FRCNN,90,70,78,370,v_to_u,1,48,371,78,70,78,70,
MOT17-13-FRCNN,91,78,90,370,u_to_v,1,2,371,78,90,78,90,
MOT17-13-FRCNN,92,95,96,375,u_to_v,1,58,376,95,96,95,96,
MOT17-13-FRCNN,93,12,85,377,u_to_v,1,61,378,12,85,12,85,
MOT17-13-FRCNN,94,101,105,382,v_to_u,1,96,383,105,101,105,101,
MOT17-13-FRCNN,95,13,81,400,u_to_v,1,54,401,13,81,13,81,
MOT17-13-FRCNN,96,107,108,417,v_to_u,1,32,418,108,107,108,107,
MOT17-13-FRCNN,97,70,85,418,u_to_v,1,20,419,70,85,70,85,
MOT17-13-FRCNN,98,70,91,418,u_to_v,1,43,419,70,91,70,91,
MOT17-13-FRCNN,99,70,92,418,u_to_v,1,62,419,70,92,70,92,
MOT17-13-FRCNN,100,96,97,420,v_to_u,1,13,421,97,96,97,96,
MOT17-13-FRCNN,101,99,102,429,v_to_u,1,40,430,102,99,102,99,
MOT17-13-FRCNN,102,85,93,438,u_to_v,1,3,439,85,93,85,93,
MOT17-13-FRCNN,103,87,89,441,v_to_u,1,22,442,89,87,89,87,
MOT17-13-FRCNN,104,89,94,441,u_to_v,1,1,442,89,94,89,94,
MOT17-13-FRCNN,105,93,98,441,u_to_v,1,31,442,93,98,93,98,
MOT17-13-FRCNN,106,81,107,449,v_to_u,1,5,450,107,81,107,81,
MOT17-13-FRCNN,107,107,109,449,u_to_v,1,6,450,107,109,107,109,
MOT17-13-FRCNN,108,81,87,454,u_to_v,1,9,455,81,87,81,87,
MOT17-13-FRCNN,109,81,91,454,u_to_v,1,7,455,81,91,81,91,
MOT17-13-FRCNN,110,100,111,459,v_to_u,1,13,460,111,100,111,100,
MOT17-13-FRCNN,111,91,92,461,u_to_v,1,19,462,91,92,91,92,
MOT17-13-FRCNN,112,103,104,467,v_to_u,1,1,468,104,103,104,103,
MOT17-13-FRCNN,113,99,100,469,u_to_v,1,3,470,99,100,99,100,
MOT17-13-FRCNN,114,92,98,472,v_to_u,1,8,473,98,92,98,92,
MOT17-13-FRCNN,115,100,110,472,u_to_v,1,24,473,100,110,100,110,
MOT17-13-FRCNN,116,101,106,475,v_to_u,1,3,476,106,101,106,101,
MOT17-13-FRCNN,117,112,113,518,u_to_v,1,2,519,112,113,112,113,
MOT17-13-FRCNN,118,118,119,538,v_to_u,1,48,539,119,118,119,118,
MOT17-13-FRCNN,119,114,116,556,u_to_v,1,2,557,114,116,114,116,
MOT17-13-FRCNN,120,115,118,586,v_to_u,1,18,587,118,115,118,115,
MOT17-13-FRCNN,121,118,121,586,u_to_v,1,55,587,118,121,118,121,
MOT17-13-FRCNN,122,120,122,624,v_to_u,1,45,625,122,120,122,120,
MOT17-13-FRCNN,123,117,121,641,v_to_u,1,101,642,121,117,121,117,
MOT17-13-FRCNN,124,121,125,641,u_to_v,1,109,642,121,125,121,125,
MOT17-13-FRCNN,125,124,127,657,v_to_u,1,93,658,127,124,127,124,
MOT17-13-FRCNN,126,120,126,669,u_to_v,1,81,670,120,126,120,126,
MOT17-13-FRCNN,127,117,125,742,u_to_v,1,8,743,117,125,117,125,
MOT17-13-FRCNN,128,117,126,742,u_to_v,1,8,743,117,126,117,126,
