seq,u,v,boundary_frame,transaction_type,donor_raw_tid,receiver_raw_tid,accepted,effective_start_frame,changed_rows,pair_common_frames,pair_common_span,donor_anchor,receiver_anchor,candidate_policy_version,donor_first_frame,donor_last_frame,receiver_first_frame,receiver_last_frame,donor_track_rows,receiver_track_rows,donor_history_rows,receiver_history_rows,handoff_gap,future_receiver_rows,future_receiver_unique_frames,future_receiver_span,future_receiver_density,boundary_center_distance_norm,boundary_bottom_gap_norm,boundary_iou,boundary_log_width_ratio_abs,boundary_log_height_ratio_abs,boundary_donor_score,boundary_receiver_score,canonical_rank,receiver_anchor_count,receiver_anchor_counts,target_rows_with_receiver_anchor,h30_history_donor_rows,h30_history_receiver_rows,h30_receiver_anchor_count,h30_future_rows,h30_history_donor_matched,h30_history_receiver_matched,h30_future_matched,h30_future_match_rate,h30_future_mean_match_iou,h30_donor_dominant_gt,h30_receiver_dominant_gt,h30_future_dominant_gt,h30_donor_gt_purity,h30_receiver_gt_purity,h30_future_gt_purity,h30_future_gt_entropy,h30_future_unique_gt,h30_history_dominant_same_gt,h30_donor_future_support_rows,h30_receiver_future_support_rows,h30_benefit_rows,h30_harm_rows,h30_row_net,h30_donor_minus_receiver_support_frac,h30_donor_same_pairs,h30_donor_different_pairs,h30_receiver_same_pairs,h30_receiver_different_pairs,h30_pairwise_net_pairs,h30_pairwise_affected_pairs,h30_pairwise_net_norm,h30_baseline_local_idtp,h30_edited_local_idtp,h30_idtp_delta,h30_idtp_delta_norm,h30_future_span_frames,h30_future_density,h60_history_donor_rows,h60_history_receiver_rows,h60_receiver_anchor_count,h60_future_rows,h60_history_donor_matched,h60_history_receiver_matched,h60_future_matched,h60_future_match_rate,h60_future_mean_match_iou,h60_donor_dominant_gt,h60_receiver_dominant_gt,h60_future_dominant_gt,h60_donor_gt_purity,h60_receiver_gt_purity,h60_future_gt_purity,h60_future_gt_entropy,h60_future_unique_gt,h60_history_dominant_same_gt,h60_donor_future_support_rows,h60_receiver_future_support_rows,h60_benefit_rows,h60_harm_rows,h60_row_net,h60_donor_minus_receiver_support_frac,h60_donor_same_pairs,h60_donor_different_pairs,h60_receiver_same_pairs,h60_receiver_different_pairs,h60_pairwise_net_pairs,h60_pairwise_affected_pairs,h60_pairwise_net_norm,h60_baseline_local_idtp,h60_edited_local_idtp,h60_idtp_delta,h60_idtp_delta_norm,h60_future_span_frames,h60_future_density,h120_history_donor_rows,h120_history_receiver_rows,h120_receiver_anchor_count,h120_future_rows,h120_history_donor_matched,h120_history_receiver_matched,h120_future_matched,h120_future_match_rate,h120_future_mean_match_iou,h120_donor_dominant_gt,h120_receiver_dominant_gt,h120_future_dominant_gt,h120_donor_gt_purity,h120_receiver_gt_purity,h120_future_gt_purity,h120_future_gt_entropy,h120_future_unique_gt,h120_history_dominant_same_gt,h120_donor_future_support_rows,h120_receiver_future_support_rows,h120_benefit_rows,h120_harm_rows,h120_row_net,h120_donor_minus_receiver_support_frac,h120_donor_same_pairs,h120_donor_different_pairs,h120_receiver_same_pairs,h120_receiver_different_pairs,h120_pairwise_net_pairs,h120_pairwise_affected_pairs,h120_pairwise_net_norm,h120_baseline_local_idtp,h120_edited_local_idtp,h120_idtp_delta,h120_idtp_delta_norm,h120_future_span_frames,h120_future_density,h300_history_donor_rows,h300_history_receiver_rows,h300_receiver_anchor_count,h300_future_rows,h300_history_donor_matched,h300_history_receiver_matched,h300_future_matched,h300_future_match_rate,h300_future_mean_match_iou,h300_donor_dominant_gt,h300_receiver_dominant_gt,h300_future_dominant_gt,h300_donor_gt_purity,h300_receiver_gt_purity,h300_future_gt_purity,h300_future_gt_entropy,h300_future_unique_gt,h300_history_dominant_same_gt,h300_donor_future_support_rows,h300_receiver_future_support_rows,h300_benefit_rows,h300_harm_rows,h300_row_net,h300_donor_minus_receiver_support_frac,h300_donor_same_pairs,h300_donor_different_pairs,h300_receiver_same_pairs,h300_receiver_different_pairs,h300_pairwise_net_pairs,h300_pairwise_affected_pairs,h300_pairwise_net_norm,h300_baseline_local_idtp,h300_edited_local_idtp,h300_idtp_delta,h300_idtp_delta_norm,h300_future_span_frames,h300_future_density,full_history_donor_rows,full_history_receiver_rows,full_receiver_anchor_count,full_future_rows,full_history_donor_matched,full_history_receiver_matched,full_future_matched,full_future_match_rate,full_future_mean_match_iou,full_donor_dominant_gt,full_receiver_dominant_gt,full_future_dominant_gt,full_donor_gt_purity,full_receiver_gt_purity,full_future_gt_purity,full_future_gt_entropy,full_future_unique_gt,full_history_dominant_same_gt,full_donor_future_support_rows,full_receiver_future_support_rows,full_benefit_rows,full_harm_rows,full_row_net,full_donor_minus_receiver_support_frac,full_donor_same_pairs,full_donor_different_pairs,full_receiver_same_pairs,full_receiver_different_pairs,full_pairwise_net_pairs,full_pairwise_affected_pairs,full_pairwise_net_norm,full_baseline_local_idtp,full_edited_local_idtp,full_idtp_delta,full_idtp_delta_norm,full_future_span_frames,full_future_density
MOT17-09-FRCNN,23,34,487,u_to_v,23,34,1,488,38,123,123,23,34,1,219,487,365,525,269,161,269,123,1,38,38,38,1.0,3.034918228639,0.363363769235,0.0,0.65752262461,0.575463622645,-1.0,-1.0,312,1,"{""34"": 38}",38,30,30,1,30,30,30,30,1.0,0.816776269451,1,6,6,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,900,900,0,-1800,1800,-1.0,90,60,-30,-0.333333333333,30,1.0,60,60,1,38,56,60,38,1.0,0.821271823978,1,6,6,0.571428571429,1.0,1.0,-0.0,1,0,0,38,0,38,-1.0,-1.0,0,2128,2280,0,-4408,4408,-1.0,130,92,-38,-0.246753246753,38,1.0,120,120,1,38,116,120,38,1.0,0.821271823978,12,6,6,0.724137931034,0.991666666667,1.0,-0.0,1,0,0,38,0,38,-1.0,-1.0,0,4408,4522,38,-8892,8968,-0.991525423729,241,203,-38,-0.138686131387,38,1.0,269,123,1,38,265,123,38,1.0,0.821271823978,12,6,6,0.879245283019,0.991869918699,1.0,-0.0,1,0,0,38,0,38,-1.0,-1.0,0,10070,4636,38,-14668,14744,-0.994845360825,393,355,-38,-0.089201877934,38,1.0,269,123,1,38,265,123,38,1.0,0.821271823978,12,6,6,0.879245283019,0.991869918699,1.0,-0.0,1,0,0,38,0,38,-1.0,-1.0,0,10070,4636,38,-14668,14744,-0.994845360825,393,355,-38,-0.089201877934,38,1.0
MOT17-09-FRCNN,23,36,487,u_to_v,23,36,1,488,38,107,107,23,36,1,219,487,381,525,269,145,269,107,1,38,38,38,1.0,2.800039614107,0.174583807889,0.0,0.237843543119,0.141951869343,-1.0,-1.0,313,1,"{""36"": 38}",38,30,30,1,30,30,30,30,1.0,0.88580239679,1,3,3,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,900,900,0,-1800,1800,-1.0,90,60,-30,-0.333333333333,30,1.0,60,60,1,38,56,60,38,1.0,0.88702061814,1,3,3,0.571428571429,1.0,1.0,-0.0,1,0,0,38,0,38,-1.0,-1.0,0,2128,2280,0,-4408,4408,-1.0,130,92,-38,-0.246753246753,38,1.0,120,107,1,38,116,107,38,1.0,0.88702061814,12,3,3,0.724137931034,1.0,1.0,-0.0,1,0,0,38,0,38,-1.0,-1.0,0,4408,4066,0,-8474,8474,-1.0,229,191,-38,-0.145593869732,38,1.0,269,107,1,38,265,107,38,1.0,0.88702061814,12,3,3,0.879245283019,1.0,1.0,-0.0,1,0,0,38,0,38,-1.0,-1.0,0,10070,4066,0,-14136,14136,-1.0,378,340,-38,-0.092682926829,38,1.0,269,107,1,38,265,107,38,1.0,0.88702061814,12,3,3,0.879245283019,1.0,1.0,-0.0,1,0,0,38,0,38,-1.0,-1.0,0,10070,4066,0,-14136,14136,-1.0,378,340,-38,-0.092682926829,38,1.0
MOT17-09-FRCNN,23,37,487,u_to_v,23,37,1,488,23,69,69,23,37,1,219,487,419,510,269,92,269,69,1,23,23,23,1.0,0.128977690788,0.104454980845,0.620697140054,0.240896980606,0.122980503438,-1.0,-1.0,314,1,"{""37"": 23}",23,30,30,1,23,30,29,22,0.95652173913,0.894892035937,1,13,13,1.0,1.0,1.0,-0.0,1,0,0,22,0,22,-1.0,-1.0,0,660,638,0,-1298,1298,-1.0,81,59,-22,-0.271604938272,23,1.0,60,60,1,23,56,58,22,0.95652173913,0.894892035937,1,13,13,0.571428571429,0.51724137931,1.0,-0.0,1,0,0,22,0,22,-1.0,-1.0,0,1232,660,616,-1276,2508,-0.508771929825,84,62,-22,-0.161764705882,23,1.0,120,69,1,23,116,67,22,0.95652173913,0.894892035937,12,1,13,0.724137931034,0.55223880597,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,2552,660,814,-2398,4026,-0.595628415301,136,121,-15,-0.073170731707,23,1.0,269,69,1,23,265,67,22,0.95652173913,0.894892035937,12,1,13,0.879245283019,0.55223880597,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,5830,660,814,-5676,7304,-0.777108433735,285,270,-15,-0.042372881356,23,1.0,269,69,1,23,265,67,22,0.95652173913,0.894892035937,12,1,13,0.879245283019,0.55223880597,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,5830,660,814,-5676,7304,-0.777108433735,285,270,-15,-0.042372881356,23,1.0
MOT17-09-FRCNN,23,38,487,u_to_v,23,38,1,488,14,63,63,23,38,1,219,487,425,501,269,77,269,63,1,14,14,14,1.0,4.115028691168,0.1790378497,0.0,0.327201143988,0.059155546584,-1.0,-1.0,315,1,"{""38"": 14}",14,30,30,1,14,30,30,14,1.0,0.774667988709,1,17,17,1.0,1.0,1.0,-0.0,1,0,0,14,0,14,-1.0,-1.0,0,420,420,0,-840,840,-1.0,74,60,-14,-0.189189189189,14,1.0,60,60,1,14,56,60,14,1.0,0.774667988709,1,17,17,0.571428571429,1.0,1.0,-0.0,1,0,0,14,0,14,-1.0,-1.0,0,784,840,0,-1624,1624,-1.0,106,92,-14,-0.107692307692,14,1.0,120,63,1,14,116,63,14,1.0,0.774667988709,12,17,17,0.724137931034,1.0,1.0,-0.0,1,0,0,14,0,14,-1.0,-1.0,0,1624,882,0,-2506,2506,-1.0,161,147,-14,-0.072538860104,14,1.0,269,63,1,14,265,63,14,1.0,0.774667988709,12,17,17,0.879245283019,1.0,1.0,-0.0,1,0,0,14,0,14,-1.0,-1.0,0,3710,882,0,-4592,4592,-1.0,310,296,-14,-0.040935672515,14,1.0,269,63,1,14,265,63,14,1.0,0.774667988709,12,17,17,0.879245283019,1.0,1.0,-0.0,1,0,0,14,0,14,-1.0,-1.0,0,3710,882,0,-4592,4592,-1.0,310,296,-14,-0.040935672515,14,1.0
MOT17-09-FRCNN,23,39,487,u_to_v,23,39,1,488,38,47,47,23,39,1,219,487,441,525,269,85,269,47,1,38,38,38,1.0,7.323018417785,0.747137661741,0.0,1.210663141776,1.112780109543,-1.0,-1.0,316,1,"{""39"": 38}",38,30,30,1,30,30,30,30,1.0,0.922741302051,1,4,4,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,900,900,0,-1800,1800,-1.0,90,60,-30,-0.333333333333,30,1.0,60,47,1,38,56,47,38,1.0,0.906717126416,1,4,4,0.571428571429,1.0,1.0,-0.0,1,0,0,38,0,38,-1.0,-1.0,0,2128,1786,0,-3914,3914,-1.0,117,79,-38,-0.269503546099,38,1.0,120,47,1,38,116,47,38,1.0,0.906717126416,12,4,4,0.724137931034,1.0,1.0,-0.0,1,0,0,38,0,38,-1.0,-1.0,0,4408,1786,0,-6194,6194,-1.0,169,131,-38,-0.189054726368,38,1.0,269,47,1,38,265,47,38,1.0,0.906717126416,12,4,4,0.879245283019,1.0,1.0,-0.0,1,0,0,38,0,38,-1.0,-1.0,0,10070,1786,0,-11856,11856,-1.0,318,280,-38,-0.108571428571,38,1.0,269,47,1,38,265,47,38,1.0,0.906717126416,12,4,4,0.879245283019,1.0,1.0,-0.0,1,0,0,38,0,38,-1.0,-1.0,0,10070,1786,0,-11856,11856,-1.0,318,280,-38,-0.108571428571,38,1.0
MOT17-09-FRCNN,23,41,487,u_to_v,23,41,1,488,38,20,20,23,41,1,219,487,468,525,269,58,269,20,1,38,38,38,1.0,5.706726225102,0.165094528766,0.0,0.335676797099,0.07357184009,-1.0,-1.0,317,1,"{""41"": 38}",38,30,20,1,30,30,20,30,1.0,0.871101347451,1,9,9,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,900,600,0,-1500,1500,-1.0,80,50,-30,-0.375,30,1.0,60,20,1,38,56,20,38,1.0,0.847546844726,1,9,9,0.571428571429,1.0,0.973684210526,0.121692402678,2,0,0,37,0,37,-0.973684210526,-0.973684210526,0,2128,740,20,-2848,2888,-0.986149584488,89,52,-37,-0.324561403509,38,1.0,120,20,1,38,116,20,38,1.0,0.847546844726,12,9,9,0.724137931034,1.0,0.973684210526,0.121692402678,2,0,0,37,0,37,-0.973684210526,-0.973684210526,0,4408,740,20,-5128,5168,-0.99226006192,141,104,-37,-0.212643678161,38,1.0,269,20,1,38,265,20,38,1.0,0.847546844726,12,9,9,0.879245283019,1.0,0.973684210526,0.121692402678,2,0,0,37,0,37,-0.973684210526,-0.973684210526,0,10070,740,20,-10790,10830,-0.996306555863,290,253,-37,-0.114551083591,38,1.0,269,20,1,38,265,20,38,1.0,0.847546844726,12,9,9,0.879245283019,1.0,0.973684210526,0.121692402678,2,0,0,37,0,37,-0.973684210526,-0.973684210526,0,10070,740,20,-10790,10830,-0.996306555863,290,253,-37,-0.114551083591,38,1.0
MOT17-09-FRCNN,23,42,487,u_to_v,23,42,1,488,38,5,5,23,42,1,219,487,483,525,269,43,269,5,1,38,38,38,1.0,7.909912816435,1.045787608053,0.0,1.790775120295,1.478299360278,-1.0,-1.0,318,1,"{""42"": 38}",38,30,5,1,30,30,5,30,1.0,0.893806872877,1,5,5,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,900,150,0,-1050,1050,-1.0,65,35,-30,-0.461538461538,30,1.0,60,5,1,38,56,5,38,1.0,0.879971192775,1,5,5,0.571428571429,1.0,1.0,-0.0,1,0,0,38,0,38,-1.0,-1.0,0,2128,190,0,-2318,2318,-1.0,75,38,-37,-0.373737373737,38,1.0,120,5,1,38,116,5,38,1.0,0.879971192775,12,5,5,0.724137931034,1.0,1.0,-0.0,1,0,0,38,0,38,-1.0,-1.0,0,4408,190,0,-4598,4598,-1.0,127,89,-38,-0.238993710692,38,1.0,269,5,1,38,265,5,38,1.0,0.879971192775,12,5,5,0.879245283019,1.0,1.0,-0.0,1,0,0,38,0,38,-1.0,-1.0,0,10070,190,0,-10260,10260,-1.0,276,238,-38,-0.123376623377,38,1.0,269,5,1,38,265,5,38,1.0,0.879971192775,12,5,5,0.879245283019,1.0,1.0,-0.0,1,0,0,38,0,38,-1.0,-1.0,0,10070,190,0,-10260,10260,-1.0,276,238,-38,-0.123376623377,38,1.0
MOT17-09-FRCNN,4,38,501,v_to_u,38,4,1,502,24,77,77,38,4,1,425,501,1,525,77,525,77,501,1,24,24,24,1.0,0.484173493094,0.027217589598,0.11791529265,0.009639684679,0.012073583029,-1.0,-1.0,319,1,"{""4"": 24}",24,30,30,1,24,30,30,24,1.0,0.897806268529,17,14,14,1.0,1.0,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,720,720,0,-1440,1440,-1.0,84,60,-24,-0.285714285714,24,1.0,60,60,1,24,60,60,24,1.0,0.897806268529,17,14,14,1.0,0.983333333333,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,1440,1416,24,-2832,2880,-0.983333333333,143,119,-24,-0.166666666667,24,1.0,77,120,1,24,77,120,24,1.0,0.897806268529,17,14,14,1.0,0.5,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,1848,1440,1440,-1848,4728,-0.390862944162,161,137,-24,-0.108597285068,24,1.0,77,300,1,24,77,299,24,1.0,0.897806268529,17,29,14,1.0,0.408026755853,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,1848,1440,5736,2448,9024,0.271276595745,199,199,0,0.0,24,1.0,77,501,1,24,77,500,24,1.0,0.897806268529,17,1,14,1.0,0.436,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,1848,1440,10560,7272,13848,0.525129982669,295,295,0,0.0,24,1.0
MOT17-09-FRCNN,20,38,501,v_to_u,38,20,1,502,24,77,77,38,20,1,425,501,198,525,77,328,77,304,1,24,24,24,1.0,2.567252212303,0.168514813347,0.0,0.223143551314,0.184534495124,-1.0,-1.0,320,1,"{""20"": 24}",24,30,30,1,24,30,30,24,1.0,0.908745763991,17,11,11,1.0,1.0,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,720,720,0,-1440,1440,-1.0,84,60,-24,-0.285714285714,24,1.0,60,60,1,24,60,60,24,1.0,0.908745763991,17,11,11,1.0,1.0,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,1440,1440,0,-2880,2880,-1.0,144,120,-24,-0.166666666667,24,1.0,77,120,1,24,77,120,24,1.0,0.908745763991,17,11,11,1.0,1.0,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,1848,2880,0,-4728,4728,-1.0,221,197,-24,-0.108597285068,24,1.0,77,300,1,24,77,300,24,1.0,0.908745763991,17,11,11,1.0,0.983333333333,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,1848,7080,120,-8808,9048,-0.973474801061,396,372,-24,-0.059850374065,24,1.0,77,304,1,24,77,304,24,1.0,0.908745763991,17,11,11,1.0,0.983552631579,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,1848,7176,120,-8904,9144,-0.97375328084,400,376,-24,-0.059259259259,24,1.0
MOT17-09-FRCNN,31,38,501,v_to_u,38,31,1,502,24,77,77,38,31,1,425,501,345,525,77,181,77,157,1,24,24,24,1.0,0.079120731566,0.013008378238,0.758510270386,0.010623094257,0.019713551752,-1.0,-1.0,321,1,"{""31"": 24}",24,30,30,1,24,30,30,24,1.0,0.81138693698,17,15,15,1.0,1.0,0.958333333333,0.173205206749,2,0,0,23,0,23,-0.958333333333,-0.958333333333,0,720,690,30,-1380,1440,-0.958333333333,83,60,-23,-0.27380952381,24,1.0,60,60,1,24,60,59,24,1.0,0.81138693698,17,15,15,1.0,0.932203389831,0.958333333333,0.173205206749,2,0,0,23,0,23,-0.958333333333,-0.958333333333,0,1440,1265,151,-2554,2856,-0.894257703081,138,115,-23,-0.160839160839,24,1.0,77,120,1,24,77,108,24,1.0,0.81138693698,17,15,15,1.0,0.509259259259,0.958333333333,0.173205206749,2,0,0,23,0,23,-0.958333333333,-0.958333333333,0,1848,1265,1327,-1786,4440,-0.402252252252,155,132,-23,-0.11004784689,24,1.0,77,157,1,24,77,145,24,1.0,0.81138693698,17,10,15,1.0,0.579310344828,0.958333333333,0.173205206749,2,0,0,0,0,0,0.0,0.0,0,1848,1265,2215,-898,5328,-0.168543543544,161,161,0,0.0,24,1.0,77,157,1,24,77,145,24,1.0,0.81138693698,17,10,15,1.0,0.579310344828,0.958333333333,0.173205206749,2,0,0,0,0,0,0.0,0.0,0,1848,1265,2215,-898,5328,-0.168543543544,161,161,0,0.0,24,1.0
MOT17-09-FRCNN,34,38,501,v_to_u,38,34,1,502,24,77,77,38,34,1,425,501,365,525,77,161,77,137,1,24,24,24,1.0,0.250304455376,0.09959645106,0.355341096331,0.195081482014,0.21046035729,-1.0,-1.0,322,1,"{""34"": 24}",24,30,30,1,24,30,30,24,1.0,0.796373761628,17,6,6,1.0,1.0,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,720,720,0,-1440,1440,-1.0,84,60,-24,-0.285714285714,24,1.0,60,60,1,24,60,60,24,1.0,0.796373761628,17,6,6,1.0,1.0,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,1440,1440,0,-2880,2880,-1.0,144,120,-24,-0.166666666667,24,1.0,77,120,1,24,77,120,24,1.0,0.796373761628,17,6,6,1.0,0.991666666667,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,1848,2856,24,-4680,4728,-0.989847715736,220,196,-24,-0.108597285068,24,1.0,77,137,1,24,77,137,24,1.0,0.796373761628,17,6,6,1.0,0.992700729927,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,1848,3264,24,-5088,5136,-0.990654205607,237,213,-24,-0.100840336134,24,1.0,77,137,1,24,77,137,24,1.0,0.796373761628,17,6,6,1.0,0.992700729927,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,1848,3264,24,-5088,5136,-0.990654205607,237,213,-24,-0.100840336134,24,1.0
MOT17-09-FRCNN,36,38,501,v_to_u,38,36,1,502,24,77,77,38,36,1,425,501,381,525,77,145,77,121,1,24,24,24,1.0,0.93276016992,0.102234531176,0.0,0.198142249109,0.20990063078,-1.0,-1.0,323,1,"{""36"": 24}",24,30,30,1,24,30,30,24,1.0,0.897709277962,17,3,3,1.0,1.0,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,720,720,0,-1440,1440,-1.0,84,60,-24,-0.285714285714,24,1.0,60,60,1,24,60,60,24,1.0,0.897709277962,17,3,3,1.0,1.0,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,1440,1440,0,-2880,2880,-1.0,144,120,-24,-0.166666666667,24,1.0,77,120,1,24,77,120,24,1.0,0.897709277962,17,3,3,1.0,1.0,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,1848,2880,0,-4728,4728,-1.0,221,197,-24,-0.108597285068,24,1.0,77,121,1,24,77,121,24,1.0,0.897709277962,17,3,3,1.0,1.0,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,1848,2904,0,-4752,4752,-1.0,222,198,-24,-0.108108108108,24,1.0,77,121,1,24,77,121,24,1.0,0.897709277962,17,3,3,1.0,1.0,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,1848,2904,0,-4752,4752,-1.0,222,198,-24,-0.108108108108,24,1.0
MOT17-09-FRCNN,37,38,501,v_to_u,38,37,1,502,9,77,77,38,37,1,425,501,419,510,77,92,77,83,1,9,9,9,1.0,3.010747783735,0.164141769057,0.0,0.266301559662,0.221412948056,-1.0,-1.0,324,1,"{""37"": 9}",9,30,30,1,9,30,30,8,0.888888888889,0.870462458502,17,13,13,1.0,1.0,1.0,-0.0,1,0,0,8,0,8,-1.0,-1.0,0,240,240,0,-480,480,-1.0,68,60,-8,-0.117647058824,9,1.0,60,60,1,9,60,58,8,0.888888888889,0.870462458502,17,13,13,1.0,0.758620689655,1.0,-0.0,1,0,0,8,0,8,-1.0,-1.0,0,480,352,112,-720,944,-0.762711864407,112,104,-8,-0.063492063492,9,1.0,77,83,1,9,77,81,8,0.888888888889,0.870462458502,17,13,13,1.0,0.543209876543,1.0,-0.0,1,0,0,8,0,8,-1.0,-1.0,0,616,352,296,-672,1264,-0.53164556962,129,121,-8,-0.048192771084,9,1.0,77,83,1,9,77,81,8,0.888888888889,0.870462458502,17,13,13,1.0,0.543209876543,1.0,-0.0,1,0,0,8,0,8,-1.0,-1.0,0,616,352,296,-672,1264,-0.53164556962,129,121,-8,-0.048192771084,9,1.0,77,83,1,9,77,81,8,0.888888888889,0.870462458502,17,13,13,1.0,0.543209876543,1.0,-0.0,1,0,0,8,0,8,-1.0,-1.0,0,616,352,296,-672,1264,-0.53164556962,129,121,-8,-0.048192771084,9,1.0
MOT17-09-FRCNN,38,39,501,u_to_v,38,39,1,502,24,61,61,38,39,1,425,501,441,525,77,85,77,61,1,24,24,24,1.0,3.947567475914,0.48067124975,0.0,0.693312274251,0.726584668785,-1.0,-1.0,325,1,"{""39"": 24}",24,30,30,1,24,30,30,24,1.0,0.88188161538,17,4,4,1.0,1.0,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,720,720,0,-1440,1440,-1.0,84,60,-24,-0.285714285714,24,1.0,60,60,1,24,60,60,24,1.0,0.88188161538,17,4,4,1.0,1.0,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,1440,1440,0,-2880,2880,-1.0,144,120,-24,-0.166666666667,24,1.0,77,61,1,24,77,61,24,1.0,0.88188161538,17,4,4,1.0,1.0,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,1848,1464,0,-3312,3312,-1.0,162,138,-24,-0.148148148148,24,1.0,77,61,1,24,77,61,24,1.0,0.88188161538,17,4,4,1.0,1.0,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,1848,1464,0,-3312,3312,-1.0,162,138,-24,-0.148148148148,24,1.0,77,61,1,24,77,61,24,1.0,0.88188161538,17,4,4,1.0,1.0,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,1848,1464,0,-3312,3312,-1.0,162,138,-24,-0.148148148148,24,1.0
MOT17-09-FRCNN,38,41,501,u_to_v,38,41,1,502,24,34,34,38,41,1,425,501,468,525,77,58,77,34,1,24,24,24,1.0,1.29015310043,0.097788900646,0.0,0.061746604884,0.235300620735,-1.0,-1.0,326,1,"{""41"": 24}",24,30,30,1,24,30,30,24,1.0,0.827754425325,17,9,9,1.0,1.0,0.958333333333,0.173205206749,2,0,0,23,0,23,-0.958333333333,-0.958333333333,0,720,690,30,-1380,1440,-0.958333333333,83,60,-23,-0.27380952381,24,1.0,60,34,1,24,60,34,24,1.0,0.827754425325,17,9,9,1.0,1.0,0.958333333333,0.173205206749,2,0,0,23,0,23,-0.958333333333,-0.958333333333,0,1440,782,34,-2188,2256,-0.969858156028,117,94,-23,-0.194915254237,24,1.0,77,34,1,24,77,34,24,1.0,0.827754425325,17,9,9,1.0,1.0,0.958333333333,0.173205206749,2,0,0,23,0,23,-0.958333333333,-0.958333333333,0,1848,782,34,-2596,2664,-0.974474474474,134,111,-23,-0.17037037037,24,1.0,77,34,1,24,77,34,24,1.0,0.827754425325,17,9,9,1.0,1.0,0.958333333333,0.173205206749,2,0,0,23,0,23,-0.958333333333,-0.958333333333,0,1848,782,34,-2596,2664,-0.974474474474,134,111,-23,-0.17037037037,24,1.0,77,34,1,24,77,34,24,1.0,0.827754425325,17,9,9,1.0,1.0,0.958333333333,0.173205206749,2,0,0,23,0,23,-0.958333333333,-0.958333333333,0,1848,782,34,-2596,2664,-0.974474474474,134,111,-23,-0.17037037037,24,1.0
MOT17-09-FRCNN,38,42,501,u_to_v,38,42,1,502,24,19,19,38,42,1,425,501,483,525,77,43,77,19,1,24,24,24,1.0,4.0693230605,0.701288153738,0.0,1.484801506532,1.065802303612,-1.0,-1.0,327,1,"{""42"": 24}",24,30,19,1,24,30,19,24,1.0,0.865976165803,17,5,5,1.0,1.0,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,720,456,0,-1176,1176,-1.0,73,49,-24,-0.328767123288,24,1.0,60,19,1,24,60,19,24,1.0,0.865976165803,17,5,5,1.0,1.0,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,1440,456,0,-1896,1896,-1.0,103,79,-24,-0.233009708738,24,1.0,77,19,1,24,77,19,24,1.0,0.865976165803,17,5,5,1.0,1.0,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,1848,456,0,-2304,2304,-1.0,120,96,-24,-0.2,24,1.0,77,19,1,24,77,19,24,1.0,0.865976165803,17,5,5,1.0,1.0,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,1848,456,0,-2304,2304,-1.0,120,96,-24,-0.2,24,1.0,77,19,1,24,77,19,24,1.0,0.865976165803,17,5,5,1.0,1.0,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,1848,456,0,-2304,2304,-1.0,120,96,-24,-0.2,24,1.0
