seq,canonical_rank,u,v,boundary_frame,transaction_type,delta_AssA,delta_HOTA,delta_IDF1,name,effective_start_frame,changed_rows,donor_anchor,receiver_anchor,receiver_anchor_count,receiver_anchor_counts,target_rows_with_receiver_anchor,h30_history_donor_rows,h30_history_receiver_rows,h30_receiver_anchor_count,h30_future_rows,h30_history_donor_matched,h30_history_receiver_matched,h30_future_matched,h30_future_match_rate,h30_future_mean_match_iou,h30_donor_dominant_gt,h30_receiver_dominant_gt,h30_future_dominant_gt,h30_donor_gt_purity,h30_receiver_gt_purity,h30_future_gt_purity,h30_future_gt_entropy,h30_future_unique_gt,h30_history_dominant_same_gt,h30_donor_future_support_rows,h30_receiver_future_support_rows,h30_benefit_rows,h30_harm_rows,h30_row_net,h30_donor_minus_receiver_support_frac,h30_donor_same_pairs,h30_donor_different_pairs,h30_receiver_same_pairs,h30_receiver_different_pairs,h30_pairwise_net_pairs,h30_pairwise_affected_pairs,h30_pairwise_net_norm,h30_baseline_local_idtp,h30_edited_local_idtp,h30_idtp_delta,h30_idtp_delta_norm,h30_future_span_frames,h30_future_density,h60_history_donor_rows,h60_history_receiver_rows,h60_receiver_anchor_count,h60_future_rows,h60_history_donor_matched,h60_history_receiver_matched,h60_future_matched,h60_future_match_rate,h60_future_mean_match_iou,h60_donor_dominant_gt,h60_receiver_dominant_gt,h60_future_dominant_gt,h60_donor_gt_purity,h60_receiver_gt_purity,h60_future_gt_purity,h60_future_gt_entropy,h60_future_unique_gt,h60_history_dominant_same_gt,h60_donor_future_support_rows,h60_receiver_future_support_rows,h60_benefit_rows,h60_harm_rows,h60_row_net,h60_donor_minus_receiver_support_frac,h60_donor_same_pairs,h60_donor_different_pairs,h60_receiver_same_pairs,h60_receiver_different_pairs,h60_pairwise_net_pairs,h60_pairwise_affected_pairs,h60_pairwise_net_norm,h60_baseline_local_idtp,h60_edited_local_idtp,h60_idtp_delta,h60_idtp_delta_norm,h60_future_span_frames,h60_future_density,h120_history_donor_rows,h120_history_receiver_rows,h120_receiver_anchor_count,h120_future_rows,h120_history_donor_matched,h120_history_receiver_matched,h120_future_matched,h120_future_match_rate,h120_future_mean_match_iou,h120_donor_dominant_gt,h120_receiver_dominant_gt,h120_future_dominant_gt,h120_donor_gt_purity,h120_receiver_gt_purity,h120_future_gt_purity,h120_future_gt_entropy,h120_future_unique_gt,h120_history_dominant_same_gt,h120_donor_future_support_rows,h120_receiver_future_support_rows,h120_benefit_rows,h120_harm_rows,h120_row_net,h120_donor_minus_receiver_support_frac,h120_donor_same_pairs,h120_donor_different_pairs,h120_receiver_same_pairs,h120_receiver_different_pairs,h120_pairwise_net_pairs,h120_pairwise_affected_pairs,h120_pairwise_net_norm,h120_baseline_local_idtp,h120_edited_local_idtp,h120_idtp_delta,h120_idtp_delta_norm,h120_future_span_frames,h120_future_density,h300_history_donor_rows,h300_history_receiver_rows,h300_receiver_anchor_count,h300_future_rows,h300_history_donor_matched,h300_history_receiver_matched,h300_future_matched,h300_future_match_rate,h300_future_mean_match_iou,h300_donor_dominant_gt,h300_receiver_dominant_gt,h300_future_dominant_gt,h300_donor_gt_purity,h300_receiver_gt_purity,h300_future_gt_purity,h300_future_gt_entropy,h300_future_unique_gt,h300_history_dominant_same_gt,h300_donor_future_support_rows,h300_receiver_future_support_rows,h300_benefit_rows,h300_harm_rows,h300_row_net,h300_donor_minus_receiver_support_frac,h300_donor_same_pairs,h300_donor_different_pairs,h300_receiver_same_pairs,h300_receiver_different_pairs,h300_pairwise_net_pairs,h300_pairwise_affected_pairs,h300_pairwise_net_norm,h300_baseline_local_idtp,h300_edited_local_idtp,h300_idtp_delta,h300_idtp_delta_norm,h300_future_span_frames,h300_future_density,full_history_donor_rows,full_history_receiver_rows,full_receiver_anchor_count,full_future_rows,full_history_donor_matched,full_history_receiver_matched,full_future_matched,full_future_match_rate,full_future_mean_match_iou,full_donor_dominant_gt,full_receiver_dominant_gt,full_future_dominant_gt,full_donor_gt_purity,full_receiver_gt_purity,full_future_gt_purity,full_future_gt_entropy,full_future_unique_gt,full_history_dominant_same_gt,full_donor_future_support_rows,full_receiver_future_support_rows,full_benefit_rows,full_harm_rows,full_row_net,full_donor_minus_receiver_support_frac,full_donor_same_pairs,full_donor_different_pairs,full_receiver_same_pairs,full_receiver_different_pairs,full_pairwise_net_pairs,full_pairwise_affected_pairs,full_pairwise_net_norm,full_baseline_local_idtp,full_edited_local_idtp,full_idtp_delta,full_idtp_delta_norm,full_future_span_frames,full_future_density
MOT20-05,32,457,472,1010,u_to_v,-0.02456,-0.012694,-0.013077288331,mot20_05_r0032_457_472_f1010_u_to_v,1138,96,457,472,1,"{""472"": 96}",96,30,30,1,30,6,30,30,1.0,0.840443780661,63,62,62,0.833333333333,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,180,900,0,-1080,1080,-1.0,65,35,-30,-0.454545454545,30,1.0,60,60,1,60,6,60,60,1.0,0.854083909215,63,62,62,0.833333333333,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,360,3600,0,-3960,3960,-1.0,125,65,-60,-0.47619047619,60,1.0,120,120,1,96,64,118,84,0.875,0.836417307413,63,62,62,0.953125,0.983050847458,1.0,-0.0,1,0,0,84,0,84,-1.0,-1.0,168,5208,9744,168,-14616,15288,-0.956043956044,261,177,-84,-0.315789473684,96,1.0,300,300,1,96,244,298,84,0.875,0.836417307413,63,62,62,0.987704918033,0.993288590604,1.0,-0.0,1,0,0,84,0,84,-1.0,-1.0,168,20328,24864,168,-44856,45528,-0.985239852399,621,537,-84,-0.134185303514,96,1.0,604,561,1,96,548,559,84,0.875,0.836417307413,63,62,62,0.994525547445,0.996422182469,1.0,-0.0,1,0,0,84,0,84,-1.0,-1.0,168,45864,46788,168,-92316,92988,-0.992773261066,1186,1102,-84,-0.070528967254,96,1.0
MOT20-05,33,653,954,1521,v_to_u,-0.03265,-0.016884,-0.027711396701,mot20_05_r0033_653_954_f1521_v_to_u,1527,212,954,653,1,"{""653"": 212}",212,7,30,1,30,0,30,30,1.0,0.851349103854,-1,1083,1083,,1.0,1.0,-0.0,1,0,0,30,0,0,0.0,-1.0,0,0,900,0,-900,900,-1.0,60,30,-30,-0.5,30,1.0,7,60,1,60,0,60,60,1.0,0.817943344732,-1,1083,1083,,1.0,1.0,-0.0,1,0,0,60,0,0,0.0,-1.0,0,0,3600,0,-3600,3600,-1.0,120,60,-60,-0.5,60,1.0,7,120,1,120,0,120,120,1.0,0.800409362903,-1,1083,1083,,1.0,1.0,-0.0,1,0,0,120,0,0,0.0,-1.0,0,0,14400,0,-14400,14400,-1.0,240,120,-120,-0.5,120,1.0,7,300,1,212,0,300,182,0.858490566038,0.826780267122,-1,1083,1083,,1.0,1.0,-0.0,1,0,0,182,0,0,0.0,-1.0,0,0,54600,0,-54600,54600,-1.0,482,300,-182,-0.377593360996,212,1.0,7,632,1,212,0,632,182,0.858490566038,0.826780267122,-1,1083,1083,,1.0,1.0,-0.0,1,0,0,182,0,0,0.0,-1.0,0,0,115024,0,-115024,115024,-1.0,814,632,-182,-0.223587223587,212,1.0
MOT20-05,34,638,996,1643,u_to_v,0.006855,0.003701,0.004826142122,mot20_05_r0034_638_996_f1643_u_to_v,1657,31,638,996,2,"{""590"": 2, ""996"": 29}",29,30,60,2,30,8,44,30,1.0,0.860434106347,1090,1097,1090,1.0,0.681818181818,1.0,-0.0,1,0,30,29,1,0,0.033333333333,0.033333333333,240,0,406,30,-136,676,-0.201183431953,73,68,-5,-0.060975609756,30,1.0,60,104,2,31,38,74,31,1.0,0.860959225522,1090,1097,1090,1.0,0.810810810811,1.0,-0.0,1,0,31,29,2,0,0.064516129032,0.064516129032,1178,0,406,120,892,1704,0.523474178404,103,129,26,0.181818181818,31,1.0,120,164,2,31,98,134,31,1.0,0.860959225522,1090,1097,1090,1.0,0.805970149254,1.0,-0.0,1,0,31,29,2,0,0.064516129032,0.064516129032,3038,0,406,240,2872,3684,0.779587404995,206,237,31,0.117870722433,31,1.0,300,344,2,31,278,314,31,1.0,0.860959225522,1090,1095,1090,1.0,0.611464968153,1.0,-0.0,1,0,31,29,2,0,0.064516129032,0.064516129032,8618,0,406,600,8812,9624,0.915627597672,470,501,31,0.049759229535,31,1.0,790,899,2,31,768,869,31,1.0,0.860959225522,1090,1095,1090,1.0,0.859608745685,1.0,-0.0,1,0,31,29,2,0,0.064516129032,0.064516129032,23808,0,406,1710,25112,25924,0.968677673199,1515,1546,31,0.018585131894,31,1.0
MOT20-05,35,263,389,716,u_to_v,0.004793,0.000983,0.010897740276,mot20_05_r0035_263_389_f716_u_to_v,1218,226,263,389,1,"{""389"": 226}",226,30,30,1,30,30,30,30,1.0,0.858453423181,1167,1039,1039,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,900,900,0,-1800,1800,-1.0,90,60,-30,-0.333333333333,30,1.0,60,60,1,60,60,60,60,1.0,0.845229647658,1167,1039,1039,1.0,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,3600,3600,0,-7200,7200,-1.0,180,120,-60,-0.333333333333,60,1.0,120,120,1,120,118,120,120,1.0,0.816606533175,1167,1039,1039,1.0,1.0,1.0,-0.0,1,0,0,120,0,120,-1.0,-1.0,0,14160,14400,0,-28560,28560,-1.0,358,238,-120,-0.335195530726,120,1.0,300,300,1,226,298,300,225,0.995575221239,0.806053141154,1167,1039,1039,1.0,1.0,1.0,-0.0,1,0,0,225,0,225,-1.0,-1.0,0,67050,67500,0,-134550,134550,-1.0,823,598,-225,-0.273390036452,226,1.0,1150,843,1,226,1148,842,225,0.995575221239,0.806053141154,1039,1039,1039,0.565331010453,0.595011876485,1.0,-0.0,1,1,225,225,0,0,0.0,0.0,146025,112275,112725,76725,-2250,447750,-0.005025125628,1225,1215,-10,-0.004514672686,226,1.0
MOT20-05,36,512,1279,2884,u_to_v,-0.008505,-0.004387,-0.003580686091,mot20_05_r0036_512_1279_f2884_u_to_v,3168,23,512,1279,1,"{""1279"": 23}",23,30,30,1,23,26,30,23,1.0,0.815634540287,643,724,724,1.0,1.0,0.913043478261,0.295439191872,2,0,0,21,0,21,-0.913043478261,-0.913043478261,0,598,630,60,-1168,1288,-0.906832298137,77,56,-21,-0.26582278481,23,1.0,60,60,1,23,56,60,23,1.0,0.815634540287,643,724,724,1.0,1.0,0.913043478261,0.295439191872,2,0,0,21,0,21,-0.913043478261,-0.913043478261,0,1288,1260,120,-2428,2668,-0.910044977511,137,116,-21,-0.151079136691,23,1.0,120,120,1,23,116,120,23,1.0,0.815634540287,643,724,724,1.0,1.0,0.913043478261,0.295439191872,2,0,0,21,0,21,-0.913043478261,-0.913043478261,0,2668,2520,240,-4948,5428,-0.911569638909,257,236,-21,-0.081081081081,23,1.0,300,300,1,23,296,300,23,1.0,0.815634540287,643,724,724,0.983108108108,0.983333333333,0.913043478261,0.295439191872,2,0,0,21,0,21,-0.913043478261,-0.913043478261,105,6703,6195,705,-12088,13708,-0.881820834549,607,586,-21,-0.033925686591,23,1.0,2517,902,1,23,2513,900,23,1.0,0.815634540287,643,724,724,0.9980103462,0.994444444444,0.913043478261,0.295439191872,2,0,0,21,0,21,-0.913043478261,-0.913043478261,105,57694,18795,1905,-74479,78499,-0.94878915655,3424,3403,-21,-0.006111757858,23,1.0
MOT20-05,37,339,566,886,u_to_v,-0.00606,-0.003124,0.0,mot20_05_r0037_339_566_f886_u_to_v,980,34,339,563,1,"{""563"": 34}",34,30,30,1,30,21,30,30,1.0,0.878284322379,54,89,89,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,630,900,0,-1530,1530,-1.0,81,51,-30,-0.37037037037,30,1.0,60,60,1,34,51,60,34,1.0,0.859930496744,54,89,89,1.0,1.0,1.0,-0.0,1,0,0,34,0,34,-1.0,-1.0,0,1734,2040,0,-3774,3774,-1.0,145,111,-34,-0.234482758621,34,1.0,120,120,1,34,111,119,34,1.0,0.859930496744,54,89,89,1.0,1.0,1.0,-0.0,1,0,0,34,0,34,-1.0,-1.0,0,3774,4046,0,-7820,7820,-1.0,264,230,-34,-0.128787878788,34,1.0,300,218,1,34,291,216,34,1.0,0.859930496744,54,89,89,1.0,1.0,1.0,-0.0,1,0,0,34,0,34,-1.0,-1.0,0,9894,7344,0,-17238,17238,-1.0,541,507,-34,-0.062846580407,34,1.0,711,218,1,34,702,216,34,1.0,0.859930496744,54,89,89,1.0,1.0,1.0,-0.0,1,0,0,34,0,34,-1.0,-1.0,0,23868,7344,0,-31212,31212,-1.0,952,918,-34,-0.035714285714,34,1.0
MOT20-05,38,1123,1366,2963,u_to_v,-0.00556,-0.002277,-0.002957958075,mot20_05_r0038_1123_1366_f2963_u_to_v,2971,20,1123,1366,1,"{""1366"": 20}",20,30,30,1,20,30,30,20,1.0,0.790750085423,621,614,621,0.733333333333,0.733333333333,1.0,-0.0,1,0,20,0,20,0,1.0,1.0,440,160,160,440,560,1200,0.466666666667,44,64,20,0.25,20,1.0,60,60,1,20,50,60,20,1.0,0.790750085423,621,614,621,0.76,0.866666666667,1.0,-0.0,1,0,20,0,20,0,1.0,1.0,760,240,160,1040,1400,2200,0.636363636364,90,110,20,0.153846153846,20,1.0,120,120,1,20,101,120,20,1.0,0.790750085423,618,614,621,0.50495049505,0.933333333333,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,760,1260,160,2240,1580,4420,0.357466063348,163,170,7,0.029045643154,20,1.0,300,300,1,20,281,300,20,1.0,0.790750085423,618,614,621,0.82206405694,0.973333333333,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,760,4860,160,5840,1580,11620,0.135972461274,523,523,0,0.0,20,1.0,1109,467,1,20,1090,467,20,1.0,0.790750085423,618,614,621,0.954128440367,0.982869379015,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,760,21040,160,9180,-11260,31140,-0.36159280668,1499,1499,0,0.0,20,1.0
MOT20-05,39,1296,1448,2805,u_to_v,-0.059777,-0.03084,-0.041567095052,mot20_05_r0039_1296_1448_f2805_u_to_v,2964,267,1296,1448,1,"{""1448"": 267}",267,30,30,1,30,11,30,30,1.0,0.867295180368,626,678,678,0.818181818182,0.966666666667,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,330,870,30,-1170,1230,-0.951219512195,68,38,-30,-0.422535211268,30,1.0,60,60,1,60,41,60,60,1.0,0.839344331813,625,678,678,0.756097560976,0.983333333333,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,2460,3540,60,-5940,6060,-0.980198019802,150,90,-60,-0.372670807453,60,1.0,120,120,1,120,101,120,120,1.0,0.833652049441,625,678,678,0.90099009901,0.991666666667,1.0,-0.0,1,0,0,120,0,120,-1.0,-1.0,0,12120,14280,120,-26280,26520,-0.990950226244,330,210,-120,-0.351906158358,120,1.0,300,259,1,267,281,239,267,1.0,0.851568124749,625,678,678,0.964412811388,0.995815899582,1.0,-0.0,1,0,0,267,0,267,-1.0,-1.0,0,75027,63546,267,-138306,138840,-0.996153846154,776,509,-267,-0.339263024142,267,1.0,662,259,1,267,643,239,267,1.0,0.851568124749,625,678,678,0.984447900467,0.995815899582,1.0,-0.0,1,0,0,267,0,267,-1.0,-1.0,0,171681,63546,267,-234960,235494,-0.997732426304,1138,871,-267,-0.232375979112,267,1.0
MOT20-05,40,484,696,994,u_to_v,-0.00654,-0.003684,0.0,mot20_05_r0040_484_696_f994_u_to_v,1041,114,484,696,1,"{""696"": 114}",114,30,30,1,30,12,30,30,1.0,0.772713673789,71,87,87,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,360,900,0,-1260,1260,-1.0,72,42,-30,-0.416666666667,30,1.0,60,60,1,60,41,52,60,1.0,0.802065501081,71,87,87,0.80487804878,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,480,1980,3120,0,-4620,5580,-0.827956989247,145,85,-60,-0.392156862745,60,1.0,120,86,1,114,96,67,88,0.771929824561,0.779409572046,71,87,87,0.833333333333,1.0,1.0,-0.0,1,0,0,88,0,88,-1.0,-1.0,1408,7040,5896,0,-11528,14344,-0.803680981595,235,147,-88,-0.350597609562,114,1.0,300,86,1,114,276,67,88,0.771929824561,0.779409572046,71,87,87,0.938405797101,1.0,1.0,-0.0,1,0,0,88,0,88,-1.0,-1.0,1408,22880,5896,0,-27368,30184,-0.906705539359,414,326,-88,-0.204176334107,114,1.0,443,86,1,114,419,67,88,0.771929824561,0.779409572046,71,87,87,0.959427207637,1.0,1.0,-0.0,1,0,0,88,0,88,-1.0,-1.0,1408,35464,5896,0,-39952,42768,-0.934156378601,557,469,-88,-0.15331010453,114,1.0
MOT20-05,41,613,614,1756,u_to_v,0.02457,0.012171,0.014945472378,mot20_05_r0041_613_614_f1756_u_to_v,1893,97,613,614,1,"{""614"": 97}",97,30,30,1,30,30,30,30,1.0,0.866627957695,979,1002,1002,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,900,900,0,-1800,1800,-1.0,90,60,-30,-0.333333333333,30,1.0,60,60,1,60,60,60,60,1.0,0.885125727624,979,1002,1002,1.0,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,3600,3600,0,-7200,7200,-1.0,180,120,-60,-0.333333333333,60,1.0,120,120,1,97,120,120,96,0.989690721649,0.874537877861,979,1002,1002,0.966666666667,1.0,1.0,-0.0,1,0,0,96,0,96,-1.0,-1.0,0,11520,11520,0,-23040,23040,-1.0,332,236,-96,-0.285714285714,97,1.0,300,300,1,97,300,300,96,0.989690721649,0.874537877861,1002,979,1002,0.546666666667,0.546666666667,1.0,-0.0,1,0,96,0,96,0,1.0,1.0,15744,13056,13056,15744,5376,57600,0.093333333333,364,424,60,0.086206896552,97,1.0,1060,1059,1,97,1053,1054,96,0.989690721649,0.874537877861,1002,979,1002,0.862298195632,0.870967741935,1.0,-0.0,1,0,96,0,96,0,1.0,1.0,87168,13920,13056,88128,148320,202272,0.733270052207,1826,1922,96,0.043576940536,97,1.0
MOT20-05,42,872,883,1928,u_to_v,-0.006115,-0.007224,-0.008095464205,mot20_05_r0042_872_883_f1928_u_to_v,1949,60,872,883,1,"{""883"": 60}",60,30,30,1,30,30,30,30,1.0,0.882291278238,1004,1011,1011,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,900,900,0,-1800,1800,-1.0,90,60,-30,-0.333333333333,30,1.0,60,60,1,60,60,60,52,0.866666666667,0.843981039103,1004,1011,1011,1.0,1.0,0.942307692308,0.2205700364,2,0,0,49,0,49,-0.942307692308,-0.942307692308,0,3120,2940,180,-5880,6240,-0.942307692308,169,120,-49,-0.28488372093,60,1.0,120,120,1,60,120,120,52,0.866666666667,0.843981039103,1004,1011,1011,1.0,1.0,0.942307692308,0.2205700364,2,0,0,49,0,49,-0.942307692308,-0.942307692308,0,6240,5880,360,-11760,12480,-0.942307692308,289,240,-49,-0.167808219178,60,1.0,300,300,1,60,300,300,52,0.866666666667,0.843981039103,1004,1011,1011,1.0,1.0,0.942307692308,0.2205700364,2,0,0,49,0,49,-0.942307692308,-0.942307692308,0,15600,14700,900,-29400,31200,-0.942307692308,649,600,-49,-0.075153374233,60,1.0,644,601,1,60,644,601,52,0.866666666667,0.843981039103,1004,1011,1011,1.0,1.0,0.942307692308,0.2205700364,2,0,0,49,0,49,-0.942307692308,-0.942307692308,0,33488,29449,1803,-61134,64740,-0.944300278035,1294,1245,-49,-0.037779491133,60,1.0
MOT20-05,43,76,601,1473,u_to_v,-0.3139,-0.161934,-0.196315006967,mot20_05_r0043_76_601_f1473_u_to_v,2055,1261,76,601,1,"{""601"": 1261}",1261,30,30,1,30,30,30,30,1.0,0.889070976486,977,922,922,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,900,900,0,-1800,1800,-1.0,90,60,-30,-0.333333333333,30,1.0,60,60,1,60,60,60,60,1.0,0.884864546228,977,922,922,1.0,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,3600,3600,0,-7200,7200,-1.0,180,120,-60,-0.333333333333,60,1.0,120,120,1,120,120,120,120,1.0,0.893216050177,977,922,922,1.0,1.0,1.0,-0.0,1,0,0,120,0,120,-1.0,-1.0,0,14400,14400,0,-28800,28800,-1.0,360,240,-120,-0.333333333333,120,1.0,300,300,1,300,300,300,300,1.0,0.892220351545,977,922,922,1.0,1.0,1.0,-0.0,1,0,0,300,0,300,-1.0,-1.0,0,90000,90000,0,-180000,180000,-1.0,900,600,-300,-0.333333333333,300,1.0,2054,1241,1,1261,2054,1241,1261,1.0,0.89022923546,977,922,922,1.0,1.0,1.0,-0.0,1,0,0,1261,0,1261,-1.0,-1.0,0,2590094,1564901,0,-4154995,4154995,-1.0,4556,3295,-1261,-0.276777875329,1261,1.0
MOT20-05,47,784,812,1467,u_to_v,-0.00014,-8.4e-05,0.0,mot20_05_r0047_784_812_f1467_u_to_v,1574,22,784,812,1,"{""812"": 22}",22,30,30,1,22,23,26,7,0.318181818182,0.88053748076,1078,1079,1079,1.0,1.0,1.0,-0.0,1,0,0,7,0,7,-1.0,-1.0,0,161,182,0,-343,343,-1.0,56,49,-7,-0.125,22,1.0,60,60,1,22,53,56,7,0.318181818182,0.88053748076,1078,1079,1079,1.0,1.0,1.0,-0.0,1,0,0,7,0,7,-1.0,-1.0,0,371,392,0,-763,763,-1.0,116,109,-7,-0.060344827586,22,1.0,120,120,1,22,104,104,7,0.318181818182,0.88053748076,1078,1079,1079,0.942307692308,0.865384615385,1.0,-0.0,1,0,0,7,0,7,-1.0,-1.0,0,728,630,98,-1260,1456,-0.865384615385,195,188,-7,-0.032558139535,22,1.0,300,300,1,22,284,284,7,0.318181818182,0.88053748076,1135,1142,1079,0.507042253521,0.538732394366,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,1988,630,1358,-1260,3976,-0.316901408451,297,297,0,0.0,22,1.0,433,386,1,22,417,370,7,0.318181818182,0.88053748076,1135,1142,1079,0.664268585132,0.645945945946,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,2919,630,1960,-1589,5509,-0.288437102922,516,516,0,0.0,22,1.0
MOT20-05,48,489,806,1198,v_to_u,-0.021916,-0.010598,0.0,mot20_05_r0048_489_806_f1198_v_to_u,1211,208,489,802,1,"{""802"": 208}",208,30,30,1,30,28,23,30,1.0,0.876147947108,1159,1176,1176,0.892857142857,0.521739130435,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,840,360,330,-870,1530,-0.56862745098,67,38,-29,-0.358024691358,30,1.0,60,35,1,60,58,23,60,1.0,0.862339940993,1159,1176,1176,0.931034482759,0.521739130435,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,60,3420,720,660,-3420,4860,-0.703703703704,126,69,-57,-0.404255319149,60,1.0,120,35,1,120,118,23,113,0.941666666667,0.887619161777,1159,1176,1176,0.966101694915,0.521739130435,1.0,-0.0,1,0,0,113,0,113,-1.0,-1.0,113,13221,1356,1243,-13221,15933,-0.829787234043,239,126,-113,-0.444881889764,120,1.0,300,35,1,208,298,23,133,0.639423076923,0.852989587548,1159,1176,1176,0.963087248322,0.521739130435,1.0,-0.0,1,0,0,133,0,133,-1.0,-1.0,133,39501,1596,1463,-39501,42693,-0.92523364486,432,299,-133,-0.29295154185,208,1.0,603,35,1,208,601,23,133,0.639423076923,0.852989587548,1159,1176,1176,0.981697171381,0.521739130435,1.0,-0.0,1,0,0,133,0,133,-1.0,-1.0,133,79800,1596,1463,-79800,82992,-0.961538461538,735,602,-133,-0.175693527081,208,1.0
MOT20-05,49,584,930,1587,v_to_u,-0.01123,-0.005794,0.0,mot20_05_r0049_584_930_f1587_v_to_u,1663,67,584,930,1,"{""930"": 67}",67,30,30,1,30,30,30,30,1.0,0.858057895794,1094,1091,1091,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,900,900,0,-1800,1800,-1.0,90,60,-30,-0.333333333333,30,1.0,60,60,1,60,60,60,60,1.0,0.860797402034,1094,1091,1091,1.0,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,3600,3600,0,-7200,7200,-1.0,180,120,-60,-0.333333333333,60,1.0,120,120,1,67,120,117,67,1.0,0.862376928885,1094,1091,1091,0.975,1.0,1.0,-0.0,1,0,0,67,0,67,-1.0,-1.0,201,7839,7839,0,-15477,15879,-0.974683544304,301,234,-67,-0.220394736842,67,1.0,300,204,1,67,300,201,67,1.0,0.862376928885,1094,1091,1091,0.99,1.0,1.0,-0.0,1,0,0,67,0,67,-1.0,-1.0,201,19899,13467,0,-33165,33567,-0.988023952096,565,498,-67,-0.117957746479,67,1.0,869,204,1,67,869,201,67,1.0,0.862376928885,1094,1091,1091,0.996547756041,1.0,1.0,-0.0,1,0,0,67,0,67,-1.0,-1.0,201,58022,13467,0,-71288,71690,-0.994392523364,1134,1067,-67,-0.05892700088,67,1.0
MOT20-05,50,879,1054,1998,u_to_v,0.018484,0.008761,0.011676150295,mot20_05_r0050_879_1054_f1998_u_to_v,2077,75,879,1054,1,"{""1054"": 75}",75,30,30,1,30,30,30,30,1.0,0.831905515321,1015,475,475,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,900,900,0,-1800,1800,-1.0,90,60,-30,-0.333333333333,30,1.0,60,60,1,60,60,60,60,1.0,0.858302096118,1015,475,475,0.583333333333,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,3600,3600,0,-7200,7200,-1.0,155,95,-60,-0.333333333333,60,1.0,120,120,1,75,120,120,75,1.0,0.86759402236,475,475,475,0.35,0.65,1.0,-0.0,1,1,75,75,0,0,0.0,0.0,3150,5850,5850,3150,-5400,18000,-0.3,188,158,-30,-0.095238095238,75,1.0,300,300,1,75,300,300,75,1.0,0.86759402236,475,467,475,0.74,0.736666666667,1.0,-0.0,1,0,75,0,75,0,1.0,1.0,16650,5850,5850,16650,21600,45000,0.48,443,518,75,0.111111111111,75,1.0,751,349,1,75,751,345,75,1.0,0.86759402236,475,467,475,0.896138482024,0.771014492754,1.0,-0.0,1,0,75,0,75,0,1.0,1.0,50475,5850,5850,20025,58800,82200,0.715328467153,939,1014,75,0.064047822374,75,1.0
MOT20-05,51,321,383,837,u_to_v,-0.018643,-0.009621,-0.008873874225,mot20_05_r0051_321_383_f837_u_to_v,964,64,321,383,1,"{""383"": 64}",64,30,30,1,30,23,30,30,1.0,0.844221316905,87,65,65,1.0,1.0,0.933333333333,0.244930026795,2,0,0,28,0,28,-0.933333333333,-0.933333333333,0,690,840,60,-1470,1590,-0.924528301887,81,53,-28,-0.33734939759,30,1.0,60,60,1,60,53,60,57,0.95,0.868242464562,87,65,65,1.0,1.0,0.964912280702,0.152005310836,2,0,0,55,0,55,-0.964912280702,-0.964912280702,0,3021,3300,120,-6201,6441,-0.96273870517,168,113,-55,-0.323529411765,60,1.0,120,120,1,64,113,120,57,0.890625,0.868242464562,87,65,65,1.0,1.0,0.964912280702,0.152005310836,2,0,0,55,0,55,-0.964912280702,-0.964912280702,0,6441,6600,240,-12801,13281,-0.963858143212,288,233,-55,-0.189655172414,64,1.0,300,300,1,64,293,300,57,0.890625,0.868242464562,87,65,65,1.0,1.0,0.964912280702,0.152005310836,2,0,0,55,0,55,-0.964912280702,-0.964912280702,0,16701,16500,600,-32601,33801,-0.964498091772,648,593,-55,-0.084615384615,64,1.0,757,605,1,64,750,598,57,0.890625,0.868242464562,87,65,65,1.0,1.0,0.964912280702,0.152005310836,2,0,0,55,0,55,-0.964912280702,-0.964912280702,0,42750,32890,1196,-74444,76836,-0.968868759436,1403,1348,-55,-0.039145907473,64,1.0
