seq,canonical_rank,u,v,boundary_frame,transaction_type,name,frame,frames_after_handoff,baseline_label,edited_label,matched_gt_id,matched_gt_iou,donor_dominant_gt_full,receiver_dominant_gt_full,aggregate_receiver_dominant_gt_full,row_class
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1212,380,146,160,1,0.925022327705,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1213,381,146,160,1,0.91897472129,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1214,382,146,160,1,0.91721667583,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1215,383,146,160,1,0.929144914866,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1216,384,146,160,1,0.941360041875,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1217,385,146,160,1,0.948638034248,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1218,386,146,160,1,0.956072748436,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1219,387,146,160,1,0.94746986627,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1220,388,146,160,1,0.948182578355,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1221,389,146,160,1,0.9462392239,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1222,390,146,160,1,0.936099135043,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1223,391,146,160,1,0.926639817831,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1224,392,146,160,1,0.940988905585,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1225,393,146,160,1,0.956079693772,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1226,394,146,160,1,0.952269176215,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1227,395,146,160,1,0.942103199893,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1228,396,146,160,1,0.937127096724,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1229,397,146,160,1,0.945263981448,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1230,398,146,160,1,0.944077391477,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1231,399,146,160,1,0.94120002347,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1232,400,146,160,1,0.933314911113,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1233,401,146,160,1,0.928560395875,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1234,402,146,160,1,0.911766002914,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1235,403,146,160,1,0.909396640237,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1236,404,146,160,1,0.926854346511,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1237,405,146,160,1,0.915812742254,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1238,406,146,160,1,0.912786921959,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1239,407,146,160,1,0.902936526845,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1240,408,146,160,1,0.89710952322,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1241,409,146,160,1,0.892687580466,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1242,410,146,160,1,0.884023781059,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1243,411,146,160,1,0.877719311338,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1244,412,146,160,1,0.881238068496,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1245,413,146,160,1,0.894404012019,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1246,414,146,160,1,0.910215222612,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1247,415,146,160,1,0.909768989045,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1248,416,146,160,1,0.925417976317,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1249,417,146,160,1,0.94143497087,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1250,418,146,160,1,0.941507791351,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1251,419,146,160,1,0.943350010036,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1252,420,146,160,1,0.93519735116,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1253,421,146,160,1,0.951158594459,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1254,422,146,160,1,0.946903060633,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1255,423,146,160,1,0.954536268281,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1256,424,146,160,1,0.957326269921,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1257,425,146,160,1,0.958465374354,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1258,426,146,160,1,0.973971693896,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1259,427,146,160,1,0.981465089443,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1260,428,146,160,1,0.963875871309,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1261,429,146,160,1,0.971080182234,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1262,430,146,160,1,0.984952796335,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1263,431,146,160,1,0.96961485571,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1264,432,146,160,1,0.952918895339,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1265,433,146,160,1,0.95773430211,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1266,434,146,160,1,0.954047630645,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1267,435,146,160,1,0.933264790757,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1268,436,146,160,1,0.921984079518,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1269,437,146,160,1,0.919900979703,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1270,438,146,160,1,0.913476207334,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1271,439,146,160,1,0.88142434359,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1272,440,146,160,1,0.86187457064,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1273,441,146,160,1,0.900832009408,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1274,442,146,160,1,0.897899675963,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1275,443,146,160,1,0.900632669119,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1276,444,146,160,1,0.896811995694,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1277,445,146,160,1,0.905574658272,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1278,446,146,160,1,0.88414170602,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1279,447,146,160,1,0.868714947674,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1280,448,146,160,1,0.891004860083,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1281,449,146,160,1,0.906920942701,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1282,450,146,160,1,0.882489894596,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1283,451,146,160,1,0.881431583386,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1284,452,146,160,1,0.889720601559,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1285,453,146,160,1,0.911991310852,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1286,454,146,160,1,0.953646059856,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1287,455,146,160,1,0.974823086715,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1288,456,146,160,1,0.980776890855,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1289,457,146,160,1,0.973860240713,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1290,458,146,160,1,0.967079232136,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1291,459,146,160,1,0.961847434815,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1292,460,146,160,1,0.966074368809,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1293,461,146,160,1,0.948630826662,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1294,462,146,160,1,0.940935899898,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1295,463,146,160,1,0.937619098674,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1296,464,146,160,1,0.935677240538,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1297,465,146,160,1,0.934589638885,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1298,466,146,160,1,0.950313067833,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1299,467,146,160,1,0.959909606384,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1300,468,146,160,1,0.95565194887,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1301,469,146,160,1,0.976204424014,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1302,470,146,160,1,0.979021386411,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1303,471,146,160,1,0.971982803038,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1304,472,146,160,1,0.964001614624,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1305,473,146,160,1,0.94212304327,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1306,474,146,160,1,0.924775101751,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1307,475,146,160,1,0.919626459839,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1308,476,146,160,1,0.923388505815,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1309,477,146,160,1,0.933923075483,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1310,478,146,160,1,0.945741038559,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1311,479,146,160,1,0.937303270754,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1312,480,146,160,1,0.946119685453,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1313,481,146,160,1,0.952997542026,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1314,482,146,160,1,0.953143945578,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1315,483,146,160,1,0.95210296746,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1316,484,146,160,1,0.950305257757,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1317,485,146,160,1,0.93948908212,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1318,486,146,160,1,0.941321028015,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1319,487,146,160,1,0.947600924087,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1320,488,146,160,1,0.949932769319,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1321,489,146,160,1,0.963534688999,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1322,490,146,160,1,0.970831077942,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1323,491,146,160,1,0.986235540737,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1324,492,146,160,1,0.973255625169,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1325,493,146,160,1,0.968945817834,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1326,494,146,160,1,0.960854521323,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1327,495,146,160,1,0.945860309556,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1328,496,146,160,1,0.928778190999,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1329,497,146,160,1,0.91302191535,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1330,498,146,160,1,0.917247472445,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1331,499,146,160,1,0.936309018426,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1332,500,146,160,1,0.931637106155,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1333,501,146,160,1,0.93312423898,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1334,502,146,160,1,0.942332768595,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1335,503,146,160,1,0.949252574769,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1336,504,146,160,1,0.942215055702,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1337,505,146,160,1,0.943625722812,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1338,506,146,160,1,0.932909301851,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1339,507,146,160,1,0.917937802846,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1340,508,146,160,1,0.915333368893,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1341,509,146,160,1,0.90330569807,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1342,510,146,160,1,0.907235879619,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1343,511,146,160,1,0.914230594284,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1344,512,146,160,1,0.929479843821,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1345,513,146,160,1,0.931947165605,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1346,514,146,160,1,0.928948836009,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1347,515,146,160,1,0.934082180341,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1348,516,146,160,1,0.9283090624,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1349,517,146,160,1,0.934343410669,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1350,518,146,160,1,0.941253282624,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1351,519,146,160,1,0.95513280392,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1352,520,146,160,1,0.945566303748,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1353,521,146,160,1,0.935906710302,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1354,522,146,160,1,0.927325268675,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1355,523,146,160,1,0.931153274158,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1356,524,146,160,1,0.934312910194,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1357,525,146,160,1,0.951926683065,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1358,526,146,160,1,0.955230427879,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1359,527,146,160,1,0.965563640377,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1360,528,146,160,1,0.980443018689,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1361,529,146,160,1,0.981648829735,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1362,530,146,160,1,0.973779194633,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1363,531,146,160,1,0.969273156019,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1364,532,146,160,1,0.952057337716,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1365,533,146,160,1,0.955987645207,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1366,534,146,160,1,0.956312935148,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1367,535,146,160,1,0.933475372484,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1368,536,146,160,1,0.948500975413,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1369,537,146,160,1,0.95393104805,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1370,538,146,160,1,0.947870704528,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1371,539,146,160,1,0.940404997956,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1372,540,146,160,1,0.953636966673,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1373,541,146,160,1,0.961141462782,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1374,542,146,160,1,0.966654914374,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1375,543,146,160,1,0.958860043567,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1376,544,146,160,1,0.949153004839,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1377,545,146,160,1,0.938086074812,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1378,546,146,160,1,0.9444711223,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1379,547,146,160,1,0.942512993637,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1380,548,146,160,1,0.937475074844,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1381,549,146,160,1,0.948127288901,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1382,550,146,160,1,0.943128385988,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1383,551,146,160,1,0.941873007258,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1384,552,146,160,1,0.933614768783,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1385,553,146,160,1,0.924083483054,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1386,554,146,160,1,0.902606087937,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1387,555,146,160,1,0.876331902213,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1388,556,146,160,1,0.879257704554,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1389,557,146,160,1,0.875228038511,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1390,558,146,160,1,0.87152119727,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1391,559,146,160,1,0.875373658832,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1392,560,146,160,1,0.87629163932,1,1,1,shared_history_identity
MOT20-02,90,146,160,831,v_to_u,mot20_02_r0090_146_160_f831_v_to_u,1393,561,146,160,1,0.879732869235,1,1,1,shared_history_identity
