seq,canonical_rank,u,v,boundary_frame,transaction_type,accepted,changed_rows,effective_start_frame,donor_raw_tid,receiver_raw_tid,donor_anchor,receiver_anchor,reject_reason
MOT17-05-FRCNN,229,6,37,229,v_to_u,1,7,230,37,6,37,6,
MOT17-05-FRCNN,230,18,37,229,v_to_u,1,91,230,37,18,37,18,
MOT17-05-FRCNN,231,30,37,229,v_to_u,1,28,230,37,30,37,30,
MOT17-05-FRCNN,232,35,37,229,v_to_u,1,14,230,37,35,37,35,
MOT17-05-FRCNN,233,37,38,229,u_to_v,1,17,230,37,38,37,38,
MOT17-05-FRCNN,234,1,6,236,v_to_u,1,26,237,6,1,6,1,
MOT17-05-FRCNN,235,1,39,236,v_to_u,1,26,237,39,1,39,1,
MOT17-05-FRCNN,236,2,6,236,v_to_u,1,146,237,6,2,6,2,
MOT17-05-FRCNN,237,2,39,236,v_to_u,1,146,237,39,2,39,2,
MOT17-05-FRCNN,238,6,18,236,u_to_v,1,84,237,6,18,6,18,
MOT17-05-FRCNN,239,6,30,236,u_to_v,1,21,237,6,30,6,30,
MOT17-05-FRCNN,240,6,35,236,u_to_v,1,7,237,6,35,6,35,
MOT17-05-FRCNN,241,6,38,236,u_to_v,1,10,237,6,38,6,38,
MOT17-05-FRCNN,242,6,40,236,u_to_v,1,7,237,6,40,6,40,
MOT17-05-FRCNN,243,18,39,236,v_to_u,1,84,237,39,18,39,18,
MOT17-05-FRCNN,244,30,39,236,v_to_u,1,21,237,39,30,39,30,
MOT17-05-FRCNN,245,35,39,236,v_to_u,1,7,237,39,35,39,35,
MOT17-05-FRCNN,246,38,39,236,v_to_u,1,10,237,39,38,39,38,
MOT17-05-FRCNN,247,39,40,236,u_to_v,1,7,237,39,40,39,40,
MOT17-05-FRCNN,248,1,42,241,v_to_u,1,21,242,42,1,42,1,
MOT17-05-FRCNN,249,2,42,241,v_to_u,1,141,242,42,2,42,2,
MOT17-05-FRCNN,250,18,42,241,v_to_u,1,79,242,42,18,42,18,
MOT17-05-FRCNN,251,30,42,241,v_to_u,1,16,242,42,30,42,30,
MOT17-05-FRCNN,252,35,42,241,v_to_u,1,2,242,42,35,42,35,
MOT17-05-FRCNN,253,38,42,241,v_to_u,1,5,242,42,38,42,38,
MOT17-05-FRCNN,254,40,42,241,v_to_u,1,2,242,42,40,42,40,
MOT17-05-FRCNN,255,41,42,241,v_to_u,1,2,242,42,41,42,41,
MOT17-05-FRCNN,256,42,43,241,u_to_v,1,15,242,42,43,42,43,
MOT17-05-FRCNN,257,42,44,241,u_to_v,1,14,242,42,44,42,44,
MOT17-05-FRCNN,258,1,35,243,v_to_u,1,19,244,35,1,35,1,
MOT17-05-FRCNN,259,1,40,243,v_to_u,1,19,244,40,1,40,1,
MOT17-05-FRCNN,260,1,41,243,v_to_u,1,19,244,41,1,41,1,
MOT17-05-FRCNN,261,2,35,243,v_to_u,1,139,244,35,2,35,2,
MOT17-05-FRCNN,262,2,40,243,v_to_u,1,139,244,40,2,40,2,
MOT17-05-FRCNN,263,2,41,243,v_to_u,1,139,244,41,2,41,2,
MOT17-05-FRCNN,264,18,35,243,v_to_u,1,77,244,35,18,35,18,
MOT17-05-FRCNN,265,18,40,243,v_to_u,1,77,244,40,18,40,18,
MOT17-05-FRCNN,266,18,41,243,v_to_u,1,77,244,41,18,41,18,
MOT17-05-FRCNN,267,30,35,243,v_to_u,1,14,244,35,30,35,30,
MOT17-05-FRCNN,268,30,40,243,v_to_u,1,14,244,40,30,40,30,
MOT17-05-FRCNN,269,30,41,243,v_to_u,1,14,244,41,30,41,30,
MOT17-05-FRCNN,270,35,38,243,u_to_v,1,3,244,35,38,35,38,
MOT17-05-FRCNN,271,35,43,243,u_to_v,1,13,244,35,43,35,43,
MOT17-05-FRCNN,272,35,44,243,u_to_v,1,12,244,35,44,35,44,
MOT17-05-FRCNN,273,35,45,243,u_to_v,1,5,244,35,45,35,45,
MOT17-05-FRCNN,274,35,46,243,u_to_v,1,40,244,35,46,35,46,
MOT17-05-FRCNN,275,35,47,243,u_to_v,1,46,244,35,47,35,47,
MOT17-05-FRCNN,276,38,40,243,v_to_u,1,3,244,40,38,40,38,
MOT17-05-FRCNN,277,38,41,243,v_to_u,1,3,244,41,38,41,38,
MOT17-05-FRCNN,278,40,43,243,u_to_v,1,13,244,40,43,40,43,
MOT17-05-FRCNN,279,40,44,243,u_to_v,1,12,244,40,44,40,44,
MOT17-05-FRCNN,280,40,45,243,u_to_v,1,5,244,40,45,40,45,
MOT17-05-FRCNN,281,40,46,243,u_to_v,1,40,244,40,46,40,46,
MOT17-05-FRCNN,282,40,47,243,u_to_v,1,46,244,40,47,40,47,
MOT17-05-FRCNN,283,41,43,243,u_to_v,1,13,244,41,43,41,43,
MOT17-05-FRCNN,284,41,44,243,u_to_v,1,12,244,41,44,41,44,
MOT17-05-FRCNN,285,41,45,243,u_to_v,1,5,244,41,45,41,45,
MOT17-05-FRCNN,286,41,46,243,u_to_v,1,40,244,41,46,41,46,
MOT17-05-FRCNN,287,41,47,243,u_to_v,1,46,244,41,47,41,47,
MOT17-05-FRCNN,288,1,38,246,v_to_u,1,16,247,38,1,38,1,
MOT17-05-FRCNN,289,2,38,246,v_to_u,1,136,247,38,2,38,2,
MOT17-05-FRCNN,290,18,38,246,v_to_u,1,74,247,38,18,38,18,
MOT17-05-FRCNN,291,30,38,246,v_to_u,1,11,247,38,30,38,30,
MOT17-05-FRCNN,292,38,43,246,u_to_v,1,10,247,38,43,38,43,
MOT17-05-FRCNN,293,38,44,246,u_to_v,1,9,247,38,44,38,44,
MOT17-05-FRCNN,294,38,45,246,u_to_v,1,2,247,38,45,38,45,
MOT17-05-FRCNN,295,38,46,246,u_to_v,1,37,247,38,46,38,46,
MOT17-05-FRCNN,296,38,47,246,u_to_v,1,43,247,38,47,38,47,
MOT17-05-FRCNN,297,1,45,248,v_to_u,1,14,249,45,1,45,1,
MOT17-05-FRCNN,298,2,45,248,v_to_u,1,134,249,45,2,45,2,
MOT17-05-FRCNN,299,18,45,248,v_to_u,1,72,249,45,18,45,18,
MOT17-05-FRCNN,300,30,45,248,v_to_u,1,9,249,45,30,45,30,
MOT17-05-FRCNN,301,43,45,248,v_to_u,1,8,249,45,43,45,43,
MOT17-05-FRCNN,302,44,45,248,v_to_u,1,7,249,45,44,45,44,
MOT17-05-FRCNN,303,45,46,248,u_to_v,1,35,249,45,46,45,46,
MOT17-05-FRCNN,304,45,47,248,u_to_v,1,41,249,45,47,45,47,
MOT17-05-FRCNN,305,1,51,251,v_to_u,1,11,252,51,1,51,1,
MOT17-05-FRCNN,306,2,51,251,v_to_u,1,131,252,51,2,51,2,
MOT17-05-FRCNN,307,18,51,251,v_to_u,1,69,252,51,18,51,18,
MOT17-05-FRCNN,308,30,51,251,v_to_u,1,6,252,51,30,51,30,
MOT17-05-FRCNN,309,43,51,251,v_to_u,1,5,252,51,43,51,43,
MOT17-05-FRCNN,310,44,51,251,v_to_u,1,4,252,51,44,51,44,
MOT17-05-FRCNN,311,46,51,251,v_to_u,1,32,252,51,46,51,46,
MOT17-05-FRCNN,312,47,51,251,v_to_u,1,38,252,51,47,51,47,
MOT17-05-FRCNN,313,48,51,251,v_to_u,1,4,252,51,48,51,48,
MOT17-05-FRCNN,314,49,51,251,v_to_u,1,8,252,51,49,51,49,
MOT17-05-FRCNN,315,50,51,251,v_to_u,1,19,252,51,50,51,50,
MOT17-05-FRCNN,316,1,44,255,v_to_u,1,7,256,44,1,44,1,
MOT17-05-FRCNN,317,1,48,255,v_to_u,1,7,256,48,1,48,1,
MOT17-05-FRCNN,318,1,53,255,v_to_u,1,7,256,53,1,53,1,
MOT17-05-FRCNN,319,2,44,255,v_to_u,1,127,256,44,2,44,2,
MOT17-05-FRCNN,320,2,48,255,v_to_u,1,127,256,48,2,48,2,
MOT17-05-FRCNN,321,2,53,255,v_to_u,1,127,256,53,2,53,2,
MOT17-05-FRCNN,322,18,44,255,v_to_u,1,65,256,44,18,44,18,
MOT17-05-FRCNN,323,18,48,255,v_to_u,1,65,256,48,18,48,18,
MOT17-05-FRCNN,324,18,53,255,v_to_u,1,65,256,53,18,53,18,
MOT17-05-FRCNN,325,30,44,255,v_to_u,1,2,256,44,30,44,30,
MOT17-05-FRCNN,326,30,48,255,v_to_u,1,2,256,48,30,48,30,
MOT17-05-FRCNN,327,30,53,255,v_to_u,1,2,256,53,30,53,30,
MOT17-05-FRCNN,328,43,44,255,v_to_u,1,1,256,44,43,44,43,
MOT17-05-FRCNN,329,43,48,255,v_to_u,1,1,256,48,43,48,43,
MOT17-05-FRCNN,330,43,53,255,v_to_u,1,1,256,53,43,53,43,
MOT17-05-FRCNN,331,44,46,255,u_to_v,1,28,256,44,46,44,46,
MOT17-05-FRCNN,332,44,47,255,u_to_v,1,34,256,44,47,44,47,
MOT17-05-FRCNN,333,44,49,255,u_to_v,1,4,256,44,49,44,49,
MOT17-05-FRCNN,334,44,50,255,u_to_v,1,15,256,44,50,44,50,
MOT17-05-FRCNN,335,44,52,255,u_to_v,1,28,256,44,52,44,52,
MOT17-05-FRCNN,336,46,48,255,v_to_u,1,28,256,48,46,48,46,
MOT17-05-FRCNN,337,46,53,255,v_to_u,1,28,256,53,46,53,46,
MOT17-05-FRCNN,338,47,48,255,v_to_u,1,34,256,48,47,48,47,
MOT17-05-FRCNN,339,47,53,255,v_to_u,1,34,256,53,47,53,47,
MOT17-05-FRCNN,340,48,49,255,u_to_v,1,4,256,48,49,48,49,
MOT17-05-FRCNN,341,48,50,255,u_to_v,1,15,256,48,50,48,50,
MOT17-05-FRCNN,342,48,52,255,u_to_v,1,28,256,48,52,48,52,
MOT17-05-FRCNN,343,49,53,255,v_to_u,1,4,256,53,49,53,49,
MOT17-05-FRCNN,344,50,53,255,v_to_u,1,15,256,53,50,53,50,
MOT17-05-FRCNN,345,52,53,255,v_to_u,1,28,256,53,52,53,52,
MOT17-05-FRCNN,346,1,43,256,v_to_u,1,6,257,43,1,43,1,
MOT17-05-FRCNN,347,2,43,256,v_to_u,1,126,257,43,2,43,2,
MOT17-05-FRCNN,348,18,43,256,v_to_u,1,64,257,43,18,43,18,
MOT17-05-FRCNN,349,30,43,256,v_to_u,1,1,257,43,30,43,30,
MOT17-05-FRCNN,350,43,46,256,u_to_v,1,27,257,43,46,43,46,
MOT17-05-FRCNN,351,43,47,256,u_to_v,1,33,257,43,47,43,47,
MOT17-05-FRCNN,352,43,49,256,u_to_v,1,3,257,43,49,43,49,
MOT17-05-FRCNN,353,43,50,256,u_to_v,1,14,257,43,50,43,50,
MOT17-05-FRCNN,354,43,52,256,u_to_v,1,27,257,43,52,43,52,
MOT17-05-FRCNN,355,43,54,256,u_to_v,1,4,257,43,54,43,54,
MOT17-05-FRCNN,356,43,55,256,u_to_v,1,6,257,43,55,43,55,
MOT17-05-FRCNN,357,1,30,257,v_to_u,1,5,258,30,1,30,1,
MOT17-05-FRCNN,358,1,56,257,v_to_u,1,5,258,56,1,56,1,
MOT17-05-FRCNN,359,2,30,257,v_to_u,1,125,258,30,2,30,2,
MOT17-05-FRCNN,360,2,56,257,v_to_u,1,125,258,56,2,56,2,
MOT17-05-FRCNN,361,18,30,257,v_to_u,1,63,258,30,18,30,18,
MOT17-05-FRCNN,362,18,56,257,v_to_u,1,63,258,56,18,56,18,
MOT17-05-FRCNN,363,30,46,257,u_to_v,1,26,258,30,46,30,46,
MOT17-05-FRCNN,364,30,47,257,u_to_v,1,32,258,30,47,30,47,
MOT17-05-FRCNN,365,30,49,257,u_to_v,1,2,258,30,49,30,49,
MOT17-05-FRCNN,366,30,50,257,u_to_v,1,13,258,30,50,30,50,
MOT17-05-FRCNN,367,30,52,257,u_to_v,1,26,258,30,52,30,52,
MOT17-05-FRCNN,368,30,54,257,u_to_v,1,3,258,30,54,30,54,
MOT17-05-FRCNN,369,30,55,257,u_to_v,1,5,258,30,55,30,55,
MOT17-05-FRCNN,370,46,56,257,v_to_u,1,26,258,56,46,56,46,
MOT17-05-FRCNN,371,47,56,257,v_to_u,1,32,258,56,47,56,47,
MOT17-05-FRCNN,372,49,56,257,v_to_u,1,2,258,56,49,56,49,
MOT17-05-FRCNN,373,50,56,257,v_to_u,1,13,258,56,50,56,50,
MOT17-05-FRCNN,374,52,56,257,v_to_u,1,26,258,56,52,56,52,
MOT17-05-FRCNN,375,54,56,257,v_to_u,1,3,258,56,54,56,54,
MOT17-05-FRCNN,376,55,56,257,v_to_u,1,5,258,56,55,56,55,
MOT17-05-FRCNN,377,1,49,259,v_to_u,1,3,260,49,1,49,1,
MOT17-05-FRCNN,378,2,49,259,v_to_u,1,123,260,49,2,49,2,
MOT17-05-FRCNN,379,18,49,259,v_to_u,1,61,260,49,18,49,18,
MOT17-05-FRCNN,380,46,49,259,v_to_u,1,24,260,49,46,49,46,
MOT17-05-FRCNN,381,47,49,259,v_to_u,1,30,260,49,47,49,47,
MOT17-05-FRCNN,382,49,50,259,u_to_v,1,11,260,49,50,49,50,
MOT17-05-FRCNN,383,49,52,259,u_to_v,1,24,260,49,52,49,52,
MOT17-05-FRCNN,384,49,54,259,u_to_v,1,1,260,49,54,49,54,
MOT17-05-FRCNN,385,49,55,259,u_to_v,1,3,260,49,55,49,55,
MOT17-05-FRCNN,386,1,54,260,v_to_u,1,2,261,54,1,54,1,
MOT17-05-FRCNN,387,2,54,260,v_to_u,1,122,261,54,2,54,2,
MOT17-05-FRCNN,388,18,54,260,v_to_u,1,60,261,54,18,54,18,
MOT17-05-FRCNN,389,46,54,260,v_to_u,1,23,261,54,46,54,46,
MOT17-05-FRCNN,390,47,54,260,v_to_u,1,29,261,54,47,54,47,
MOT17-05-FRCNN,391,50,54,260,v_to_u,1,10,261,54,50,54,50,
MOT17-05-FRCNN,392,52,54,260,v_to_u,1,23,261,54,52,54,52,
MOT17-05-FRCNN,393,54,55,260,u_to_v,1,2,261,54,55,54,55,
MOT17-05-FRCNN,394,1,2,262,u_to_v,1,120,263,1,2,1,2,
MOT17-05-FRCNN,395,1,18,262,u_to_v,1,58,263,1,18,1,18,
MOT17-05-FRCNN,396,1,46,262,u_to_v,1,21,263,1,46,1,46,
MOT17-05-FRCNN,397,1,47,262,u_to_v,1,27,263,1,47,1,47,
MOT17-05-FRCNN,398,1,50,262,u_to_v,1,8,263,1,50,1,50,
MOT17-05-FRCNN,399,1,52,262,u_to_v,1,21,263,1,52,1,52,
MOT17-05-FRCNN,400,2,55,262,v_to_u,1,120,263,55,2,55,2,
MOT17-05-FRCNN,401,18,55,262,v_to_u,1,58,263,55,18,55,18,
MOT17-05-FRCNN,402,46,55,262,v_to_u,1,21,263,55,46,55,46,
MOT17-05-FRCNN,403,47,55,262,v_to_u,1,27,263,55,47,55,47,
MOT17-05-FRCNN,404,50,55,262,v_to_u,1,8,263,55,50,55,50,
MOT17-05-FRCNN,405,52,55,262,v_to_u,1,21,263,55,52,55,52,
MOT17-05-FRCNN,406,2,57,269,v_to_u,1,113,270,57,2,57,2,
MOT17-05-FRCNN,407,18,57,269,v_to_u,1,51,270,57,18,57,18,
MOT17-05-FRCNN,408,46,57,269,v_to_u,1,14,270,57,46,57,46,
MOT17-05-FRCNN,409,47,57,269,v_to_u,1,20,270,57,47,57,47,
MOT17-05-FRCNN,410,50,57,269,v_to_u,1,1,270,57,50,57,50,
MOT17-05-FRCNN,411,52,57,269,v_to_u,1,14,270,57,52,57,52,
MOT17-05-FRCNN,412,2,50,270,v_to_u,1,112,271,50,2,50,2,
MOT17-05-FRCNN,413,18,50,270,v_to_u,1,50,271,50,18,50,18,
MOT17-05-FRCNN,414,46,50,270,v_to_u,1,13,271,50,46,50,46,
MOT17-05-FRCNN,415,47,50,270,v_to_u,1,19,271,50,47,50,47,
MOT17-05-FRCNN,416,50,52,270,u_to_v,1,13,271,50,52,50,52,
MOT17-05-FRCNN,417,2,58,271,v_to_u,1,111,272,58,2,58,2,
MOT17-05-FRCNN,418,18,58,271,v_to_u,1,49,272,58,18,58,18,
MOT17-05-FRCNN,419,46,58,271,v_to_u,1,12,272,58,46,58,46,
MOT17-05-FRCNN,420,47,58,271,v_to_u,1,18,272,58,47,58,47,
MOT17-05-FRCNN,421,52,58,271,v_to_u,1,12,272,58,52,58,52,
MOT17-05-FRCNN,422,2,63,282,v_to_u,1,100,283,63,2,63,2,
MOT17-05-FRCNN,423,2,65,282,v_to_u,1,100,283,65,2,65,2,
MOT17-05-FRCNN,424,2,66,282,v_to_u,1,100,283,66,2,66,2,
MOT17-05-FRCNN,425,18,63,282,v_to_u,1,38,283,63,18,63,18,
MOT17-05-FRCNN,426,18,65,282,v_to_u,1,38,283,65,18,65,18,
MOT17-05-FRCNN,427,18,66,282,v_to_u,1,38,283,66,18,66,18,
MOT17-05-FRCNN,428,46,63,282,v_to_u,1,1,283,63,46,63,46,
MOT17-05-FRCNN,429,46,65,282,v_to_u,1,1,283,65,46,65,46,
MOT17-05-FRCNN,430,46,66,282,v_to_u,1,1,283,66,46,66,46,
MOT17-05-FRCNN,431,47,63,282,v_to_u,1,7,283,63,47,63,47,
MOT17-05-FRCNN,432,47,65,282,v_to_u,1,7,283,65,47,65,47,
MOT17-05-FRCNN,433,47,66,282,v_to_u,1,7,283,66,47,66,47,
MOT17-05-FRCNN,434,52,63,282,v_to_u,1,1,283,63,52,63,52,
MOT17-05-FRCNN,435,52,65,282,v_to_u,1,1,283,65,52,65,52,
MOT17-05-FRCNN,436,52,66,282,v_to_u,1,1,283,66,52,66,52,
MOT17-05-FRCNN,437,59,63,282,v_to_u,1,33,283,63,59,63,59,
MOT17-05-FRCNN,438,59,65,282,v_to_u,1,33,283,65,59,65,59,
MOT17-05-FRCNN,439,59,66,282,v_to_u,1,33,283,66,59,66,59,
MOT17-05-FRCNN,440,60,63,282,v_to_u,1,14,283,63,60,63,60,
MOT17-05-FRCNN,441,60,65,282,v_to_u,1,14,283,65,60,65,60,
MOT17-05-FRCNN,442,60,66,282,v_to_u,1,14,283,66,60,66,60,
MOT17-05-FRCNN,443,61,63,282,v_to_u,1,1,283,63,61,63,61,
MOT17-05-FRCNN,444,61,65,282,v_to_u,1,1,283,65,61,65,61,
MOT17-05-FRCNN,445,61,66,282,v_to_u,1,1,283,66,61,66,61,
MOT17-05-FRCNN,446,62,63,282,v_to_u,1,24,283,63,62,63,62,
MOT17-05-FRCNN,447,62,65,282,v_to_u,1,24,283,65,62,65,62,
MOT17-05-FRCNN,448,62,66,282,v_to_u,1,24,283,66,62,66,62,
MOT17-05-FRCNN,449,63,64,282,u_to_v,1,3,283,63,64,63,64,
MOT17-05-FRCNN,450,64,65,282,v_to_u,1,3,283,65,64,65,64,
MOT17-05-FRCNN,451,64,66,282,v_to_u,1,3,283,66,64,66,64,
MOT17-05-FRCNN,452,2,46,283,v_to_u,1,99,284,46,2,46,2,
MOT17-05-FRCNN,453,2,52,283,v_to_u,1,99,284,52,2,52,2,
MOT17-05-FRCNN,454,2,61,283,v_to_u,1,99,284,61,2,61,2,
MOT17-05-FRCNN,455,2,67,283,v_to_u,1,99,284,67,2,67,2,
MOT17-05-FRCNN,456,18,46,283,v_to_u,1,37,284,46,18,46,18,
MOT17-05-FRCNN,457,18,52,283,v_to_u,1,37,284,52,18,52,18,
MOT17-05-FRCNN,458,18,61,283,v_to_u,1,37,284,61,18,61,18,
MOT17-05-FRCNN,459,18,67,283,v_to_u,1,37,284,67,18,67,18,
MOT17-05-FRCNN,460,46,47,283,u_to_v,1,6,284,46,47,46,47,
MOT17-05-FRCNN,461,46,59,283,u_to_v,1,32,284,46,59,46,59,
MOT17-05-FRCNN,462,46,60,283,u_to_v,1,13,284,46,60,46,60,
MOT17-05-FRCNN,463,46,62,283,u_to_v,1,23,284,46,62,46,62,
MOT17-05-FRCNN,464,46,64,283,u_to_v,1,2,284,46,64,46,64,
MOT17-05-FRCNN,465,47,52,283,v_to_u,1,6,284,52,47,52,47,
MOT17-05-FRCNN,466,47,61,283,v_to_u,1,6,284,61,47,61,47,
MOT17-05-FRCNN,467,47,67,283,v_to_u,1,6,284,67,47,67,47,
MOT17-05-FRCNN,468,52,59,283,u_to_v,1,32,284,52,59,52,59,
MOT17-05-FRCNN,469,52,60,283,u_to_v,1,13,284,52,60,52,60,
MOT17-05-FRCNN,470,52,62,283,u_to_v,1,23,284,52,62,52,62,
MOT17-05-FRCNN,471,52,64,283,u_to_v,1,2,284,52,64,52,64,
MOT17-05-FRCNN,472,59,61,283,v_to_u,1,32,284,61,59,61,59,
MOT17-05-FRCNN,473,59,67,283,v_to_u,1,32,284,67,59,67,59,
MOT17-05-FRCNN,474,60,61,283,v_to_u,1,13,284,61,60,61,60,
MOT17-05-FRCNN,475,60,67,283,v_to_u,1,13,284,67,60,67,60,
MOT17-05-FRCNN,476,61,62,283,u_to_v,1,23,284,61,62,61,62,
MOT17-05-FRCNN,477,61,64,283,u_to_v,1,2,284,61,64,61,64,
MOT17-05-FRCNN,478,62,67,283,v_to_u,1,23,284,67,62,67,62,
MOT17-05-FRCNN,479,64,67,283,v_to_u,1,2,284,67,64,67,64,
MOT17-05-FRCNN,480,2,64,285,v_to_u,1,97,286,64,2,64,2,
MOT17-05-FRCNN,481,18,64,285,v_to_u,1,35,286,64,18,64,18,
MOT17-05-FRCNN,482,47,64,285,v_to_u,1,4,286,64,47,64,47,
MOT17-05-FRCNN,483,59,64,285,v_to_u,1,30,286,64,59,64,59,
MOT17-05-FRCNN,484,60,64,285,v_to_u,1,11,286,64,60,64,60,
MOT17-05-FRCNN,485,62,64,285,v_to_u,1,21,286,64,62,64,62,
MOT17-05-FRCNN,486,64,68,285,u_to_v,1,23,286,64,68,64,68,
MOT17-05-FRCNN,487,64,69,285,u_to_v,1,11,286,64,69,64,69,
MOT17-05-FRCNN,488,64,70,285,u_to_v,1,41,286,64,70,64,70,
MOT17-05-FRCNN,489,2,47,289,v_to_u,1,93,290,47,2,47,2,
MOT17-05-FRCNN,490,18,47,289,v_to_u,1,31,290,47,18,47,18,
MOT17-05-FRCNN,491,47,59,289,u_to_v,1,26,290,47,59,47,59,
MOT17-05-FRCNN,492,47,60,289,u_to_v,1,7,290,47,60,47,60,
MOT17-05-FRCNN,493,47,62,289,u_to_v,1,17,290,47,62,47,62,
MOT17-05-FRCNN,494,47,68,289,u_to_v,1,19,290,47,68,47,68,
MOT17-05-FRCNN,495,47,69,289,u_to_v,1,7,290,47,69,47,69,
MOT17-05-FRCNN,496,47,70,289,u_to_v,1,37,290,47,70,47,70,
MOT17-05-FRCNN,497,47,71,289,u_to_v,1,3,290,47,71,47,71,
MOT17-05-FRCNN,498,2,71,292,v_to_u,1,90,293,71,2,71,2,
MOT17-05-FRCNN,499,18,71,292,v_to_u,1,28,293,71,18,71,18,
MOT17-05-FRCNN,500,59,71,292,v_to_u,1,23,293,71,59,71,59,
MOT17-05-FRCNN,501,60,71,292,v_to_u,1,4,293,71,60,71,60,
MOT17-05-FRCNN,502,62,71,292,v_to_u,1,14,293,71,62,71,62,
MOT17-05-FRCNN,503,68,71,292,v_to_u,1,16,293,71,68,71,68,
MOT17-05-FRCNN,504,69,71,292,v_to_u,1,4,293,71,69,71,69,
MOT17-05-FRCNN,505,70,71,292,v_to_u,1,34,293,71,70,71,70,
MOT17-05-FRCNN,506,2,60,296,v_to_u,1,86,297,60,2,60,2,
MOT17-05-FRCNN,507,2,69,296,v_to_u,1,86,297,69,2,69,2,
MOT17-05-FRCNN,508,18,60,296,v_to_u,1,24,297,60,18,60,18,
MOT17-05-FRCNN,509,18,69,296,v_to_u,1,24,297,69,18,69,18,
MOT17-05-FRCNN,510,59,60,296,v_to_u,1,19,297,60,59,60,59,
MOT17-05-FRCNN,511,59,69,296,v_to_u,1,19,297,69,59,69,59,
MOT17-05-FRCNN,512,60,62,296,u_to_v,1,10,297,60,62,60,62,
MOT17-05-FRCNN,513,60,68,296,u_to_v,1,12,297,60,68,60,68,
MOT17-05-FRCNN,514,60,70,296,u_to_v,1,30,297,60,70,60,70,
MOT17-05-FRCNN,515,60,72,296,u_to_v,1,3,297,60,72,60,72,
MOT17-05-FRCNN,516,60,73,296,u_to_v,1,4,297,60,73,60,73,
MOT17-05-FRCNN,517,62,69,296,v_to_u,1,10,297,69,62,69,62,
MOT17-05-FRCNN,518,68,69,296,v_to_u,1,12,297,69,68,69,68,
MOT17-05-FRCNN,519,69,70,296,u_to_v,1,30,297,69,70,69,70,
MOT17-05-FRCNN,520,69,72,296,u_to_v,1,3,297,69,72,69,72,
MOT17-05-FRCNN,521,69,73,296,u_to_v,1,4,297,69,73,69,73,
MOT17-05-FRCNN,522,2,72,299,v_to_u,1,83,300,72,2,72,2,
MOT17-05-FRCNN,523,18,72,299,v_to_u,1,21,300,72,18,72,18,
MOT17-05-FRCNN,524,59,72,299,v_to_u,1,16,300,72,59,72,59,
MOT17-05-FRCNN,525,62,72,299,v_to_u,1,7,300,72,62,72,62,
MOT17-05-FRCNN,526,68,72,299,v_to_u,1,9,300,72,68,72,68,
MOT17-05-FRCNN,527,70,72,299,v_to_u,1,27,300,72,70,72,70,
MOT17-05-FRCNN,528,72,73,299,u_to_v,1,1,300,72,73,72,73,
MOT17-05-FRCNN,529,72,74,299,u_to_v,1,43,300,72,74,72,74,
MOT17-05-FRCNN,530,2,73,300,v_to_u,1,82,301,73,2,73,2,
MOT17-05-FRCNN,531,18,73,300,v_to_u,1,20,301,73,18,73,18,
MOT17-05-FRCNN,532,59,73,300,v_to_u,1,15,301,73,59,73,59,
MOT17-05-FRCNN,533,62,73,300,v_to_u,1,6,301,73,62,73,62,
MOT17-05-FRCNN,534,68,73,300,v_to_u,1,8,301,73,68,73,68,
MOT17-05-FRCNN,535,70,73,300,v_to_u,1,26,301,73,70,73,70,
MOT17-05-FRCNN,536,73,74,300,u_to_v,1,42,301,73,74,73,74,
MOT17-05-FRCNN,537,73,75,300,u_to_v,1,175,301,73,75,73,75,
MOT17-05-FRCNN,538,2,62,306,v_to_u,1,76,307,62,2,62,2,
MOT17-05-FRCNN,539,2,76,306,v_to_u,1,76,307,76,2,76,2,
MOT17-05-FRCNN,540,18,62,306,v_to_u,1,14,307,62,18,62,18,
MOT17-05-FRCNN,541,18,76,306,v_to_u,1,14,307,76,18,76,18,
MOT17-05-FRCNN,542,59,62,306,v_to_u,1,9,307,62,59,62,59,
MOT17-05-FRCNN,543,59,76,306,v_to_u,1,9,307,76,59,76,59,
MOT17-05-FRCNN,544,62,68,306,u_to_v,1,2,307,62,68,62,68,
MOT17-05-FRCNN,545,62,70,306,u_to_v,1,20,307,62,70,62,70,
MOT17-05-FRCNN,546,62,74,306,u_to_v,1,36,307,62,74,62,74,
MOT17-05-FRCNN,547,62,75,306,u_to_v,1,169,307,62,75,62,75,
MOT17-05-FRCNN,548,62,77,306,u_to_v,1,27,307,62,77,62,77,
MOT17-05-FRCNN,549,62,78,306,u_to_v,1,41,307,62,78,62,78,
MOT17-05-FRCNN,550,62,79,306,u_to_v,1,16,307,62,79,62,79,
MOT17-05-FRCNN,551,62,80,306,u_to_v,1,30,307,62,80,62,80,
MOT17-05-FRCNN,552,62,81,306,u_to_v,1,44,307,62,81,62,81,
MOT17-05-FRCNN,553,62,82,306,u_to_v,1,3,307,62,82,62,82,
MOT17-05-FRCNN,554,68,76,306,v_to_u,1,2,307,76,68,76,68,
MOT17-05-FRCNN,555,70,76,306,v_to_u,1,20,307,76,70,76,70,
MOT17-05-FRCNN,556,74,76,306,v_to_u,1,36,307,76,74,76,74,
MOT17-05-FRCNN,557,75,76,306,v_to_u,1,169,307,76,75,76,75,
MOT17-05-FRCNN,558,76,77,306,u_to_v,1,27,307,76,77,76,77,
MOT17-05-FRCNN,559,76,78,306,u_to_v,1,41,307,76,78,76,78,
