seq,canonical_rank,u,v,boundary_frame,transaction_type,temporal_block,full_idtp_delta_norm,receiver_split_label,same_identity_merge_label,receiver_split_score,same_identity_merge_score,receiver_split_rank,same_identity_merge_rank,outer_sequence,base_member,rescue_member
MOT17-02-FRCNN,3906,79,120,594,v_to_u,3,0.0,0,0,0.0,0.0,962,962,MOT17-02-FRCNN,1,0
MOT17-02-FRCNN,3907,81,120,594,v_to_u,3,0.0,0,0,0.0,0.0,963,963,MOT17-02-FRCNN,1,0
MOT17-02-FRCNN,3908,89,120,594,v_to_u,3,0.0,0,0,0.0,0.0,964,964,MOT17-02-FRCNN,1,0
MOT17-02-FRCNN,3909,93,120,594,v_to_u,3,-0.014778325123,0,0,0.0,0.0,965,965,MOT17-02-FRCNN,1,0
MOT17-04-FRCNN,1,1,30,28,v_to_u,0,-0.051948051948,0,0,0.004341486735,0.0,168,45,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,2,2,30,28,v_to_u,0,-0.051948051948,0,0,0.00417279913,0.226469625317,178,6,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,3,3,30,28,v_to_u,0,-0.051948051948,0,0,0.011046444147,0.0,36,46,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,6,6,30,28,v_to_u,0,-0.051948051948,0,0,0.011628494576,0.0,29,49,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,14,14,30,28,v_to_u,0,-0.051948051948,0,0,0.000494957999,0.211288905925,250,7,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,15,15,30,28,v_to_u,0,-0.051948051948,0,0,0.004341486735,0.0,169,56,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,16,16,30,28,v_to_u,0,-0.051948051948,0,0,0.008019327866,0.261279720594,76,2,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,18,18,30,28,v_to_u,0,-0.051948051948,0,0,0.006761641035,0.252691581147,145,3,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,19,19,30,28,v_to_u,0,-0.051948051948,0,0,0.010262729838,0.0,50,58,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,21,21,30,28,v_to_u,0,-0.051948051948,0,0,0.006761641035,0.199178406244,146,8,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,24,24,30,28,v_to_u,0,-0.091954022989,0,0,0.011402305561,0.299764675676,31,1,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,25,25,30,28,v_to_u,0,-0.051948051948,0,0,0.006820203147,0.0,142,62,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,27,27,30,28,v_to_u,0,-0.051948051948,0,0,0.006736064067,0.0,147,64,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,28,28,30,28,v_to_u,0,-0.170731707317,0,0,0.007633156021,0.0,100,65,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,29,29,30,28,v_to_u,0,-0.165680473373,0,0,0.01195225545,0.030855580571,25,23,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,35,30,36,28,u_to_v,0,-0.051948051948,0,0,0.025598791032,0.0,5,70,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,36,30,37,28,u_to_v,0,-0.051948051948,0,0,0.022112040125,0.0,6,71,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,40,30,41,28,u_to_v,0,-0.051948051948,0,0,0.015047304883,0.0,16,75,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,41,30,42,28,u_to_v,0,-0.051948051948,0,0,0.00417279913,0.0,179,76,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,42,30,43,28,u_to_v,0,-0.044973544974,0,0,0.036003095511,0.0,3,77,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,50,8,34,39,v_to_u,0,-0.063888888889,0,0,0.017716798936,0.0,8,85,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,57,15,34,39,v_to_u,0,-0.063888888889,0,0,0.017716798936,0.0,9,91,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,67,25,34,39,v_to_u,0,-0.063888888889,0,0,0.019280771558,0.0,7,101,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,75,34,35,39,u_to_v,0,-0.067567567568,0,0,0.0,0.0,331,109,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,77,34,37,39,u_to_v,0,-0.063888888889,0,0,0.007819052063,0.0,92,111,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,117,35,37,49,u_to_v,0,-0.085009140768,0,0,0.006926564512,0.0,139,150,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,118,35,38,49,u_to_v,0,-0.100540540541,0,0,0.004369461821,0.0,165,151,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,151,28,32,81,v_to_u,0,-0.423684210526,0,0,0.0,0.0,337,183,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,152,29,32,81,v_to_u,0,-0.412820512821,0,0,0.0,0.0,338,184,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,155,32,36,81,u_to_v,0,-0.142477876106,0,0,0.004369461821,0.0,166,187,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,158,32,39,81,u_to_v,0,0.0,0,0,0.0,0.0,339,190,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,159,32,40,81,u_to_v,0,0.0,0,0,0.0,0.0,340,191,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,163,32,44,81,u_to_v,0,-0.084985835694,0,0,0.036234979009,0.0,2,195,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,198,39,40,84,u_to_v,0,0.0,0,0,0.003594439884,0.0,222,230,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,202,39,44,84,u_to_v,0,-0.087818696884,0,0,0.037013165282,0.0,1,233,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,230,28,40,88,v_to_u,0,-0.428571428571,0,0,0.0,0.0,343,261,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,231,29,40,88,v_to_u,0,-0.417322834646,0,0,0.0,0.0,344,262,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,247,7,46,139,v_to_u,0,-0.324324324324,0,0,0.011682933433,0.0,28,277,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,249,9,46,139,v_to_u,0,-0.291044776119,0,0,0.014427183238,0.0,19,279,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,250,10,46,139,v_to_u,0,-0.297142857143,0,0,0.010557639634,0.0,46,280,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,260,20,46,139,v_to_u,0,-0.24,0,0,0.010095115667,0.0,51,289,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,268,28,46,139,v_to_u,0,-0.492113564669,0,0,0.007067744479,0.0,114,297,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,269,29,46,139,v_to_u,0,-0.477064220183,0,0,0.003389903348,0.0,229,298,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,271,33,46,139,v_to_u,0,-0.289962825279,0,0,0.010441954379,0.0,47,300,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,275,41,46,139,v_to_u,0,-0.146204311153,0,0,0.016757798678,0.0,12,303,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,282,2,47,158,v_to_u,0,-0.177121771218,0,0,0.007850640261,0.197489612124,88,9,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,287,7,47,158,v_to_u,0,-0.385542168675,0,0,0.02570689633,0.0,4,314,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,289,9,47,158,v_to_u,0,-0.347197106691,0,0,0.00813741434,0.0,69,316,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,290,10,47,158,v_to_u,0,-0.354243542435,0,0,0.008225021924,0.0,68,317,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,291,11,47,158,v_to_u,0,-0.265927977839,0,0,0.005944677196,0.0,153,318,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,298,18,47,158,v_to_u,0,-0.177121771218,0,0,0.007999251128,0.242107801516,77,5,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,301,21,47,158,v_to_u,0,-0.173431734317,0,0,0.007999251128,0.250553054397,78,4,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,302,22,47,158,v_to_u,0,-0.280701754386,0,0,0.008387091637,0.0,67,323,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,308,28,47,158,v_to_u,0,-0.425149700599,0,0,0.002809965597,0.0,233,328,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,309,29,47,158,v_to_u,0,-0.441860465116,0,0,0.002318381945,0.0,236,329,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,311,33,47,158,v_to_u,0,-0.345945945946,0,0,0.005974323274,0.0,152,331,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,315,41,47,158,v_to_u,0,-0.177121771218,0,0,0.000494957999,0.0,303,335,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,325,6,28,311,v_to_u,0,-0.452592592593,0,0,0.0,0.0,350,345,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,334,15,28,311,v_to_u,0,-0.452592592593,0,0,0.0,0.0,359,353,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,347,28,29,311,u_to_v,0,0.0,0,0,0.0,0.0,372,365,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,372,6,29,315,v_to_u,0,-0.459558823529,0,0,0.0,0.0,396,387,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,381,15,29,315,v_to_u,0,-0.459558823529,0,0,0.0,0.0,404,395,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,405,29,49,315,u_to_v,0,-0.109053497942,0,0,0.0,0.0,428,417,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,418,6,49,368,v_to_u,0,-0.443719412724,0,0,0.000494957999,0.0,309,427,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,446,42,49,368,v_to_u,1,-0.443719412724,0,0,0.000494957999,0.0,20,34,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,448,44,49,368,v_to_u,1,-0.409523809524,0,0,0.000494957999,0.011664578309,21,6,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,449,45,49,368,v_to_u,1,-0.35593220339,0,0,0.0,0.0,32,36,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,450,48,49,368,v_to_u,1,-0.023498694517,0,0,0.0,0.0,33,37,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,453,49,52,368,u_to_v,1,-0.381742738589,0,0,0.0,0.0,35,40,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,454,49,53,368,u_to_v,1,-0.358916478555,0,0,0.0,0.0,36,41,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,458,49,57,368,u_to_v,1,-0.236282194849,0,0,0.0033221608,0.00388819277,10,22,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,459,49,58,368,u_to_v,1,-0.368231046931,0,0,0.0,0.0,38,45,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,465,6,48,382,v_to_u,1,-0.468575974543,0,0,0.000107135178,0.0,26,51,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,491,38,48,382,v_to_u,1,-0.458639705882,0,0,0.0,0.0,67,77,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,543,50,51,412,u_to_v,1,-0.378773125609,0,0,0.0,0.0,115,128,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,549,50,57,412,u_to_v,1,-0.31101511879,0,0,0.0,0.0,121,134,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,551,50,59,412,u_to_v,1,-0.260718424102,0,0,0.011063558652,0.0,3,136,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,552,50,60,412,u_to_v,1,-0.428571428571,0,0,0.00287616023,0.0,12,137,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,561,7,10,475,u_to_v,1,-0.033950617284,0,0,0.0,0.0,131,146,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,595,7,57,475,u_to_v,1,-0.486875529213,0,0,0.0,0.00388819277,165,23,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,598,7,60,475,u_to_v,1,-0.296442687747,0,0,0.0,0.0,168,182,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,599,7,61,475,u_to_v,1,-0.477747502271,0,0,0.003712993371,0.0,7,183,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,607,9,10,508,v_to_u,1,-0.010710808179,0,0,0.0,0.003900167776,176,9,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,622,10,25,508,u_to_v,1,-0.347881899872,0,0,0.0,0.003900167776,191,10,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,626,10,33,508,u_to_v,1,-0.012633624879,0,0,0.0,0.0,195,208,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,637,10,53,508,u_to_v,1,-0.024516129032,0,0,0.0,0.0,206,219,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,639,10,55,508,u_to_v,1,0.0,0,0,0.0,0.0,208,221,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,645,10,61,508,u_to_v,1,-0.473362445415,0,0,0.0,0.0,214,227,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,646,10,62,508,u_to_v,1,-0.488196411709,0,0,0.00287616023,0.007782090746,13,7,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,647,10,63,508,u_to_v,1,-0.488196411709,0,0,0.003476781032,0.066180901796,9,1,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,655,9,55,515,v_to_u,1,-0.005340453939,0,0,0.0,0.0,221,235,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,674,33,55,515,v_to_u,1,-0.007989347537,0,0,0.0,0.0,240,254,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,676,37,55,515,v_to_u,1,-0.41796875,0,0,0.0,0.0,241,256,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,685,53,55,515,v_to_u,1,-0.024144869215,0,0,0.0,0.0,249,265,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,702,9,33,521,v_to_u,1,0.0,0,0,0.00301583348,0.027235882617,11,3,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,709,17,33,521,v_to_u,1,-0.3367281986,0,0,0.0,0.007770469492,272,8,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,721,33,36,521,u_to_v,1,-0.332908975175,0,0,0.0,0.042496896275,284,2,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,722,33,37,521,u_to_v,1,-0.3367281986,0,0,0.0,0.019468576207,285,4,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,731,33,53,521,u_to_v,1,-0.007614213198,0,0,0.0,0.0,294,304,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,736,33,59,521,u_to_v,1,-0.450212765957,0,0,0.0,0.0,299,308,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,737,33,60,521,u_to_v,1,-0.219362745098,0,0,0.0,0.0,300,309,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,741,33,64,521,u_to_v,1,-0.49713740458,0,0,0.014865960077,0.003893964375,2,17,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,742,33,65,521,u_to_v,1,-0.472727272727,0,0,0.02222164234,0.003893964375,1,18,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,750,9,11,526,u_to_v,1,-0.134217067109,0,0,0.0,0.003900167776,311,11,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,767,9,31,526,u_to_v,1,-0.031510658017,0,0,0.0,0.0,328,334,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,772,9,42,526,u_to_v,1,-0.333970681963,0,0,0.0,0.003892691408,333,21,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,777,9,52,526,u_to_v,1,-0.031515151515,0,0,0.0,0.0,338,343,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,778,9,53,526,u_to_v,1,-0.001272264631,0,0,0.0,0.0,339,344,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,784,9,60,526,u_to_v,1,-0.213759213759,0,0,0.0,0.0,345,350,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,786,9,62,526,u_to_v,1,-0.489719626168,0,0,0.0,0.0,347,352,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,787,9,63,526,u_to_v,1,-0.489719626168,0,0,0.0,0.0,348,353,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,788,9,64,526,u_to_v,1,-0.499043977055,0,0,0.00287616023,0.003893964375,14,19,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,789,9,65,526,u_to_v,1,-0.468623481781,0,0,0.004852640973,0.003893964375,5,20,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,814,31,53,531,v_to_u,1,-0.035066505441,0,0,0.0,0.0,373,378,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,815,36,53,531,v_to_u,1,-0.394077448747,0,0,0.0,0.0,374,379,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,816,37,53,531,v_to_u,1,-0.394077448747,0,0,0.0,0.0,375,380,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,817,38,53,531,v_to_u,1,-0.30487804878,0,0,0.0,0.0,376,381,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,824,52,53,531,v_to_u,1,-0.03664921466,0,0,0.0,0.0,383,388,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,834,53,64,531,u_to_v,1,-0.346347607053,0,0,0.0,0.0,393,398,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,835,53,65,531,u_to_v,1,-0.377717391304,0,0,0.005441714884,0.0,4,399,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,842,6,52,552,v_to_u,1,-0.367256637168,0,0,0.0,0.0,400,406,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,857,24,52,552,v_to_u,1,-0.032694475761,0,0,0.0,0.0,414,421,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,861,31,52,552,v_to_u,1,-0.009237875289,0,0,0.0,0.0,418,425,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,862,36,52,552,v_to_u,1,-0.367256637168,0,0,0.0,0.0,419,426,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,863,37,52,552,v_to_u,1,-0.367256637168,0,0,0.0,0.0,420,427,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,864,38,52,552,v_to_u,1,-0.277169334457,0,0,0.0,0.0,421,428,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,877,52,61,552,u_to_v,1,-0.471898197243,0,0,0.0,0.015525049538,434,5,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,878,52,62,552,u_to_v,1,-0.418903150525,0,0,0.003712993371,0.0,8,440,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,881,52,65,552,u_to_v,1,-0.436129032258,0,0,0.003725909957,0.0,6,442,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,903,24,31,565,v_to_u,2,-0.014022787029,0,0,0.0,0.0,27,346,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,926,31,65,565,u_to_v,2,-0.4120505345,0,0,0.003725909957,0.00388819277,5,120,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,938,14,24,581,v_to_u,2,-0.287553648069,0,0,0.0,0.023387914457,60,3,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,940,16,24,581,v_to_u,2,-0.287553648069,0,0,0.0,0.007782006403,62,83,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,945,21,24,581,v_to_u,2,-0.239730226855,0,0,0.0,0.015522242909,67,49,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,963,24,58,581,u_to_v,2,-0.142857142857,0,0,0.003725909957,0.0,6,359,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,964,24,59,581,u_to_v,2,-0.37975708502,0,0,0.0,0.046591523662,85,1,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,971,24,66,581,u_to_v,2,-0.42481884058,0,0,0.0,0.00388819277,92,143,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,977,6,45,620,v_to_u,2,-0.27180783818,0,0,0.0,0.0,98,366,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,988,20,45,620,v_to_u,2,-0.011158798283,0,0,0.0,0.0,109,377,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1000,43,45,620,v_to_u,2,-0.103174603175,0,0,0.003712993371,0.0,7,389,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,1015,45,67,620,u_to_v,2,-0.444674250259,0,0,0.012183237044,0.003893964375,1,89,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,1021,5,20,637,v_to_u,2,-0.010132501949,0,0,0.0,0.0,139,405,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1022,6,20,637,v_to_u,2,-0.245395127748,0,0,0.0,0.00388819277,140,147,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1034,20,22,637,u_to_v,2,-0.010132501949,0,0,0.0,0.003893964375,152,91,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1042,20,41,637,u_to_v,2,-0.245395127748,0,0,0.0,0.00388819277,160,162,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1059,20,67,637,u_to_v,2,-0.38670411985,0,0,0.0,0.00388819277,177,174,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1060,20,68,637,u_to_v,2,-0.387066541706,0,0,0.00365275494,0.00388819277,10,175,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1061,20,69,637,u_to_v,2,-0.372093023256,0,0,0.004852640973,0.007782157145,3,79,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,1062,20,70,637,u_to_v,2,-0.245948522402,0,0,0.00287616023,0.01167612152,12,54,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1066,4,5,656,v_to_u,2,-0.018045112782,0,0,0.0,0.0,181,412,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1067,5,6,656,u_to_v,2,-0.231764705882,0,0,0.0,0.00388819277,182,179,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1079,5,22,656,u_to_v,2,0.0,0,0,0.0,0.0,194,414,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1082,5,26,656,u_to_v,2,-0.018045112782,0,0,0.0,0.00778792875,197,74,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1087,5,41,656,u_to_v,2,-0.231764705882,0,0,0.0,0.00388819277,202,195,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1104,5,67,656,u_to_v,2,-0.363133640553,0,0,0.003712993371,0.00388819277,8,209,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,1105,5,68,656,u_to_v,2,-0.363468634686,0,0,0.0,0.00388819277,219,210,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1112,4,22,658,v_to_u,2,-0.016541353383,0,0,0.0,0.0,225,418,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1113,6,22,658,v_to_u,2,-0.230588235294,0,0,0.0,0.007782157145,226,80,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1132,22,41,658,u_to_v,2,-0.230588235294,0,0,0.0,0.00388819277,245,231,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1133,22,42,658,u_to_v,2,-0.230588235294,0,0,0.0,0.007764032549,246,86,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1150,22,68,658,u_to_v,2,-0.361623616236,0,0,0.0,0.00388819277,263,245,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1152,22,70,658,u_to_v,2,-0.222326454034,0,0,0.0,0.01164997337,265,61,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1159,4,11,680,u_to_v,2,-0.005847953216,0,0,0.0,0.003893964375,272,93,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1161,4,13,680,u_to_v,2,-0.21387283237,0,0,0.0,0.027258488964,274,2,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,1169,4,23,680,u_to_v,2,-0.007299270073,0,0,0.0,0.0,282,425,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1171,4,26,680,u_to_v,2,0.0,0,0,0.0,0.0,284,426,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1188,4,62,680,u_to_v,2,-0.300568643379,0,0,0.0,0.01946785065,301,5,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,1193,4,67,680,u_to_v,2,-0.331838565022,0,0,0.0,0.00388819277,306,270,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1194,4,68,680,u_to_v,2,-0.332136445242,0,0,0.0,0.00388819277,307,271,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1195,4,69,680,u_to_v,2,-0.316033364226,0,0,0.0,0.00388819277,308,272,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1196,4,70,680,u_to_v,2,-0.196167883212,0,0,0.0,0.00388819277,309,273,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1198,4,72,680,u_to_v,2,-0.35204567079,0,0,0.004852640973,0.011677738894,4,53,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1204,11,26,689,v_to_u,2,0.0,0,0,0.0,0.0,316,429,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1214,23,26,689,v_to_u,2,-0.000729927007,0,0,0.0,0.0,326,430,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1230,26,60,689,u_to_v,2,-0.011282051282,0,0,0.0,0.0,342,432,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1237,26,67,689,u_to_v,2,-0.323766816143,0,0,0.0,0.015589137962,349,9,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1238,26,68,689,u_to_v,2,-0.324057450628,0,0,0.0,0.023362994979,350,4,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1240,26,70,689,u_to_v,2,-0.18795620438,0,0,0.0,0.00388819277,352,307,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1242,26,72,689,u_to_v,2,-0.343482397716,0,0,0.005764917109,0.01167612152,2,55,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,1248,11,23,691,v_to_u,2,0.0,0,0,0.0,0.0,359,434,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1273,23,60,691,u_to_v,2,-0.009137055838,0,0,0.0,0.0,384,437,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1280,23,67,691,u_to_v,2,-0.319111111111,0,0,0.0,0.007788360546,391,72,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1281,23,68,691,u_to_v,2,-0.319395017794,0,0,0.0,0.007788360546,392,73,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1283,23,70,691,u_to_v,2,-0.184448462929,0,0,0.0,0.00388819277,394,340,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1292,11,13,701,u_to_v,2,-0.20080552359,0,0,0.0,0.019430461774,403,6,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,1313,11,58,701,u_to_v,2,-0.015947467167,0,0,0.0,0.011646687255,424,63,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1315,11,60,701,u_to_v,2,0.0,0,0,0.0,0.01554065163,426,13,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1319,11,64,701,u_to_v,2,-0.287242798354,0,0,0.0,0.019428844399,430,7,MOT17-04-FRCNN,0,1
