seq,canonical_rank,u,v,boundary_frame,transaction_type,effective_start_frame,donor_anchor,receiver_anchor,role,role_position,crop_seq,crop_frame,crop_track_id,crop_id
MOT17-05-FRCNN,1215,161,169,781,v_to_u,782,169,161,donor_history,1,MOT17-05-FRCNN,779,169,34965
MOT17-05-FRCNN,1215,161,169,781,v_to_u,782,169,161,donor_history,2,MOT17-05-FRCNN,780,169,34979
MOT17-05-FRCNN,1215,161,169,781,v_to_u,782,169,161,donor_history,3,MOT17-05-FRCNN,781,169,34994
MOT17-05-FRCNN,1215,161,169,781,v_to_u,782,169,161,receiver_future,1,MOT17-05-FRCNN,782,161,35002
MOT17-05-FRCNN,1215,161,169,781,v_to_u,782,169,161,receiver_future,2,MOT17-05-FRCNN,783,161,35016
MOT17-05-FRCNN,1215,161,169,781,v_to_u,782,169,161,receiver_future,3,MOT17-05-FRCNN,784,161,35030
MOT17-05-FRCNN,1215,161,169,781,v_to_u,782,169,161,receiver_future,4,MOT17-05-FRCNN,785,161,35044
MOT17-05-FRCNN,1215,161,169,781,v_to_u,782,169,161,receiver_future,5,MOT17-05-FRCNN,786,161,35058
MOT17-05-FRCNN,1215,161,169,781,v_to_u,782,169,161,receiver_history,1,MOT17-05-FRCNN,777,161,34932
MOT17-05-FRCNN,1215,161,169,781,v_to_u,782,169,161,receiver_history,2,MOT17-05-FRCNN,778,161,34945
MOT17-05-FRCNN,1215,161,169,781,v_to_u,782,169,161,receiver_history,3,MOT17-05-FRCNN,779,161,34958
MOT17-05-FRCNN,1215,161,169,781,v_to_u,782,169,161,receiver_history,4,MOT17-05-FRCNN,780,161,34972
MOT17-05-FRCNN,1215,161,169,781,v_to_u,782,169,161,receiver_history,5,MOT17-05-FRCNN,781,161,34987
MOT17-05-FRCNN,1216,162,169,781,v_to_u,782,169,162,donor_history,1,MOT17-05-FRCNN,779,169,34965
MOT17-05-FRCNN,1216,162,169,781,v_to_u,782,169,162,donor_history,2,MOT17-05-FRCNN,780,169,34979
MOT17-05-FRCNN,1216,162,169,781,v_to_u,782,169,162,donor_history,3,MOT17-05-FRCNN,781,169,34994
MOT17-05-FRCNN,1216,162,169,781,v_to_u,782,169,162,receiver_future,1,MOT17-05-FRCNN,782,162,35003
MOT17-05-FRCNN,1216,162,169,781,v_to_u,782,169,162,receiver_future,2,MOT17-05-FRCNN,783,162,35017
MOT17-05-FRCNN,1216,162,169,781,v_to_u,782,169,162,receiver_future,3,MOT17-05-FRCNN,784,162,35031
MOT17-05-FRCNN,1216,162,169,781,v_to_u,782,169,162,receiver_future,4,MOT17-05-FRCNN,785,162,35045
MOT17-05-FRCNN,1216,162,169,781,v_to_u,782,169,162,receiver_future,5,MOT17-05-FRCNN,786,162,35059
MOT17-05-FRCNN,1216,162,169,781,v_to_u,782,169,162,receiver_history,1,MOT17-05-FRCNN,777,162,34933
MOT17-05-FRCNN,1216,162,169,781,v_to_u,782,169,162,receiver_history,2,MOT17-05-FRCNN,778,162,34946
MOT17-05-FRCNN,1216,162,169,781,v_to_u,782,169,162,receiver_history,3,MOT17-05-FRCNN,779,162,34959
MOT17-05-FRCNN,1216,162,169,781,v_to_u,782,169,162,receiver_history,4,MOT17-05-FRCNN,780,162,34973
MOT17-05-FRCNN,1216,162,169,781,v_to_u,782,169,162,receiver_history,5,MOT17-05-FRCNN,781,162,34988
MOT17-05-FRCNN,1217,163,169,781,v_to_u,782,169,163,donor_history,1,MOT17-05-FRCNN,779,169,34965
MOT17-05-FRCNN,1217,163,169,781,v_to_u,782,169,163,donor_history,2,MOT17-05-FRCNN,780,169,34979
MOT17-05-FRCNN,1217,163,169,781,v_to_u,782,169,163,donor_history,3,MOT17-05-FRCNN,781,169,34994
MOT17-05-FRCNN,1217,163,169,781,v_to_u,782,169,163,receiver_future,1,MOT17-05-FRCNN,782,163,35004
MOT17-05-FRCNN,1217,163,169,781,v_to_u,782,169,163,receiver_future,2,MOT17-05-FRCNN,783,163,35018
MOT17-05-FRCNN,1217,163,169,781,v_to_u,782,169,163,receiver_future,3,MOT17-05-FRCNN,784,163,35032
MOT17-05-FRCNN,1217,163,169,781,v_to_u,782,169,163,receiver_future,4,MOT17-05-FRCNN,785,163,35046
MOT17-05-FRCNN,1217,163,169,781,v_to_u,782,169,163,receiver_future,5,MOT17-05-FRCNN,786,163,35060
MOT17-05-FRCNN,1217,163,169,781,v_to_u,782,169,163,receiver_history,1,MOT17-05-FRCNN,777,163,34934
MOT17-05-FRCNN,1217,163,169,781,v_to_u,782,169,163,receiver_history,2,MOT17-05-FRCNN,778,163,34947
MOT17-05-FRCNN,1217,163,169,781,v_to_u,782,169,163,receiver_history,3,MOT17-05-FRCNN,779,163,34960
MOT17-05-FRCNN,1217,163,169,781,v_to_u,782,169,163,receiver_history,4,MOT17-05-FRCNN,780,163,34974
MOT17-05-FRCNN,1217,163,169,781,v_to_u,782,169,163,receiver_history,5,MOT17-05-FRCNN,781,163,34989
MOT17-05-FRCNN,1218,164,169,781,v_to_u,782,169,164,donor_history,1,MOT17-05-FRCNN,779,169,34965
MOT17-05-FRCNN,1218,164,169,781,v_to_u,782,169,164,donor_history,2,MOT17-05-FRCNN,780,169,34979
MOT17-05-FRCNN,1218,164,169,781,v_to_u,782,169,164,donor_history,3,MOT17-05-FRCNN,781,169,34994
MOT17-05-FRCNN,1218,164,169,781,v_to_u,782,169,164,receiver_future,1,MOT17-05-FRCNN,782,164,35005
MOT17-05-FRCNN,1218,164,169,781,v_to_u,782,169,164,receiver_future,2,MOT17-05-FRCNN,783,164,35019
MOT17-05-FRCNN,1218,164,169,781,v_to_u,782,169,164,receiver_future,3,MOT17-05-FRCNN,784,164,35033
MOT17-05-FRCNN,1218,164,169,781,v_to_u,782,169,164,receiver_future,4,MOT17-05-FRCNN,785,164,35047
MOT17-05-FRCNN,1218,164,169,781,v_to_u,782,169,164,receiver_future,5,MOT17-05-FRCNN,786,164,35061
MOT17-05-FRCNN,1218,164,169,781,v_to_u,782,169,164,receiver_history,1,MOT17-05-FRCNN,777,164,34935
MOT17-05-FRCNN,1218,164,169,781,v_to_u,782,169,164,receiver_history,2,MOT17-05-FRCNN,778,164,34948
MOT17-05-FRCNN,1218,164,169,781,v_to_u,782,169,164,receiver_history,3,MOT17-05-FRCNN,779,164,34961
MOT17-05-FRCNN,1218,164,169,781,v_to_u,782,169,164,receiver_history,4,MOT17-05-FRCNN,780,164,34975
MOT17-05-FRCNN,1218,164,169,781,v_to_u,782,169,164,receiver_history,5,MOT17-05-FRCNN,781,164,34990
MOT17-05-FRCNN,1219,166,169,781,v_to_u,782,169,166,donor_history,1,MOT17-05-FRCNN,779,169,34965
MOT17-05-FRCNN,1219,166,169,781,v_to_u,782,169,166,donor_history,2,MOT17-05-FRCNN,780,169,34979
MOT17-05-FRCNN,1219,166,169,781,v_to_u,782,169,166,donor_history,3,MOT17-05-FRCNN,781,169,34994
MOT17-05-FRCNN,1219,166,169,781,v_to_u,782,169,166,receiver_future,1,MOT17-05-FRCNN,782,166,35006
MOT17-05-FRCNN,1219,166,169,781,v_to_u,782,169,166,receiver_future,2,MOT17-05-FRCNN,783,166,35020
MOT17-05-FRCNN,1219,166,169,781,v_to_u,782,169,166,receiver_future,3,MOT17-05-FRCNN,784,166,35034
MOT17-05-FRCNN,1219,166,169,781,v_to_u,782,169,166,receiver_future,4,MOT17-05-FRCNN,785,166,35048
MOT17-05-FRCNN,1219,166,169,781,v_to_u,782,169,166,receiver_future,5,MOT17-05-FRCNN,786,166,35062
MOT17-05-FRCNN,1219,166,169,781,v_to_u,782,169,166,receiver_history,1,MOT17-05-FRCNN,777,166,34936
MOT17-05-FRCNN,1219,166,169,781,v_to_u,782,169,166,receiver_history,2,MOT17-05-FRCNN,778,166,34949
MOT17-05-FRCNN,1219,166,169,781,v_to_u,782,169,166,receiver_history,3,MOT17-05-FRCNN,779,166,34962
MOT17-05-FRCNN,1219,166,169,781,v_to_u,782,169,166,receiver_history,4,MOT17-05-FRCNN,780,166,34976
MOT17-05-FRCNN,1219,166,169,781,v_to_u,782,169,166,receiver_history,5,MOT17-05-FRCNN,781,166,34991
MOT17-05-FRCNN,1220,167,169,781,v_to_u,782,169,167,donor_history,1,MOT17-05-FRCNN,779,169,34965
MOT17-05-FRCNN,1220,167,169,781,v_to_u,782,169,167,donor_history,2,MOT17-05-FRCNN,780,169,34979
MOT17-05-FRCNN,1220,167,169,781,v_to_u,782,169,167,donor_history,3,MOT17-05-FRCNN,781,169,34994
MOT17-05-FRCNN,1220,167,169,781,v_to_u,782,169,167,receiver_future,1,MOT17-05-FRCNN,782,167,35007
MOT17-05-FRCNN,1220,167,169,781,v_to_u,782,169,167,receiver_future,2,MOT17-05-FRCNN,783,167,35021
MOT17-05-FRCNN,1220,167,169,781,v_to_u,782,169,167,receiver_future,3,MOT17-05-FRCNN,784,167,35035
MOT17-05-FRCNN,1220,167,169,781,v_to_u,782,169,167,receiver_future,4,MOT17-05-FRCNN,785,167,35049
MOT17-05-FRCNN,1220,167,169,781,v_to_u,782,169,167,receiver_future,5,MOT17-05-FRCNN,786,167,35063
MOT17-05-FRCNN,1220,167,169,781,v_to_u,782,169,167,receiver_history,1,MOT17-05-FRCNN,777,167,34937
MOT17-05-FRCNN,1220,167,169,781,v_to_u,782,169,167,receiver_history,2,MOT17-05-FRCNN,778,167,34950
MOT17-05-FRCNN,1220,167,169,781,v_to_u,782,169,167,receiver_history,3,MOT17-05-FRCNN,779,167,34963
MOT17-05-FRCNN,1220,167,169,781,v_to_u,782,169,167,receiver_history,4,MOT17-05-FRCNN,780,167,34977
MOT17-05-FRCNN,1220,167,169,781,v_to_u,782,169,167,receiver_history,5,MOT17-05-FRCNN,781,167,34992
MOT17-05-FRCNN,1221,168,169,781,v_to_u,782,169,168,donor_history,1,MOT17-05-FRCNN,779,169,34965
MOT17-05-FRCNN,1221,168,169,781,v_to_u,782,169,168,donor_history,2,MOT17-05-FRCNN,780,169,34979
MOT17-05-FRCNN,1221,168,169,781,v_to_u,782,169,168,donor_history,3,MOT17-05-FRCNN,781,169,34994
MOT17-05-FRCNN,1221,168,169,781,v_to_u,782,169,168,receiver_future,1,MOT17-05-FRCNN,782,168,35008
MOT17-05-FRCNN,1221,168,169,781,v_to_u,782,169,168,receiver_future,2,MOT17-05-FRCNN,783,168,35022
MOT17-05-FRCNN,1221,168,169,781,v_to_u,782,169,168,receiver_future,3,MOT17-05-FRCNN,784,168,35036
MOT17-05-FRCNN,1221,168,169,781,v_to_u,782,169,168,receiver_future,4,MOT17-05-FRCNN,785,168,35050
MOT17-05-FRCNN,1221,168,169,781,v_to_u,782,169,168,receiver_future,5,MOT17-05-FRCNN,786,168,35064
MOT17-05-FRCNN,1221,168,169,781,v_to_u,782,169,168,receiver_history,1,MOT17-05-FRCNN,777,168,34938
MOT17-05-FRCNN,1221,168,169,781,v_to_u,782,169,168,receiver_history,2,MOT17-05-FRCNN,778,168,34951
MOT17-05-FRCNN,1221,168,169,781,v_to_u,782,169,168,receiver_history,3,MOT17-05-FRCNN,779,168,34964
MOT17-05-FRCNN,1221,168,169,781,v_to_u,782,169,168,receiver_history,4,MOT17-05-FRCNN,780,168,34978
MOT17-05-FRCNN,1221,168,169,781,v_to_u,782,169,168,receiver_history,5,MOT17-05-FRCNN,781,168,34993
MOT17-05-FRCNN,1222,169,170,781,u_to_v,782,169,170,donor_history,1,MOT17-05-FRCNN,779,169,34965
MOT17-05-FRCNN,1222,169,170,781,u_to_v,782,169,170,donor_history,2,MOT17-05-FRCNN,780,169,34979
MOT17-05-FRCNN,1222,169,170,781,u_to_v,782,169,170,donor_history,3,MOT17-05-FRCNN,781,169,34994
MOT17-05-FRCNN,1222,169,170,781,u_to_v,782,169,170,receiver_future,1,MOT17-05-FRCNN,782,170,35009
MOT17-05-FRCNN,1222,169,170,781,u_to_v,782,169,170,receiver_future,2,MOT17-05-FRCNN,783,170,35023
MOT17-05-FRCNN,1222,169,170,781,u_to_v,782,169,170,receiver_future,3,MOT17-05-FRCNN,784,170,35037
MOT17-05-FRCNN,1222,169,170,781,u_to_v,782,169,170,receiver_future,4,MOT17-05-FRCNN,785,170,35051
MOT17-05-FRCNN,1222,169,170,781,u_to_v,782,169,170,receiver_future,5,MOT17-05-FRCNN,786,170,35065
MOT17-05-FRCNN,1222,169,170,781,u_to_v,782,169,170,receiver_history,1,MOT17-05-FRCNN,780,170,34980
MOT17-05-FRCNN,1222,169,170,781,u_to_v,782,169,170,receiver_history,2,MOT17-05-FRCNN,781,170,34995
MOT17-05-FRCNN,1223,103,162,786,v_to_u,787,162,103,donor_history,1,MOT17-05-FRCNN,782,162,35003
MOT17-05-FRCNN,1223,103,162,786,v_to_u,787,162,103,donor_history,2,MOT17-05-FRCNN,783,162,35017
MOT17-05-FRCNN,1223,103,162,786,v_to_u,787,162,103,donor_history,3,MOT17-05-FRCNN,784,162,35031
MOT17-05-FRCNN,1223,103,162,786,v_to_u,787,162,103,donor_history,4,MOT17-05-FRCNN,785,162,35045
MOT17-05-FRCNN,1223,103,162,786,v_to_u,787,162,103,donor_history,5,MOT17-05-FRCNN,786,162,35059
MOT17-05-FRCNN,1223,103,162,786,v_to_u,787,162,103,receiver_future,1,MOT17-05-FRCNN,787,103,35066
MOT17-05-FRCNN,1223,103,162,786,v_to_u,787,162,103,receiver_future,2,MOT17-05-FRCNN,788,103,35079
MOT17-05-FRCNN,1223,103,162,786,v_to_u,787,162,103,receiver_future,3,MOT17-05-FRCNN,789,103,35091
MOT17-05-FRCNN,1223,103,162,786,v_to_u,787,162,103,receiver_future,4,MOT17-05-FRCNN,790,103,35102
MOT17-05-FRCNN,1223,103,162,786,v_to_u,787,162,103,receiver_future,5,MOT17-05-FRCNN,791,103,35113
MOT17-05-FRCNN,1223,103,162,786,v_to_u,787,162,103,receiver_history,1,MOT17-05-FRCNN,782,103,34996
MOT17-05-FRCNN,1223,103,162,786,v_to_u,787,162,103,receiver_history,2,MOT17-05-FRCNN,783,103,35010
MOT17-05-FRCNN,1223,103,162,786,v_to_u,787,162,103,receiver_history,3,MOT17-05-FRCNN,784,103,35024
MOT17-05-FRCNN,1223,103,162,786,v_to_u,787,162,103,receiver_history,4,MOT17-05-FRCNN,785,103,35038
MOT17-05-FRCNN,1223,103,162,786,v_to_u,787,162,103,receiver_history,5,MOT17-05-FRCNN,786,103,35052
MOT17-05-FRCNN,1224,118,162,786,v_to_u,787,162,118,donor_history,1,MOT17-05-FRCNN,782,162,35003
MOT17-05-FRCNN,1224,118,162,786,v_to_u,787,162,118,donor_history,2,MOT17-05-FRCNN,783,162,35017
MOT17-05-FRCNN,1224,118,162,786,v_to_u,787,162,118,donor_history,3,MOT17-05-FRCNN,784,162,35031
MOT17-05-FRCNN,1224,118,162,786,v_to_u,787,162,118,donor_history,4,MOT17-05-FRCNN,785,162,35045
MOT17-05-FRCNN,1224,118,162,786,v_to_u,787,162,118,donor_history,5,MOT17-05-FRCNN,786,162,35059
MOT17-05-FRCNN,1224,118,162,786,v_to_u,787,162,118,receiver_future,1,MOT17-05-FRCNN,787,118,35067
MOT17-05-FRCNN,1224,118,162,786,v_to_u,787,162,118,receiver_future,2,MOT17-05-FRCNN,788,118,35080
MOT17-05-FRCNN,1224,118,162,786,v_to_u,787,162,118,receiver_future,3,MOT17-05-FRCNN,789,118,35092
MOT17-05-FRCNN,1224,118,162,786,v_to_u,787,162,118,receiver_future,4,MOT17-05-FRCNN,790,118,35103
MOT17-05-FRCNN,1224,118,162,786,v_to_u,787,162,118,receiver_future,5,MOT17-05-FRCNN,791,118,35114
MOT17-05-FRCNN,1224,118,162,786,v_to_u,787,162,118,receiver_history,1,MOT17-05-FRCNN,782,118,34997
MOT17-05-FRCNN,1224,118,162,786,v_to_u,787,162,118,receiver_history,2,MOT17-05-FRCNN,783,118,35011
MOT17-05-FRCNN,1224,118,162,786,v_to_u,787,162,118,receiver_history,3,MOT17-05-FRCNN,784,118,35025
MOT17-05-FRCNN,1224,118,162,786,v_to_u,787,162,118,receiver_history,4,MOT17-05-FRCNN,785,118,35039
MOT17-05-FRCNN,1224,118,162,786,v_to_u,787,162,118,receiver_history,5,MOT17-05-FRCNN,786,118,35053
MOT17-05-FRCNN,1225,132,162,786,v_to_u,787,162,132,donor_history,1,MOT17-05-FRCNN,782,162,35003
MOT17-05-FRCNN,1225,132,162,786,v_to_u,787,162,132,donor_history,2,MOT17-05-FRCNN,783,162,35017
MOT17-05-FRCNN,1225,132,162,786,v_to_u,787,162,132,donor_history,3,MOT17-05-FRCNN,784,162,35031
MOT17-05-FRCNN,1225,132,162,786,v_to_u,787,162,132,donor_history,4,MOT17-05-FRCNN,785,162,35045
MOT17-05-FRCNN,1225,132,162,786,v_to_u,787,162,132,donor_history,5,MOT17-05-FRCNN,786,162,35059
MOT17-05-FRCNN,1225,132,162,786,v_to_u,787,162,132,receiver_future,1,MOT17-05-FRCNN,787,132,35068
MOT17-05-FRCNN,1225,132,162,786,v_to_u,787,162,132,receiver_future,2,MOT17-05-FRCNN,788,132,35081
MOT17-05-FRCNN,1225,132,162,786,v_to_u,787,162,132,receiver_future,3,MOT17-05-FRCNN,789,132,35093
MOT17-05-FRCNN,1225,132,162,786,v_to_u,787,162,132,receiver_future,4,MOT17-05-FRCNN,790,132,35104
MOT17-05-FRCNN,1225,132,162,786,v_to_u,787,162,132,receiver_future,5,MOT17-05-FRCNN,791,132,35115
MOT17-05-FRCNN,1225,132,162,786,v_to_u,787,162,132,receiver_history,1,MOT17-05-FRCNN,782,132,34998
MOT17-05-FRCNN,1225,132,162,786,v_to_u,787,162,132,receiver_history,2,MOT17-05-FRCNN,783,132,35012
MOT17-05-FRCNN,1225,132,162,786,v_to_u,787,162,132,receiver_history,3,MOT17-05-FRCNN,784,132,35026
MOT17-05-FRCNN,1225,132,162,786,v_to_u,787,162,132,receiver_history,4,MOT17-05-FRCNN,785,132,35040
MOT17-05-FRCNN,1225,132,162,786,v_to_u,787,162,132,receiver_history,5,MOT17-05-FRCNN,786,132,35054
MOT17-05-FRCNN,1226,147,162,786,v_to_u,787,162,147,donor_history,1,MOT17-05-FRCNN,782,162,35003
MOT17-05-FRCNN,1226,147,162,786,v_to_u,787,162,147,donor_history,2,MOT17-05-FRCNN,783,162,35017
MOT17-05-FRCNN,1226,147,162,786,v_to_u,787,162,147,donor_history,3,MOT17-05-FRCNN,784,162,35031
MOT17-05-FRCNN,1226,147,162,786,v_to_u,787,162,147,donor_history,4,MOT17-05-FRCNN,785,162,35045
MOT17-05-FRCNN,1226,147,162,786,v_to_u,787,162,147,donor_history,5,MOT17-05-FRCNN,786,162,35059
MOT17-05-FRCNN,1226,147,162,786,v_to_u,787,162,147,receiver_future,1,MOT17-05-FRCNN,787,147,35069
MOT17-05-FRCNN,1226,147,162,786,v_to_u,787,162,147,receiver_history,1,MOT17-05-FRCNN,782,147,34999
MOT17-05-FRCNN,1226,147,162,786,v_to_u,787,162,147,receiver_history,2,MOT17-05-FRCNN,783,147,35013
MOT17-05-FRCNN,1226,147,162,786,v_to_u,787,162,147,receiver_history,3,MOT17-05-FRCNN,784,147,35027
MOT17-05-FRCNN,1226,147,162,786,v_to_u,787,162,147,receiver_history,4,MOT17-05-FRCNN,785,147,35041
MOT17-05-FRCNN,1226,147,162,786,v_to_u,787,162,147,receiver_history,5,MOT17-05-FRCNN,786,147,35055
MOT17-05-FRCNN,1227,155,162,786,v_to_u,787,162,155,donor_history,1,MOT17-05-FRCNN,782,162,35003
MOT17-05-FRCNN,1227,155,162,786,v_to_u,787,162,155,donor_history,2,MOT17-05-FRCNN,783,162,35017
MOT17-05-FRCNN,1227,155,162,786,v_to_u,787,162,155,donor_history,3,MOT17-05-FRCNN,784,162,35031
MOT17-05-FRCNN,1227,155,162,786,v_to_u,787,162,155,donor_history,4,MOT17-05-FRCNN,785,162,35045
MOT17-05-FRCNN,1227,155,162,786,v_to_u,787,162,155,donor_history,5,MOT17-05-FRCNN,786,162,35059
MOT17-05-FRCNN,1227,155,162,786,v_to_u,787,162,155,receiver_future,1,MOT17-05-FRCNN,787,155,35070
MOT17-05-FRCNN,1227,155,162,786,v_to_u,787,162,155,receiver_future,2,MOT17-05-FRCNN,788,155,35082
MOT17-05-FRCNN,1227,155,162,786,v_to_u,787,162,155,receiver_future,3,MOT17-05-FRCNN,789,155,35094
MOT17-05-FRCNN,1227,155,162,786,v_to_u,787,162,155,receiver_future,4,MOT17-05-FRCNN,790,155,35105
MOT17-05-FRCNN,1227,155,162,786,v_to_u,787,162,155,receiver_future,5,MOT17-05-FRCNN,791,155,35116
MOT17-05-FRCNN,1227,155,162,786,v_to_u,787,162,155,receiver_history,1,MOT17-05-FRCNN,782,155,35000
MOT17-05-FRCNN,1227,155,162,786,v_to_u,787,162,155,receiver_history,2,MOT17-05-FRCNN,783,155,35014
MOT17-05-FRCNN,1227,155,162,786,v_to_u,787,162,155,receiver_history,3,MOT17-05-FRCNN,784,155,35028
MOT17-05-FRCNN,1227,155,162,786,v_to_u,787,162,155,receiver_history,4,MOT17-05-FRCNN,785,155,35042
MOT17-05-FRCNN,1227,155,162,786,v_to_u,787,162,155,receiver_history,5,MOT17-05-FRCNN,786,155,35056
MOT17-05-FRCNN,1228,158,162,786,v_to_u,787,162,158,donor_history,1,MOT17-05-FRCNN,782,162,35003
MOT17-05-FRCNN,1228,158,162,786,v_to_u,787,162,158,donor_history,2,MOT17-05-FRCNN,783,162,35017
MOT17-05-FRCNN,1228,158,162,786,v_to_u,787,162,158,donor_history,3,MOT17-05-FRCNN,784,162,35031
MOT17-05-FRCNN,1228,158,162,786,v_to_u,787,162,158,donor_history,4,MOT17-05-FRCNN,785,162,35045
MOT17-05-FRCNN,1228,158,162,786,v_to_u,787,162,158,donor_history,5,MOT17-05-FRCNN,786,162,35059
MOT17-05-FRCNN,1228,158,162,786,v_to_u,787,162,158,receiver_future,1,MOT17-05-FRCNN,787,158,35071
MOT17-05-FRCNN,1228,158,162,786,v_to_u,787,162,158,receiver_future,2,MOT17-05-FRCNN,788,158,35083
MOT17-05-FRCNN,1228,158,162,786,v_to_u,787,162,158,receiver_future,3,MOT17-05-FRCNN,789,158,35095
MOT17-05-FRCNN,1228,158,162,786,v_to_u,787,162,158,receiver_history,1,MOT17-05-FRCNN,782,158,35001
MOT17-05-FRCNN,1228,158,162,786,v_to_u,787,162,158,receiver_history,2,MOT17-05-FRCNN,783,158,35015
MOT17-05-FRCNN,1228,158,162,786,v_to_u,787,162,158,receiver_history,3,MOT17-05-FRCNN,784,158,35029
MOT17-05-FRCNN,1228,158,162,786,v_to_u,787,162,158,receiver_history,4,MOT17-05-FRCNN,785,158,35043
MOT17-05-FRCNN,1228,158,162,786,v_to_u,787,162,158,receiver_history,5,MOT17-05-FRCNN,786,158,35057
MOT17-05-FRCNN,1229,161,162,786,v_to_u,787,162,161,donor_history,1,MOT17-05-FRCNN,782,162,35003
MOT17-05-FRCNN,1229,161,162,786,v_to_u,787,162,161,donor_history,2,MOT17-05-FRCNN,783,162,35017
MOT17-05-FRCNN,1229,161,162,786,v_to_u,787,162,161,donor_history,3,MOT17-05-FRCNN,784,162,35031
MOT17-05-FRCNN,1229,161,162,786,v_to_u,787,162,161,donor_history,4,MOT17-05-FRCNN,785,162,35045
MOT17-05-FRCNN,1229,161,162,786,v_to_u,787,162,161,donor_history,5,MOT17-05-FRCNN,786,162,35059
MOT17-05-FRCNN,1229,161,162,786,v_to_u,787,162,161,receiver_future,1,MOT17-05-FRCNN,787,161,35072
MOT17-05-FRCNN,1229,161,162,786,v_to_u,787,162,161,receiver_future,2,MOT17-05-FRCNN,788,161,35084
MOT17-05-FRCNN,1229,161,162,786,v_to_u,787,162,161,receiver_history,1,MOT17-05-FRCNN,782,161,35002
MOT17-05-FRCNN,1229,161,162,786,v_to_u,787,162,161,receiver_history,2,MOT17-05-FRCNN,783,161,35016
MOT17-05-FRCNN,1229,161,162,786,v_to_u,787,162,161,receiver_history,3,MOT17-05-FRCNN,784,161,35030
MOT17-05-FRCNN,1229,161,162,786,v_to_u,787,162,161,receiver_history,4,MOT17-05-FRCNN,785,161,35044
MOT17-05-FRCNN,1229,161,162,786,v_to_u,787,162,161,receiver_history,5,MOT17-05-FRCNN,786,161,35058
MOT17-05-FRCNN,1230,162,163,786,u_to_v,787,162,163,donor_history,1,MOT17-05-FRCNN,782,162,35003
MOT17-05-FRCNN,1230,162,163,786,u_to_v,787,162,163,donor_history,2,MOT17-05-FRCNN,783,162,35017
MOT17-05-FRCNN,1230,162,163,786,u_to_v,787,162,163,donor_history,3,MOT17-05-FRCNN,784,162,35031
MOT17-05-FRCNN,1230,162,163,786,u_to_v,787,162,163,donor_history,4,MOT17-05-FRCNN,785,162,35045
MOT17-05-FRCNN,1230,162,163,786,u_to_v,787,162,163,donor_history,5,MOT17-05-FRCNN,786,162,35059
MOT17-05-FRCNN,1230,162,163,786,u_to_v,787,162,163,receiver_future,1,MOT17-05-FRCNN,787,163,35073
MOT17-05-FRCNN,1230,162,163,786,u_to_v,787,162,163,receiver_future,2,MOT17-05-FRCNN,788,163,35085
MOT17-05-FRCNN,1230,162,163,786,u_to_v,787,162,163,receiver_future,3,MOT17-05-FRCNN,789,163,35096
MOT17-05-FRCNN,1230,162,163,786,u_to_v,787,162,163,receiver_future,4,MOT17-05-FRCNN,790,163,35106
MOT17-05-FRCNN,1230,162,163,786,u_to_v,787,162,163,receiver_future,5,MOT17-05-FRCNN,791,163,35117
MOT17-05-FRCNN,1230,162,163,786,u_to_v,787,162,163,receiver_history,1,MOT17-05-FRCNN,782,163,35004
MOT17-05-FRCNN,1230,162,163,786,u_to_v,787,162,163,receiver_history,2,MOT17-05-FRCNN,783,163,35018
MOT17-05-FRCNN,1230,162,163,786,u_to_v,787,162,163,receiver_history,3,MOT17-05-FRCNN,784,163,35032
MOT17-05-FRCNN,1230,162,163,786,u_to_v,787,162,163,receiver_history,4,MOT17-05-FRCNN,785,163,35046
MOT17-05-FRCNN,1230,162,163,786,u_to_v,787,162,163,receiver_history,5,MOT17-05-FRCNN,786,163,35060
MOT17-05-FRCNN,1231,162,164,786,u_to_v,787,162,164,donor_history,1,MOT17-05-FRCNN,782,162,35003
MOT17-05-FRCNN,1231,162,164,786,u_to_v,787,162,164,donor_history,2,MOT17-05-FRCNN,783,162,35017
MOT17-05-FRCNN,1231,162,164,786,u_to_v,787,162,164,donor_history,3,MOT17-05-FRCNN,784,162,35031
MOT17-05-FRCNN,1231,162,164,786,u_to_v,787,162,164,donor_history,4,MOT17-05-FRCNN,785,162,35045
MOT17-05-FRCNN,1231,162,164,786,u_to_v,787,162,164,donor_history,5,MOT17-05-FRCNN,786,162,35059
MOT17-05-FRCNN,1231,162,164,786,u_to_v,787,162,164,receiver_future,1,MOT17-05-FRCNN,787,164,35074
MOT17-05-FRCNN,1231,162,164,786,u_to_v,787,162,164,receiver_future,2,MOT17-05-FRCNN,788,164,35086
MOT17-05-FRCNN,1231,162,164,786,u_to_v,787,162,164,receiver_future,3,MOT17-05-FRCNN,789,164,35097
MOT17-05-FRCNN,1231,162,164,786,u_to_v,787,162,164,receiver_future,4,MOT17-05-FRCNN,790,164,35107
MOT17-05-FRCNN,1231,162,164,786,u_to_v,787,162,164,receiver_future,5,MOT17-05-FRCNN,791,164,35118
MOT17-05-FRCNN,1231,162,164,786,u_to_v,787,162,164,receiver_history,1,MOT17-05-FRCNN,782,164,35005
MOT17-05-FRCNN,1231,162,164,786,u_to_v,787,162,164,receiver_history,2,MOT17-05-FRCNN,783,164,35019
MOT17-05-FRCNN,1231,162,164,786,u_to_v,787,162,164,receiver_history,3,MOT17-05-FRCNN,784,164,35033
