crop_id,seq,frame,track_id,x1,y1,x2,y2,track_score,image_path
40139,MOT17-10-FRCNN,152,30,814.08,354.49,855.8100000000001,474.43,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000152.jpg
40140,MOT17-10-FRCNN,152,31,600.68,347.87,667.1199999999999,506.1,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000152.jpg
40141,MOT17-10-FRCNN,152,32,541.91,366.56,574.02,465.58,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000152.jpg
40142,MOT17-10-FRCNN,152,34,1791.38,323.94,2008.66,890.1600000000001,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000152.jpg
40143,MOT17-10-FRCNN,152,35,590.68,368.1,630.3699999999999,475.22,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000152.jpg
40144,MOT17-10-FRCNN,152,36,238.71,376.24,274.29,478.14,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000152.jpg
40145,MOT17-10-FRCNN,152,37,200.87,376.68,220.15,439.72,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000152.jpg
40146,MOT17-10-FRCNN,152,40,931.92,351.49,966.3,454.77,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000152.jpg
40147,MOT17-10-FRCNN,152,41,-17.54,389.47,67.5,586.22,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000152.jpg
40148,MOT17-10-FRCNN,153,2,1009.4,351.87,1076.48,517.4200000000001,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000153.jpg
40149,MOT17-10-FRCNN,153,7,896.83,353.27,935.51,469.51,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000153.jpg
40150,MOT17-10-FRCNN,153,8,903.43,348.0,950.3399999999999,476.9,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000153.jpg
40151,MOT17-10-FRCNN,153,9,67.87,348.24,177.47,591.5,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000153.jpg
40152,MOT17-10-FRCNN,153,15,1006.01,346.23,1038.47,459.8,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000153.jpg
40153,MOT17-10-FRCNN,153,16,522.68,369.09,549.9699999999999,458.57,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000153.jpg
40154,MOT17-10-FRCNN,153,25,1114.95,330.09,1174.51,501.42999999999995,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000153.jpg
40155,MOT17-10-FRCNN,153,26,844.35,356.89,871.0,426.28999999999996,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000153.jpg
40156,MOT17-10-FRCNN,153,29,345.23,367.26,394.87,493.58,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000153.jpg
40157,MOT17-10-FRCNN,153,30,815.68,350.66,857.49,470.33000000000004,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000153.jpg
40158,MOT17-10-FRCNN,153,31,603.4,343.5,670.3299999999999,503.12,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000153.jpg
40159,MOT17-10-FRCNN,153,32,542.02,362.09,574.31,462.65999999999997,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000153.jpg
40160,MOT17-10-FRCNN,153,34,1794.09,321.18,2004.1,892.9000000000001,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000153.jpg
40161,MOT17-10-FRCNN,153,35,589.23,364.62,628.61,473.72,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000153.jpg
40162,MOT17-10-FRCNN,153,36,240.61,372.29,277.19,476.0,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000153.jpg
40163,MOT17-10-FRCNN,153,37,202.71,371.83,223.03,435.52,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000153.jpg
40164,MOT17-10-FRCNN,153,40,933.7,347.76,967.6,451.53999999999996,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000153.jpg
40165,MOT17-10-FRCNN,153,41,-16.9,386.1,65.15,581.59,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000153.jpg
40166,MOT17-10-FRCNN,154,2,1012.91,349.59,1078.48,515.46,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000154.jpg
40167,MOT17-10-FRCNN,154,7,899.96,351.33,936.2800000000001,463.99,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000154.jpg
40168,MOT17-10-FRCNN,154,8,905.13,345.56,951.44,475.01,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000154.jpg
40169,MOT17-10-FRCNN,154,9,67.68,346.13,177.97000000000003,590.3,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000154.jpg
40170,MOT17-10-FRCNN,154,15,1010.45,344.16,1042.8500000000001,458.27000000000004,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000154.jpg
40171,MOT17-10-FRCNN,154,16,524.35,364.77,552.78,457.2,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000154.jpg
40172,MOT17-10-FRCNN,154,25,1118.12,327.84,1178.58,500.46,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000154.jpg
40173,MOT17-10-FRCNN,154,26,847.62,354.8,873.62,423.89,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000154.jpg
40174,MOT17-10-FRCNN,154,29,348.41,364.62,397.3,492.47,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000154.jpg
40175,MOT17-10-FRCNN,154,30,818.74,347.37,860.59,469.19,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000154.jpg
40176,MOT17-10-FRCNN,154,31,607.67,340.79,674.79,502.38,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000154.jpg
40177,MOT17-10-FRCNN,154,32,543.59,359.02,576.85,460.62,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000154.jpg
40178,MOT17-10-FRCNN,154,34,1798.52,318.56,2005.75,898.8900000000001,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000154.jpg
40179,MOT17-10-FRCNN,154,35,590.36,363.24,630.52,473.55,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000154.jpg
40180,MOT17-10-FRCNN,154,36,243.75,370.3,279.4,473.38,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000154.jpg
40181,MOT17-10-FRCNN,154,37,205.28,369.75,224.89,433.25,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000154.jpg
40182,MOT17-10-FRCNN,154,40,936.4,346.08,970.14,450.06,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000154.jpg
40183,MOT17-10-FRCNN,154,41,-15.46,382.71,65.33000000000001,578.74,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000154.jpg
40184,MOT17-10-FRCNN,155,2,1014.55,349.31,1078.6799999999998,514.4300000000001,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000155.jpg
40185,MOT17-10-FRCNN,155,7,901.42,350.54,936.8399999999999,464.55,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000155.jpg
40186,MOT17-10-FRCNN,155,8,906.06,345.25,951.25,473.59000000000003,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000155.jpg
40187,MOT17-10-FRCNN,155,9,65.31,345.35,177.37,591.21,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000155.jpg
40188,MOT17-10-FRCNN,155,15,1012.82,343.85,1045.21,456.72,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000155.jpg
40189,MOT17-10-FRCNN,155,16,524.95,366.19,552.95,455.78,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000155.jpg
40190,MOT17-10-FRCNN,155,25,1120.01,327.01,1179.95,500.0,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000155.jpg
40191,MOT17-10-FRCNN,155,26,849.54,353.95,875.3,422.93,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000155.jpg
40192,MOT17-10-FRCNN,155,29,349.95,363.84,399.03999999999996,493.63,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000155.jpg
40193,MOT17-10-FRCNN,155,30,821.0,347.18,862.0,467.16,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000155.jpg
40194,MOT17-10-FRCNN,155,31,612.29,340.63,676.39,497.21000000000004,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000155.jpg
40195,MOT17-10-FRCNN,155,32,545.04,358.29,578.68,460.28000000000003,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000155.jpg
40196,MOT17-10-FRCNN,155,34,1807.04,316.39,2004.35,903.5,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000155.jpg
40197,MOT17-10-FRCNN,155,35,594.73,363.58,633.87,473.02,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000155.jpg
40198,MOT17-10-FRCNN,155,36,243.94,369.78,279.47,472.16999999999996,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000155.jpg
40199,MOT17-10-FRCNN,155,37,205.66,369.41,225.68,433.75,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000155.jpg
40200,MOT17-10-FRCNN,155,40,939.92,345.83,973.63,449.0,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000155.jpg
40201,MOT17-10-FRCNN,155,41,-15.42,381.22,67.01,576.57,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000155.jpg
40202,MOT17-10-FRCNN,156,2,1016.67,345.39,1081.1299999999999,510.28,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000156.jpg
40203,MOT17-10-FRCNN,156,7,902.51,349.29,938.5,460.27000000000004,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000156.jpg
40204,MOT17-10-FRCNN,156,8,906.55,342.61,952.1899999999999,471.44000000000005,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000156.jpg
40205,MOT17-10-FRCNN,156,9,61.97,342.25,173.48000000000002,587.9300000000001,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000156.jpg
40206,MOT17-10-FRCNN,156,15,1015.61,341.49,1048.8700000000001,454.36,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000156.jpg
40207,MOT17-10-FRCNN,156,16,526.14,364.58,554.39,453.51,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000156.jpg
40208,MOT17-10-FRCNN,156,25,1123.97,324.38,1183.63,499.40999999999997,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000156.jpg
40209,MOT17-10-FRCNN,156,26,851.68,352.23,877.3399999999999,420.29,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000156.jpg
40210,MOT17-10-FRCNN,156,29,351.85,360.62,402.33000000000004,490.31,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000156.jpg
40211,MOT17-10-FRCNN,156,30,823.28,344.68,865.72,464.75,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000156.jpg
40212,MOT17-10-FRCNN,156,31,618.12,338.42,681.42,494.4,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000156.jpg
40213,MOT17-10-FRCNN,156,32,547.02,356.27,581.21,457.97999999999996,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000156.jpg
40214,MOT17-10-FRCNN,156,34,1810.31,307.99,1990.8799999999999,911.65,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000156.jpg
40215,MOT17-10-FRCNN,156,35,598.73,361.32,636.09,468.21,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000156.jpg
40216,MOT17-10-FRCNN,156,36,244.45,367.07,280.57,469.23,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000156.jpg
40217,MOT17-10-FRCNN,156,37,207.24,366.31,227.84,432.32,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000156.jpg
40218,MOT17-10-FRCNN,156,40,936.34,343.02,970.01,447.25,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000156.jpg
40219,MOT17-10-FRCNN,156,41,-12.65,377.81,65.13,572.51,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000156.jpg
40220,MOT17-10-FRCNN,157,2,1016.49,343.21,1081.13,508.95,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000157.jpg
40221,MOT17-10-FRCNN,157,8,904.48,342.87,951.21,469.6,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000157.jpg
40222,MOT17-10-FRCNN,157,9,57.93,342.12,170.25,588.58,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000157.jpg
40223,MOT17-10-FRCNN,157,15,1016.54,340.46,1050.1599999999999,453.28,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000157.jpg
40224,MOT17-10-FRCNN,157,16,525.76,364.03,553.68,453.10999999999996,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000157.jpg
40225,MOT17-10-FRCNN,157,25,1124.84,323.0,1185.34,499.59000000000003,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000157.jpg
40226,MOT17-10-FRCNN,157,26,852.43,352.18,878.0699999999999,419.86,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000157.jpg
40227,MOT17-10-FRCNN,157,29,352.64,360.44,404.57,490.93,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000157.jpg
40228,MOT17-10-FRCNN,157,30,823.64,344.14,866.65,465.09,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000157.jpg
40229,MOT17-10-FRCNN,157,31,620.47,338.53,683.51,495.97999999999996,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000157.jpg
40230,MOT17-10-FRCNN,157,32,547.81,356.69,581.8,458.67,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000157.jpg
40231,MOT17-10-FRCNN,157,34,1805.83,302.57,1982.31,913.28,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000157.jpg
40232,MOT17-10-FRCNN,157,35,598.66,361.16,635.8299999999999,467.01,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000157.jpg
40233,MOT17-10-FRCNN,157,36,246.22,366.68,281.04,468.26,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000157.jpg
40234,MOT17-10-FRCNN,157,37,207.63,365.78,228.47,431.05999999999995,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000157.jpg
40235,MOT17-10-FRCNN,157,40,934.93,342.96,967.7299999999999,447.09,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000157.jpg
40236,MOT17-10-FRCNN,157,41,-12.95,377.95,62.53999999999999,572.3399999999999,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000157.jpg
40237,MOT17-10-FRCNN,158,2,1014.11,342.95,1079.66,509.76,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000158.jpg
40238,MOT17-10-FRCNN,158,8,903.22,342.94,950.32,470.18,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000158.jpg
40239,MOT17-10-FRCNN,158,9,53.85,342.5,165.39000000000001,589.41,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000158.jpg
40240,MOT17-10-FRCNN,158,15,1016.32,340.52,1050.93,453.74,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000158.jpg
40241,MOT17-10-FRCNN,158,16,523.91,365.7,552.12,453.91999999999996,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000158.jpg
40242,MOT17-10-FRCNN,158,25,1124.99,322.97,1185.73,500.51,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000158.jpg
40243,MOT17-10-FRCNN,158,26,852.21,352.56,877.82,420.53,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000158.jpg
40244,MOT17-10-FRCNN,158,29,351.47,361.53,404.78000000000003,491.84999999999997,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000158.jpg
40245,MOT17-10-FRCNN,158,30,823.71,344.89,866.0,465.36,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000158.jpg
40246,MOT17-10-FRCNN,158,31,622.43,338.81,684.8599999999999,495.1,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000158.jpg
40247,MOT17-10-FRCNN,158,32,546.18,356.95,580.9399999999999,460.34,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000158.jpg
40248,MOT17-10-FRCNN,158,34,1797.18,299.09,1973.94,918.78,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000158.jpg
40249,MOT17-10-FRCNN,158,35,599.35,363.23,633.72,461.93,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000158.jpg
40250,MOT17-10-FRCNN,158,36,244.91,367.22,279.64,469.45000000000005,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000158.jpg
40251,MOT17-10-FRCNN,158,37,205.92,366.48,228.16,432.8,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000158.jpg
40252,MOT17-10-FRCNN,158,40,933.0,343.6,966.35,447.21000000000004,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000158.jpg
40253,MOT17-10-FRCNN,158,41,-15.28,378.61,59.36,574.22,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000158.jpg
40254,MOT17-10-FRCNN,159,2,1011.37,345.25,1077.24,510.22,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000159.jpg
40255,MOT17-10-FRCNN,159,8,901.39,343.99,947.71,471.42,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000159.jpg
40256,MOT17-10-FRCNN,159,9,48.14,342.99,160.98000000000002,591.03,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000159.jpg
40257,MOT17-10-FRCNN,159,15,1014.36,342.04,1050.19,453.16,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000159.jpg
40258,MOT17-10-FRCNN,159,16,522.1,367.53,550.84,456.76,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000159.jpg
40259,MOT17-10-FRCNN,159,25,1124.47,323.36,1185.26,502.1,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000159.jpg
40260,MOT17-10-FRCNN,159,26,852.05,353.72,876.74,420.46000000000004,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000159.jpg
40261,MOT17-10-FRCNN,159,29,350.34,362.45,403.71,492.69,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000159.jpg
40262,MOT17-10-FRCNN,159,30,823.23,345.41,866.11,466.01,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000159.jpg
40263,MOT17-10-FRCNN,159,31,623.07,339.58,687.0400000000001,496.15999999999997,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000159.jpg
40264,MOT17-10-FRCNN,159,32,545.11,357.36,579.69,462.58000000000004,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000159.jpg
40265,MOT17-10-FRCNN,159,34,1783.06,298.63,1967.19,925.85,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000159.jpg
40266,MOT17-10-FRCNN,159,35,595.18,362.68,630.8,465.58000000000004,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000159.jpg
40267,MOT17-10-FRCNN,159,36,243.11,367.91,279.37,469.93,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000159.jpg
40268,MOT17-10-FRCNN,159,37,203.12,367.23,226.51,433.49,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000159.jpg
40269,MOT17-10-FRCNN,159,40,931.77,344.88,966.1999999999999,448.72,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000159.jpg
40270,MOT17-10-FRCNN,159,41,-15.41,378.86,57.57000000000001,575.37,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000159.jpg
40271,MOT17-10-FRCNN,160,2,1009.48,344.72,1075.47,511.72,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000160.jpg
40272,MOT17-10-FRCNN,160,8,899.84,343.43,944.96,473.20000000000005,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000160.jpg
40273,MOT17-10-FRCNN,160,9,44.14,341.03,157.85,592.66,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000160.jpg
40274,MOT17-10-FRCNN,160,15,1014.46,342.33,1050.76,457.63,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000160.jpg
40275,MOT17-10-FRCNN,160,16,519.55,368.56,547.16,458.64,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000160.jpg
40276,MOT17-10-FRCNN,160,25,1124.27,322.68,1184.18,503.11,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000160.jpg
40277,MOT17-10-FRCNN,160,26,851.51,354.54,875.86,421.28000000000003,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000160.jpg
40278,MOT17-10-FRCNN,160,29,349.73,363.58,401.78000000000003,494.73,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000160.jpg
40279,MOT17-10-FRCNN,160,30,821.66,345.65,863.86,467.34,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000160.jpg
40280,MOT17-10-FRCNN,160,31,624.71,339.56,687.9100000000001,497.18,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000160.jpg
40281,MOT17-10-FRCNN,160,32,543.94,358.08,578.44,464.46,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000160.jpg
40282,MOT17-10-FRCNN,160,34,1760.35,299.62,1965.05,931.03,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000160.jpg
40283,MOT17-10-FRCNN,160,35,593.62,363.1,629.67,468.38,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000160.jpg
40284,MOT17-10-FRCNN,160,36,239.81,367.61,275.53,471.36,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000160.jpg
40285,MOT17-10-FRCNN,160,37,200.07,366.72,221.95999999999998,433.86,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000160.jpg
40286,MOT17-10-FRCNN,160,40,930.42,344.4,965.26,451.92999999999995,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000160.jpg
40287,MOT17-10-FRCNN,160,41,-18.35,378.38,56.24999999999999,575.73,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000160.jpg
40288,MOT17-10-FRCNN,161,2,1000.23,349.12,1067.25,515.14,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000161.jpg
40289,MOT17-10-FRCNN,161,8,891.12,346.51,937.66,475.85,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000161.jpg
40290,MOT17-10-FRCNN,161,9,27.31,344.93,142.5,597.39,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000161.jpg
40291,MOT17-10-FRCNN,161,15,1009.04,345.91,1044.69,459.24,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000161.jpg
40292,MOT17-10-FRCNN,161,16,511.43,372.17,538.65,459.92,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000161.jpg
40293,MOT17-10-FRCNN,161,25,1118.75,325.41,1179.3,507.14,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000161.jpg
40294,MOT17-10-FRCNN,161,26,843.98,357.48,869.16,424.69,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000161.jpg
40295,MOT17-10-FRCNN,161,29,341.23,367.53,393.63,498.59999999999997,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000161.jpg
40296,MOT17-10-FRCNN,161,30,814.64,348.84,856.65,470.96,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000161.jpg
40297,MOT17-10-FRCNN,161,31,620.79,344.07,685.12,499.43,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000161.jpg
40298,MOT17-10-FRCNN,161,32,534.34,362.91,569.75,467.96000000000004,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000161.jpg
40299,MOT17-10-FRCNN,161,34,1722.66,303.22,1950.8000000000002,934.6600000000001,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000161.jpg
40300,MOT17-10-FRCNN,161,35,583.19,366.23,619.9200000000001,470.68,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000161.jpg
40301,MOT17-10-FRCNN,161,36,228.59,371.29,265.49,477.05,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000161.jpg
40302,MOT17-10-FRCNN,161,37,191.37,373.21,212.45,436.25,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000161.jpg
40303,MOT17-10-FRCNN,161,40,923.11,349.27,957.27,454.66999999999996,-1.0,/gemini/code/datasets/MOT17/train/MOT17-10-FRCNN/img1/000161.jpg
