sequence,frame,crop_start,crop_end,crops,norm_min,norm_max,norm_mean
MOT20-05,9,187214,187297,83,0.9996070265769958,1.0003894567489624,0.9999895095825195
MOT20-05,10,187297,187380,83,0.9996045231819153,1.000404953956604,0.9999595284461975
MOT20-05,11,187380,187463,83,0.9996062517166138,1.000402808189392,0.9999666213989258
MOT20-05,12,187463,187546,83,0.9996153116226196,1.0003756284713745,1.0000336170196533
MOT20-05,13,187546,187629,83,0.9996172189712524,1.0004081726074219,0.9999744296073914
MOT20-05,14,187629,187712,83,0.9995980262756348,1.00039541721344,1.0000373125076294
MOT20-05,15,187712,187795,83,0.9996270537376404,1.0003763437271118,1.0000009536743164
MOT20-05,16,187795,187878,83,0.9995937943458557,1.0004154443740845,1.000000238418579
MOT20-05,17,187878,187961,83,0.9996117353439331,1.0003645420074463,1.0000203847885132
MOT20-05,18,187961,188044,83,0.9996267557144165,1.0003998279571533,0.9999760985374451
MOT20-05,19,188044,188127,83,0.9996036291122437,1.0003732442855835,0.999997615814209
MOT20-05,20,188127,188210,83,0.9996053576469421,1.0003843307495117,1.0000022649765015
MOT20-05,21,188210,188293,83,0.9996144771575928,1.00038480758667,0.9999870657920837
MOT20-05,22,188293,188376,83,0.9995800852775574,1.0003924369812012,1.0000150203704834
MOT20-05,23,188376,188459,83,0.9996361136436462,1.0004119873046875,0.9999983310699463
MOT20-05,24,188459,188542,83,0.9996070265769958,1.000404715538025,1.0000088214874268
MOT20-05,25,188542,188625,83,0.9996184706687927,1.0003678798675537,1.0000224113464355
MOT20-05,26,188625,188708,83,0.9995825290679932,1.000376582145691,0.999951183795929
MOT20-05,27,188708,188791,83,0.9996042847633362,1.0003899335861206,1.000033974647522
MOT20-05,28,188791,188874,83,0.9995946884155273,1.0003963708877563,0.9999943971633911
MOT20-05,29,188874,188956,82,0.9995891451835632,1.0004067420959473,1.000003457069397
MOT20-05,30,188956,189039,83,0.9996227025985718,1.0003942251205444,1.0000169277191162
MOT20-05,31,189039,189121,82,0.9996070861816406,1.0003975629806519,1.0000193119049072
MOT20-05,32,189121,189204,83,0.9996083378791809,1.0004104375839233,1.0000938177108765
MOT20-05,33,189204,189286,82,0.9996106028556824,1.0003821849822998,0.9999803900718689
MOT20-05,34,189286,189368,82,0.9996070861816406,1.0003892183303833,1.000017762184143
MOT20-05,35,189368,189451,83,0.9996265769004822,1.000394344329834,0.999997615814209
MOT20-05,36,189451,189533,82,0.9995995759963989,1.0003862380981445,0.99997878074646
MOT20-05,37,189533,189615,82,0.9996084570884705,1.0003997087478638,0.9999840259552002
MOT20-05,38,189615,189698,83,0.999603807926178,1.0004000663757324,0.9999738931655884
MOT20-05,39,189698,189781,83,0.999573826789856,1.000403642654419,1.000023603439331
MOT20-05,40,189781,189863,82,0.9996209144592285,1.0003596544265747,0.9999854564666748
MOT20-05,41,189863,189946,83,0.9995968341827393,1.000394344329834,0.9999823570251465
MOT20-05,42,189946,190029,83,0.9996339082717896,1.0003654956817627,1.0000029802322388
MOT20-05,43,190029,190111,82,0.9996140003204346,1.0003870725631714,1.0000265836715698
MOT20-05,44,190111,190193,82,0.9996150732040405,1.0004185438156128,1.0000097751617432
MOT20-05,45,190193,190276,83,0.999637246131897,1.0003842115402222,1.000017762184143
MOT20-05,46,190276,190359,83,0.9996016025543213,1.0004059076309204,1.000058650970459
MOT20-05,47,190359,190441,82,0.9996107816696167,1.000392198562622,0.9999924898147583
MOT20-05,48,190441,190523,82,0.9996113181114197,1.0003864765167236,0.9999881982803345
MOT20-05,49,190523,190605,82,0.9996307492256165,1.0003950595855713,0.9999754428863525
MOT20-05,50,190605,190687,82,0.9996216893196106,1.0003811120986938,1.0000264644622803
MOT20-05,51,190687,190769,82,0.9996451735496521,1.0004053115844727,0.9999998211860657
MOT20-05,52,190769,190851,82,0.9996207356452942,1.0003701448440552,0.9999633431434631
MOT20-05,53,190851,190934,83,0.9996278882026672,1.000328540802002,0.9999613761901855
MOT20-05,54,190934,191017,83,0.9996352195739746,1.0004093647003174,1.0000207424163818
MOT20-05,55,191017,191100,83,0.9995808005332947,1.0003682374954224,0.9999659657478333
MOT20-05,56,191100,191182,82,0.9996040463447571,1.0003862380981445,0.9999783039093018
MOT20-05,57,191182,191264,82,0.999609649181366,1.0003663301467896,1.0000053644180298
MOT20-05,58,191264,191346,82,0.9995825886726379,1.000400185585022,0.9999690055847168
MOT20-05,59,191346,191428,82,0.9996005892753601,1.0003689527511597,0.9999883770942688
MOT20-05,60,191428,191511,83,0.9996026754379272,1.000393033027649,0.9999663829803467
MOT20-05,61,191511,191593,82,0.9996052980422974,1.000391960144043,0.9999825954437256
MOT20-05,62,191593,191675,82,0.9995827674865723,1.0004037618637085,0.9999725818634033
MOT20-05,63,191675,191757,82,0.999632716178894,1.0003843307495117,1.000019907951355
MOT20-05,64,191757,191840,83,0.9996243715286255,1.0003838539123535,0.9999889731407166
MOT20-05,65,191840,191923,83,0.9996057748794556,1.0004137754440308,0.9999580979347229
MOT20-05,66,191923,192005,82,0.999613344669342,1.0004034042358398,1.0000065565109253
MOT20-05,67,192005,192088,83,0.9996176958084106,1.0004043579101562,1.0000134706497192
MOT20-05,68,192088,192171,83,0.9995952844619751,1.0003966093063354,0.9999803304672241
MOT20-05,69,192171,192254,83,0.9996352195739746,1.0004398822784424,1.0000113248825073
MOT20-05,70,192254,192337,83,0.9995808601379395,1.000411868095398,0.9999681711196899
MOT20-05,71,192337,192419,82,0.9996162056922913,1.0004076957702637,0.9999978542327881
MOT20-05,72,192419,192501,82,0.999636709690094,1.0003703832626343,0.9999441504478455
MOT20-05,73,192501,192583,82,0.9995797872543335,1.0003540515899658,0.9999862313270569
MOT20-05,74,192583,192665,82,0.9996005892753601,1.0003833770751953,0.9999998807907104
MOT20-05,75,192665,192747,82,0.9996013045310974,1.0003925561904907,1.0000272989273071
MOT20-05,76,192747,192829,82,0.9996662735939026,1.0003911256790161,1.0000232458114624
MOT20-05,77,192829,192911,82,0.9996470212936401,1.0004032850265503,0.9999968409538269
MOT20-05,78,192911,192994,83,0.9996074438095093,1.0003936290740967,1.000032901763916
MOT20-05,79,192994,193076,82,0.9995929598808289,1.000410556793213,0.9999949932098389
MOT20-05,80,193076,193158,82,0.9996191263198853,1.0003935098648071,1.0000174045562744
MOT20-05,81,193158,193240,82,0.9995996952056885,1.0004340410232544,0.9999814033508301
MOT20-05,82,193240,193322,82,0.999604344367981,1.0003993511199951,0.9999819397926331
MOT20-05,83,193322,193404,82,0.9996070265769958,1.0003880262374878,0.999971330165863
MOT20-05,84,193404,193486,82,0.9995758533477783,1.0003994703292847,1.0000035762786865
MOT20-05,85,193486,193568,82,0.9996083974838257,1.000381350517273,1.000002384185791
MOT20-05,86,193568,193650,82,0.9995746612548828,1.0004123449325562,0.9999983310699463
MOT20-05,87,193650,193732,82,0.999593198299408,1.000351071357727,0.9999939799308777
MOT20-05,88,193732,193814,82,0.9996082186698914,1.0004007816314697,1.0000091791152954
MOT20-05,89,193814,193896,82,0.999614953994751,1.0004045963287354,1.0000065565109253
MOT20-05,90,193896,193978,82,0.999592125415802,1.0004364252090454,0.9999960660934448
MOT20-05,91,193978,194060,82,0.9995676875114441,1.000429391860962,1.0000256299972534
MOT20-05,92,194060,194142,82,0.9995953440666199,1.000406265258789,0.9999566674232483
MOT20-05,93,194142,194224,82,0.9996008276939392,1.0004104375839233,1.0000133514404297
MOT20-05,94,194224,194306,82,0.9995895028114319,1.0003827810287476,1.0000189542770386
MOT20-05,95,194306,194388,82,0.9995973706245422,1.0003706216812134,1.0000033378601074
MOT20-05,96,194388,194470,82,0.9996068477630615,1.0004271268844604,0.9999900460243225
MOT20-05,97,194470,194552,82,0.999593198299408,1.0004055500030518,1.0000038146972656
MOT20-05,98,194552,194634,82,0.9995825886726379,1.0004308223724365,0.9999830722808838
MOT20-05,99,194634,194716,82,0.9996138215065002,1.0003926753997803,1.00002121925354
MOT20-05,100,194716,194798,82,0.9996001720428467,1.000423789024353,0.9999867081642151
MOT20-05,101,194798,194880,82,0.9995994567871094,1.0003927946090698,0.9999907612800598
MOT20-05,102,194880,194962,82,0.9995920062065125,1.000386118888855,1.000000238418579
MOT20-05,103,194962,195044,82,0.9995967149734497,1.0003999471664429,1.0000048875808716
MOT20-05,104,195044,195126,82,0.9996280074119568,1.0004085302352905,1.0000141859054565
MOT20-05,105,195126,195208,82,0.9995915293693542,1.0004229545593262,1.0000286102294922
MOT20-05,106,195208,195290,82,0.9996196627616882,1.0004197359085083,1.0000200271606445
MOT20-05,107,195290,195372,82,0.999640941619873,1.0004092454910278,1.0000193119049072
MOT20-05,108,195372,195454,82,0.9996005296707153,1.0003751516342163,1.0000015497207642
MOT20-05,109,195454,195536,82,0.9995948076248169,1.0003576278686523,0.9999900460243225
MOT20-05,110,195536,195618,82,0.9996109008789062,1.000436544418335,1.0000160932540894
MOT20-05,111,195618,195700,82,0.999594509601593,1.000354290008545,0.999970018863678
MOT20-05,112,195700,195782,82,0.9995837807655334,1.0003771781921387,0.9999957084655762
MOT20-05,113,195782,195864,82,0.9996113181114197,1.0003961324691772,0.9999998211860657
MOT20-05,114,195864,195946,82,0.9995753169059753,1.0004007816314697,1.0000239610671997
MOT20-05,115,195946,196028,82,0.9995999336242676,1.0004115104675293,0.9999765753746033
MOT20-05,116,196028,196110,82,0.9995998740196228,1.0004252195358276,1.0000022649765015
MOT20-05,117,196110,196192,82,0.9995931386947632,1.000414252281189,0.9999977946281433
MOT20-05,118,196192,196275,83,0.9996156096458435,1.0004150867462158,0.9999855756759644
MOT20-05,119,196275,196357,82,0.9995700120925903,1.0003973245620728,1.0000364780426025
MOT20-05,120,196357,196439,82,0.9996013641357422,1.0003994703292847,0.9999657869338989
MOT20-05,121,196439,196522,83,0.9995790123939514,1.000401496887207,1.000014305114746
MOT20-05,122,196522,196604,82,0.999588668346405,1.0004278421401978,0.999984085559845
MOT20-05,123,196604,196686,82,0.9996034502983093,1.000404715538025,0.9999836087226868
MOT20-05,124,196686,196768,82,0.9995768666267395,1.0004019737243652,0.9999721646308899
MOT20-05,125,196768,196850,82,0.9996485114097595,1.0004007816314697,1.0000379085540771
MOT20-05,126,196850,196932,82,0.9995893836021423,1.000389575958252,0.9999407529830933
MOT20-05,127,196932,197014,82,0.9995786547660828,1.0004050731658936,1.0000065565109253
MOT20-05,128,197014,197096,82,0.9995782971382141,1.0003628730773926,0.9999862313270569
MOT20-05,129,197096,197178,82,0.9995936751365662,1.000389575958252,0.9999983310699463
MOT20-05,130,197178,197260,82,0.999624490737915,1.0003997087478638,1.000037670135498
MOT20-05,131,197260,197342,82,0.9996183514595032,1.0004103183746338,0.9999982118606567
MOT20-05,132,197342,197424,82,0.999592661857605,1.0004085302352905,1.0000433921813965
MOT20-05,133,197424,197506,82,0.9996020793914795,1.0003695487976074,0.9999825358390808
MOT20-05,134,197506,197588,82,0.9996383190155029,1.0004204511642456,0.9999977946281433
MOT20-05,135,197588,197670,82,0.9996100664138794,1.0003843307495117,1.0000051259994507
MOT20-05,136,197670,197752,82,0.9996193647384644,1.0004255771636963,0.9999532103538513
MOT20-05,137,197752,197834,82,0.9996137619018555,1.000380039215088,0.9999793171882629
MOT20-05,138,197834,197916,82,0.9995945692062378,1.0003867149353027,0.9999699592590332
MOT20-05,139,197916,197998,82,0.9996247291564941,1.0004042387008667,1.0000357627868652
MOT20-05,140,197998,198080,82,0.9996457695960999,1.0004075765609741,1.0000596046447754
MOT20-05,141,198080,198162,82,0.9996275305747986,1.0004088878631592,0.9999958872795105
MOT20-05,142,198162,198244,82,0.999605119228363,1.000391960144043,1.000019907951355
MOT20-05,143,198244,198326,82,0.9996085166931152,1.0003941059112549,0.9999886751174927
MOT20-05,144,198326,198408,82,0.9996153712272644,1.000386357307434,1.0000337362289429
MOT20-05,145,198408,198490,82,0.999588668346405,1.000394582748413,0.999984622001648
MOT20-05,146,198490,198572,82,0.9996184706687927,1.0004123449325562,1.0000020265579224
MOT20-05,147,198572,198654,82,0.9996119141578674,1.0003716945648193,0.9999235272407532
MOT20-05,148,198654,198736,82,0.9996377229690552,1.000396966934204,0.9999776482582092
MOT20-05,149,198736,198818,82,0.9995970129966736,1.000409483909607,0.9999904036521912
MOT20-05,150,198818,198900,82,0.999597430229187,1.0003970861434937,0.9999790787696838
MOT20-05,151,198900,198982,82,0.9995975494384766,1.000380277633667,1.0000158548355103
MOT20-05,152,198982,199064,82,0.9996218085289001,1.0003994703292847,1.0000321865081787
MOT20-05,153,199064,199146,82,0.9996119737625122,1.0004229545593262,1.0000066757202148
MOT20-05,154,199146,199228,82,0.9996028542518616,1.000385046005249,1.0000176429748535
MOT20-05,155,199228,199310,82,0.9996141791343689,1.0004160404205322,0.9999794363975525
MOT20-05,156,199310,199392,82,0.999612033367157,1.0003998279571533,1.0000171661376953
MOT20-05,157,199392,199474,82,0.9995944499969482,1.0003647804260254,1.0000057220458984
MOT20-05,158,199474,199556,82,0.9995920658111572,1.000398874282837,0.9999951720237732
MOT20-05,159,199556,199638,82,0.9995953440666199,1.0004183053970337,1.0000195503234863
MOT20-05,160,199638,199720,82,0.9996235966682434,1.0004037618637085,1.0000338554382324
MOT20-05,161,199720,199802,82,0.9996013045310974,1.0004156827926636,0.9999464154243469
MOT20-05,162,199802,199884,82,0.9996119737625122,1.0004202127456665,1.000026822090149
MOT20-05,163,199884,199966,82,0.9996249675750732,1.000429391860962,1.0000245571136475
MOT20-05,164,199966,200048,82,0.9996113181114197,1.0003948211669922,0.9999930262565613
MOT20-05,165,200048,200130,82,0.9995990991592407,1.0004183053970337,0.9999672770500183
MOT20-05,166,200130,200212,82,0.9995672106742859,1.0004091262817383,1.0000184774398804
MOT20-05,167,200212,200294,82,0.9996277093887329,1.0003989934921265,1.0000247955322266
MOT20-05,168,200294,200376,82,0.9995504021644592,1.000349521636963,0.9999454021453857
MOT20-05,169,200376,200458,82,0.9996066689491272,1.0003955364227295,0.9999955296516418
MOT20-05,170,200458,200540,82,0.9995497465133667,1.0004254579544067,0.9999693632125854
MOT20-05,171,200540,200622,82,0.9995739459991455,1.000422477722168,1.0000239610671997
MOT20-05,172,200622,200704,82,0.9995822906494141,1.0004111528396606,1.0000057220458984
MOT20-05,173,200704,200786,82,0.9995909333229065,1.000396728515625,0.9999937415122986
MOT20-05,174,200786,200868,82,0.9995803236961365,1.000375509262085,0.999979555606842
MOT20-05,175,200868,200950,82,0.9996027946472168,1.0003670454025269,0.9999837279319763
MOT20-05,176,200950,201032,82,0.9996042847633362,1.000403881072998,0.9999927282333374
MOT20-05,177,201032,201114,82,0.9995718002319336,1.000414490699768,0.9999598860740662
MOT20-05,178,201114,201196,82,0.999624490737915,1.0004078149795532,1.0000349283218384
MOT20-05,179,201196,201278,82,0.9996137619018555,1.000413179397583,1.0000016689300537
MOT20-05,180,201278,201360,82,0.9995889067649841,1.0004016160964966,0.9999653697013855
MOT20-05,181,201360,201442,82,0.9996118545532227,1.000400424003601,0.9999892115592957
MOT20-05,182,201442,201524,82,0.9996089935302734,1.000401258468628,0.9999920129776001
MOT20-05,183,201524,201606,82,0.999591588973999,1.0004321336746216,1.0000241994857788
MOT20-05,184,201606,201688,82,0.9996116161346436,1.0004122257232666,1.000031590461731
MOT20-05,185,201688,201770,82,0.9996080994606018,1.0003939867019653,1.0000405311584473
MOT20-05,186,201770,201852,82,0.9995957016944885,1.0003752708435059,1.0000193119049072
MOT20-05,187,201852,201934,82,0.9996170401573181,1.0004018545150757,0.9999909996986389
MOT20-05,188,201934,202016,82,0.9995841979980469,1.0004385709762573,1.0000011920928955
MOT20-05,189,202016,202098,82,0.9996321201324463,1.0003987550735474,1.0000152587890625
MOT20-05,190,202098,202180,82,0.9996116161346436,1.0004230737686157,1.000018835067749
MOT20-05,191,202180,202262,82,0.9995871782302856,1.0003999471664429,0.9999791383743286
MOT20-05,192,202262,202344,82,0.9995866417884827,1.000430703163147,1.0000113248825073
MOT20-05,193,202344,202426,82,0.9995999932289124,1.000367283821106,0.9999704957008362
MOT20-05,194,202426,202508,82,0.9995768070220947,1.0004074573516846,0.9999784827232361
MOT20-05,195,202508,202590,82,0.9995940923690796,1.0004241466522217,1.0000214576721191
MOT20-05,196,202590,202672,82,0.9995911717414856,1.0003832578659058,0.9999774694442749
MOT20-05,197,202672,202754,82,0.999603271484375,1.0003670454025269,0.9999690055847168
MOT20-05,198,202754,202836,82,0.9996415376663208,1.0003859996795654,1.0000180006027222
MOT20-05,199,202836,202918,82,0.9995953440666199,1.0003981590270996,0.9999945163726807
MOT20-05,200,202918,203000,82,0.9995759725570679,1.0003926753997803,1.0000381469726562
MOT20-05,201,203000,203082,82,0.9996148943901062,1.000445008277893,0.9999968409538269
MOT20-05,202,203082,203164,82,0.9996070265769958,1.0003886222839355,1.000024437904358
MOT20-05,203,203164,203246,82,0.9996114373207092,1.0004301071166992,1.0000264644622803
MOT20-05,204,203246,203328,82,0.9995951056480408,1.0004125833511353,0.9999926686286926
MOT20-05,205,203328,203410,82,0.9996551871299744,1.0003836154937744,1.0000330209732056
MOT20-05,206,203410,203492,82,0.9995778203010559,1.0003834962844849,0.9999666213989258
MOT20-05,207,203492,203574,82,0.9995946884155273,1.0003931522369385,1.0000284910202026
MOT20-05,208,203574,203656,82,0.9995705485343933,1.0004417896270752,0.9999948740005493
MOT20-05,209,203656,203738,82,0.999613344669342,1.0003913640975952,0.999980628490448
MOT20-05,210,203738,203820,82,0.9996123909950256,1.0003923177719116,1.0000337362289429
MOT20-05,211,203820,203902,82,0.9996145367622375,1.0004204511642456,1.0000112056732178
MOT20-05,212,203902,203984,82,0.9996265172958374,1.0004206895828247,1.000038743019104
MOT20-05,213,203984,204066,82,0.9996086359024048,1.0003952980041504,0.9999698400497437
MOT20-05,214,204066,204148,82,0.9995842576026917,1.0004109144210815,0.9999725818634033
MOT20-05,215,204148,204230,82,0.9996020793914795,1.000391960144043,0.9999917149543762
MOT20-05,216,204230,204312,82,0.9996147155761719,1.0004122257232666,1.0000462532043457
MOT20-05,217,204312,204394,82,0.9995796084403992,1.0004266500473022,0.999998152256012
MOT20-05,218,204394,204476,82,0.9996305108070374,1.000427007675171,1.0000476837158203
MOT20-05,219,204476,204558,82,0.9995747208595276,1.00040864944458,0.9999714493751526
MOT20-05,220,204558,204640,82,0.9995948076248169,1.0003917217254639,0.9999540448188782
MOT20-05,221,204640,204722,82,0.9995999932289124,1.0004398822784424,1.000006079673767
MOT20-05,222,204722,204804,82,0.9995965957641602,1.000410795211792,0.9999960660934448
MOT20-05,223,204804,204886,82,0.9995906949043274,1.000410795211792,0.9999565482139587
MOT20-05,224,204886,204968,82,0.9996286630630493,1.0003966093063354,1.000012993812561
MOT20-05,225,204968,205050,82,0.9995937943458557,1.0003868341445923,1.000020146369934
MOT20-05,226,205050,205132,82,0.9996071457862854,1.0004072189331055,1.000009298324585
MOT20-05,227,205132,205215,83,0.9995974898338318,1.000380039215088,0.9999618530273438
MOT20-05,228,205215,205298,83,0.9995781779289246,1.0004081726074219,0.9999619722366333
MOT20-05,229,205298,205380,82,0.9995943903923035,1.0003944635391235,0.9999971389770508
MOT20-05,230,205380,205462,82,0.9995830059051514,1.0004221200942993,0.9999790787696838
MOT20-05,231,205462,205545,83,0.9995930790901184,1.000396728515625,1.0000050067901611
MOT20-05,232,205545,205628,83,0.9996007084846497,1.0004005432128906,0.9999814033508301
MOT20-05,233,205628,205711,83,0.9996128678321838,1.0003931522369385,0.9999808669090271
MOT20-05,234,205711,205794,83,0.9996199607849121,1.0004184246063232,0.9999874234199524
MOT20-05,235,205794,205877,83,0.9995903968811035,1.0003862380981445,1.000013828277588
MOT20-05,236,205877,205959,82,0.9995871782302856,1.0004119873046875,1.000030279159546
MOT20-05,237,205959,206041,82,0.9996080994606018,1.0003793239593506,0.9999938607215881
MOT20-05,238,206041,206124,83,0.9996014833450317,1.0004056692123413,0.9999850988388062
MOT20-05,239,206124,206206,82,0.9995894432067871,1.000402569770813,1.0000226497650146
MOT20-05,240,206206,206288,82,0.9995809197425842,1.0003931522369385,0.999992847442627
MOT20-05,241,206288,206370,82,0.9995938539505005,1.0003974437713623,1.0000054836273193
MOT20-05,242,206370,206452,82,0.9995929598808289,1.0004236698150635,0.9999971389770508
MOT20-05,243,206452,206534,82,0.9995885491371155,1.0004013776779175,0.9999992847442627
MOT20-05,244,206534,206616,82,0.9996054172515869,1.0003865957260132,0.9999869465827942
MOT20-05,245,206616,206698,82,0.9996151924133301,1.000409483909607,1.00005304813385
MOT20-05,246,206698,206780,82,0.9996044635772705,1.000414252281189,1.0000054836273193
MOT20-05,247,206780,206862,82,0.9996108412742615,1.0004162788391113,1.0000299215316772
MOT20-05,248,206862,206944,82,0.9996050596237183,1.0004266500473022,0.9999573826789856
MOT20-05,249,206944,207026,82,0.9996030330657959,1.0003913640975952,0.9999788999557495
MOT20-05,250,207026,207108,82,0.9995865821838379,1.0004026889801025,1.000008225440979
MOT20-05,251,207108,207190,82,0.9995672702789307,1.0004241466522217,0.9999832510948181
MOT20-05,252,207190,207272,82,0.9996139407157898,1.0003756284713745,1.0000139474868774
MOT20-05,253,207272,207354,82,0.9995890259742737,1.000382661819458,0.9999900460243225
MOT20-05,254,207354,207436,82,0.9996097683906555,1.0003910064697266,0.9999618530273438
MOT20-05,255,207436,207518,82,0.9996200203895569,1.0003989934921265,1.0000295639038086
MOT20-05,256,207518,207600,82,0.9996323585510254,1.0003947019577026,1.0000240802764893
MOT20-05,257,207600,207682,82,0.9995906949043274,1.0004026889801025,1.0000005960464478
MOT20-05,258,207682,207764,82,0.999563992023468,1.0003952980041504,1.000004529953003
MOT20-05,259,207764,207846,82,0.9996225833892822,1.0003770589828491,0.9999842047691345
MOT20-05,260,207846,207928,82,0.9995887875556946,1.0004042387008667,1.0000112056732178
MOT20-05,261,207928,208010,82,0.99957275390625,1.000393271446228,0.9999803900718689
MOT20-05,262,208010,208092,82,0.9996084570884705,1.000381350517273,0.9999520778656006
MOT20-05,263,208092,208174,82,0.999603807926178,1.0003687143325806,0.999953031539917
MOT20-05,264,208174,208256,82,0.9996094703674316,1.000380039215088,0.9999479651451111
MOT20-05,265,208256,208338,82,0.9996047019958496,1.0004031658172607,0.9999867677688599
MOT20-05,266,208338,208420,82,0.9995967745780945,1.0003726482391357,0.9999751448631287
MOT20-05,267,208420,208502,82,0.999596893787384,1.0003979206085205,0.9999723434448242
MOT20-05,268,208502,208584,82,0.999580979347229,1.0003745555877686,1.000017762184143
MOT20-05,269,208584,208666,82,0.9995936155319214,1.0004180669784546,1.000026822090149
MOT20-05,270,208666,208748,82,0.9996173977851868,1.000408411026001,1.000014305114746
MOT20-05,271,208748,208830,82,0.9996029734611511,1.0003712177276611,1.000035047531128
MOT20-05,272,208830,208912,82,0.999596118927002,1.000412106513977,1.0000085830688477
MOT20-05,273,208912,208994,82,0.9996005892753601,1.0004206895828247,0.9999816417694092
MOT20-05,274,208994,209076,82,0.9995900988578796,1.0004022121429443,0.9999929070472717
MOT20-05,275,209076,209158,82,0.9996012449264526,1.0003808736801147,1.0000337362289429
MOT20-05,276,209158,209240,82,0.9996135830879211,1.000433325767517,1.0000027418136597
MOT20-05,277,209240,209322,82,0.9995891451835632,1.0004276037216187,0.9999973773956299
MOT20-05,278,209322,209404,82,0.9995848536491394,1.0003726482391357,0.9999697804450989
MOT20-05,279,209404,209487,83,0.9996047616004944,1.0003949403762817,1.0000112056732178
MOT20-05,280,209487,209569,82,0.9996354579925537,1.0003949403762817,1.000009298324585
MOT20-05,281,209569,209651,82,0.9995869994163513,1.0004181861877441,1.0000286102294922
MOT20-05,282,209651,209733,82,0.9996017217636108,1.000373125076294,0.9999737739562988
MOT20-05,283,209733,209815,82,0.9996088743209839,1.0003854036331177,0.9999455809593201
MOT20-05,284,209815,209897,82,0.9996002912521362,1.000407099723816,1.0000042915344238
MOT20-05,285,209897,209979,82,0.9995901584625244,1.0004414319992065,1.0000094175338745
MOT20-05,286,209979,210061,82,0.9996112585067749,1.0003812313079834,0.9999957084655762
MOT20-05,287,210061,210143,82,0.9996092319488525,1.000389575958252,0.9999706149101257
MOT20-05,288,210143,210225,82,0.999587893486023,1.0003619194030762,0.9999822974205017
MOT20-05,289,210225,210307,82,0.9995977878570557,1.000399112701416,0.9999759793281555
MOT20-05,290,210307,210389,82,0.9996101260185242,1.0003950595855713,0.9999686479568481
MOT20-05,291,210389,210471,82,0.9996004700660706,1.0004018545150757,0.9999932050704956
MOT20-05,292,210471,210553,82,0.9996181130409241,1.0003736019134521,1.0000256299972534
MOT20-05,293,210553,210635,82,0.999602198600769,1.0004191398620605,0.9999895691871643
MOT20-05,294,210635,210717,82,0.9995817542076111,1.000421166419983,0.9999935626983643
MOT20-05,295,210717,210799,82,0.9996066689491272,1.000440239906311,0.9999528527259827
MOT20-05,296,210799,210881,82,0.999593198299408,1.000395655632019,1.0000005960464478
MOT20-05,297,210881,210963,82,0.9995798468589783,1.0004124641418457,0.9999504089355469
MOT20-05,298,210963,211045,82,0.9995965957641602,1.00038743019104,1.0000027418136597
MOT20-05,299,211045,211127,82,0.9995573163032532,1.0004040002822876,1.000002145767212
MOT20-05,300,211127,211209,82,0.9996371865272522,1.0004055500030518,1.0000110864639282
MOT20-05,301,211209,211291,82,0.9996135830879211,1.0003973245620728,1.000016689300537
MOT20-05,302,211291,211373,82,0.999591052532196,1.0003939867019653,0.9999836087226868
MOT20-05,303,211373,211455,82,0.9995964169502258,1.0003749132156372,1.000002384185791
MOT20-05,304,211455,211537,82,0.9995924234390259,1.000438928604126,0.999968945980072
MOT20-05,305,211537,211619,82,0.9996011257171631,1.0004042387008667,0.9999849200248718
MOT20-05,306,211619,211701,82,0.9995955228805542,1.000351905822754,1.0000057220458984
MOT20-05,307,211701,211784,83,0.9996104836463928,1.0004459619522095,0.9999948740005493
MOT20-05,308,211784,211866,82,0.9996002316474915,1.0003830194473267,0.9999751448631287
MOT20-05,309,211866,211948,82,0.999602198600769,1.0003869533538818,0.9999447464942932
MOT20-05,310,211948,212030,82,0.9995991587638855,1.000407338142395,1.0000158548355103
MOT20-05,311,212030,212112,82,0.9996179342269897,1.0003920793533325,1.000002384185791
MOT20-05,312,212112,212194,82,0.9996155500411987,1.000414490699768,1.0000057220458984
MOT20-05,313,212194,212276,82,0.9996115565299988,1.0003858804702759,0.9999933242797852
MOT20-05,314,212276,212358,82,0.9996100068092346,1.0003799200057983,0.9999903440475464
MOT20-05,315,212358,212440,82,0.9995827078819275,1.0003933906555176,1.0000169277191162
MOT20-05,316,212440,212522,82,0.9996398091316223,1.0003985166549683,1.0000252723693848
MOT20-05,317,212522,212604,82,0.9995818138122559,1.000383734703064,0.9999908804893494
MOT20-05,318,212604,212686,82,0.9995900988578796,1.0003689527511597,0.999992847442627
MOT20-05,319,212686,212768,82,0.9995805025100708,1.000353217124939,0.9999914169311523
MOT20-05,320,212768,212851,83,0.9995849132537842,1.0004222393035889,1.0000284910202026
MOT20-05,321,212851,212933,82,0.9995818138122559,1.0003901720046997,0.9999787211418152
MOT20-05,322,212933,213015,82,0.9995720982551575,1.000389814376831,0.9999743103981018
MOT20-05,323,213015,213097,82,0.9995855093002319,1.0003958940505981,0.9999860525131226
MOT20-05,324,213097,213179,82,0.9996263384819031,1.0004390478134155,1.000030755996704
MOT20-05,325,213179,213261,82,0.9996165037155151,1.000386118888855,1.0000141859054565
MOT20-05,326,213261,213343,82,0.9995840787887573,1.0004189014434814,0.9999949932098389
MOT20-05,327,213343,213426,83,0.9995524287223816,1.0004260540008545,0.99997878074646
MOT20-05,328,213426,213508,82,0.9996053576469421,1.0004150867462158,1.0000085830688477
MOT20-05,329,213508,213591,83,0.9996002316474915,1.0004016160964966,0.9999814033508301
