sequence,segment_id,baseline_track_id,local_segment_index,first_frame,last_frame,frames,matched_frames,unique_matched_gt,modal_gt_id,modal_count,modal_purity,modal_tied,mean_match_iou,selected_pure_chain,selected_modal_chain,synthetic_chain_id
MOT20-05,98,73,0,1,500,500,500,3,233,383,0.766,False,0.8876098605841973,False,True,13000233
MOT20-05,99,74,0,1,417,417,417,1,239,417,1.0,False,0.8578318960598986,True,True,13000239
MOT20-05,100,75,0,1,294,294,266,1,272,266,1.0,False,0.8865313830369849,True,True,13000272
MOT20-05,101,76,0,1,1470,1470,1470,1,977,1470,1.0,False,0.9019367247612179,True,True,13000977
MOT20-05,102,76,1,1477,2054,578,578,1,977,578,1.0,False,0.8828128499152632,True,True,13000977
MOT20-05,103,77,0,1,98,98,69,1,356,69,1.0,False,0.8367855926430057,True,True,13000356
MOT20-05,104,78,0,1,183,183,183,1,352,183,1.0,False,0.8935966506313407,True,True,13000352
MOT20-05,105,79,0,1,85,85,85,1,363,85,1.0,False,0.8791541359245365,True,True,13000363
MOT20-05,106,80,0,1,55,55,55,1,333,55,1.0,False,0.8501349714150548,True,True,13000333
MOT20-05,107,81,0,1,729,729,709,1,138,709,1.0,False,0.8960583896220687,True,True,13000138
MOT20-05,108,82,0,1,852,852,822,1,129,822,1.0,False,0.87163350360383,True,True,13000129
MOT20-05,109,83,0,1,1271,1271,1271,1,1124,1271,1.0,False,0.8851947454982189,True,True,13001124
MOT20-05,110,84,0,1,276,276,239,1,316,239,1.0,False,0.8691765478482268,True,True,13000316
MOT20-05,111,85,0,1,27,27,10,1,351,10,1.0,False,0.8946629724948924,True,True,13000351
MOT20-05,112,86,0,1,469,469,462,1,241,462,1.0,False,0.8668094002413352,True,True,13000241
MOT20-05,113,87,0,1,90,90,79,1,360,79,1.0,False,0.8939178355933474,True,True,13000360
MOT20-05,114,88,0,1,341,341,322,1,248,322,1.0,False,0.879427050767438,True,True,13000248
MOT20-05,115,89,0,1,399,399,399,2,133,395,0.9899749373433584,False,0.8753820055516158,False,False,13000133
MOT20-05,116,90,0,1,2158,2158,2158,2,674,1881,0.8716404077849861,False,0.8736448149704902,False,True,13000674
MOT20-05,117,91,0,1,104,104,95,1,353,95,1.0,False,0.8362328659259728,True,True,13000353
MOT20-05,118,92,0,1,68,68,64,1,286,64,1.0,False,0.836150771507286,True,True,13000286
MOT20-05,119,93,0,1,303,303,303,1,197,303,1.0,False,0.8744849500559023,True,True,13000197
MOT20-05,120,93,1,307,423,117,102,1,197,102,1.0,False,0.8253997274795523,True,True,13000197
MOT20-05,121,94,0,1,94,94,94,1,293,94,1.0,False,0.8924117268448205,True,True,13000293
MOT20-05,122,95,0,1,284,284,257,1,301,257,1.0,False,0.8705875755569109,True,True,13000301
MOT20-05,123,96,0,1,61,61,61,1,337,61,1.0,False,0.8452971433232462,True,True,13000337
MOT20-05,124,97,0,1,90,90,54,1,324,54,1.0,False,0.8213937720171232,True,True,13000324
MOT20-05,125,98,0,1,88,88,66,1,357,66,1.0,False,0.8158516945674866,True,True,13000357
MOT20-05,126,99,0,1,624,624,613,2,166,600,0.9787928221859706,False,0.8889438139788319,False,True,13000166
MOT20-05,127,100,0,1,3315,3315,3315,2,906,3310,0.9984917043740573,False,0.8939354801024685,False,True,13000906
MOT20-05,128,101,0,1,2161,2161,2156,3,535,2136,0.9907235621521335,False,0.8760945671164565,False,True,13000535
MOT20-05,129,102,0,1,263,263,260,2,380,258,0.9923076923076923,False,0.8880895574012153,False,True,13000380
MOT20-05,130,103,0,1,125,125,107,1,327,107,1.0,False,0.869554051694365,True,True,13000327
MOT20-05,131,104,0,1,2761,2761,2761,1,557,2761,1.0,False,0.8958532989016045,True,True,13000557
MOT20-05,132,105,0,1,1962,1962,1962,1,536,1962,1.0,False,0.8803725085739822,True,True,13000536
MOT20-05,133,105,1,1964,2164,201,201,1,536,201,1.0,False,0.8684908812367599,True,True,13000536
MOT20-05,134,106,0,1,135,135,122,1,309,122,1.0,False,0.8484796836456462,True,True,13000309
MOT20-05,135,107,0,1,163,163,142,1,354,142,1.0,False,0.8534084368953094,True,True,13000354
MOT20-05,136,108,0,1,2742,2742,2742,1,904,2742,1.0,False,0.9036415268302063,True,True,13000904
MOT20-05,137,108,1,2744,3157,414,414,2,905,273,0.6594202898550725,False,0.8492620639804526,False,True,13000905
MOT20-05,138,108,2,3162,3222,61,61,2,905,49,0.8032786885245902,False,0.8782114392428969,False,False,13000905
MOT20-05,139,108,3,3245,3315,71,71,1,904,71,1.0,False,0.8474083934319874,True,True,13000904
MOT20-05,140,109,0,1,239,239,230,1,336,230,1.0,False,0.8950144467177787,True,True,13000336
MOT20-05,141,110,0,1,44,44,29,2,339,28,0.9655172413793104,False,0.8393550229738054,False,True,13000339
MOT20-05,142,111,0,1,228,228,228,1,382,228,1.0,False,0.8622877748749423,True,True,13000382
MOT20-05,143,112,0,1,455,455,455,2,232,454,0.9978021978021978,False,0.8570098274665129,False,True,13000232
MOT20-05,144,113,0,1,663,663,663,3,163,654,0.9864253393665159,False,0.8594821383082214,False,True,13000163
MOT20-05,145,114,0,1,675,675,670,1,128,670,1.0,False,0.8557021914974627,True,True,13000128
MOT20-05,146,115,0,1,37,37,22,1,278,22,1.0,False,0.9103667232862641,True,True,13000278
MOT20-05,147,116,0,1,2392,2392,2392,1,513,2392,1.0,False,0.8844245372895623,True,True,13000513
MOT20-05,148,117,0,1,57,57,57,1,330,57,1.0,False,0.8857111176866691,True,True,13000330
MOT20-05,149,118,0,1,46,46,42,1,367,42,1.0,False,0.8828132457226949,True,True,13000367
MOT20-05,150,119,0,1,31,31,19,1,366,19,1.0,False,0.9055204304401403,True,True,13000366
MOT20-05,151,120,0,1,969,969,969,1,1036,969,1.0,False,0.9017865944445136,True,True,13001036
MOT20-05,152,120,1,972,981,10,10,1,1036,10,1.0,False,0.7854329286518692,True,True,13001036
MOT20-05,153,120,2,983,988,6,6,1,1036,6,1.0,False,0.6875108573020264,True,True,13001036
MOT20-05,154,120,3,990,1077,88,88,1,1036,88,1.0,False,0.8332726626607574,True,True,13001036
MOT20-05,155,120,4,1079,1117,39,39,2,1036,37,0.9487179487179487,False,0.7761128014648123,False,True,13001036
MOT20-05,156,120,5,1135,1378,244,244,1,1036,244,1.0,False,0.8703899876400808,True,True,13001036
MOT20-05,157,120,6,1381,2567,1187,1166,3,426,1164,0.9982847341337907,False,0.8719673764036372,False,True,13000426
MOT20-05,158,121,0,1,63,63,40,1,331,40,1.0,False,0.874178066918887,True,True,13000331
MOT20-05,159,122,0,1,396,396,379,1,191,379,1.0,False,0.8575479086120985,True,True,13000191
MOT20-05,160,123,0,1,1736,1736,1736,3,427,1728,0.9953917050691244,False,0.8803068178614221,False,True,13000427
MOT20-05,161,123,1,1739,2480,742,740,1,427,740,1.0,False,0.8524687047389393,True,True,13000427
MOT20-05,162,124,0,1,787,787,781,1,158,781,1.0,False,0.8506511573292307,True,True,13000158
MOT20-05,163,124,1,789,789,1,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,164,125,0,1,336,336,326,1,249,326,1.0,False,0.8758979375293257,True,True,13000249
MOT20-05,165,126,0,1,70,70,56,1,347,56,1.0,False,0.8111021668926389,True,True,13000347
MOT20-05,166,127,0,1,2128,2128,2115,2,555,2113,0.9990543735224586,False,0.8925488844697047,False,True,13000555
MOT20-05,167,127,1,2133,2700,568,568,1,555,568,1.0,False,0.8792991623769753,True,True,13000555
MOT20-05,168,128,0,1,82,82,59,1,362,59,1.0,False,0.892556588162839,True,True,13000362
MOT20-05,169,129,0,1,3144,3144,3138,4,806,3127,0.9964945825366476,False,0.8912522331410525,False,True,13000806
MOT20-05,170,129,1,3147,3312,166,166,1,921,166,1.0,False,0.9017522384780743,True,True,13000921
MOT20-05,171,130,0,1,503,503,503,2,164,501,0.9960238568588469,False,0.8409681170605289,False,True,13000164
MOT20-05,172,130,1,505,523,19,19,2,164,18,0.9473684210526315,False,0.7029582431183748,False,True,13000164
MOT20-05,173,130,2,526,715,190,190,4,164,139,0.7315789473684211,False,0.8574790097275728,False,True,13000164
MOT20-05,174,130,3,717,745,29,8,1,163,8,1.0,False,0.7899388699683011,True,True,13000163
MOT20-05,175,131,0,1,91,91,81,1,341,81,1.0,False,0.9119237793773054,True,True,13000341
MOT20-05,176,132,0,1,107,107,106,1,326,106,1.0,False,0.8775531896553929,True,True,13000326
MOT20-05,177,133,0,1,35,35,35,1,383,35,1.0,False,0.9150755243013903,True,True,13000383
MOT20-05,178,134,0,1,2661,2661,2648,2,554,2646,0.9992447129909365,False,0.8724634178843828,False,True,13000554
MOT20-05,179,135,0,1,50,50,50,1,140,50,1.0,False,0.8918879525205573,True,True,13000140
MOT20-05,180,135,1,54,771,718,713,1,140,713,1.0,False,0.894171361805202,True,True,13000140
MOT20-05,181,136,0,1,239,239,221,1,328,221,1.0,False,0.8402004639715721,True,True,13000328
MOT20-05,182,137,0,1,167,167,164,1,170,164,1.0,False,0.8502587566642102,True,True,13000170
MOT20-05,183,138,0,1,2193,2193,2193,1,424,2193,1.0,False,0.8666951535446249,True,True,13000424
MOT20-05,184,138,1,2207,2572,366,366,2,425,352,0.9617486338797814,False,0.8378226408880415,False,False,13000425
MOT20-05,185,139,0,1,263,263,242,1,287,242,1.0,False,0.8460285384021808,True,True,13000287
MOT20-05,186,140,0,1,36,36,27,1,279,27,1.0,False,0.8672658508391919,True,True,13000279
MOT20-05,187,141,0,1,635,635,635,1,1123,635,1.0,False,0.8834652928414013,True,True,13001123
MOT20-05,188,141,1,638,1292,655,655,1,1123,655,1.0,False,0.872762488293577,True,True,13001123
MOT20-05,189,142,0,1,98,98,98,1,169,98,1.0,False,0.842557260173657,True,True,13000169
MOT20-05,190,142,1,100,100,1,1,1,169,1,1.0,False,0.6309721946945035,True,True,13000169
MOT20-05,191,142,2,103,103,1,1,1,169,1,1.0,False,0.6991522557737548,True,True,13000169
MOT20-05,192,142,3,107,107,1,1,1,169,1,1.0,False,0.7095723202606217,True,True,13000169
MOT20-05,193,142,4,110,117,8,8,1,169,8,1.0,False,0.7674487948797539,True,True,13000169
MOT20-05,194,142,5,122,124,3,3,1,169,3,1.0,False,0.546025595660284,True,True,13000169
MOT20-05,195,142,6,129,131,3,3,1,169,3,1.0,False,0.5656059888648852,True,True,13000169
MOT20-05,196,142,7,135,143,9,9,1,169,9,1.0,False,0.6562370089213387,True,True,13000169
MOT20-05,197,142,8,191,196,6,6,1,169,6,1.0,False,0.715471047517693,True,True,13000169
MOT20-05,198,142,9,199,199,1,1,1,169,1,1.0,False,0.8705505700254323,True,True,13000169
MOT20-05,199,142,10,202,202,1,1,1,169,1,1.0,False,0.6803954704311271,True,True,13000169
MOT20-05,200,142,11,205,219,15,15,1,169,15,1.0,False,0.7616191033098141,True,True,13000169
MOT20-05,201,142,12,223,223,1,1,1,163,1,1.0,False,0.855829431442396,True,False,13000163
MOT20-05,202,142,13,225,332,108,108,1,169,108,1.0,False,0.8471289560934652,True,True,13000169
MOT20-05,203,143,0,1,89,89,89,1,295,89,1.0,False,0.8237103141973742,True,True,13000295
MOT20-05,204,144,0,1,104,104,86,1,361,86,1.0,False,0.8436744532907048,True,True,13000361
MOT20-05,205,145,0,1,113,113,113,1,294,113,1.0,False,0.8614875426138158,True,True,13000294
MOT20-05,206,146,0,1,74,74,67,1,292,67,1.0,False,0.7938259781844637,True,True,13000292
MOT20-05,207,147,0,1,41,41,41,1,290,41,1.0,False,0.8264092051550909,True,True,13000290
MOT20-05,208,148,0,1,748,748,745,3,171,740,0.9932885906040269,False,0.8461852840990151,False,True,13000171
MOT20-05,209,149,0,1,136,136,136,1,124,136,1.0,False,0.8286989507265821,True,True,13000124
MOT20-05,210,149,1,138,139,2,2,1,124,2,1.0,False,0.5793249292860756,True,True,13000124
MOT20-05,211,149,2,146,146,1,1,1,806,1,1.0,False,0.746391335734621,True,False,13000806
MOT20-05,212,149,3,148,725,578,578,1,124,578,1.0,False,0.8434374603688783,True,True,13000124
MOT20-05,213,149,4,727,727,1,1,1,124,1,1.0,False,0.7964791802098902,True,True,13000124
MOT20-05,214,149,5,730,745,16,9,1,124,9,1.0,False,0.790292979627644,True,True,13000124
MOT20-05,215,150,0,1,47,47,47,2,297,46,0.9787234042553191,False,0.7827151926590337,False,True,13000297
MOT20-05,216,150,1,49,50,2,2,1,297,2,1.0,False,0.6026409525122806,True,True,13000297
MOT20-05,217,150,2,53,54,2,2,1,297,2,1.0,False,0.6238853612060513,True,True,13000297
MOT20-05,218,150,3,56,60,5,5,2,297,4,0.8,False,0.6744113029135144,False,True,13000297
MOT20-05,219,150,4,62,188,127,113,1,297,113,1.0,False,0.8318867206454246,True,True,13000297
MOT20-05,220,151,0,1,438,438,437,1,195,437,1.0,False,0.854171657251918,True,True,13000195
MOT20-05,221,152,0,1,331,331,315,1,251,315,1.0,False,0.8513537218952428,True,True,13000251
MOT20-05,222,153,0,1,93,93,93,2,340,52,0.5591397849462365,False,0.8599340972175904,False,True,13000340
MOT20-05,223,154,0,1,107,107,85,1,306,85,1.0,False,0.8664267634758102,True,True,13000306
MOT20-05,224,155,0,1,432,432,432,2,235,420,0.9722222222222222,False,0.8297274356204101,False,True,13000235
MOT20-05,225,155,1,436,447,12,2,2,0,1,0.5,True,0.5594213174009671,False,False,0
MOT20-05,226,156,0,1,12,12,12,1,314,12,1.0,False,0.8145956346887603,True,True,13000314
MOT20-05,227,157,0,1,360,360,345,1,200,345,1.0,False,0.8541457098655381,True,True,13000200
MOT20-05,228,158,0,1,27,27,26,1,289,26,1.0,False,0.8056257946854755,True,True,13000289
MOT20-05,229,159,0,1,151,151,151,1,296,151,1.0,False,0.8152412426379476,True,True,13000296
MOT20-05,230,160,0,1,33,33,33,1,308,33,1.0,False,0.8345637985211475,True,True,13000308
MOT20-05,231,160,1,35,78,44,44,1,308,44,1.0,False,0.8364005412492169,True,True,13000308
MOT20-05,232,160,2,91,102,12,2,1,376,2,1.0,False,0.5746678526491441,True,True,13000376
MOT20-05,233,161,0,1,250,250,250,1,218,250,1.0,False,0.8840069696775862,True,True,13000218
MOT20-05,234,161,1,252,252,1,1,1,218,1,1.0,False,0.7720971947857518,True,True,13000218
MOT20-05,235,161,2,258,500,243,227,1,218,227,1.0,False,0.9073002188633202,True,True,13000218
MOT20-05,236,162,0,1,51,51,45,1,291,45,1.0,False,0.8774271576504782,True,True,13000291
MOT20-05,237,163,0,1,192,192,184,1,318,184,1.0,False,0.8451591706979014,True,True,13000318
MOT20-05,238,164,0,1,33,33,30,1,371,30,1.0,False,0.8442229170300763,True,True,13000371
MOT20-05,239,165,0,1,75,75,75,1,275,75,1.0,False,0.7527586081377484,True,True,13000275
MOT20-05,240,165,1,77,118,42,42,2,275,41,0.9761904761904762,False,0.7265412338679273,False,True,13000275
MOT20-05,241,165,2,120,133,14,14,1,275,14,1.0,False,0.7475111542303869,True,True,13000275
MOT20-05,242,166,0,1,477,477,477,1,234,477,1.0,False,0.8735134303766411,True,True,13000234
MOT20-05,243,166,1,480,494,15,15,2,234,14,0.9333333333333333,False,0.8289922481237825,False,True,13000234
MOT20-05,244,166,2,496,496,1,1,1,234,1,1.0,False,0.8595570201254462,True,True,13000234
MOT20-05,245,166,3,498,542,45,43,2,234,40,0.9302325581395349,False,0.701530517319863,False,True,13000234
MOT20-05,246,167,0,1,133,133,96,1,322,96,1.0,False,0.8700318539125685,True,True,13000322
MOT20-05,247,168,0,1,765,765,748,1,139,748,1.0,False,0.8804954865269653,True,True,13000139
MOT20-05,248,169,0,1,63,63,63,2,315,61,0.9682539682539683,False,0.8512267938331675,False,True,13000315
MOT20-05,249,170,0,1,178,178,166,1,312,166,1.0,False,0.8145528217553536,True,True,13000312
MOT20-05,250,171,0,1,76,76,50,1,311,50,1.0,False,0.8484627003967256,True,True,13000311
MOT20-05,251,172,0,1,143,143,143,1,334,143,1.0,False,0.8264457521422415,True,True,13000334
MOT20-05,252,173,0,1,127,127,127,1,381,127,1.0,False,0.8360452793932565,True,True,13000381
MOT20-05,253,174,0,1,34,34,31,1,281,31,1.0,False,0.8398695645304735,True,True,13000281
MOT20-05,254,175,0,1,63,63,60,1,268,60,1.0,False,0.8685518295288707,True,True,13000268
MOT20-05,255,176,0,1,108,108,81,1,346,81,1.0,False,0.8678539514129748,True,True,13000346
MOT20-05,256,177,0,1,35,35,32,1,369,32,1.0,False,0.8578493397114888,True,True,13000369
MOT20-05,257,178,0,1,78,78,62,1,307,62,1.0,False,0.8314174653396565,True,True,13000307
MOT20-05,258,179,0,1,69,69,69,1,342,69,1.0,False,0.8127114059950967,True,True,13000342
MOT20-05,259,179,1,73,83,11,9,1,342,9,1.0,False,0.6446092141662141,True,True,13000342
MOT20-05,260,180,0,1,112,112,88,1,310,88,1.0,False,0.7938952284786217,True,True,13000310
MOT20-05,261,181,0,1,137,137,135,2,285,78,0.5777777777777777,False,0.817726257948169,False,True,13000285
MOT20-05,262,182,0,1,29,29,29,1,359,29,1.0,False,0.878517370066898,True,True,13000359
MOT20-05,263,183,0,1,66,66,66,2,379,50,0.7575757575757576,False,0.8356501756245035,False,True,13000379
MOT20-05,264,184,0,1,94,94,94,1,269,94,1.0,False,0.8696553769489698,True,True,13000269
MOT20-05,265,185,0,1,35,35,34,1,370,34,1.0,False,0.8225418468335091,True,True,13000370
MOT20-05,266,186,0,1,249,249,240,1,277,240,1.0,False,0.8766616077246405,True,True,13000277
MOT20-05,267,187,0,1,352,352,352,1,223,352,1.0,False,0.8535523551602862,True,True,13000223
MOT20-05,268,188,0,1,150,150,141,1,378,141,1.0,False,0.8115836984270506,True,True,13000378
MOT20-05,269,189,0,1,5,5,5,1,235,5,1.0,False,0.6815370992833114,True,False,13000235
MOT20-05,270,189,1,13,442,430,430,1,237,430,1.0,False,0.8726980916449425,True,True,13000237
MOT20-05,271,190,0,1,98,98,77,1,348,77,1.0,False,0.8069595123251517,True,True,13000348
MOT20-05,272,191,0,1,654,654,654,1,172,654,1.0,False,0.8658862506017542,True,True,13000172
MOT20-05,273,191,1,656,699,44,44,2,172,40,0.9090909090909091,False,0.7117664499463691,False,True,13000172
MOT20-05,274,192,0,1,27,27,27,1,372,27,1.0,False,0.8569039714023766,True,True,13000372
MOT20-05,275,193,0,1,80,80,74,1,364,74,1.0,False,0.8769346491094364,True,True,13000364
MOT20-05,276,194,0,1,118,118,118,1,305,118,1.0,False,0.8167120988290504,True,True,13000305
MOT20-05,277,195,0,1,5,5,5,1,572,5,1.0,False,0.7644519571079537,True,True,13000572
MOT20-05,278,195,1,7,2825,2819,2818,2,572,2817,0.9996451383960255,False,0.9020126882459998,False,True,13000572
MOT20-05,279,195,2,2827,2827,1,1,1,572,1,1.0,False,0.6465097056439197,True,True,13000572
MOT20-05,280,195,3,2829,2829,1,1,1,572,1,1.0,False,0.6226490129899097,True,True,13000572
MOT20-05,281,195,4,2831,2839,9,9,2,573,5,0.5555555555555556,False,0.8718073749781365,False,False,13000573
MOT20-05,282,195,5,2861,2944,84,71,1,571,71,1.0,False,0.8131694558421743,True,True,13000571
MOT20-05,283,196,0,1,98,98,89,1,325,89,1.0,False,0.8934562983809363,True,True,13000325
MOT20-05,284,197,0,1,26,26,8,1,375,8,1.0,False,0.730075261997618,True,True,13000375
MOT20-05,285,198,0,1,37,37,33,1,368,33,1.0,False,0.7784745216387561,True,True,13000368
MOT20-05,286,199,0,1,191,191,178,1,350,178,1.0,False,0.8826513161579226,True,True,13000350
MOT20-05,287,200,0,1,163,163,139,1,320,139,1.0,False,0.8495139417676212,True,True,13000320
MOT20-05,288,201,0,1,9,9,9,1,282,9,1.0,False,0.7552462641034201,True,True,13000282
MOT20-05,289,202,0,1,80,80,80,1,376,80,1.0,False,0.8167907624655356,True,True,13000376
MOT20-05,290,203,0,3,456,454,454,2,227,453,0.9977973568281938,False,0.8530836822820875,False,True,13000227
MOT20-05,291,203,1,458,573,116,116,2,227,115,0.9913793103448276,False,0.76996319180449,False,True,13000227
MOT20-05,292,204,0,1,16,16,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,293,205,0,1,26,26,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,294,206,0,1,9,9,9,1,280,9,1.0,False,0.8306979803304654,True,True,13000280
MOT20-05,295,207,0,1,35,35,21,1,373,21,1.0,False,0.6995353843182828,True,True,13000373
MOT20-05,296,208,0,1,5,5,2,1,270,2,1.0,False,0.5818779703552199,True,True,13000270
MOT20-05,297,209,0,1,8,8,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,298,210,0,1,22,22,22,1,323,22,1.0,False,0.8640304214571658,True,True,13000323
MOT20-05,299,211,0,1,2608,2608,2607,5,573,2601,0.997698504027618,False,0.900081232432956,False,True,13000573
MOT20-05,300,211,1,2610,2698,89,89,2,573,88,0.9887640449438202,False,0.8318937484710326,False,True,13000573
MOT20-05,301,211,2,2700,2907,208,208,4,573,190,0.9134615384615384,False,0.8161827727991328,False,True,13000573
MOT20-05,302,212,0,1,27,27,24,1,374,24,1.0,False,0.6391854518637079,True,True,13000374
MOT20-05,303,213,0,1,9,9,7,2,349,4,0.5714285714285714,False,0.6669786922858751,False,True,13000349
MOT20-05,304,213,1,11,107,97,69,1,349,69,1.0,False,0.8716306223000968,True,True,13000349
MOT20-05,305,214,0,1,5,5,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,306,215,0,1,28,28,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,307,216,0,1,2,2,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,308,217,0,1,6,6,1,1,288,1,1.0,False,0.7541734174695458,True,True,13000288
MOT20-05,309,224,0,6,13,8,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,310,225,0,7,104,98,98,1,261,98,1.0,False,0.849350045699972,True,True,13000261
MOT20-05,311,225,1,106,106,1,1,1,261,1,1.0,False,0.769704255865535,True,True,13000261
MOT20-05,312,225,2,108,108,1,1,1,261,1,1.0,False,0.6682700294511982,True,True,13000261
MOT20-05,313,225,3,114,114,1,1,1,261,1,1.0,False,0.7694623138850514,True,True,13000261
MOT20-05,314,225,4,125,125,1,1,1,261,1,1.0,False,0.7236628125957608,True,True,13000261
MOT20-05,315,225,5,127,243,117,117,1,261,117,1.0,False,0.8239781222794507,True,True,13000261
MOT20-05,316,225,6,299,304,6,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,317,227,0,7,921,915,894,1,43,894,1.0,False,0.8808369952404266,True,True,13000043
MOT20-05,318,228,0,9,52,44,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,319,229,0,9,874,866,866,1,142,866,1.0,False,0.8761402983747895,True,True,13000142
MOT20-05,320,231,0,10,584,575,565,2,226,563,0.9964601769911504,False,0.8655014977901184,False,True,13000226
MOT20-05,321,234,0,12,523,512,512,2,183,511,0.998046875,False,0.8677521021007537,False,True,13000183
MOT20-05,322,234,1,526,594,69,51,2,183,50,0.9803921568627451,False,0.8256087732853633,False,True,13000183
MOT20-05,323,236,0,13,87,75,66,1,284,66,1.0,False,0.885209618409553,True,True,13000284
MOT20-05,324,237,0,13,975,963,943,1,17,943,1.0,False,0.8916038838176253,True,True,13000017
MOT20-05,325,238,0,13,1205,1193,1191,1,1160,1191,1.0,False,0.864631592125421,True,True,13001160
MOT20-05,326,239,0,14,510,497,491,1,189,491,1.0,False,0.8889396147524602,True,True,13000189
MOT20-05,327,240,0,15,141,127,117,1,365,117,1.0,False,0.8560468052045874,True,True,13000365
MOT20-05,328,241,0,15,343,329,329,1,18,329,1.0,False,0.8788614842091835,True,True,13000018
MOT20-05,329,241,1,345,345,1,1,1,18,1,1.0,False,0.8945264388470435,True,True,13000018
MOT20-05,330,241,2,347,347,1,1,1,18,1,1.0,False,0.556066373449514,True,True,13000018
MOT20-05,331,242,0,15,258,244,225,1,271,225,1.0,False,0.8882758921930995,True,True,13000271
MOT20-05,332,244,0,16,391,376,376,1,198,376,1.0,False,0.8642586859600963,True,True,13000198
MOT20-05,333,247,0,22,318,297,291,1,177,291,1.0,False,0.8876509377795241,True,True,13000177
MOT20-05,334,248,0,22,108,87,77,1,321,77,1.0,False,0.8630226709397497,True,True,13000321
MOT20-05,335,252,0,25,87,63,63,1,265,63,1.0,False,0.8540749620330091,True,True,13000265
MOT20-05,336,254,0,28,45,18,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,337,255,0,28,334,307,302,1,178,302,1.0,False,0.8765991300483925,True,True,13000178
MOT20-05,338,256,0,28,72,45,43,1,266,43,1.0,False,0.8570643479113194,True,True,13000266
MOT20-05,339,258,0,33,709,677,668,1,126,668,1.0,False,0.8835014888231646,True,True,13000126
MOT20-05,340,261,0,37,477,441,410,2,192,405,0.9878048780487805,False,0.855179588501146,False,True,13000192
MOT20-05,341,262,0,38,668,631,631,2,125,628,0.9952456418383518,False,0.8874785594132232,False,True,13000125
MOT20-05,342,262,1,671,718,48,27,2,125,15,0.5555555555555556,False,0.6266207257950924,False,True,13000125
MOT20-05,343,264,0,39,662,624,620,2,89,618,0.9967741935483871,False,0.8528992591246078,False,True,13000089
MOT20-05,344,264,1,672,768,97,90,1,89,90,1.0,False,0.8073451548125811,False,False,13000089
MOT20-05,345,265,0,39,819,781,780,1,147,780,1.0,False,0.8906104078104079,True,True,13000147
MOT20-05,346,266,0,40,198,159,159,1,1167,159,1.0,False,0.8523712207553955,True,True,13001167
MOT20-05,347,267,0,41,406,366,349,1,199,349,1.0,False,0.8790203867965846,True,True,13000199
MOT20-05,348,268,0,41,520,480,424,1,190,424,1.0,False,0.8779184195156254,True,True,13000190
MOT20-05,349,269,0,43,54,12,9,1,224,9,1.0,False,0.5921697098970147,True,True,13000224
MOT20-05,350,269,1,56,56,1,1,1,224,1,1.0,False,0.6038872016296798,True,True,13000224
MOT20-05,351,269,2,58,221,164,164,1,224,164,1.0,False,0.7674619446283419,True,True,13000224
MOT20-05,352,269,3,223,223,1,1,1,224,1,1.0,False,0.5872387268581098,True,True,13000224
MOT20-05,353,269,4,226,268,43,42,1,224,42,1.0,False,0.717170306044312,True,True,13000224
MOT20-05,354,269,5,274,344,71,71,1,224,71,1.0,False,0.7651401057495646,True,True,13000224
MOT20-05,355,273,0,46,1006,961,921,2,51,919,0.997828447339848,False,0.8857668114551593,False,True,13000051
MOT20-05,356,274,0,49,938,890,875,1,60,875,1.0,False,0.8870977925431163,True,True,13000060
MOT20-05,357,275,0,49,978,930,930,1,82,930,1.0,False,0.8587181454959252,True,True,13000082
MOT20-05,358,276,0,49,440,392,392,2,222,391,0.9974489795918368,False,0.8828012203334262,False,True,13000222
MOT20-05,359,276,1,443,453,11,7,3,0,3,0.42857142857142855,True,0.5642415004978085,False,False,0
MOT20-05,360,277,0,50,52,3,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,361,278,0,53,360,308,306,1,168,306,1.0,False,0.8733986613881798,True,True,13000168
MOT20-05,362,278,1,368,598,231,231,1,168,231,1.0,False,0.8672363415681374,True,True,13000168
MOT20-05,363,278,2,600,600,1,1,1,168,1,1.0,False,0.6281087378632974,True,True,13000168
MOT20-05,364,278,3,606,606,1,1,1,168,1,1.0,False,0.5757829864143723,True,True,13000168
MOT20-05,365,278,4,608,609,2,2,1,116,2,1.0,False,0.7826833872710343,True,False,13000116
MOT20-05,366,278,5,611,614,4,4,1,168,4,1.0,False,0.7718015382095573,True,True,13000168
MOT20-05,367,278,6,625,629,5,4,1,168,4,1.0,False,0.7999967072355296,True,True,13000168
MOT20-05,368,279,0,55,969,915,846,2,49,845,0.9988179669030733,False,0.832368912394486,False,True,13000049
MOT20-05,369,281,0,59,61,3,0,0,0,0,0.0,False,0.0,False,False,0
