seq,canonical_rank,u,v,boundary_frame,transaction_type,donor_total_rows_raw,receiver_total_rows_raw,donor_span_raw,receiver_span_raw,donor_history_rows_raw,receiver_history_rows_raw,donor_future_rows_raw,receiver_future_rows_raw,donor_history_fraction_raw,receiver_history_fraction_raw,donor_gap_to_start_raw,receiver_gap_to_start_raw,donor_ephemeral_log_ratio,history_imbalance_log_raw,future_to_donor_rows_ratio,overlap_rows_raw,overlap_iou_mean,overlap_iou_max,overlap_iou_ge_030_fraction,overlap_iou_ge_050_fraction,overlap_center_distance_mean,overlap_center_distance_min,overlap_score_absdiff_mean,donor_receiver_boundary_center_norm,donor_receiver_boundary_bottom_norm,donor_receiver_boundary_log_size,donor_receiver_boundary_score_absdiff,receiver_boundary_center_jump_norm,receiver_boundary_bottom_jump_norm,receiver_boundary_log_size_jump,receiver_boundary_score_jump,receiver_w5_pre_speed_norm,receiver_w5_post_speed_norm,receiver_w5_velocity_delta_norm,receiver_w5_velocity_direction_change,receiver_w5_log_size_velocity_delta,receiver_w5_pre_backtest_error_mean,receiver_self_error_w5_h5_mean,receiver_self_error_w5_h5_q75,receiver_self_error_w5_h5_max,donor_transfer_error_w5_h5_mean,donor_transfer_error_w5_h5_q75,donor_transfer_error_w5_h5_max,receiver_change_ratio_w5_h5,donor_minus_receiver_error_w5_h5,receiver_self_error_w5_h20_mean,receiver_self_error_w5_h20_q75,receiver_self_error_w5_h20_max,donor_transfer_error_w5_h20_mean,donor_transfer_error_w5_h20_q75,donor_transfer_error_w5_h20_max,receiver_change_ratio_w5_h20,donor_minus_receiver_error_w5_h20,receiver_w20_pre_speed_norm,receiver_w20_post_speed_norm,receiver_w20_velocity_delta_norm,receiver_w20_velocity_direction_change,receiver_w20_log_size_velocity_delta,receiver_w20_pre_backtest_error_mean,receiver_self_error_w20_h5_mean,receiver_self_error_w20_h5_q75,receiver_self_error_w20_h5_max,donor_transfer_error_w20_h5_mean,donor_transfer_error_w20_h5_q75,donor_transfer_error_w20_h5_max,receiver_change_ratio_w20_h5,donor_minus_receiver_error_w20_h5,receiver_self_error_w20_h20_mean,receiver_self_error_w20_h20_q75,receiver_self_error_w20_h20_max,donor_transfer_error_w20_h20_mean,donor_transfer_error_w20_h20_q75,donor_transfer_error_w20_h20_max,receiver_change_ratio_w20_h20,donor_minus_receiver_error_w20_h20
MOT17-04-FRCNN,605,6,10,508,v_to_u,508.0,1050.0,508.0,1050.0,508.0,508.0,0.0,542.0,1.0,0.48380952381,1.0,1.0,0.064661303383,0.0,1.066929133858,508.0,0.0,0.0,0.0,0.0,6.758354704204,5.228307807917,0.0,7.626729541008,8.120341960338,1.125862752763,0.0,0.00572894887,0.006276300673,0.006402922599,0.0,0.003320490173,0.001037097539,0.004012398296,1.580501508322,0.008691669582,0.009840919937,0.009803612065,0.012348811463,0.018796899008,7.387210355951,7.39892394959,7.411819426507,0.196072241309,7.377406743885,0.049335474854,0.077508102951,0.110776423981,7.529904108297,7.615720801723,7.661716230333,0.986709497075,7.480568633444,0.007509434212,0.002283974263,0.009755748932,1.97853777885,0.01149071444,0.045068994141,0.043431378076,0.054102788634,0.063770281698,7.38173895989,7.401369408041,7.410285457927,0.868627561522,7.338307581814,0.125721864368,0.179164054542,0.234093815489,7.495172065088,7.562745928062,7.609198073275,2.514437287368,7.369450200719
MOT17-04-FRCNN,606,8,10,508,v_to_u,508.0,1050.0,508.0,1050.0,508.0,508.0,0.0,542.0,1.0,0.48380952381,1.0,1.0,0.064661303383,0.0,1.066929133858,508.0,0.0,0.0,0.0,0.0,2.081662917908,1.878106035841,0.0,3.21713224643,3.305812001186,0.518700678128,0.0,0.001847832029,0.000592201809,0.010107548157,0.0,0.003151043118,0.002331387216,0.001499385237,0.107286657127,0.00204131502,0.017741168028,0.009748079211,0.011599333739,0.011839872545,3.671898527548,3.72006129275,3.751310638022,0.194961584227,3.662150448337,0.023709691143,0.026225813401,0.056080121687,3.881304376631,4.032565379911,4.169901269869,0.474193822861,3.857594685488,0.007155240862,0.003686407043,0.003472042135,0.000422118089,0.01717233106,0.043167501324,0.0451242611,0.053174780699,0.061157020905,3.668478762022,3.712666599789,3.739969113754,0.902485222006,3.623354500921,0.094925320842,0.127501441979,0.140464834867,3.849168178283,3.985027269436,4.101741385141,1.89850641684,3.754242857441
MOT17-04-FRCNN,607,9,10,508,v_to_u,508.0,526.0,508.0,526.0,508.0,508.0,0.0,18.0,1.0,0.965779467681,1.0,1.0,-3.288009037384,0.0,0.035433070866,508.0,0.0,0.0,0.0,0.0,2.644189652511,1.592777849091,0.0,2.136941884048,0.237978652496,0.285862908427,0.0,0.033685358473,0.000224436616,0.041499816724,0.0,0.01053485373,0.026381325902,0.016686548706,0.049168631479,0.012898703803,0.024196961668,0.065460215547,0.089965719775,0.115258703422,2.172775856764,2.204505101867,2.22143774822,1.309204310944,2.107315641217,0.192054152821,0.263355924924,0.287317541185,2.289756753195,2.33852910583,2.430414227542,3.841083056421,2.097702600374,0.006869902506,0.019089012285,0.01835705311,0.715553039573,0.006701869562,0.065339519102,0.11646124092,0.153037657178,0.182563218907,2.181650820593,2.213466133184,2.236899641657,1.782401256106,2.065189579672,0.293771621689,0.401780762814,0.431551880947,2.322498074042,2.387121307145,2.490589535271,4.496078724295,2.028726452353
MOT17-04-FRCNN,608,10,11,508,u_to_v,508.0,701.0,508.0,701.0,508.0,508.0,0.0,193.0,1.0,0.724679029957,1.0,1.0,-0.964589857487,0.0,0.379921259843,508.0,0.0,0.0,0.0,0.0,5.661967335333,3.217008466009,0.0,3.697089033157,1.228424868177,0.248785651947,0.0,0.012031471224,0.015506010799,0.00988789106,0.0,0.007895866607,0.010554849228,0.003867369808,0.047314559548,0.009975135925,0.009647402489,0.020142623049,0.031937259783,0.032612614484,3.872761157282,3.916659283387,3.947232089476,0.402852460977,3.852618534233,0.031248052506,0.036694544161,0.066186797664,4.027665462317,4.131937112321,4.197489031423,0.624961050122,3.996417409811,0.00708540303,0.007446179421,0.001392732014,0.017149079857,0.00217141314,0.05267503495,0.023235547677,0.026938983968,0.032552750546,3.880883925148,3.926855030322,3.959535141165,0.441111196199,3.857648377471,0.035891712317,0.042089832872,0.044856524953,4.051223655119,4.16625411225,4.241279127589,0.681379943105,4.015331942802
MOT17-04-FRCNN,609,10,12,508,u_to_v,508.0,1050.0,508.0,1050.0,508.0,508.0,0.0,542.0,1.0,0.48380952381,1.0,1.0,0.064661303383,0.0,1.066929133858,508.0,0.0,0.0,0.0,0.0,4.076594929696,3.775541940569,0.0,4.906953007241,3.045821361076,0.364288721931,0.0,0.004771842991,0.008160621143,0.030352585655,0.0,0.004066649013,0.006455452104,0.010251702021,1.8930137664,0.00506415629,0.018327846998,0.02623926401,0.037262531499,0.045095222206,5.187868155905,5.198464100732,5.21203128818,0.524785280205,5.161628891895,0.062107422934,0.083133871503,0.099344615127,5.198654927479,5.224588289813,5.285457999106,1.242148458686,5.136547504545,0.00158376255,0.002652184799,0.003986010874,1.75538614043,0.000319165966,0.016115098236,0.026701428896,0.032286778657,0.033763845445,5.166000143427,5.196321182458,5.199968628236,0.534028577917,5.139298714531,0.046901257903,0.061736769863,0.083837791355,5.103604234725,5.17163659182,5.223101553745,0.938025158052,5.056702976822
MOT17-04-FRCNN,610,10,13,508,u_to_v,508.0,1050.0,508.0,1050.0,508.0,508.0,0.0,542.0,1.0,0.48380952381,1.0,1.0,0.064661303383,0.0,1.066929133858,508.0,0.0,0.0,0.0,0.0,3.65390230559,2.34643405469,0.0,5.227719488153,2.277738775222,0.293287879605,0.0,0.0013205917,0.003111231782,0.016843107439,0.0,0.00454547604,0.009805039862,0.007689266285,0.352959515463,0.011189318038,0.036339735654,0.020381196397,0.031999644482,0.043002987078,5.431988224066,5.436238944713,5.504678763499,0.407623927942,5.411607027669,0.07575928741,0.117375194712,0.193010945031,5.516336047416,5.560541398609,5.689696278827,1.515185748191,5.440576760007,0.015303172233,0.006750032501,0.011647097092,0.302519559592,0.001980195173,0.045979271754,0.072923294603,0.077122719297,0.08796850725,5.407662319558,5.401669711672,5.45930358753,1.458465892061,5.334739024955,0.165856379309,0.223298895772,0.284121598884,5.413176695368,5.433021757654,5.488782108371,3.31712758618,5.247320316059
MOT17-04-FRCNN,611,10,14,508,u_to_v,508.0,1050.0,508.0,1050.0,508.0,508.0,0.0,542.0,1.0,0.48380952381,1.0,1.0,0.064661303383,0.0,1.066929133858,508.0,0.0,0.0,0.0,0.0,4.322041248019,4.048290692482,0.0,4.790948266819,2.872872443638,0.325959395823,0.0,0.010389893333,0.014989035748,0.026660982335,0.0,0.006183203005,0.004635251883,0.007220488453,0.867726450739,0.007941507304,0.019912108159,0.052540650629,0.062826817792,0.071399163923,5.129989485005,5.13638634636,5.138235667297,1.050813012586,5.077448834376,0.128122775326,0.174140248827,0.2279678734,5.166975461258,5.16476890003,5.312737250338,2.562455506519,5.038852685932,0.003261981997,0.003649503979,0.005876664136,1.444188005674,0.00846834346,0.073503064139,0.064651462837,0.074359091492,0.082055651943,5.110488871332,5.117284550707,5.129988477682,0.879575070711,5.045837408495,0.1348487104,0.175021636128,0.239517746106,5.069039772112,5.111077467188,5.129988477682,1.834599849409,4.934191061712
MOT17-04-FRCNN,612,10,15,508,u_to_v,508.0,1050.0,508.0,1050.0,508.0,508.0,0.0,542.0,1.0,0.48380952381,1.0,1.0,0.064661303383,0.0,1.066929133858,508.0,0.0,0.0,0.0,0.0,8.666649160742,7.50773686544,0.0,10.82495018506,7.646508372964,1.217441578254,0.0,0.015429892703,0.000963799414,0.049823982457,0.0,0.001486522703,0.013559415702,0.012678806102,0.372025615417,0.045480204949,0.019743787609,0.07606323748,0.099510032363,0.103345800922,10.056949186795,10.314983941676,10.360226604993,1.521264749603,9.980885949315,0.151643625037,0.190453153075,0.226892261272,10.844415749509,11.263710675415,11.556157476733,3.032872500734,10.692772124473,0.000600083141,0.006970759394,0.006585589823,0.332829783349,0.019944835173,0.024945722471,0.069959275019,0.09363358574,0.097085688565,10.057962827022,10.314409724501,10.360547139145,1.399185500382,9.988003552003,0.151384590906,0.194159856929,0.230672535443,10.84007654382,11.255543104683,11.5468967686,3.027691818118,10.688691952914
MOT17-04-FRCNN,613,10,16,508,u_to_v,508.0,1050.0,508.0,1050.0,508.0,508.0,0.0,542.0,1.0,0.48380952381,1.0,1.0,0.064661303383,0.0,1.066929133858,508.0,0.0,0.0,0.0,0.0,5.638363433369,5.29647462104,0.0,6.247552581843,3.136524795638,0.458429558414,0.0,0.002905998192,0.000407295664,0.005862421604,0.0,0.00181983094,0.000783035032,0.002093978825,1.161340909215,0.005013429719,0.005262269456,0.011521130024,0.014558547021,0.015313483442,6.325355165643,6.333942036869,6.359020622786,0.230422600487,6.313834035618,0.033462244866,0.041222294777,0.057814402915,6.404798616586,6.440435552363,6.508337708927,0.669244897313,6.371336371721,0.000595128354,0.000917561833,0.000945413326,0.723210628093,0.001129919024,0.005180066117,0.005684327655,0.007012696655,0.00710890754,6.303194254023,6.30220128841,6.317527901282,0.113686553099,6.297509926368,0.014347576297,0.018094838842,0.025429502201,6.309492038433,6.324722468943,6.348395752292,0.286951525934,6.295144462136
MOT17-04-FRCNN,614,10,17,508,u_to_v,508.0,1050.0,508.0,1050.0,508.0,508.0,0.0,542.0,1.0,0.48380952381,1.0,1.0,0.064661303383,0.0,1.066929133858,508.0,0.0,0.0,0.0,0.0,2.201421977269,1.944956553062,0.0,3.348273609921,2.768387066005,0.439266246379,0.0,0.001773729049,0.000412383627,0.011542733291,0.0,0.008656617267,0.006172600222,0.004476167852,0.129746791285,0.005093495723,0.02554256474,0.02392122551,0.028751586829,0.039646238889,3.685011639201,3.699731533263,3.705109572544,0.478424510201,3.661090413691,0.107975385545,0.166074280408,0.203905957675,3.718063132061,3.755012769144,3.814607228883,2.159507710895,3.610087746517,0.005128368137,0.00655042559,0.002422351175,0.057237199945,0.004568572931,0.062625079708,0.027620974077,0.030283617025,0.031578122883,3.666589818876,3.668572009571,3.681242464502,0.44105291691,3.638968844799,0.03080386717,0.04095529967,0.048782013904,3.634849413162,3.655020592428,3.681242464502,0.49187749242,3.604045545993
MOT17-04-FRCNN,615,10,18,508,u_to_v,508.0,1050.0,508.0,1050.0,508.0,508.0,0.0,542.0,1.0,0.48380952381,1.0,1.0,0.064661303383,0.0,1.066929133858,508.0,0.0,0.0,0.0,0.0,4.998678193822,4.671689636918,0.0,5.794135183544,2.505889014048,0.276687812099,0.0,0.004839557814,0.006811298569,0.003622591076,0.0,0.003271441873,0.003468041771,0.004332604066,0.825561293596,0.003709255284,0.022080893445,0.018559187028,0.02734322463,0.028389751529,6.006724936218,6.011830270917,6.028652789363,0.371183740556,5.988165749191,0.041085039794,0.058344462082,0.068872679492,6.008915032699,6.020361243837,6.09006084269,0.821700795884,5.967829992904,0.00206475932,0.004123409728,0.003825734935,0.610664265923,0.004046275999,0.037230619363,0.031636219496,0.031604652918,0.036579057644,5.982452207667,6.001879343495,6.004293789594,0.632724389914,5.950815988171,0.075427172823,0.10112921647,0.153240743826,5.907427072784,5.938676151957,6.004293789594,1.508543456453,5.831999899962
MOT17-04-FRCNN,616,10,19,508,u_to_v,508.0,1050.0,508.0,1050.0,508.0,508.0,0.0,542.0,1.0,0.48380952381,1.0,1.0,0.064661303383,0.0,1.066929133858,508.0,0.0,0.0,0.0,0.0,7.483724609523,6.183397395905,0.0,7.659781745789,5.309602630971,0.727585038479,0.0,0.01232567826,0.005083971516,0.009035804677,0.0,0.012194983756,0.012312830735,0.004106645631,0.056110939201,0.00743896884,0.014523672619,0.012604500708,0.020221148409,0.02764096605,7.574740477451,7.59903021607,7.61620770959,0.252090014156,7.562135976743,0.050670549907,0.071740007301,0.109692829927,7.486721500492,7.54475548766,7.61620770959,1.013410998135,7.436050950585,0.006400584897,0.00670695931,0.002039962055,0.047376258934,0.004152198823,0.014721375172,0.056066950782,0.066936372998,0.076794699487,7.556320560809,7.572148117965,7.580774936015,1.121339015636,7.500253610028,0.084150842526,0.096423896752,0.09924021941,7.40609478205,7.512219817222,7.580774936015,1.683016850524,7.321943939524
MOT17-04-FRCNN,617,10,20,508,u_to_v,508.0,637.0,508.0,637.0,508.0,508.0,0.0,129.0,1.0,0.79748822606,1.0,1.0,-1.364913566095,0.0,0.253937007874,508.0,0.0,0.0,0.0,0.0,4.895793032466,2.601894170601,0.0,9.942370701156,9.792138458764,1.187989832645,0.0,0.023113865196,0.02504610593,0.004321813191,0.0,0.022801565702,0.023148385412,0.00475498517,0.021304255528,0.001615296425,0.050167317287,0.009719551936,0.010731213597,0.019692697527,9.366506136768,9.390312136992,9.407286645794,0.193742708638,9.356786584832,0.11037718089,0.186497582913,0.215814147638,9.461946880539,9.503230494041,9.701878182608,2.200181051303,9.35156969965,0.014131526064,0.014739793845,0.002118970804,0.009889896853,0.003226253409,0.037939020493,0.055937988462,0.067304974237,0.080879859557,9.355018593803,9.378773129864,9.38978580052,1.11875976923,9.299080605342,0.059726847116,0.069954140127,0.080879859557,9.406411900389,9.425116997238,9.590660029354,1.194536942324,9.346685053273
MOT17-04-FRCNN,618,10,21,508,u_to_v,508.0,1050.0,508.0,1050.0,508.0,508.0,0.0,542.0,1.0,0.48380952381,1.0,1.0,0.064661303383,0.0,1.066929133858,508.0,0.0,0.0,0.0,0.0,5.207530916422,4.672368852258,0.0,6.018934365427,3.000523398662,0.464422457143,0.0,0.006191876176,0.000711955661,0.008211808965,0.0,0.00109654227,0.00491374029,0.005898933538,1.876944222809,0.002520001772,0.010441514415,0.010856168604,0.010514147042,0.018355053556,6.055849248213,6.06117669342,6.07875614453,0.217123372083,6.044993079609,0.061818482779,0.096700109021,0.131070581617,6.029253054679,6.05667540564,6.07875614453,1.236369655574,5.9674345719,0.001905773559,0.006177042015,0.007173074832,1.410514187867,0.001717709432,0.035425522187,0.016020170741,0.01858410656,0.024709489189,6.03370509666,6.044159782055,6.058072754035,0.320403414812,6.017684925919,0.065283326252,0.096088147034,0.136122023804,5.936603314915,5.973383269555,6.058072754035,1.305666525033,5.871319988663
MOT17-04-FRCNN,619,10,22,508,u_to_v,508.0,658.0,508.0,658.0,508.0,508.0,0.0,150.0,1.0,0.772036474164,1.0,1.0,-1.215168179736,0.0,0.295275590551,508.0,0.0,0.0,0.0,0.0,4.758232218982,2.362041184225,0.0,2.903946979726,1.154069725254,0.288058746273,0.0,0.013488631341,0.008663183615,0.004621809583,0.0,0.007330660687,0.002163643307,0.007667260275,1.011567466614,0.010789031883,0.020216610036,0.020702177226,0.031177212079,0.042116491055,3.034878348875,3.046898673183,3.054222383744,0.41404354451,3.01417617165,0.056646411735,0.071125017338,0.085669811024,3.126471862448,3.209379078301,3.288480962426,1.132928234694,3.069825450714,0.006563892421,0.006414542509,0.002771249623,0.090934974581,0.003535255988,0.061808269235,0.016403927762,0.021271373066,0.024437159818,3.04216792363,3.055778608763,3.061648927505,0.265400212061,3.025763995868,0.040969437969,0.05790867984,0.063463192218,3.14581057444,3.236447632668,3.323295089841,0.662847196277,3.104841136471
MOT17-04-FRCNN,620,10,23,508,u_to_v,508.0,691.0,508.0,691.0,508.0,508.0,0.0,183.0,1.0,0.73516642547,1.0,1.0,-1.017512258942,0.0,0.360236220472,508.0,0.0,0.0,0.0,0.0,3.958437452065,2.244604841767,0.0,7.657501749579,7.840420738155,1.62814671656,0.0,0.007343742233,0.005776987765,0.009057712768,0.0,0.006629831437,0.018972048764,0.013264206307,0.093848630982,0.011308119017,0.045742563925,0.039518069751,0.06220447371,0.076798809145,6.617656160591,6.636931353228,6.669665383472,0.79036139501,6.578138090841,0.133978117942,0.182811580384,0.206844580115,6.856228178783,7.027176543096,7.132306380969,2.679562358832,6.722250060842,0.013800682424,0.013125377448,0.002241027868,0.012604035892,0.010601622263,0.034958062005,0.041719968181,0.052130188254,0.053260585197,6.613291030946,6.629619021802,6.65945161718,0.834399363627,6.571571062764,0.058637065628,0.07048748807,0.1080617874,6.830476720956,6.987849104467,7.085210484332,1.172741312552,6.771839655328
MOT17-04-FRCNN,621,10,24,508,u_to_v,508.0,581.0,508.0,581.0,508.0,508.0,0.0,73.0,1.0,0.874354561102,1.0,1.0,-1.928382923346,0.0,0.143700787402,508.0,0.0,0.0,0.0,0.0,6.122148872797,5.764452439541,0.0,6.912834002747,3.120286987104,0.467967022326,0.0,0.005271346301,0.009696992609,0.014167338732,0.0,0.001637880735,0.000693099305,0.001080738642,0.12129169582,0.002659771739,0.014504200597,0.006137742863,0.006777239867,0.009035638182,7.506963872571,7.519954809555,7.52634412191,0.122754857256,7.500826129708,0.018920763159,0.025829198061,0.036461831393,7.457707374667,7.520654918372,7.54351438997,0.378415263187,7.438786611507,0.000430172475,0.000474456302,0.000496817642,0.599875211804,0.002276435882,0.007022556044,0.009746207019,0.012118561341,0.015947522136,7.487744009686,7.496225715528,7.52597951553,0.194924140383,7.477997802666,0.013305945014,0.015959278687,0.024673921609,7.368164217033,7.472410827195,7.52597951553,0.266118900277,7.35485827202
MOT17-04-FRCNN,622,10,25,508,u_to_v,508.0,1050.0,508.0,1050.0,508.0,508.0,0.0,542.0,1.0,0.48380952381,1.0,1.0,0.064661303383,0.0,1.066929133858,508.0,0.0,0.0,0.0,0.0,2.144095484371,1.949717697852,0.0,2.272383039011,0.896284716357,0.163711552376,0.0,0.007330653678,0.007319367061,0.004387040914,0.0,0.001852158122,0.004164944948,0.005974790341,1.967111696678,0.004986839462,0.012869377645,0.017913083554,0.024862531601,0.032576931865,2.546443629927,2.558715143468,2.564606199415,0.358261671085,2.528530546373,0.053027348904,0.066064748738,0.086874872809,2.507136886271,2.525617563945,2.564606199415,1.060546978084,2.454109537367,0.000763288743,0.00011913678,0.000675365731,0.226462713927,0.002594364109,0.012713005468,0.017130909307,0.017128855225,0.023374701268,2.52469246477,2.547403742832,2.563828745054,0.342618186146,2.507561555463,0.027211299884,0.033687796887,0.046289305014,2.405973743656,2.47493404773,2.563828745054,0.544225997686,2.378762443772
MOT17-04-FRCNN,623,10,26,508,u_to_v,508.0,689.0,508.0,689.0,508.0,508.0,0.0,181.0,1.0,0.737300435414,1.0,1.0,-1.028441329474,0.0,0.356299212598,508.0,0.0,0.0,0.0,0.0,4.510427496692,2.656497428051,0.0,9.045519997783,8.941597589394,1.100370635166,0.0,0.014600451998,0.018347267403,0.020121027763,0.0,0.011707855889,0.012878069256,0.00118915326,0.000148188614,0.015473736634,0.030793343555,0.011669088972,0.015656264813,0.017168765121,8.614865979667,8.627678482289,8.678426949703,0.233381779445,8.603196890694,0.055389966728,0.088583903086,0.098050476474,8.930077690153,9.11498114435,9.199637812121,1.107799334566,8.874687723425,0.015792391466,0.016132554104,0.001127907554,0.00226961087,0.003161822068,0.056646543337,0.030166446544,0.034575375023,0.037428708342,8.611510765734,8.626785478692,8.681262995085,0.532538170335,8.58134431919,0.049486002632,0.06238577098,0.078493012497,8.904277731219,9.066283124489,9.165835754181,0.87359262749,8.854791728588
MOT17-04-FRCNN,624,10,27,508,u_to_v,508.0,1050.0,508.0,1050.0,508.0,508.0,0.0,542.0,1.0,0.48380952381,1.0,1.0,0.064661303383,0.0,1.066929133858,508.0,0.0,0.0,0.0,0.0,7.012356358359,5.651436063013,0.0,8.721913323219,5.591786523085,0.497964529774,0.0,0.012010141338,0.004128956666,0.014794972685,0.0,0.008650788225,0.020440173738,0.011992204701,0.013638910265,0.042209736048,0.035124136465,0.052469704457,0.071449862682,0.074379665698,8.659267872063,8.803451183293,9.229171912047,1.049394089149,8.606798167606,0.110104296521,0.139082207067,0.14490300048,7.697013107946,8.067613267139,9.229171912047,2.202085930429,7.586908811424,0.008057626481,0.008439973305,0.002809574313,0.05696189574,0.023898377664,0.125386775312,0.070796880168,0.090389231036,0.091459030286,8.640450050217,8.795508181932,9.230538355561,0.564627968074,8.56965317005,0.110303860146,0.133663136993,0.13824871455,7.617499954371,8.02396189245,9.230538355561,0.879708883749,7.507196094225
MOT17-04-FRCNN,625,10,31,508,u_to_v,508.0,565.0,508.0,565.0,508.0,508.0,0.0,57.0,1.0,0.899115044248,1.0,1.0,-2.172005006004,0.0,0.112204724409,508.0,0.0,0.0,0.0,0.0,4.999175427624,2.74353080925,0.0,12.1037572454,7.746099496169,1.156325948191,0.0,0.027031211156,0.02014786084,0.019966022741,0.0,0.046008348323,0.022122895876,0.024510046735,0.014848902956,0.096639112843,0.070891827067,0.111512310995,0.148123707349,0.176815819558,10.695133715051,10.729076363806,11.021394016423,1.572992481772,10.583621404055,0.297201606632,0.400117394505,0.490567074616,12.075951921076,12.759542506772,12.843327617017,4.192325391082,11.778750314444,0.041920517739,0.038145301514,0.005780623234,0.00599202598,0.012745323926,0.036878916197,0.099988918922,0.123044988064,0.123239002619,10.696450521525,10.729770753438,11.021708492082,1.999778378432,10.596461602603,0.130391725938,0.154155725249,0.218748563566,12.074633116299,12.757441777892,12.841597037418,2.607834518756,11.944241390361
MOT17-04-FRCNN,626,10,33,508,u_to_v,508.0,521.0,508.0,521.0,508.0,508.0,0.0,13.0,1.0,0.975047984645,1.0,1.0,-3.593390686935,0.0,0.025590551181,508.0,0.002377819332,0.039339366023,0.0,0.0,3.862318568601,1.128873810093,0.0,2.665967627305,2.623034097601,0.072694768613,0.0,0.016563336789,0.009611881932,0.025922172697,0.0,0.004497429671,0.013150013155,0.012699415065,0.730521661308,0.007861754081,0.023658138033,0.044509486296,0.050171263089,0.083321521554,3.267928377305,3.268910671272,3.353294768742,0.890189725917,3.223418891009,0.058096089426,0.070784515998,0.083321521554,3.258279039547,3.268910671272,3.353294768742,1.16192178852,3.200182950121,0.000540553866,0.004368693167,0.004451222212,1.09225029234,0.015491982881,0.014023463121,0.044839318429,0.061131637334,0.073494344959,3.264428163515,3.272748306327,3.357349567021,0.896786368572,3.219588845087,0.067327148274,0.080764326805,0.110338221868,3.23605450719,3.258189318729,3.357349567021,1.346542965487,3.168727358916
MOT17-04-FRCNN,627,10,36,508,u_to_v,508.0,1050.0,508.0,1050.0,508.0,508.0,0.0,542.0,1.0,0.48380952381,1.0,1.0,0.064661303383,0.0,1.066929133858,508.0,0.043097266556,0.251945257164,0.0,0.0,2.971565937332,1.000535070827,0.0,2.387487040136,2.556879882456,0.610542976989,0.0,0.005937095433,0.00207118511,0.011589506679,0.0,0.023835211293,0.011435044377,0.012909853751,0.023665139013,0.04508735268,0.034187875503,0.083845400504,0.103643025372,0.126170976431,2.772679641213,2.820127753191,2.891440851082,1.67690801007,2.688834240709,0.221592940963,0.290658509565,0.371288973719,3.09743068206,3.369556845406,3.512089693145,4.431858819258,2.875837741097,0.009514799449,0.015531264695,0.006024232942,0.000316451742,0.031907065282,0.099860772222,0.039851292044,0.048164431768,0.05287594282,2.766947237337,2.809640461828,2.876192707963,0.399068534689,2.727095945293,0.097235432156,0.167892308907,0.205345310276,3.060329199427,3.312256227678,3.440863988269,0.973709996354,2.96309376727
MOT17-04-FRCNN,628,10,37,508,u_to_v,508.0,1050.0,508.0,1050.0,508.0,508.0,0.0,542.0,1.0,0.48380952381,1.0,1.0,0.064661303383,0.0,1.066929133858,508.0,0.0,0.0,0.0,0.0,2.645967545458,1.973045450261,0.0,3.005031536731,2.512366942673,0.36284129099,0.0,0.019204597373,0.004359780718,0.008498975967,0.0,0.01612072161,0.014012969525,0.008654793068,0.155960778625,0.004010761388,0.03183272135,0.03181743363,0.04420405371,0.049796565638,3.689870832445,3.694638877717,3.770138573558,0.6363486726,3.658053398815,0.035372954091,0.040895187327,0.061535462036,3.748641814053,3.773699345116,3.876280473063,0.70745908183,3.713268859961,0.015528520676,0.016465173754,0.004140086494,0.031803446644,0.004097908948,0.038292837896,0.014770966389,0.019052995979,0.022669144084,3.675522097965,3.671329333205,3.737202168627,0.295419327771,3.660751131576,0.044729223362,0.068057692756,0.110119772033,3.668015032875,3.694228382955,3.742049309505,0.89458446724,3.623285809513
MOT17-04-FRCNN,629,10,38,508,u_to_v,508.0,898.0,508.0,898.0,508.0,508.0,0.0,390.0,1.0,0.56570155902,1.0,1.0,-0.263740456565,0.0,0.767716535433,508.0,0.0,0.0,0.0,0.0,7.443950344061,5.569561277804,0.0,5.694295575129,3.748356742493,0.295034532678,0.0,0.007627399978,0.004177735188,0.034063890885,0.0,0.020663773222,0.01288721179,0.013052525281,0.206335260498,0.01298805265,0.058838520241,0.054295988362,0.068889407556,0.081798236444,6.183159020893,6.195348325846,6.221174813346,0.922796632874,6.128863032532,0.098355961729,0.114712805509,0.185906228204,6.108906468319,6.188748294821,6.245524075799,1.671625345543,6.01055050659,0.019201917762,0.022723374262,0.003523724975,1.8313816e-05,0.003345671464,0.046942367156,0.033406754868,0.038416924552,0.046191252961,6.161343663392,6.174470245442,6.209421178292,0.668135097366,6.127936908524,0.048330576806,0.056811959083,0.066864258672,6.011452706323,6.12684135713,6.209421178292,0.966611536116,5.963122129518
